Zone,Subscriber_Class,Outbound,Inbound
26,Home Worker,10,13
26,Inbound Commuter,6,6
26,Long Term Visitor,25,8
26,Outbound Commuter,2,3
26,Resident Worker,30,30
26,Short Term Visitor,8,1
27,Home Worker,45,47
27,Inbound Commuter,9,9
27,Long Term Visitor,24,40
27,Outbound Commuter,6,7
27,Resident Worker,90,97
27,Short Term Visitor,13,14
28,Home Worker,1,2
28,Inbound Commuter,2,3
28,Resident Worker,9,9
28,Short Term Visitor,3,2
29,Home Worker,3,2
29,Inbound Commuter,5,6
29,Long Term Visitor,4,1
29,Resident Worker,3,1
29,Short Term Visitor,2,6
30,Home Worker,61,59
30,Inbound Commuter,6,5
30,Long Term Visitor,13,12
30,Outbound Commuter,7,6
30,Resident Worker,96,105
30,Short Term Visitor,3,5
31,Home Worker,20,22
31,Inbound Commuter,4,3
31,Long Term Visitor,7,2
31,Outbound Commuter,4,4
31,Resident Worker,46,51
31,Short Term Visitor,7,8
32,Home Worker,16,16
32,Inbound Commuter,2,2
32,Long Term Visitor,5,4
32,Outbound Commuter,2,1
32,Resident Worker,40,37
32,Short Term Visitor,3,5
33,Home Worker,20,17
33,Inbound Commuter,6,6
33,Long Term Visitor,2,2
33,Outbound Commuter,5,3
33,Resident Worker,40,46
33,Short Term Visitor,9,8
34,Home Worker,16,16
34,Inbound Commuter,2,2
34,Long Term Visitor,3,2
34,Resident Worker,26,20
34,Short Term Visitor,2,3
35,Home Worker,15,13
35,Inbound Commuter,1,1
35,Outbound Commuter,7,6
35,Resident Worker,31,31
35,Short Term Visitor,1,2
36,Home Worker,37,41
36,Inbound Commuter,1,1
36,Long Term Visitor,19,17
36,Outbound Commuter,2,3
36,Resident Worker,58,65
36,Short Term Visitor,6,7
37,Home Worker,55,44
37,Inbound Commuter,3,5
37,Long Term Visitor,16,12
37,Outbound Commuter,8,14
37,Resident Worker,128,127
37,Short Term Visitor,2,3
38,Home Worker,58,63
38,Inbound Commuter,21,20
38,Long Term Visitor,45,53
38,Outbound Commuter,7,10
38,Resident Worker,151,154
38,Short Term Visitor,13,18
39,Home Worker,31,31
39,Inbound Commuter,22,24
39,Long Term Visitor,12,15
39,Outbound Commuter,2,2
39,Resident Worker,100,94
39,Short Term Visitor,17,17
40,Home Worker,30,34
40,Inbound Commuter,13,14
40,Long Term Visitor,9,6
40,Outbound Commuter,4,4
40,Resident Worker,89,77
40,Short Term Visitor,5,6
41,Home Worker,32,34
41,Inbound Commuter,3,3
41,Long Term Visitor,15,6
41,Outbound Commuter,6,6
41,Resident Worker,72,80
41,Short Term Visitor,7,4
42,Home Worker,15,15
42,Long Term Visitor,3,5
42,Outbound Commuter,1,4
42,Resident Worker,27,31
42,Short Term Visitor,1,1
43,Home Worker,16,15
43,Inbound Commuter,4,2
43,Long Term Visitor,4,9
43,Outbound Commuter,3,4
43,Resident Worker,48,46
43,Short Term Visitor,2,1
44,Home Worker,14,14
44,Inbound Commuter,2,3
44,Long Term Visitor,4,1
44,Outbound Commuter,1,1
44,Resident Worker,31,27
44,Short Term Visitor,2,3
45,Home Worker,26,29
45,Inbound Commuter,5,4
45,Long Term Visitor,1,2
45,Outbound Commuter,2,1
45,Resident Worker,50,43
45,Short Term Visitor,4,4
46,Home Worker,2,2
46,Outbound Commuter,1,1
46,Resident Worker,14,18
47,Home Worker,22,20
47,Inbound Commuter,5,4
47,Long Term Visitor,5,4
47,Outbound Commuter,1,1
47,Resident Worker,40,41
47,Short Term Visitor,3,1
48,Home Worker,31,33
48,Inbound Commuter,13,12
48,Long Term Visitor,105,142
48,Outbound Commuter,5,4
48,Resident Worker,56,56
48,Short Term Visitor,51,56
49,Home Worker,76,77
49,Inbound Commuter,33,31
49,Long Term Visitor,17,20
49,Outbound Commuter,9,11
49,Resident Worker,146,143
49,Short Term Visitor,17,19
50,Home Worker,29,30
50,Inbound Commuter,7,7
50,Long Term Visitor,5,9
50,Outbound Commuter,3,3
50,Resident Worker,49,40
50,Short Term Visitor,2,2
51,Home Worker,11,12
51,Resident Worker,13,17
52,Home Worker,8,9
52,Long Term Visitor,4,3
52,Outbound Commuter,2,1
52,Resident Worker,18,19
53,Home Worker,42,39
53,Inbound Commuter,6,6
53,Long Term Visitor,17,10
53,Outbound Commuter,6,6
53,Resident Worker,94,95
53,Short Term Visitor,3,4
54,Home Worker,42,48
54,Inbound Commuter,6,4
54,Long Term Visitor,18,15
54,Outbound Commuter,6,4
54,Resident Worker,66,64
54,Short Term Visitor,4,7
55,Home Worker,28,30
55,Inbound Commuter,7,9
55,Long Term Visitor,13,12
55,Outbound Commuter,5,5
55,Resident Worker,55,54
55,Short Term Visitor,4,4
56,Home Worker,6,6
56,Inbound Commuter,1,2
56,Long Term Visitor,4,2
56,Resident Worker,11,12
56,Short Term Visitor,4,7
57,Home Worker,7,7
57,Long Term Visitor,4,5
57,Resident Worker,11,11
57,Short Term Visitor,3,1
58,Home Worker,4,4
58,Inbound Commuter,1,1
58,Long Term Visitor,5,3
58,Outbound Commuter,1,1
58,Resident Worker,13,9
58,Short Term Visitor,9,9
59,Home Worker,27,29
59,Inbound Commuter,1,1
59,Long Term Visitor,4,7
59,Outbound Commuter,3,2
59,Resident Worker,60,64
59,Short Term Visitor,2,2
60,Home Worker,37,38
60,Inbound Commuter,3,2
60,Long Term Visitor,5,5
60,Outbound Commuter,2,1
60,Resident Worker,59,53
60,Short Term Visitor,4,2
61,Home Worker,9,10
61,Long Term Visitor,1,4
61,Resident Worker,10,17
61,Short Term Visitor,3,4
62,Home Worker,10,10
62,Inbound Commuter,1,3
62,Long Term Visitor,6,3
62,Outbound Commuter,1,2
62,Resident Worker,17,25
62,Short Term Visitor,5,2
63,Home Worker,32,30
63,Inbound Commuter,14,13
63,Long Term Visitor,33,36
63,Outbound Commuter,5,6
63,Resident Worker,113,102
63,Short Term Visitor,7,7
64,Home Worker,79,85
64,Inbound Commuter,17,17
64,Long Term Visitor,33,30
64,Outbound Commuter,6,7
64,Resident Worker,154,166
64,Short Term Visitor,29,27
65,Home Worker,36,36
65,Inbound Commuter,3,3
65,Long Term Visitor,8,3
65,Outbound Commuter,2,2
65,Resident Worker,76,72
65,Short Term Visitor,6,7
66,Home Worker,8,5
66,Inbound Commuter,1,2
66,Long Term Visitor,2,2
66,Outbound Commuter,1,1
66,Resident Worker,19,15
67,Home Worker,60,58
67,Inbound Commuter,12,12
67,Long Term Visitor,6,7
67,Outbound Commuter,7,8
67,Resident Worker,102,94
67,Short Term Visitor,19,20
68,Home Worker,36,37
68,Inbound Commuter,8,9
68,Long Term Visitor,7,8
68,Outbound Commuter,5,8
68,Resident Worker,61,68
68,Short Term Visitor,3,2
69,Home Worker,20,20
69,Inbound Commuter,1,1
69,Long Term Visitor,6,6
69,Outbound Commuter,2,2
69,Resident Worker,31,31
69,Short Term Visitor,1,1
70,Home Worker,37,38
70,Inbound Commuter,2,2
70,Long Term Visitor,5,7
70,Outbound Commuter,1,1
70,Resident Worker,48,47
70,Short Term Visitor,2,2
71,Home Worker,22,16
71,Inbound Commuter,12,10
71,Long Term Visitor,7,13
71,Outbound Commuter,4,3
71,Resident Worker,85,83
71,Short Term Visitor,5,8
72,Home Worker,29,32
72,Inbound Commuter,2,2
72,Long Term Visitor,6,7
72,Outbound Commuter,1,2
72,Resident Worker,53,57
72,Short Term Visitor,3,2
73,Home Worker,43,38
73,Inbound Commuter,1,1
73,Long Term Visitor,5,4
73,Outbound Commuter,2,3
73,Resident Worker,83,76
74,Home Worker,15,16
74,Inbound Commuter,1,1
74,Long Term Visitor,3,3
74,Resident Worker,34,25
75,Home Worker,67,69
75,Inbound Commuter,7,7
75,Long Term Visitor,3,4
75,Outbound Commuter,3,4
75,Resident Worker,119,113
75,Short Term Visitor,10,9
76,Home Worker,20,18
76,Inbound Commuter,6,5
76,Outbound Commuter,2,1
76,Resident Worker,37,39
76,Short Term Visitor,3,3
77,Home Worker,34,38
77,Inbound Commuter,2,1
77,Long Term Visitor,10,12
77,Resident Worker,43,44
77,Short Term Visitor,5,7
78,Home Worker,36,33
78,Inbound Commuter,2,4
78,Long Term Visitor,5,3
78,Outbound Commuter,2,4
78,Resident Worker,49,63
78,Short Term Visitor,3,1
79,Home Worker,4,4
79,Inbound Commuter,2,4
79,Long Term Visitor,1,1
79,Resident Worker,10,10
79,Short Term Visitor,1,1
80,Home Worker,4,5
80,Inbound Commuter,2,1
80,Long Term Visitor,3,2
80,Resident Worker,19,21
80,Short Term Visitor,2,3
81,Home Worker,25,26
81,Inbound Commuter,6,6
81,Long Term Visitor,4,7
81,Outbound Commuter,1,1
81,Resident Worker,50,44
82,Home Worker,39,38
82,Inbound Commuter,5,6
82,Long Term Visitor,11,12
82,Outbound Commuter,4,3
82,Resident Worker,86,75
82,Short Term Visitor,7,7
84,Home Worker,28,27
84,Long Term Visitor,3,6
84,Outbound Commuter,4,3
84,Resident Worker,52,58
85,Home Worker,11,15
85,Long Term Visitor,5,6
85,Resident Worker,17,21
86,Home Worker,88,81
86,Inbound Commuter,2,2
86,Long Term Visitor,21,24
86,Outbound Commuter,6,7
86,Resident Worker,144,154
86,Short Term Visitor,2,4
87,Home Worker,48,50
87,Inbound Commuter,4,3
87,Long Term Visitor,13,8
87,Outbound Commuter,2,3
87,Resident Worker,82,92
87,Short Term Visitor,6,7
88,Home Worker,74,76
88,Inbound Commuter,6,6
88,Long Term Visitor,8,4
88,Outbound Commuter,4,4
88,Resident Worker,117,124
88,Short Term Visitor,4,6
89,Home Worker,66,66
89,Inbound Commuter,7,7
89,Long Term Visitor,16,16
89,Outbound Commuter,3,2
89,Resident Worker,112,123
89,Short Term Visitor,10,9
90,Home Worker,33,36
90,Long Term Visitor,20,16
90,Outbound Commuter,3,3
90,Resident Worker,50,54
90,Short Term Visitor,6,10
91,Home Worker,35,30
91,Inbound Commuter,3,2
91,Long Term Visitor,9,8
91,Outbound Commuter,2,2
91,Resident Worker,41,42
91,Short Term Visitor,2,1
92,Home Worker,11,13
92,Long Term Visitor,4,7
92,Outbound Commuter,2,1
92,Resident Worker,34,40
92,Short Term Visitor,3,2
93,Home Worker,31,28
93,Inbound Commuter,2,1
93,Long Term Visitor,3,5
93,Outbound Commuter,4,3
93,Resident Worker,75,86
93,Short Term Visitor,4,4
94,Home Worker,17,16
94,Long Term Visitor,4,3
94,Resident Worker,14,15
95,Home Worker,36,40
95,Inbound Commuter,4,3
95,Long Term Visitor,8,5
95,Outbound Commuter,4,5
95,Resident Worker,61,58
95,Short Term Visitor,4,5
96,Home Worker,26,24
96,Inbound Commuter,2,1
96,Long Term Visitor,1,2
96,Outbound Commuter,2,2
96,Resident Worker,56,52
97,Home Worker,25,25
97,Inbound Commuter,4,4
97,Long Term Visitor,6,5
97,Outbound Commuter,1,1
97,Resident Worker,31,32
97,Short Term Visitor,1,2
98,Home Worker,7,6
98,Long Term Visitor,1,2
98,Resident Worker,7,9
99,Home Worker,29,25
99,Long Term Visitor,1,2
99,Outbound Commuter,2,3
99,Resident Worker,87,72
99,Short Term Visitor,1,1
100,Home Worker,47,43
100,Inbound Commuter,4,2
100,Long Term Visitor,7,4
100,Outbound Commuter,3,3
100,Resident Worker,74,71
100,Short Term Visitor,5,4
101,Home Worker,20,19
101,Inbound Commuter,1,1
101,Long Term Visitor,7,3
101,Resident Worker,27,26
102,Home Worker,24,22
102,Inbound Commuter,6,6
102,Long Term Visitor,6,9
102,Outbound Commuter,1,1
102,Resident Worker,55,52
102,Short Term Visitor,5,5
103,Home Worker,18,18
103,Inbound Commuter,3,5
103,Long Term Visitor,4,7
103,Resident Worker,39,36
103,Short Term Visitor,3,2
104,Home Worker,3,2
104,Long Term Visitor,1,3
104,Resident Worker,8,7
105,Home Worker,39,40
105,Inbound Commuter,11,11
105,Long Term Visitor,14,12
105,Outbound Commuter,1,1
105,Resident Worker,79,71
105,Short Term Visitor,5,3
106,Home Worker,24,25
106,Inbound Commuter,6,6
106,Long Term Visitor,2,1
106,Resident Worker,64,54
106,Short Term Visitor,4,6
107,Home Worker,11,12
107,Resident Worker,2,6
108,Home Worker,46,54
108,Inbound Commuter,4,5
108,Long Term Visitor,7,7
108,Outbound Commuter,5,4
108,Resident Worker,138,122
108,Short Term Visitor,5,3
109,Home Worker,35,35
109,Inbound Commuter,1,1
109,Long Term Visitor,10,7
109,Outbound Commuter,1,3
109,Resident Worker,47,47
109,Short Term Visitor,4,4
110,Home Worker,40,30
110,Long Term Visitor,3,3
110,Outbound Commuter,2,2
110,Resident Worker,57,70
110,Short Term Visitor,3,2
111,Home Worker,57,56
111,Long Term Visitor,4,5
111,Outbound Commuter,3,4
111,Resident Worker,63,74
111,Short Term Visitor,1,1
112,Home Worker,95,97
112,Inbound Commuter,3,4
112,Long Term Visitor,9,9
112,Outbound Commuter,7,5
112,Resident Worker,155,165
112,Short Term Visitor,6,6
113,Outbound Commuter,1,1
113,Resident Worker,1,2
114,Home Worker,21,20
114,Long Term Visitor,12,10
114,Resident Worker,16,20
114,Short Term Visitor,4,1
115,Home Worker,39,37
115,Long Term Visitor,5,8
115,Outbound Commuter,4,6
115,Resident Worker,62,69
115,Short Term Visitor,2,2
116,Home Worker,17,17
116,Long Term Visitor,1,2
116,Outbound Commuter,1,2
116,Resident Worker,25,24
116,Short Term Visitor,1,1
117,Home Worker,43,42
117,Long Term Visitor,11,11
117,Outbound Commuter,1,1
117,Resident Worker,86,88
118,Home Worker,52,56
118,Long Term Visitor,6,8
118,Outbound Commuter,3,3
118,Resident Worker,49,62
118,Short Term Visitor,1,1
119,Home Worker,42,37
119,Inbound Commuter,4,3
119,Long Term Visitor,4,7
119,Outbound Commuter,3,3
119,Resident Worker,67,66
119,Short Term Visitor,1,1
120,Home Worker,67,65
120,Inbound Commuter,3,2
120,Long Term Visitor,20,13
120,Outbound Commuter,2,3
120,Resident Worker,73,75
120,Short Term Visitor,3,2
121,Home Worker,8,6
121,Outbound Commuter,2,3
121,Resident Worker,13,16
122,Home Worker,20,17
122,Long Term Visitor,4,3
122,Outbound Commuter,3,2
122,Resident Worker,66,51
122,Short Term Visitor,3,3
123,Home Worker,28,27
123,Inbound Commuter,4,5
123,Long Term Visitor,3,5
123,Outbound Commuter,2,3
123,Resident Worker,38,45
123,Short Term Visitor,2,1
124,Home Worker,70,72
124,Inbound Commuter,13,12
124,Long Term Visitor,50,58
124,Outbound Commuter,6,5
124,Resident Worker,121,118
124,Short Term Visitor,13,8
125,Home Worker,40,44
125,Inbound Commuter,2,2
125,Long Term Visitor,23,20
125,Outbound Commuter,2,3
125,Resident Worker,87,81
125,Short Term Visitor,11,12
126,Home Worker,61,65
126,Inbound Commuter,8,7
126,Long Term Visitor,21,21
126,Outbound Commuter,3,5
126,Resident Worker,128,114
126,Short Term Visitor,4,4
127,Home Worker,38,38
127,Inbound Commuter,2,2
127,Long Term Visitor,7,10
127,Outbound Commuter,1,2
127,Resident Worker,75,77
127,Short Term Visitor,3,3
128,Home Worker,39,39
128,Inbound Commuter,3,3
128,Long Term Visitor,7,7
128,Outbound Commuter,2,1
128,Resident Worker,58,65
128,Short Term Visitor,7,5
129,Home Worker,25,22
129,Inbound Commuter,3,2
129,Long Term Visitor,2,3
129,Resident Worker,23,27
129,Short Term Visitor,1,1
130,Home Worker,22,21
130,Long Term Visitor,4,4
130,Outbound Commuter,2,1
130,Resident Worker,53,51
130,Short Term Visitor,2,1
131,Home Worker,10,12
131,Inbound Commuter,3,2
131,Long Term Visitor,4,3
131,Outbound Commuter,2,3
131,Resident Worker,14,12
131,Short Term Visitor,2,1
132,Home Worker,9,7
132,Inbound Commuter,1,1
132,Long Term Visitor,1,2
132,Outbound Commuter,1,1
132,Resident Worker,16,17
133,Home Worker,36,37
133,Inbound Commuter,4,3
133,Long Term Visitor,5,5
133,Outbound Commuter,2,1
133,Resident Worker,41,44
133,Short Term Visitor,2,3
134,Home Worker,7,6
134,Resident Worker,8,12
135,Home Worker,15,15
135,Long Term Visitor,1,2
135,Outbound Commuter,1,1
135,Resident Worker,18,21
135,Short Term Visitor,1,1
136,Home Worker,83,80
136,Inbound Commuter,6,5
136,Long Term Visitor,5,3
136,Outbound Commuter,3,3
136,Resident Worker,131,122
136,Short Term Visitor,3,3
137,Home Worker,54,55
137,Long Term Visitor,3,3
137,Outbound Commuter,1,1
137,Resident Worker,68,57
137,Short Term Visitor,1,1
138,Home Worker,8,9
138,Resident Worker,4,5
139,Home Worker,20,20
139,Long Term Visitor,4,5
139,Resident Worker,23,24
140,Home Worker,31,32
140,Long Term Visitor,6,6
140,Resident Worker,41,38
141,Home Worker,58,62
141,Long Term Visitor,12,9
141,Outbound Commuter,6,5
141,Resident Worker,83,88
142,Home Worker,24,30
142,Long Term Visitor,4,5
142,Outbound Commuter,8,9
142,Resident Worker,59,53
143,Home Worker,77,72
143,Inbound Commuter,5,5
143,Long Term Visitor,15,16
143,Outbound Commuter,2,1
143,Resident Worker,117,109
143,Short Term Visitor,8,4
144,Home Worker,48,53
144,Inbound Commuter,3,3
144,Long Term Visitor,6,11
144,Outbound Commuter,3,2
144,Resident Worker,60,61
144,Short Term Visitor,6,4
145,Home Worker,57,55
145,Long Term Visitor,4,4
145,Outbound Commuter,4,6
145,Resident Worker,79,82
145,Short Term Visitor,3,2
146,Home Worker,11,10
146,Outbound Commuter,2,2
146,Resident Worker,33,34
147,Home Worker,39,44
147,Inbound Commuter,2,2
147,Long Term Visitor,8,9
147,Outbound Commuter,3,5
147,Resident Worker,77,79
147,Short Term Visitor,6,5
148,Home Worker,67,61
148,Inbound Commuter,5,4
148,Long Term Visitor,10,11
148,Outbound Commuter,3,2
148,Resident Worker,123,122
148,Short Term Visitor,7,5
149,Home Worker,28,27
149,Long Term Visitor,7,7
149,Outbound Commuter,2,2
149,Resident Worker,51,57
150,Home Worker,36,37
150,Inbound Commuter,4,4
150,Long Term Visitor,13,16
150,Outbound Commuter,4,7
150,Resident Worker,81,72
150,Short Term Visitor,2,3
151,Home Worker,19,16
151,Inbound Commuter,2,2
151,Long Term Visitor,1,2
151,Outbound Commuter,4,4
151,Resident Worker,12,23
152,Home Worker,6,9
152,Resident Worker,5,5
153,Home Worker,22,19
153,Resident Worker,21,21
154,Home Worker,79,84
154,Inbound Commuter,7,6
154,Long Term Visitor,15,12
154,Outbound Commuter,8,8
154,Resident Worker,120,126
154,Short Term Visitor,4,5
155,Home Worker,21,19
155,Long Term Visitor,2,3
155,Outbound Commuter,2,1
155,Resident Worker,26,28
155,Short Term Visitor,2,1
156,Home Worker,17,20
156,Inbound Commuter,1,1
156,Long Term Visitor,6,10
156,Outbound Commuter,2,1
156,Resident Worker,26,29
156,Short Term Visitor,2,2
157,Home Worker,11,13
157,Long Term Visitor,2,3
157,Outbound Commuter,1,3
157,Resident Worker,27,30
158,Home Worker,15,14
158,Long Term Visitor,11,11
158,Resident Worker,22,26
158,Short Term Visitor,1,2
159,Home Worker,27,29
159,Inbound Commuter,3,3
159,Long Term Visitor,4,7
159,Outbound Commuter,4,4
159,Resident Worker,49,48
159,Short Term Visitor,3,4
160,Home Worker,3,3
160,Long Term Visitor,1,1
160,Resident Worker,8,9
161,Home Worker,13,13
161,Long Term Visitor,3,5
161,Outbound Commuter,1,2
161,Resident Worker,21,21
161,Short Term Visitor,1,2
162,Home Worker,13,14
162,Inbound Commuter,2,3
162,Long Term Visitor,8,8
162,Outbound Commuter,3,3
162,Resident Worker,42,35
163,Home Worker,7,7
163,Inbound Commuter,1,1
163,Long Term Visitor,3,6
163,Resident Worker,25,27
164,Home Worker,10,10
164,Long Term Visitor,1,2
164,Resident Worker,19,18
165,Home Worker,17,15
165,Long Term Visitor,7,5
165,Resident Worker,32,37
166,Home Worker,13,13
166,Outbound Commuter,2,1
166,Resident Worker,22,26
166,Short Term Visitor,1,1
167,Home Worker,28,29
167,Inbound Commuter,6,4
167,Long Term Visitor,5,4
167,Outbound Commuter,3,3
167,Resident Worker,66,74
167,Short Term Visitor,4,5
168,Home Worker,8,8
168,Resident Worker,23,28
168,Short Term Visitor,2,1
169,Home Worker,22,23
169,Inbound Commuter,3,3
169,Long Term Visitor,3,3
169,Outbound Commuter,3,3
169,Resident Worker,53,53
169,Short Term Visitor,2,2
170,Home Worker,6,5
170,Outbound Commuter,1,1
170,Resident Worker,13,15
170,Short Term Visitor,1,1
171,Home Worker,18,18
171,Inbound Commuter,1,1
171,Long Term Visitor,3,2
171,Resident Worker,28,35
171,Short Term Visitor,1,1
172,Home Worker,30,30
172,Inbound Commuter,1,1
172,Long Term Visitor,11,7
172,Resident Worker,47,59
172,Short Term Visitor,4,3
173,Home Worker,16,16
173,Inbound Commuter,3,3
173,Resident Worker,12,12
173,Short Term Visitor,1,1
174,Home Worker,5,5
174,Inbound Commuter,1,1
174,Long Term Visitor,2,1
174,Resident Worker,9,8
175,Home Worker,3,3
175,Resident Worker,8,12
175,Short Term Visitor,1,1
176,Home Worker,19,17
176,Long Term Visitor,6,4
176,Resident Worker,44,41
176,Short Term Visitor,1,1
177,Home Worker,55,57
177,Inbound Commuter,1,1
177,Long Term Visitor,12,9
177,Outbound Commuter,1,2
177,Resident Worker,99,106
177,Short Term Visitor,4,3
178,Home Worker,32,33
178,Long Term Visitor,8,5
178,Resident Worker,48,54
178,Short Term Visitor,5,3
179,Home Worker,9,12
179,Long Term Visitor,1,3
179,Resident Worker,13,15
180,Home Worker,22,19
180,Long Term Visitor,3,1
180,Outbound Commuter,2,1
180,Resident Worker,23,27
181,Home Worker,18,17
181,Long Term Visitor,3,1
181,Outbound Commuter,1,1
181,Resident Worker,44,48
182,Home Worker,20,17
182,Long Term Visitor,3,3
182,Outbound Commuter,2,2
182,Resident Worker,31,28
183,Home Worker,18,19
183,Long Term Visitor,2,2
183,Resident Worker,31,33
184,Home Worker,16,14
184,Long Term Visitor,3,2
184,Outbound Commuter,2,3
184,Resident Worker,35,39
185,Home Worker,54,56
185,Long Term Visitor,9,10
185,Outbound Commuter,1,1
185,Resident Worker,90,97
186,Home Worker,35,35
186,Long Term Visitor,8,5
186,Resident Worker,45,52
187,Home Worker,82,78
187,Inbound Commuter,2,3
187,Long Term Visitor,24,18
187,Outbound Commuter,5,7
187,Resident Worker,123,122
187,Short Term Visitor,5,3
188,Home Worker,62,57
188,Inbound Commuter,6,7
188,Long Term Visitor,6,9
188,Outbound Commuter,3,2
188,Resident Worker,125,116
188,Short Term Visitor,2,3
189,Home Worker,71,71
189,Long Term Visitor,11,9
189,Outbound Commuter,4,3
189,Resident Worker,102,117
190,Home Worker,24,18
190,Long Term Visitor,3,1
190,Outbound Commuter,1,2
190,Resident Worker,34,38
190,Short Term Visitor,1,2
191,Home Worker,13,14
191,Long Term Visitor,3,2
191,Outbound Commuter,2,2
191,Resident Worker,26,28
191,Short Term Visitor,3,1
192,Home Worker,98,103
192,Inbound Commuter,3,3
192,Long Term Visitor,19,19
192,Outbound Commuter,6,6
192,Resident Worker,189,198
192,Short Term Visitor,1,1
193,Home Worker,72,79
193,Inbound Commuter,1,1
193,Long Term Visitor,14,13
193,Outbound Commuter,3,4
193,Resident Worker,109,117
193,Short Term Visitor,2,2
194,Home Worker,8,4
194,Outbound Commuter,2,2
194,Resident Worker,17,20
195,Home Worker,52,56
195,Inbound Commuter,2,1
195,Long Term Visitor,18,10
195,Outbound Commuter,1,1
195,Resident Worker,90,108
195,Short Term Visitor,3,2
196,Home Worker,2,2
196,Outbound Commuter,1,2
196,Resident Worker,1,7
197,Home Worker,100,98
197,Inbound Commuter,3,1
197,Long Term Visitor,26,20
197,Outbound Commuter,7,5
197,Resident Worker,162,158
197,Short Term Visitor,3,4
198,Home Worker,72,79
198,Inbound Commuter,2,2
198,Long Term Visitor,11,10
198,Resident Worker,110,115
198,Short Term Visitor,2,4
199,Home Worker,76,77
199,Inbound Commuter,2,2
199,Long Term Visitor,13,13
199,Outbound Commuter,3,4
199,Resident Worker,123,114
199,Short Term Visitor,3,2
200,Home Worker,20,19
200,Inbound Commuter,1,1
200,Long Term Visitor,6,2
