Zone,Subscriber_Class,Outbound,Inbound
24,Resident Worker,27,31
24,Short Term Visitor,3,5
25,Home Worker,25,25
25,Inbound Commuter,3,4
25,Long Term Visitor,73,112
25,Outbound Commuter,5,5
25,Resident Worker,58,46
25,Short Term Visitor,19,29
26,Home Worker,22,21
26,Inbound Commuter,9,7
26,Long Term Visitor,19,3
26,Outbound Commuter,2,3
26,Resident Worker,35,34
26,Short Term Visitor,6,5
27,Home Worker,42,39
27,Inbound Commuter,9,9
27,Long Term Visitor,19,23
27,Outbound Commuter,12,13
27,Resident Worker,94,97
27,Short Term Visitor,7,6
28,Home Worker,2,1
28,Inbound Commuter,1,1
28,Long Term Visitor,2,3
28,Resident Worker,6,7
28,Short Term Visitor,1,1
29,Home Worker,1,1
29,Long Term Visitor,1,3
29,Resident Worker,3,3
30,Home Worker,68,58
30,Inbound Commuter,9,9
30,Long Term Visitor,10,13
30,Outbound Commuter,5,6
30,Resident Worker,85,91
30,Short Term Visitor,7,7
31,Home Worker,21,20
31,Inbound Commuter,4,4
31,Long Term Visitor,2,6
31,Outbound Commuter,6,5
31,Resident Worker,60,54
31,Short Term Visitor,5,3
32,Home Worker,8,11
32,Inbound Commuter,6,6
32,Long Term Visitor,3,2
32,Outbound Commuter,2,1
32,Resident Worker,26,30
32,Short Term Visitor,1,2
33,Home Worker,27,27
33,Inbound Commuter,4,5
33,Long Term Visitor,4,6
33,Outbound Commuter,2,2
33,Resident Worker,36,35
33,Short Term Visitor,6,7
34,Home Worker,16,16
34,Inbound Commuter,3,4
34,Long Term Visitor,1,1
34,Resident Worker,30,28
34,Short Term Visitor,2,2
35,Home Worker,14,15
35,Inbound Commuter,1,1
35,Long Term Visitor,2,6
35,Resident Worker,29,25
35,Short Term Visitor,3,3
36,Home Worker,36,38
36,Inbound Commuter,1,1
36,Long Term Visitor,10,7
36,Outbound Commuter,5,6
36,Resident Worker,58,65
36,Short Term Visitor,3,2
37,Home Worker,43,39
37,Inbound Commuter,8,7
37,Long Term Visitor,11,13
37,Outbound Commuter,7,8
37,Resident Worker,115,109
37,Short Term Visitor,5,4
38,Home Worker,51,54
38,Inbound Commuter,10,9
38,Long Term Visitor,34,59
38,Outbound Commuter,11,11
38,Resident Worker,156,146
38,Short Term Visitor,16,11
39,Home Worker,29,30
39,Inbound Commuter,23,21
39,Long Term Visitor,14,17
39,Outbound Commuter,6,6
39,Resident Worker,109,105
39,Short Term Visitor,19,18
40,Home Worker,40,41
40,Inbound Commuter,11,11
40,Long Term Visitor,10,9
40,Outbound Commuter,6,4
40,Resident Worker,71,74
40,Short Term Visitor,13,12
41,Home Worker,37,37
41,Long Term Visitor,5,7
41,Outbound Commuter,2,3
41,Resident Worker,65,61
41,Short Term Visitor,6,3
42,Home Worker,9,9
42,Long Term Visitor,2,1
42,Outbound Commuter,1,1
42,Resident Worker,29,24
42,Short Term Visitor,3,1
43,Home Worker,25,24
43,Inbound Commuter,4,2
43,Long Term Visitor,8,4
43,Outbound Commuter,3,5
43,Resident Worker,39,43
43,Short Term Visitor,2,4
44,Home Worker,9,11
44,Inbound Commuter,2,2
44,Resident Worker,26,26
44,Short Term Visitor,2,2
45,Home Worker,23,27
45,Inbound Commuter,2,2
45,Long Term Visitor,7,5
45,Outbound Commuter,2,1
45,Resident Worker,43,36
45,Short Term Visitor,2,3
46,Home Worker,8,7
46,Long Term Visitor,5,2
46,Resident Worker,18,15
46,Short Term Visitor,2,1
47,Home Worker,22,19
47,Inbound Commuter,5,3
47,Long Term Visitor,3,4
47,Resident Worker,48,42
48,Home Worker,27,26
48,Inbound Commuter,11,8
48,Long Term Visitor,101,113
48,Outbound Commuter,7,5
48,Resident Worker,51,44
48,Short Term Visitor,48,42
49,Home Worker,67,74
49,Inbound Commuter,20,17
49,Long Term Visitor,19,17
49,Outbound Commuter,8,9
49,Resident Worker,168,161
49,Short Term Visitor,13,18
50,Home Worker,20,24
50,Inbound Commuter,8,6
50,Long Term Visitor,8,5
50,Outbound Commuter,4,4
50,Resident Worker,33,30
50,Short Term Visitor,7,7
51,Home Worker,4,3
51,Long Term Visitor,2,1
51,Resident Worker,22,22
52,Home Worker,5,5
52,Inbound Commuter,2,2
52,Long Term Visitor,3,1
52,Outbound Commuter,1,2
52,Resident Worker,16,22
52,Short Term Visitor,3,3
53,Home Worker,54,50
53,Inbound Commuter,6,5
53,Long Term Visitor,15,15
53,Outbound Commuter,7,5
53,Resident Worker,88,92
53,Short Term Visitor,2,2
54,Home Worker,43,42
54,Inbound Commuter,5,7
54,Long Term Visitor,11,12
54,Outbound Commuter,4,6
54,Resident Worker,77,78
54,Short Term Visitor,7,12
55,Home Worker,24,26
55,Inbound Commuter,4,4
55,Long Term Visitor,10,7
55,Outbound Commuter,5,6
55,Resident Worker,67,66
55,Short Term Visitor,5,4
56,Home Worker,10,8
56,Inbound Commuter,3,3
56,Long Term Visitor,4,4
56,Resident Worker,13,9
56,Short Term Visitor,2,2
57,Home Worker,2,4
57,Long Term Visitor,2,4
57,Resident Worker,12,16
58,Home Worker,5,8
58,Inbound Commuter,4,3
58,Long Term Visitor,6,2
58,Outbound Commuter,1,1
58,Resident Worker,1,2
58,Short Term Visitor,5,1
59,Home Worker,34,30
59,Inbound Commuter,1,1
59,Long Term Visitor,6,7
59,Outbound Commuter,2,4
59,Resident Worker,48,50
60,Home Worker,29,26
60,Inbound Commuter,2,2
60,Long Term Visitor,12,6
60,Outbound Commuter,6,8
60,Resident Worker,47,49
60,Short Term Visitor,5,3
61,Home Worker,10,12
61,Inbound Commuter,1,2
61,Long Term Visitor,4,3
61,Resident Worker,8,10
62,Home Worker,15,16
62,Inbound Commuter,3,2
62,Long Term Visitor,6,5
62,Outbound Commuter,2,1
62,Resident Worker,16,17
63,Home Worker,33,37
63,Inbound Commuter,10,12
63,Long Term Visitor,37,32
63,Outbound Commuter,9,7
63,Resident Worker,95,84
63,Short Term Visitor,15,15
64,Home Worker,100,100
64,Inbound Commuter,13,14
64,Long Term Visitor,43,49
64,Outbound Commuter,11,9
64,Resident Worker,164,168
64,Short Term Visitor,21,18
65,Home Worker,34,33
65,Inbound Commuter,1,3
65,Long Term Visitor,5,3
65,Resident Worker,64,60
65,Short Term Visitor,4,3
66,Home Worker,4,4
66,Long Term Visitor,4,4
66,Resident Worker,18,21
66,Short Term Visitor,1,1
67,Home Worker,68,74
67,Inbound Commuter,13,11
67,Long Term Visitor,8,8
67,Outbound Commuter,4,3
67,Resident Worker,112,107
67,Short Term Visitor,14,15
68,Home Worker,30,26
68,Inbound Commuter,4,5
68,Long Term Visitor,7,5
68,Outbound Commuter,3,3
68,Resident Worker,71,73
68,Short Term Visitor,7,5
69,Home Worker,10,8
69,Long Term Visitor,5,4
69,Outbound Commuter,2,2
69,Resident Worker,21,24
70,Home Worker,38,42
70,Inbound Commuter,2,1
70,Long Term Visitor,21,14
70,Outbound Commuter,1,1
70,Resident Worker,56,42
70,Short Term Visitor,5,4
71,Home Worker,19,24
71,Inbound Commuter,12,9
71,Long Term Visitor,15,12
71,Resident Worker,80,80
71,Short Term Visitor,5,5
72,Home Worker,21,28
72,Inbound Commuter,3,2
72,Long Term Visitor,8,3
72,Outbound Commuter,2,2
72,Resident Worker,39,43
72,Short Term Visitor,2,2
73,Home Worker,34,35
73,Inbound Commuter,2,2
73,Long Term Visitor,7,5
73,Outbound Commuter,1,2
73,Resident Worker,66,69
73,Short Term Visitor,1,1
74,Home Worker,20,18
74,Outbound Commuter,2,1
74,Resident Worker,33,34
74,Short Term Visitor,3,2
75,Home Worker,65,63
75,Inbound Commuter,11,9
75,Long Term Visitor,14,9
75,Outbound Commuter,5,3
75,Resident Worker,111,108
75,Short Term Visitor,6,5
76,Home Worker,19,19
76,Inbound Commuter,7,7
76,Long Term Visitor,5,2
76,Resident Worker,31,30
76,Short Term Visitor,4,2
77,Home Worker,39,38
77,Inbound Commuter,2,1
77,Long Term Visitor,10,8
77,Outbound Commuter,1,1
77,Resident Worker,41,38
77,Short Term Visitor,7,3
78,Home Worker,20,17
78,Long Term Visitor,6,5
78,Outbound Commuter,1,2
78,Resident Worker,60,59
79,Home Worker,3,3
79,Inbound Commuter,4,4
79,Long Term Visitor,1,1
79,Resident Worker,8,10
79,Short Term Visitor,2,1
80,Home Worker,10,11
80,Long Term Visitor,1,2
80,Outbound Commuter,2,2
80,Resident Worker,20,19
81,Home Worker,28,27
81,Inbound Commuter,4,3
81,Long Term Visitor,5,6
81,Outbound Commuter,4,3
81,Resident Worker,53,58
82,Home Worker,32,35
82,Long Term Visitor,14,12
82,Resident Worker,72,65
82,Short Term Visitor,4,6
84,Home Worker,23,21
84,Long Term Visitor,8,5
84,Resident Worker,43,39
84,Short Term Visitor,2,4
85,Home Worker,11,9
85,Inbound Commuter,2,2
85,Long Term Visitor,3,2
85,Resident Worker,19,21
86,Home Worker,76,74
86,Inbound Commuter,4,3
86,Long Term Visitor,29,22
86,Outbound Commuter,5,3
86,Resident Worker,159,149
86,Short Term Visitor,5,7
87,Home Worker,57,63
87,Inbound Commuter,1,1
87,Long Term Visitor,3,4
87,Outbound Commuter,1,1
87,Resident Worker,74,80
87,Short Term Visitor,7,6
88,Home Worker,70,69
88,Inbound Commuter,5,4
88,Long Term Visitor,20,24
88,Outbound Commuter,6,5
88,Resident Worker,106,115
88,Short Term Visitor,3,1
89,Home Worker,52,55
89,Inbound Commuter,12,9
89,Long Term Visitor,25,19
89,Outbound Commuter,3,2
89,Resident Worker,103,106
89,Short Term Visitor,9,5
90,Home Worker,45,42
90,Inbound Commuter,1,1
90,Long Term Visitor,13,11
90,Outbound Commuter,4,3
90,Resident Worker,42,45
90,Short Term Visitor,5,3
91,Home Worker,40,39
91,Inbound Commuter,2,4
91,Long Term Visitor,11,11
91,Resident Worker,47,51
91,Short Term Visitor,2,3
92,Home Worker,15,18
92,Long Term Visitor,3,1
92,Outbound Commuter,2,2
92,Resident Worker,24,27
92,Short Term Visitor,2,2
93,Home Worker,38,36
93,Inbound Commuter,5,3
93,Long Term Visitor,7,7
93,Resident Worker,56,53
94,Home Worker,9,10
94,Inbound Commuter,2,1
94,Long Term Visitor,3,2
94,Resident Worker,20,17
95,Home Worker,37,37
95,Inbound Commuter,4,3
95,Long Term Visitor,3,3
95,Outbound Commuter,2,1
95,Resident Worker,64,65
95,Short Term Visitor,2,3
96,Home Worker,38,37
96,Inbound Commuter,2,2
96,Long Term Visitor,3,2
96,Resident Worker,56,58
96,Short Term Visitor,2,2
97,Home Worker,24,23
97,Inbound Commuter,3,3
97,Long Term Visitor,1,1
97,Resident Worker,28,29
97,Short Term Visitor,3,3
98,Home Worker,8,9
98,Long Term Visitor,2,2
98,Resident Worker,12,14
99,Home Worker,34,31
99,Long Term Visitor,5,4
99,Outbound Commuter,2,1
99,Resident Worker,69,59
100,Home Worker,46,44
100,Long Term Visitor,9,6
100,Outbound Commuter,2,2
100,Resident Worker,65,69
100,Short Term Visitor,2,1
101,Home Worker,15,15
101,Long Term Visitor,3,4
101,Outbound Commuter,2,3
101,Resident Worker,25,26
102,Home Worker,29,30
102,Inbound Commuter,8,4
102,Long Term Visitor,7,8
102,Outbound Commuter,5,5
102,Resident Worker,51,54
102,Short Term Visitor,11,9
103,Home Worker,21,22
103,Inbound Commuter,5,5
103,Long Term Visitor,13,11
103,Resident Worker,41,33
103,Short Term Visitor,8,7
104,Home Worker,3,3
104,Resident Worker,8,8
105,Home Worker,32,35
105,Inbound Commuter,8,7
105,Long Term Visitor,9,5
105,Outbound Commuter,2,1
105,Resident Worker,69,69
105,Short Term Visitor,7,7
106,Home Worker,24,20
106,Inbound Commuter,8,7
106,Long Term Visitor,4,5
106,Outbound Commuter,2,1
106,Resident Worker,62,57
106,Short Term Visitor,5,4
107,Home Worker,6,7
107,Inbound Commuter,1,1
107,Resident Worker,5,3
108,Home Worker,47,49
108,Inbound Commuter,11,10
108,Long Term Visitor,7,7
108,Outbound Commuter,4,5
108,Resident Worker,131,115
108,Short Term Visitor,1,1
109,Home Worker,46,44
109,Inbound Commuter,1,1
109,Long Term Visitor,4,2
109,Outbound Commuter,4,3
109,Resident Worker,43,46
109,Short Term Visitor,3,5
110,Home Worker,37,34
110,Long Term Visitor,3,3
110,Outbound Commuter,2,1
110,Resident Worker,49,55
111,Home Worker,38,37
111,Long Term Visitor,4,4
111,Outbound Commuter,3,3
111,Resident Worker,68,72
112,Home Worker,84,85
112,Long Term Visitor,11,14
112,Outbound Commuter,3,4
112,Resident Worker,144,147
112,Short Term Visitor,2,4
113,Resident Worker,3,5
114,Home Worker,13,12
114,Long Term Visitor,8,11
114,Resident Worker,25,25
114,Short Term Visitor,4,4
115,Home Worker,44,46
115,Long Term Visitor,7,7
115,Outbound Commuter,2,3
115,Resident Worker,67,70
115,Short Term Visitor,7,3
116,Home Worker,10,13
116,Inbound Commuter,2,1
116,Long Term Visitor,6,5
116,Outbound Commuter,3,2
116,Resident Worker,29,34
116,Short Term Visitor,1,2
117,Home Worker,54,49
117,Inbound Commuter,3,2
117,Long Term Visitor,9,8
117,Outbound Commuter,2,3
117,Resident Worker,97,93
117,Short Term Visitor,3,4
118,Home Worker,42,42
118,Long Term Visitor,6,6
118,Outbound Commuter,1,2
118,Resident Worker,76,80
118,Short Term Visitor,3,3
119,Home Worker,29,24
119,Inbound Commuter,3,2
119,Long Term Visitor,3,3
119,Outbound Commuter,3,4
119,Resident Worker,60,59
119,Short Term Visitor,1,1
120,Home Worker,57,57
120,Inbound Commuter,2,2
120,Long Term Visitor,8,7
120,Outbound Commuter,1,2
120,Resident Worker,76,83
120,Short Term Visitor,3,3
121,Home Worker,13,12
121,Long Term Visitor,1,1
121,Resident Worker,9,6
121,Short Term Visitor,1,1
122,Home Worker,24,20
122,Inbound Commuter,2,2
122,Long Term Visitor,4,4
122,Outbound Commuter,1,2
122,Resident Worker,48,41
122,Short Term Visitor,1,1
123,Home Worker,28,26
123,Inbound Commuter,1,1
123,Long Term Visitor,4,5
123,Outbound Commuter,5,3
123,Resident Worker,32,37
123,Short Term Visitor,6,4
124,Home Worker,50,53
124,Inbound Commuter,10,10
124,Long Term Visitor,50,40
124,Outbound Commuter,5,6
124,Resident Worker,129,133
124,Short Term Visitor,14,17
125,Home Worker,43,48
125,Inbound Commuter,6,7
125,Long Term Visitor,21,30
125,Outbound Commuter,2,4
125,Resident Worker,76,82
125,Short Term Visitor,9,8
126,Home Worker,83,81
126,Inbound Commuter,6,4
126,Long Term Visitor,18,19
126,Outbound Commuter,3,3
126,Resident Worker,108,116
126,Short Term Visitor,8,9
127,Home Worker,34,37
127,Inbound Commuter,4,3
127,Long Term Visitor,17,7
127,Outbound Commuter,1,2
127,Resident Worker,65,65
127,Short Term Visitor,1,2
128,Home Worker,30,30
128,Inbound Commuter,2,2
128,Long Term Visitor,5,9
128,Outbound Commuter,4,3
128,Resident Worker,59,56
128,Short Term Visitor,4,5
129,Home Worker,17,17
129,Long Term Visitor,6,4
129,Resident Worker,29,29
130,Home Worker,22,20
130,Inbound Commuter,1,1
130,Long Term Visitor,4,4
130,Outbound Commuter,3,1
130,Resident Worker,48,51
130,Short Term Visitor,2,2
131,Home Worker,9,11
131,Inbound Commuter,2,1
131,Long Term Visitor,1,1
131,Outbound Commuter,1,1
131,Resident Worker,17,18
132,Home Worker,8,10
132,Resident Worker,18,15
132,Short Term Visitor,1,1
133,Home Worker,35,35
133,Inbound Commuter,5,3
133,Long Term Visitor,4,3
133,Outbound Commuter,3,3
133,Resident Worker,41,47
133,Short Term Visitor,2,2
134,Home Worker,3,3
134,Inbound Commuter,1,1
134,Long Term Visitor,3,2
134,Resident Worker,8,11
135,Home Worker,14,10
135,Resident Worker,25,21
136,Home Worker,75,82
136,Inbound Commuter,7,7
136,Long Term Visitor,8,9
136,Outbound Commuter,2,2
136,Resident Worker,133,112
136,Short Term Visitor,5,6
137,Home Worker,57,47
137,Inbound Commuter,4,4
137,Long Term Visitor,2,1
137,Outbound Commuter,3,4
137,Resident Worker,60,71
138,Home Worker,8,12
138,Resident Worker,4,5
139,Home Worker,20,23
139,Long Term Visitor,3,1
139,Outbound Commuter,1,1
139,Resident Worker,34,41
139,Short Term Visitor,2,2
140,Home Worker,34,27
140,Long Term Visitor,5,1
140,Outbound Commuter,1,1
140,Resident Worker,45,41
141,Home Worker,52,50
141,Long Term Visitor,11,10
141,Outbound Commuter,4,4
141,Resident Worker,94,89
142,Home Worker,38,35
142,Long Term Visitor,5,4
142,Outbound Commuter,1,3
142,Resident Worker,62,65
143,Home Worker,79,66
143,Inbound Commuter,3,3
143,Long Term Visitor,17,13
143,Outbound Commuter,5,4
143,Resident Worker,127,119
143,Short Term Visitor,2,3
144,Home Worker,47,41
144,Inbound Commuter,2,3
144,Long Term Visitor,16,12
144,Outbound Commuter,1,1
144,Resident Worker,62,64
144,Short Term Visitor,1,1
145,Home Worker,47,49
145,Inbound Commuter,3,1
145,Long Term Visitor,12,13
145,Outbound Commuter,4,6
145,Resident Worker,94,98
145,Short Term Visitor,1,1
146,Home Worker,15,16
146,Long Term Visitor,1,2
146,Outbound Commuter,1,1
146,Resident Worker,29,24
146,Short Term Visitor,1,1
147,Home Worker,50,52
147,Inbound Commuter,4,4
147,Long Term Visitor,5,4
147,Outbound Commuter,4,4
147,Resident Worker,53,57
147,Short Term Visitor,5,6
148,Home Worker,57,53
148,Inbound Commuter,7,7
148,Long Term Visitor,18,25
148,Outbound Commuter,1,2
148,Resident Worker,114,113
148,Short Term Visitor,2,2
149,Home Worker,21,20
149,Inbound Commuter,4,3
149,Long Term Visitor,6,8
149,Outbound Commuter,3,3
149,Resident Worker,27,30
149,Short Term Visitor,4,2
150,Home Worker,30,32
150,Inbound Commuter,1,1
150,Long Term Visitor,17,17
150,Outbound Commuter,5,2
150,Resident Worker,60,67
150,Short Term Visitor,4,5
151,Home Worker,19,19
151,Inbound Commuter,1,1
151,Long Term Visitor,2,2
151,Outbound Commuter,1,1
151,Resident Worker,17,20
152,Home Worker,4,4
152,Long Term Visitor,1,3
152,Resident Worker,5,11
153,Home Worker,9,11
153,Resident Worker,20,20
154,Home Worker,87,84
154,Inbound Commuter,4,4
154,Long Term Visitor,14,12
154,Outbound Commuter,6,6
154,Resident Worker,153,152
154,Short Term Visitor,5,6
155,Home Worker,11,11
155,Inbound Commuter,3,4
155,Long Term Visitor,9,10
155,Outbound Commuter,2,1
155,Resident Worker,31,28
155,Short Term Visitor,3,2
156,Home Worker,21,18
156,Inbound Commuter,1,1
156,Long Term Visitor,6,6
156,Outbound Commuter,1,1
156,Resident Worker,22,24
156,Short Term Visitor,2,1
157,Home Worker,18,19
157,Inbound Commuter,2,1
157,Long Term Visitor,6,1
157,Outbound Commuter,1,1
157,Resident Worker,23,25
157,Short Term Visitor,2,1
158,Home Worker,16,17
158,Long Term Visitor,13,9
158,Outbound Commuter,1,2
158,Resident Worker,29,23
158,Short Term Visitor,2,2
159,Home Worker,16,17
159,Inbound Commuter,1,1
159,Long Term Visitor,13,11
159,Outbound Commuter,2,1
159,Resident Worker,28,33
159,Short Term Visitor,1,2
160,Home Worker,2,1
160,Inbound Commuter,1,1
160,Resident Worker,14,8
161,Home Worker,7,11
161,Long Term Visitor,2,2
161,Resident Worker,10,14
162,Home Worker,20,18
162,Long Term Visitor,6,8
162,Outbound Commuter,2,1
162,Resident Worker,37,37
162,Short Term Visitor,1,1
163,Home Worker,9,8
163,Long Term Visitor,3,4
163,Resident Worker,18,20
164,Home Worker,4,4
164,Long Term Visitor,5,5
164,Resident Worker,17,18
164,Short Term Visitor,1,1
165,Home Worker,18,14
165,Long Term Visitor,9,7
165,Outbound Commuter,2,1
165,Resident Worker,42,41
166,Home Worker,6,6
166,Long Term Visitor,2,3
166,Outbound Commuter,1,1
166,Resident Worker,19,16
167,Home Worker,37,36
167,Inbound Commuter,3,4
167,Long Term Visitor,6,5
167,Outbound Commuter,3,5
167,Resident Worker,68,74
167,Short Term Visitor,5,6
168,Home Worker,6,8
168,Resident Worker,10,15
169,Home Worker,25,26
169,Inbound Commuter,5,5
169,Long Term Visitor,5,2
169,Resident Worker,47,45
169,Short Term Visitor,5,4
170,Home Worker,7,10
170,Inbound Commuter,1,1
170,Long Term Visitor,5,1
170,Outbound Commuter,1,1
170,Resident Worker,19,21
171,Home Worker,16,15
171,Inbound Commuter,1,1
171,Long Term Visitor,3,2
171,Resident Worker,33,38
171,Short Term Visitor,1,1
172,Home Worker,33,34
172,Inbound Commuter,3,3
172,Long Term Visitor,9,5
172,Outbound Commuter,1,4
172,Resident Worker,40,42
172,Short Term Visitor,1,1
173,Home Worker,11,11
173,Long Term Visitor,3,3
173,Outbound Commuter,1,1
173,Resident Worker,23,22
174,Home Worker,1,1
174,Inbound Commuter,1,3
174,Long Term Visitor,3,2
174,Resident Worker,5,4
175,Home Worker,2,2
175,Resident Worker,5,2
176,Home Worker,29,26
176,Inbound Commuter,3,1
176,Long Term Visitor,4,4
176,Resident Worker,31,29
176,Short Term Visitor,3,3
177,Home Worker,66,62
177,Inbound Commuter,4,3
177,Long Term Visitor,10,6
177,Outbound Commuter,4,3
177,Resident Worker,110,109
177,Short Term Visitor,3,3
178,Home Worker,34,32
178,Long Term Visitor,9,5
178,Outbound Commuter,1,1
178,Resident Worker,40,49
178,Short Term Visitor,2,3
179,Home Worker,5,7
179,Inbound Commuter,2,2
179,Resident Worker,16,21
179,Short Term Visitor,1,1
180,Home Worker,20,24
180,Long Term Visitor,3,7
180,Resident Worker,45,48
181,Home Worker,29,28
181,Long Term Visitor,7,5
181,Resident Worker,22,23
182,Home Worker,21,16
182,Long Term Visitor,3,3
182,Resident Worker,17,25
182,Short Term Visitor,1,1
183,Home Worker,15,14
183,Long Term Visitor,4,3
183,Outbound Commuter,1,1
183,Resident Worker,28,35
184,Home Worker,15,12
184,Long Term Visitor,2,2
184,Outbound Commuter,2,2
184,Resident Worker,24,27
185,Home Worker,45,50
185,Long Term Visitor,5,4
185,Outbound Commuter,2,2
185,Resident Worker,70,93
185,Short Term Visitor,2,3
186,Home Worker,35,32
186,Long Term Visitor,4,1
186,Outbound Commuter,2,3
186,Resident Worker,36,42
187,Home Worker,65,63
187,Inbound Commuter,1,1
187,Long Term Visitor,22,19
187,Outbound Commuter,7,6
187,Resident Worker,143,130
187,Short Term Visitor,5,4
188,Home Worker,46,46
188,Inbound Commuter,1,1
188,Long Term Visitor,11,10
188,Outbound Commuter,2,2
188,Resident Worker,135,125
189,Home Worker,67,69
189,Inbound Commuter,4,4
189,Long Term Visitor,15,10
189,Outbound Commuter,2,2
189,Resident Worker,98,102
189,Short Term Visitor,5,3
190,Home Worker,23,31
190,Long Term Visitor,3,1
190,Outbound Commuter,2,1
190,Resident Worker,46,46
191,Home Worker,15,16
191,Outbound Commuter,1,1
191,Resident Worker,18,18
192,Home Worker,119,121
192,Inbound Commuter,6,6
192,Long Term Visitor,14,18
192,Outbound Commuter,2,1
192,Resident Worker,198,192
192,Short Term Visitor,5,5
193,Home Worker,84,83
193,Inbound Commuter,2,2
193,Long Term Visitor,11,6
193,Outbound Commuter,4,4
193,Resident Worker,103,109
193,Short Term Visitor,1,2
194,Home Worker,9,11
194,Long Term Visitor,6,1
194,Resident Worker,10,12
195,Home Worker,57,61
195,Long Term Visitor,2,6
195,Outbound Commuter,2,3
195,Resident Worker,80,94
195,Short Term Visitor,2,2
196,Home Worker,2,3
196,Long Term Visitor,2,2
196,Resident Worker,6,7
197,Home Worker,94,89
197,Inbound Commuter,2,2
197,Long Term Visitor,15,12
197,Outbound Commuter,3,3
197,Resident Worker,164,173
197,Short Term Visitor,4,2
198,Home Worker,64,61
198,Long Term Visitor,3,5
198,Outbound Commuter,5,5
198,Resident Worker,99,104
198,Short Term Visitor,3,4
199,Home Worker,71,64
199,Inbound Commuter,3,3
199,Long Term Visitor,8,7
199,Outbound Commuter,3,4
199,Resident Worker,106,108
199,Short Term Visitor,5,4
200,Home Worker,22,20
200,Resident Worker,31,26
201,Home Worker,39,37
201,Inbound Commuter,3,4
201,Long Term Visitor,5,9
201,Resident Worker,49,51
201,Short Term Visitor,2,1
202,Home Worker,24,20
202,Inbound Commuter,2,1
202,Resident Worker,27,24
202,Short Term Visitor,1,1
203,Home Worker,98,104
