Zone,Subscriber_Class,Outbound,Inbound
13,Short Term Visitor,12,14
14,Home Worker,12,11
14,Inbound Commuter,1,1
14,Long Term Visitor,4,3
14,Resident Worker,6,7
14,Short Term Visitor,2,1
15,Home Worker,6,5
15,Inbound Commuter,1,2
15,Long Term Visitor,1,2
15,Outbound Commuter,1,1
15,Resident Worker,7,8
15,Short Term Visitor,1,4
16,Long Term Visitor,7,7
16,Outbound Commuter,1,1
16,Resident Worker,2,1
16,Short Term Visitor,1,1
17,Home Worker,82,81
17,Inbound Commuter,26,23
17,Long Term Visitor,35,30
17,Outbound Commuter,11,7
17,Resident Worker,135,126
17,Short Term Visitor,34,41
18,Home Worker,36,30
18,Inbound Commuter,7,6
18,Long Term Visitor,5,5
18,Outbound Commuter,4,3
18,Resident Worker,51,50
18,Short Term Visitor,5,4
19,Home Worker,25,28
19,Inbound Commuter,8,6
19,Long Term Visitor,5,6
19,Outbound Commuter,2,1
19,Resident Worker,55,57
19,Short Term Visitor,14,14
20,Home Worker,13,13
20,Inbound Commuter,2,2
20,Long Term Visitor,3,8
20,Resident Worker,11,12
20,Short Term Visitor,2,10
21,Home Worker,17,15
21,Inbound Commuter,3,3
21,Long Term Visitor,7,5
21,Outbound Commuter,2,3
21,Resident Worker,8,8
21,Short Term Visitor,9,8
22,Home Worker,9,10
22,Inbound Commuter,2,2
22,Long Term Visitor,1,2
22,Resident Worker,18,17
22,Short Term Visitor,6,6
23,Home Worker,13,11
23,Inbound Commuter,1,2
23,Long Term Visitor,6,6
23,Outbound Commuter,1,1
23,Resident Worker,13,12
24,Home Worker,25,26
24,Inbound Commuter,2,3
24,Long Term Visitor,3,2
24,Outbound Commuter,1,1
24,Resident Worker,28,30
24,Short Term Visitor,5,6
25,Home Worker,34,33
25,Inbound Commuter,5,5
25,Long Term Visitor,88,61
25,Outbound Commuter,12,11
25,Resident Worker,61,57
25,Short Term Visitor,24,23
26,Home Worker,14,14
26,Inbound Commuter,6,8
26,Long Term Visitor,49,8
26,Outbound Commuter,2,1
26,Resident Worker,43,45
26,Short Term Visitor,5,1
27,Home Worker,43,50
27,Inbound Commuter,5,5
27,Long Term Visitor,21,22
27,Outbound Commuter,8,9
27,Resident Worker,72,87
27,Short Term Visitor,8,9
28,Home Worker,3,2
28,Inbound Commuter,5,2
28,Long Term Visitor,2,3
28,Resident Worker,4,5
28,Short Term Visitor,3,4
29,Home Worker,1,2
29,Long Term Visitor,3,1
29,Resident Worker,2,2
29,Short Term Visitor,7,6
30,Home Worker,48,41
30,Inbound Commuter,4,4
30,Long Term Visitor,7,10
30,Outbound Commuter,2,2
30,Resident Worker,84,95
30,Short Term Visitor,4,4
31,Home Worker,19,22
31,Inbound Commuter,6,4
31,Long Term Visitor,8,5
31,Outbound Commuter,4,4
31,Resident Worker,46,48
31,Short Term Visitor,3,7
32,Home Worker,8,7
32,Long Term Visitor,1,2
32,Outbound Commuter,3,2
32,Resident Worker,29,24
32,Short Term Visitor,3,2
33,Home Worker,23,26
33,Inbound Commuter,7,6
33,Long Term Visitor,5,3
33,Outbound Commuter,2,2
33,Resident Worker,52,48
33,Short Term Visitor,8,6
34,Home Worker,18,16
34,Inbound Commuter,3,3
34,Long Term Visitor,2,1
34,Resident Worker,29,27
34,Short Term Visitor,2,1
35,Home Worker,12,15
35,Inbound Commuter,2,3
35,Long Term Visitor,4,6
35,Outbound Commuter,5,4
35,Resident Worker,24,22
35,Short Term Visitor,2,5
36,Home Worker,37,41
36,Inbound Commuter,2,2
36,Long Term Visitor,12,10
36,Outbound Commuter,3,4
36,Resident Worker,54,57
36,Short Term Visitor,2,2
37,Home Worker,45,42
37,Inbound Commuter,4,4
37,Long Term Visitor,17,17
37,Outbound Commuter,12,10
37,Resident Worker,108,118
37,Short Term Visitor,10,13
38,Home Worker,69,70
38,Inbound Commuter,24,18
38,Long Term Visitor,45,50
38,Outbound Commuter,7,10
38,Resident Worker,165,167
38,Short Term Visitor,20,16
39,Home Worker,35,31
39,Inbound Commuter,26,21
39,Long Term Visitor,45,31
39,Outbound Commuter,3,2
39,Resident Worker,146,117
39,Short Term Visitor,14,15
40,Home Worker,46,45
40,Inbound Commuter,12,10
40,Long Term Visitor,13,15
40,Outbound Commuter,2,2
40,Resident Worker,90,92
40,Short Term Visitor,10,9
41,Home Worker,40,40
41,Inbound Commuter,2,1
41,Long Term Visitor,13,9
41,Outbound Commuter,6,6
41,Resident Worker,62,56
41,Short Term Visitor,1,1
42,Home Worker,12,11
42,Long Term Visitor,7,4
42,Outbound Commuter,3,1
42,Resident Worker,26,33
42,Short Term Visitor,1,2
43,Home Worker,23,24
43,Inbound Commuter,4,3
43,Long Term Visitor,3,8
43,Outbound Commuter,1,3
43,Resident Worker,51,37
43,Short Term Visitor,2,1
44,Home Worker,8,7
44,Resident Worker,21,21
44,Short Term Visitor,1,2
45,Home Worker,23,25
45,Inbound Commuter,5,4
45,Long Term Visitor,8,5
45,Outbound Commuter,3,3
45,Resident Worker,39,32
45,Short Term Visitor,10,9
46,Home Worker,10,10
46,Inbound Commuter,1,1
46,Long Term Visitor,3,4
46,Outbound Commuter,3,2
46,Resident Worker,12,13
46,Short Term Visitor,3,4
47,Home Worker,20,18
47,Inbound Commuter,6,5
47,Long Term Visitor,7,4
47,Outbound Commuter,2,2
47,Resident Worker,63,57
47,Short Term Visitor,4,3
48,Home Worker,29,30
48,Inbound Commuter,11,9
48,Long Term Visitor,152,88
48,Outbound Commuter,3,5
48,Resident Worker,49,51
48,Short Term Visitor,43,34
49,Home Worker,60,58
49,Inbound Commuter,22,19
49,Long Term Visitor,42,36
49,Outbound Commuter,9,10
49,Resident Worker,152,154
49,Short Term Visitor,21,19
50,Home Worker,25,26
50,Inbound Commuter,11,9
50,Long Term Visitor,6,7
50,Outbound Commuter,3,4
50,Resident Worker,46,43
50,Short Term Visitor,2,3
51,Home Worker,6,7
51,Inbound Commuter,1,1
51,Long Term Visitor,3,3
51,Resident Worker,21,17
51,Short Term Visitor,1,2
52,Home Worker,14,14
52,Inbound Commuter,2,1
52,Long Term Visitor,1,1
52,Outbound Commuter,2,3
52,Resident Worker,22,24
53,Home Worker,43,40
53,Inbound Commuter,3,3
53,Long Term Visitor,7,7
53,Outbound Commuter,6,11
53,Resident Worker,82,89
53,Short Term Visitor,4,2
54,Home Worker,51,52
54,Inbound Commuter,7,8
54,Long Term Visitor,21,21
54,Outbound Commuter,2,1
54,Resident Worker,75,74
54,Short Term Visitor,13,9
55,Home Worker,24,24
55,Inbound Commuter,6,4
55,Long Term Visitor,8,11
55,Outbound Commuter,4,3
55,Resident Worker,50,42
55,Short Term Visitor,2,2
56,Home Worker,13,14
56,Inbound Commuter,1,1
56,Long Term Visitor,11,13
56,Outbound Commuter,1,1
56,Resident Worker,19,21
56,Short Term Visitor,6,9
57,Home Worker,3,4
57,Inbound Commuter,1,1
57,Long Term Visitor,6,8
57,Resident Worker,8,9
57,Short Term Visitor,4,3
58,Home Worker,11,10
58,Long Term Visitor,7,3
58,Resident Worker,7,7
58,Short Term Visitor,9,8
59,Home Worker,28,30
59,Long Term Visitor,6,8
59,Outbound Commuter,2,2
59,Resident Worker,37,44
59,Short Term Visitor,3,4
60,Home Worker,36,36
60,Inbound Commuter,6,6
60,Long Term Visitor,7,5
60,Outbound Commuter,4,6
60,Resident Worker,50,50
60,Short Term Visitor,4,5
61,Home Worker,9,10
61,Inbound Commuter,2,1
61,Long Term Visitor,11,8
61,Outbound Commuter,1,1
61,Resident Worker,15,16
61,Short Term Visitor,3,2
62,Home Worker,16,8
62,Inbound Commuter,3,4
62,Long Term Visitor,5,8
62,Resident Worker,19,16
62,Short Term Visitor,2,3
63,Home Worker,36,36
63,Inbound Commuter,6,6
63,Long Term Visitor,39,41
63,Outbound Commuter,6,2
63,Resident Worker,86,86
63,Short Term Visitor,11,17
64,Home Worker,74,82
64,Inbound Commuter,16,22
64,Long Term Visitor,38,36
64,Outbound Commuter,8,7
64,Resident Worker,160,156
64,Short Term Visitor,20,16
65,Home Worker,47,46
65,Inbound Commuter,2,2
65,Outbound Commuter,2,2
65,Resident Worker,78,76
65,Short Term Visitor,7,5
66,Home Worker,12,9
66,Long Term Visitor,2,1
66,Resident Worker,20,19
66,Short Term Visitor,2,2
67,Home Worker,67,73
67,Inbound Commuter,15,15
67,Long Term Visitor,10,8
67,Outbound Commuter,6,5
67,Resident Worker,108,97
67,Short Term Visitor,12,11
68,Home Worker,25,29
68,Inbound Commuter,10,8
68,Long Term Visitor,6,1
68,Outbound Commuter,3,2
68,Resident Worker,52,50
68,Short Term Visitor,5,5
69,Home Worker,20,16
69,Inbound Commuter,2,2
69,Long Term Visitor,1,6
69,Outbound Commuter,2,2
69,Resident Worker,18,22
69,Short Term Visitor,1,1
70,Home Worker,39,41
70,Inbound Commuter,3,2
70,Long Term Visitor,14,12
70,Outbound Commuter,3,2
70,Resident Worker,67,56
70,Short Term Visitor,4,3
71,Home Worker,19,14
71,Inbound Commuter,12,11
71,Long Term Visitor,19,14
71,Outbound Commuter,2,4
71,Resident Worker,72,66
71,Short Term Visitor,9,6
72,Home Worker,29,27
72,Inbound Commuter,4,3
72,Long Term Visitor,4,5
72,Outbound Commuter,5,3
72,Resident Worker,50,44
72,Short Term Visitor,5,6
73,Home Worker,42,41
73,Inbound Commuter,1,3
73,Long Term Visitor,7,7
73,Outbound Commuter,3,2
73,Resident Worker,77,67
73,Short Term Visitor,4,4
74,Home Worker,21,19
74,Inbound Commuter,1,1
74,Long Term Visitor,2,3
74,Resident Worker,38,31
75,Home Worker,65,68
75,Inbound Commuter,9,8
75,Long Term Visitor,13,18
75,Outbound Commuter,5,4
75,Resident Worker,109,101
75,Short Term Visitor,13,11
76,Home Worker,15,17
76,Inbound Commuter,6,4
76,Long Term Visitor,1,1
76,Outbound Commuter,3,2
76,Resident Worker,37,41
76,Short Term Visitor,1,2
77,Home Worker,26,29
77,Inbound Commuter,2,1
77,Long Term Visitor,15,12
77,Resident Worker,49,48
77,Short Term Visitor,12,12
78,Home Worker,23,21
78,Inbound Commuter,1,2
78,Long Term Visitor,7,4
78,Resident Worker,37,45
78,Short Term Visitor,5,4
79,Home Worker,4,4
79,Inbound Commuter,2,3
79,Long Term Visitor,2,1
79,Resident Worker,19,16
79,Short Term Visitor,3,3
80,Home Worker,4,6
80,Inbound Commuter,1,1
80,Long Term Visitor,2,2
80,Resident Worker,19,23
81,Home Worker,37,36
81,Inbound Commuter,9,5
81,Long Term Visitor,8,7
81,Outbound Commuter,1,2
81,Resident Worker,58,52
81,Short Term Visitor,1,2
82,Home Worker,26,24
82,Inbound Commuter,5,6
82,Long Term Visitor,18,9
82,Outbound Commuter,6,5
82,Resident Worker,63,66
82,Short Term Visitor,7,12
84,Home Worker,29,23
84,Long Term Visitor,6,5
84,Resident Worker,49,48
84,Short Term Visitor,2,4
85,Home Worker,14,12
85,Inbound Commuter,3,3
85,Long Term Visitor,5,6
85,Resident Worker,17,21
86,Home Worker,80,80
86,Inbound Commuter,1,1
86,Long Term Visitor,9,8
86,Outbound Commuter,5,5
86,Resident Worker,145,150
86,Short Term Visitor,5,5
87,Home Worker,50,54
87,Inbound Commuter,4,4
87,Long Term Visitor,8,7
87,Outbound Commuter,2,4
87,Resident Worker,83,88
87,Short Term Visitor,2,2
88,Home Worker,79,81
88,Inbound Commuter,2,3
88,Long Term Visitor,11,11
88,Outbound Commuter,4,5
88,Resident Worker,103,110
89,Home Worker,60,66
89,Inbound Commuter,10,11
89,Long Term Visitor,29,24
89,Outbound Commuter,3,4
89,Resident Worker,120,115
89,Short Term Visitor,9,11
90,Home Worker,35,34
90,Long Term Visitor,28,15
90,Outbound Commuter,1,2
90,Resident Worker,42,48
90,Short Term Visitor,11,7
91,Home Worker,27,25
91,Inbound Commuter,2,2
91,Long Term Visitor,4,1
91,Resident Worker,40,46
91,Short Term Visitor,1,1
92,Home Worker,10,15
92,Inbound Commuter,2,2
92,Long Term Visitor,2,2
92,Outbound Commuter,1,2
92,Resident Worker,19,25
92,Short Term Visitor,1,1
93,Home Worker,37,38
93,Inbound Commuter,4,3
93,Long Term Visitor,7,5
93,Resident Worker,67,59
93,Short Term Visitor,3,3
94,Home Worker,14,8
94,Inbound Commuter,3,1
94,Long Term Visitor,1,3
94,Resident Worker,13,13
94,Short Term Visitor,1,1
95,Home Worker,37,39
95,Inbound Commuter,2,2
95,Long Term Visitor,7,7
95,Outbound Commuter,2,2
95,Resident Worker,61,70
95,Short Term Visitor,5,4
96,Home Worker,30,24
96,Inbound Commuter,1,1
96,Long Term Visitor,2,3
96,Outbound Commuter,4,5
96,Resident Worker,37,40
96,Short Term Visitor,3,2
97,Home Worker,20,23
97,Long Term Visitor,3,3
97,Outbound Commuter,2,2
97,Resident Worker,31,30
98,Home Worker,2,2
98,Outbound Commuter,1,1
98,Resident Worker,13,13
99,Home Worker,21,22
99,Long Term Visitor,3,4
99,Resident Worker,87,81
99,Short Term Visitor,3,3
100,Home Worker,39,39
100,Inbound Commuter,3,3
100,Long Term Visitor,9,6
100,Outbound Commuter,5,4
100,Resident Worker,58,62
100,Short Term Visitor,2,1
101,Home Worker,11,9
101,Inbound Commuter,1,1
101,Long Term Visitor,6,7
101,Outbound Commuter,2,1
101,Resident Worker,26,27
101,Short Term Visitor,2,2
102,Home Worker,24,21
102,Inbound Commuter,6,4
102,Long Term Visitor,12,9
102,Resident Worker,50,46
102,Short Term Visitor,7,4
103,Home Worker,15,16
103,Inbound Commuter,6,8
103,Long Term Visitor,14,8
103,Outbound Commuter,3,2
103,Resident Worker,44,50
103,Short Term Visitor,1,3
104,Home Worker,3,3
104,Long Term Visitor,1,2
104,Resident Worker,8,12
104,Short Term Visitor,1,1
105,Home Worker,23,25
105,Inbound Commuter,9,8
105,Long Term Visitor,5,5
105,Outbound Commuter,3,4
105,Resident Worker,88,82
105,Short Term Visitor,7,10
106,Home Worker,22,22
106,Inbound Commuter,7,7
106,Long Term Visitor,8,6
106,Outbound Commuter,2,2
106,Resident Worker,37,37
106,Short Term Visitor,3,4
107,Home Worker,5,5
107,Long Term Visitor,1,1
107,Resident Worker,8,10
108,Home Worker,56,59
108,Inbound Commuter,8,6
108,Long Term Visitor,6,6
108,Outbound Commuter,5,7
108,Resident Worker,144,131
108,Short Term Visitor,3,1
109,Home Worker,38,43
109,Inbound Commuter,2,3
109,Long Term Visitor,5,4
109,Outbound Commuter,4,5
109,Resident Worker,41,55
110,Home Worker,36,33
110,Inbound Commuter,2,1
110,Long Term Visitor,1,4
110,Outbound Commuter,2,2
110,Resident Worker,49,52
110,Short Term Visitor,2,1
111,Home Worker,51,46
111,Inbound Commuter,1,2
111,Long Term Visitor,10,8
111,Outbound Commuter,5,7
111,Resident Worker,64,73
111,Short Term Visitor,2,2
112,Home Worker,87,84
112,Inbound Commuter,3,2
112,Long Term Visitor,29,24
112,Outbound Commuter,4,4
112,Resident Worker,137,142
112,Short Term Visitor,3,4
113,Home Worker,1,1
113,Outbound Commuter,1,1
113,Resident Worker,3,1
114,Home Worker,14,14
114,Long Term Visitor,19,20
114,Resident Worker,20,15
114,Short Term Visitor,5,5
115,Home Worker,26,29
115,Long Term Visitor,10,7
115,Outbound Commuter,5,5
115,Resident Worker,54,63
115,Short Term Visitor,2,1
116,Home Worker,20,16
116,Long Term Visitor,1,3
116,Outbound Commuter,2,1
116,Resident Worker,19,24
117,Home Worker,40,37
117,Inbound Commuter,4,4
117,Long Term Visitor,12,12
117,Outbound Commuter,2,3
117,Resident Worker,97,95
117,Short Term Visitor,2,4
118,Home Worker,38,39
118,Long Term Visitor,17,19
118,Outbound Commuter,4,3
118,Resident Worker,54,59
118,Short Term Visitor,3,3
119,Home Worker,32,33
119,Inbound Commuter,3,2
119,Long Term Visitor,14,12
119,Outbound Commuter,3,3
119,Resident Worker,68,73
119,Short Term Visitor,2,3
120,Home Worker,48,42
120,Inbound Commuter,4,5
120,Long Term Visitor,6,9
120,Outbound Commuter,4,5
120,Resident Worker,83,82
120,Short Term Visitor,7,9
121,Home Worker,15,16
121,Outbound Commuter,2,1
121,Resident Worker,12,15
122,Home Worker,29,24
122,Long Term Visitor,3,2
122,Outbound Commuter,4,5
122,Resident Worker,68,61
122,Short Term Visitor,1,2
123,Home Worker,30,30
123,Inbound Commuter,4,4
123,Long Term Visitor,10,10
123,Outbound Commuter,3,3
123,Resident Worker,33,43
123,Short Term Visitor,3,2
124,Home Worker,66,69
124,Inbound Commuter,6,6
124,Long Term Visitor,60,55
124,Outbound Commuter,7,8
124,Resident Worker,142,139
124,Short Term Visitor,8,7
125,Home Worker,33,33
125,Inbound Commuter,4,4
125,Long Term Visitor,33,32
125,Outbound Commuter,6,5
125,Resident Worker,74,78
125,Short Term Visitor,11,9
126,Home Worker,77,74
126,Inbound Commuter,13,13
126,Long Term Visitor,17,20
126,Outbound Commuter,2,2
126,Resident Worker,114,120
126,Short Term Visitor,6,6
127,Home Worker,30,31
127,Inbound Commuter,4,4
127,Long Term Visitor,6,6
127,Outbound Commuter,2,2
127,Resident Worker,61,55
127,Short Term Visitor,5,4
128,Home Worker,21,18
128,Inbound Commuter,5,3
128,Long Term Visitor,9,9
128,Outbound Commuter,2,5
128,Resident Worker,47,55
128,Short Term Visitor,3,3
129,Home Worker,21,16
129,Inbound Commuter,1,2
129,Long Term Visitor,1,4
129,Resident Worker,27,20
129,Short Term Visitor,3,3
130,Home Worker,23,24
130,Inbound Commuter,1,1
130,Long Term Visitor,5,3
130,Outbound Commuter,3,2
130,Resident Worker,36,35
130,Short Term Visitor,2,2
131,Home Worker,14,15
131,Long Term Visitor,2,1
131,Outbound Commuter,3,3
131,Resident Worker,15,16
131,Short Term Visitor,2,1
132,Home Worker,10,12
132,Outbound Commuter,6,6
132,Resident Worker,19,19
133,Home Worker,28,32
133,Inbound Commuter,3,5
133,Long Term Visitor,5,6
133,Outbound Commuter,3,2
133,Resident Worker,52,53
133,Short Term Visitor,1,1
134,Home Worker,2,1
134,Resident Worker,4,5
134,Short Term Visitor,1,1
135,Home Worker,10,9
135,Inbound Commuter,1,1
135,Resident Worker,24,16
136,Home Worker,90,79
136,Long Term Visitor,10,9
136,Outbound Commuter,7,8
136,Resident Worker,119,124
136,Short Term Visitor,5,3
137,Home Worker,61,58
137,Inbound Commuter,1,1
137,Long Term Visitor,2,2
137,Outbound Commuter,4,4
137,Resident Worker,63,62
137,Short Term Visitor,1,1
138,Home Worker,6,7
138,Resident Worker,3,3
139,Home Worker,19,26
139,Inbound Commuter,1,2
139,Long Term Visitor,1,4
139,Resident Worker,24,31
140,Home Worker,32,31
140,Long Term Visitor,11,5
140,Resident Worker,43,38
140,Short Term Visitor,1,2
141,Home Worker,51,42
141,Inbound Commuter,2,1
141,Long Term Visitor,14,11
141,Outbound Commuter,8,4
141,Resident Worker,86,90
142,Home Worker,33,43
142,Long Term Visitor,8,4
142,Outbound Commuter,2,2
142,Resident Worker,59,60
143,Home Worker,61,58
143,Inbound Commuter,2,1
143,Long Term Visitor,14,17
143,Outbound Commuter,3,3
143,Resident Worker,138,124
143,Short Term Visitor,3,5
144,Home Worker,43,41
144,Inbound Commuter,3,2
144,Long Term Visitor,4,4
144,Outbound Commuter,1,1
144,Resident Worker,66,74
144,Short Term Visitor,5,5
145,Home Worker,50,53
145,Inbound Commuter,1,1
145,Long Term Visitor,5,7
145,Outbound Commuter,4,3
145,Resident Worker,74,75
145,Short Term Visitor,2,3
146,Home Worker,22,21
146,Inbound Commuter,3,4
146,Long Term Visitor,1,3
146,Outbound Commuter,1,1
146,Resident Worker,25,18
146,Short Term Visitor,1,1
147,Home Worker,38,37
147,Inbound Commuter,1,2
147,Long Term Visitor,7,10
147,Outbound Commuter,2,1
147,Resident Worker,58,63
147,Short Term Visitor,3,3
148,Home Worker,57,59
148,Inbound Commuter,4,2
148,Long Term Visitor,20,18
148,Outbound Commuter,1,1
148,Resident Worker,110,118
148,Short Term Visitor,8,7
149,Home Worker,14,19
149,Inbound Commuter,3,2
149,Long Term Visitor,9,13
149,Outbound Commuter,1,2
149,Resident Worker,32,35
150,Home Worker,39,38
150,Inbound Commuter,4,5
150,Long Term Visitor,29,33
150,Outbound Commuter,3,3
150,Resident Worker,65,65
150,Short Term Visitor,3,2
151,Home Worker,15,16
151,Resident Worker,12,14
152,Home Worker,5,8
152,Resident Worker,4,2
153,Home Worker,12,8
153,Long Term Visitor,1,1
153,Resident Worker,24,22
154,Home Worker,73,70
154,Inbound Commuter,5,4
154,Long Term Visitor,13,10
154,Outbound Commuter,8,7
154,Resident Worker,116,124
154,Short Term Visitor,7,7
155,Home Worker,14,12
155,Inbound Commuter,4,2
155,Long Term Visitor,6,6
155,Resident Worker,24,35
155,Short Term Visitor,6,3
156,Home Worker,15,12
156,Inbound Commuter,1,1
156,Long Term Visitor,10,11
156,Resident Worker,18,14
156,Short Term Visitor,3,5
157,Home Worker,14,13
157,Inbound Commuter,1,1
157,Long Term Visitor,9,10
157,Outbound Commuter,2,2
157,Resident Worker,29,23
157,Short Term Visitor,3,2
158,Home Worker,15,19
158,Long Term Visitor,10,20
158,Outbound Commuter,2,3
158,Resident Worker,21,27
158,Short Term Visitor,2,1
159,Home Worker,22,25
159,Inbound Commuter,1,2
159,Long Term Visitor,16,11
159,Resident Worker,44,46
159,Short Term Visitor,8,8
160,Home Worker,6,2
160,Inbound Commuter,1,1
160,Long Term Visitor,1,1
160,Outbound Commuter,1,1
160,Resident Worker,7,7
161,Home Worker,12,17
161,Long Term Visitor,4,2
161,Outbound Commuter,1,1
161,Resident Worker,22,17
161,Short Term Visitor,1,2
162,Home Worker,16,16
162,Inbound Commuter,1,1
162,Long Term Visitor,6,5
162,Outbound Commuter,2,2
162,Resident Worker,50,40
162,Short Term Visitor,6,6
163,Home Worker,10,11
163,Inbound Commuter,2,2
163,Long Term Visitor,4,3
163,Resident Worker,22,22
163,Short Term Visitor,4,3
164,Home Worker,5,4
164,Inbound Commuter,2,1
164,Long Term Visitor,2,3
164,Resident Worker,13,14
165,Home Worker,16,13
165,Long Term Visitor,6,3
165,Outbound Commuter,1,1
165,Resident Worker,37,41
166,Home Worker,9,10
166,Long Term Visitor,1,2
166,Outbound Commuter,1,2
166,Resident Worker,23,22
167,Home Worker,41,44
167,Inbound Commuter,5,4
167,Long Term Visitor,6,3
167,Outbound Commuter,2,3
167,Resident Worker,79,77
167,Short Term Visitor,3,3
168,Home Worker,2,5
168,Resident Worker,17,13
169,Home Worker,24,25
169,Inbound Commuter,4,3
169,Long Term Visitor,6,6
169,Resident Worker,51,52
169,Short Term Visitor,3,3
170,Home Worker,12,13
170,Long Term Visitor,6,4
170,Resident Worker,20,19
170,Short Term Visitor,3,3
171,Home Worker,15,18
171,Inbound Commuter,4,5
171,Long Term Visitor,4,4
171,Outbound Commuter,2,2
171,Resident Worker,20,30
171,Short Term Visitor,1,1
172,Home Worker,32,32
172,Inbound Commuter,2,3
172,Long Term Visitor,12,11
172,Resident Worker,49,48
172,Short Term Visitor,5,3
173,Home Worker,17,17
173,Resident Worker,14,11
174,Long Term Visitor,2,1
174,Resident Worker,3,4
175,Home Worker,3,5
175,Outbound Commuter,3,2
175,Resident Worker,11,13
176,Home Worker,25,24
176,Long Term Visitor,4,5
176,Resident Worker,47,43
176,Short Term Visitor,1,2
177,Home Worker,61,64
177,Inbound Commuter,4,4
177,Long Term Visitor,5,4
177,Outbound Commuter,2,2
177,Resident Worker,84,76
177,Short Term Visitor,5,6
178,Home Worker,38,36
178,Inbound Commuter,1,1
178,Long Term Visitor,6,4
178,Outbound Commuter,2,2
178,Resident Worker,44,51
178,Short Term Visitor,3,3
179,Home Worker,7,6
179,Outbound Commuter,1,1
179,Resident Worker,19,18
180,Home Worker,18,16
180,Inbound Commuter,3,3
180,Long Term Visitor,3,4
180,Outbound Commuter,2,5
180,Resident Worker,30,40
180,Short Term Visitor,1,1
181,Home Worker,18,14
181,Long Term Visitor,3,1
181,Outbound Commuter,4,2
181,Resident Worker,33,27
182,Home Worker,14,12
182,Long Term Visitor,3,3
182,Resident Worker,19,20
183,Home Worker,13,13
183,Long Term Visitor,7,6
183,Resident Worker,30,24
184,Home Worker,17,18
184,Inbound Commuter,1,2
184,Long Term Visitor,1,4
184,Resident Worker,34,36
185,Home Worker,53,51
185,Inbound Commuter,1,1
185,Long Term Visitor,8,9
185,Outbound Commuter,1,1
185,Resident Worker,89,96
186,Home Worker,20,24
186,Long Term Visitor,5,4
186,Outbound Commuter,2,3
186,Resident Worker,32,33
187,Home Worker,72,75
187,Inbound Commuter,6,6
187,Long Term Visitor,22,14
187,Outbound Commuter,6,8
187,Resident Worker,101,111
187,Short Term Visitor,3,3
188,Home Worker,56,55
188,Inbound Commuter,1,2
188,Long Term Visitor,13,17
188,Resident Worker,115,93
188,Short Term Visitor,3,2
189,Home Worker,65,72
189,Inbound Commuter,4,4
189,Long Term Visitor,13,14
189,Outbound Commuter,2,3
189,Resident Worker,91,101
189,Short Term Visitor,3,4
190,Home Worker,33,35
190,Inbound Commuter,1,1
190,Long Term Visitor,1,4
190,Outbound Commuter,1,1
190,Resident Worker,36,41
191,Home Worker,28,25
191,Long Term Visitor,15,1
191,Outbound Commuter,1,1
191,Resident Worker,22,23
192,Home Worker,98,104
192,Inbound Commuter,6,6
192,Long Term Visitor,23,20
192,Outbound Commuter,7,8
192,Resident Worker,189,206
192,Short Term Visitor,5,9
193,Home Worker,70,70
193,Inbound Commuter,4,4
193,Long Term Visitor,5,6
193,Outbound Commuter,6,5
193,Resident Worker,88,99
194,Home Worker,5,5
194,Resident Worker,12,14
195,Home Worker,54,49
195,Long Term Visitor,7,3
195,Outbound Commuter,3,5
195,Resident Worker,92,99
195,Short Term Visitor,3,3
196,Home Worker,3,2
