Zone,Subscriber_Class,Outbound,Inbound
39,Short Term Visitor,17,16
40,Home Worker,36,36
40,Inbound Commuter,12,12
40,Long Term Visitor,5,4
40,Outbound Commuter,3,3
40,Resident Worker,71,77
40,Short Term Visitor,7,7
41,Home Worker,32,29
41,Inbound Commuter,4,4
41,Outbound Commuter,2,7
41,Resident Worker,60,73
41,Short Term Visitor,2,1
42,Home Worker,12,13
42,Inbound Commuter,1,1
42,Outbound Commuter,1,2
42,Resident Worker,37,34
42,Short Term Visitor,2,1
43,Home Worker,17,22
43,Inbound Commuter,1,2
43,Long Term Visitor,5,4
43,Outbound Commuter,4,2
43,Resident Worker,53,52
43,Short Term Visitor,3,5
44,Home Worker,17,16
44,Long Term Visitor,1,2
44,Resident Worker,25,24
44,Short Term Visitor,1,1
45,Home Worker,33,33
45,Inbound Commuter,5,2
45,Long Term Visitor,6,7
45,Resident Worker,49,42
45,Short Term Visitor,9,11
46,Home Worker,8,8
46,Inbound Commuter,2,2
46,Long Term Visitor,3,5
46,Resident Worker,13,12
46,Short Term Visitor,1,1
47,Home Worker,15,13
47,Inbound Commuter,1,2
47,Long Term Visitor,4,3
47,Outbound Commuter,3,2
47,Resident Worker,57,51
47,Short Term Visitor,5,4
48,Home Worker,27,30
48,Inbound Commuter,5,8
48,Long Term Visitor,40,38
48,Outbound Commuter,7,7
48,Resident Worker,49,52
48,Short Term Visitor,8,5
49,Home Worker,57,58
49,Inbound Commuter,20,16
49,Long Term Visitor,31,28
49,Outbound Commuter,9,7
49,Resident Worker,148,146
49,Short Term Visitor,19,19
50,Home Worker,23,25
50,Inbound Commuter,6,6
50,Long Term Visitor,3,1
50,Outbound Commuter,3,3
50,Resident Worker,44,49
50,Short Term Visitor,3,3
51,Home Worker,7,7
51,Inbound Commuter,1,1
51,Long Term Visitor,2,1
51,Resident Worker,13,8
51,Short Term Visitor,1,1
52,Home Worker,10,10
52,Inbound Commuter,2,2
52,Long Term Visitor,2,1
52,Outbound Commuter,1,1
52,Resident Worker,33,28
53,Home Worker,45,43
53,Inbound Commuter,2,3
53,Long Term Visitor,12,16
53,Outbound Commuter,6,7
53,Resident Worker,79,80
53,Short Term Visitor,3,6
54,Home Worker,44,41
54,Inbound Commuter,5,4
54,Long Term Visitor,11,11
54,Outbound Commuter,3,4
54,Resident Worker,70,78
54,Short Term Visitor,10,11
55,Home Worker,27,31
55,Inbound Commuter,2,2
55,Long Term Visitor,11,10
55,Outbound Commuter,6,9
55,Resident Worker,58,65
55,Short Term Visitor,6,4
56,Home Worker,2,2
56,Long Term Visitor,2,1
56,Resident Worker,6,7
57,Home Worker,8,9
57,Long Term Visitor,2,1
57,Outbound Commuter,2,3
57,Resident Worker,7,8
58,Home Worker,4,2
58,Long Term Visitor,4,3
58,Outbound Commuter,2,2
58,Resident Worker,4,3
58,Short Term Visitor,3,3
59,Home Worker,26,25
59,Inbound Commuter,1,1
59,Long Term Visitor,10,9
59,Outbound Commuter,2,2
59,Resident Worker,48,55
59,Short Term Visitor,1,2
60,Home Worker,26,29
60,Inbound Commuter,4,4
60,Long Term Visitor,12,10
60,Outbound Commuter,4,5
60,Resident Worker,50,54
60,Short Term Visitor,3,1
61,Home Worker,10,8
61,Long Term Visitor,9,5
61,Outbound Commuter,1,1
61,Resident Worker,12,15
61,Short Term Visitor,1,1
62,Home Worker,12,9
62,Inbound Commuter,4,2
62,Long Term Visitor,6,3
62,Resident Worker,15,17
62,Short Term Visitor,6,7
63,Home Worker,29,34
63,Inbound Commuter,14,10
63,Long Term Visitor,30,35
63,Outbound Commuter,8,8
63,Resident Worker,90,90
63,Short Term Visitor,12,11
64,Home Worker,80,75
64,Inbound Commuter,13,12
64,Long Term Visitor,36,49
64,Outbound Commuter,9,7
64,Resident Worker,173,172
64,Short Term Visitor,19,17
65,Home Worker,40,33
65,Inbound Commuter,2,2
65,Long Term Visitor,6,4
65,Outbound Commuter,1,2
65,Resident Worker,72,54
65,Short Term Visitor,3,2
66,Home Worker,9,10
66,Resident Worker,10,10
67,Home Worker,49,56
67,Inbound Commuter,14,12
67,Long Term Visitor,8,7
67,Outbound Commuter,5,4
67,Resident Worker,105,91
67,Short Term Visitor,9,9
68,Home Worker,47,44
68,Inbound Commuter,7,4
68,Long Term Visitor,7,4
68,Outbound Commuter,2,2
68,Resident Worker,59,60
68,Short Term Visitor,6,4
69,Home Worker,12,14
69,Inbound Commuter,3,2
69,Long Term Visitor,6,5
69,Outbound Commuter,1,1
69,Resident Worker,34,41
70,Home Worker,39,43
70,Inbound Commuter,4,1
70,Long Term Visitor,10,8
70,Outbound Commuter,3,4
70,Resident Worker,36,29
70,Short Term Visitor,6,5
71,Home Worker,23,20
71,Inbound Commuter,8,10
71,Long Term Visitor,19,14
71,Outbound Commuter,1,1
71,Resident Worker,78,73
71,Short Term Visitor,9,10
72,Home Worker,22,24
72,Long Term Visitor,3,2
72,Outbound Commuter,2,2
72,Resident Worker,46,43
72,Short Term Visitor,2,3
73,Home Worker,38,39
73,Inbound Commuter,4,1
73,Long Term Visitor,2,2
73,Outbound Commuter,1,1
73,Resident Worker,72,66
73,Short Term Visitor,2,3
74,Home Worker,24,24
74,Inbound Commuter,1,1
74,Long Term Visitor,2,1
74,Resident Worker,31,35
74,Short Term Visitor,1,2
75,Home Worker,61,60
75,Inbound Commuter,7,8
75,Long Term Visitor,13,4
75,Outbound Commuter,5,2
75,Resident Worker,113,110
75,Short Term Visitor,10,11
76,Home Worker,16,15
76,Inbound Commuter,8,7
76,Long Term Visitor,8,6
76,Resident Worker,40,38
76,Short Term Visitor,1,1
77,Home Worker,33,32
77,Inbound Commuter,1,1
77,Long Term Visitor,8,13
77,Resident Worker,53,53
77,Short Term Visitor,7,6
78,Home Worker,18,18
78,Inbound Commuter,2,3
78,Long Term Visitor,8,9
78,Resident Worker,53,51
78,Short Term Visitor,1,1
79,Home Worker,5,6
79,Inbound Commuter,3,2
79,Resident Worker,8,11
79,Short Term Visitor,1,2
80,Home Worker,9,7
80,Resident Worker,23,22
81,Home Worker,37,34
81,Inbound Commuter,3,2
81,Long Term Visitor,3,3
81,Resident Worker,45,45
81,Short Term Visitor,1,1
82,Home Worker,30,30
82,Inbound Commuter,6,5
82,Long Term Visitor,9,8
82,Outbound Commuter,2,3
82,Resident Worker,73,64
82,Short Term Visitor,6,7
83,Resident Worker,2,2
84,Home Worker,29,28
84,Long Term Visitor,7,5
84,Outbound Commuter,2,1
84,Resident Worker,34,39
84,Short Term Visitor,3,2
85,Home Worker,14,10
85,Long Term Visitor,2,1
85,Resident Worker,14,15
86,Home Worker,71,70
86,Inbound Commuter,3,3
86,Long Term Visitor,10,11
86,Outbound Commuter,5,6
86,Resident Worker,133,133
86,Short Term Visitor,2,2
87,Home Worker,47,51
87,Long Term Visitor,12,13
87,Resident Worker,89,87
87,Short Term Visitor,3,4
88,Home Worker,69,73
88,Inbound Commuter,3,4
88,Long Term Visitor,17,16
88,Outbound Commuter,2,3
88,Resident Worker,92,98
88,Short Term Visitor,2,1
89,Home Worker,62,63
89,Inbound Commuter,13,11
89,Long Term Visitor,18,22
89,Outbound Commuter,4,4
89,Resident Worker,116,119
89,Short Term Visitor,10,8
90,Home Worker,32,34
90,Inbound Commuter,3,2
90,Long Term Visitor,14,13
90,Outbound Commuter,4,3
90,Resident Worker,48,57
90,Short Term Visitor,13,9
91,Home Worker,34,28
91,Inbound Commuter,3,3
91,Long Term Visitor,9,6
91,Outbound Commuter,2,2
91,Resident Worker,37,34
92,Home Worker,16,16
92,Inbound Commuter,5,5
92,Long Term Visitor,1,3
92,Resident Worker,40,42
92,Short Term Visitor,1,1
93,Home Worker,32,32
93,Inbound Commuter,4,4
93,Long Term Visitor,6,8
93,Outbound Commuter,1,1
93,Resident Worker,81,82
94,Home Worker,6,4
94,Inbound Commuter,2,1
94,Resident Worker,16,16
94,Short Term Visitor,2,2
95,Home Worker,34,35
95,Inbound Commuter,7,6
95,Long Term Visitor,4,2
95,Outbound Commuter,1,1
95,Resident Worker,65,54
96,Home Worker,18,18
96,Long Term Visitor,11,1
96,Outbound Commuter,2,4
96,Resident Worker,53,56
96,Short Term Visitor,4,2
97,Home Worker,23,19
97,Inbound Commuter,1,1
97,Long Term Visitor,7,5
97,Resident Worker,23,27
97,Short Term Visitor,2,2
98,Home Worker,5,6
98,Long Term Visitor,1,1
98,Resident Worker,10,6
99,Home Worker,31,30
99,Long Term Visitor,5,3
99,Resident Worker,76,62
99,Short Term Visitor,3,1
100,Home Worker,41,41
100,Inbound Commuter,3,3
100,Long Term Visitor,7,11
100,Outbound Commuter,2,1
100,Resident Worker,59,76
100,Short Term Visitor,2,2
101,Home Worker,17,15
101,Inbound Commuter,1,1
101,Long Term Visitor,1,1
101,Resident Worker,24,24
101,Short Term Visitor,1,1
102,Home Worker,29,30
102,Inbound Commuter,3,3
102,Long Term Visitor,10,6
102,Outbound Commuter,4,3
102,Resident Worker,49,52
102,Short Term Visitor,3,3
103,Home Worker,19,19
103,Inbound Commuter,5,4
103,Long Term Visitor,8,13
103,Outbound Commuter,3,1
103,Resident Worker,51,57
103,Short Term Visitor,4,4
104,Home Worker,4,5
104,Resident Worker,9,13
105,Home Worker,31,34
105,Inbound Commuter,7,5
105,Long Term Visitor,5,4
105,Outbound Commuter,3,2
105,Resident Worker,90,85
105,Short Term Visitor,1,2
106,Home Worker,18,20
106,Inbound Commuter,12,12
106,Long Term Visitor,6,6
106,Outbound Commuter,5,4
106,Resident Worker,50,41
106,Short Term Visitor,5,5
107,Home Worker,10,10
107,Resident Worker,8,6
108,Home Worker,47,44
108,Inbound Commuter,5,4
108,Long Term Visitor,10,7
108,Outbound Commuter,1,2
108,Resident Worker,145,123
108,Short Term Visitor,3,2
109,Home Worker,40,44
109,Long Term Visitor,8,1
109,Outbound Commuter,4,5
109,Resident Worker,42,40
109,Short Term Visitor,6,3
110,Home Worker,39,44
110,Long Term Visitor,6,3
110,Outbound Commuter,5,4
110,Resident Worker,58,69
111,Home Worker,39,37
111,Inbound Commuter,1,1
111,Long Term Visitor,2,5
111,Outbound Commuter,3,3
111,Resident Worker,69,72
111,Short Term Visitor,3,3
112,Home Worker,86,86
112,Inbound Commuter,1,1
112,Long Term Visitor,21,19
112,Outbound Commuter,6,8
112,Resident Worker,128,136
112,Short Term Visitor,5,4
113,Home Worker,1,2
113,Long Term Visitor,1,2
113,Resident Worker,3,3
114,Home Worker,20,21
114,Long Term Visitor,13,8
114,Resident Worker,19,13
115,Home Worker,40,38
115,Long Term Visitor,7,12
115,Outbound Commuter,4,1
115,Resident Worker,67,69
115,Short Term Visitor,1,1
116,Home Worker,12,13
116,Long Term Visitor,4,3
116,Outbound Commuter,2,3
116,Resident Worker,28,22
117,Home Worker,61,62
117,Long Term Visitor,4,11
117,Resident Worker,97,104
117,Short Term Visitor,2,2
118,Home Worker,46,45
118,Inbound Commuter,4,4
118,Long Term Visitor,11,11
118,Outbound Commuter,2,2
118,Resident Worker,60,65
118,Short Term Visitor,1,2
119,Home Worker,34,30
119,Inbound Commuter,1,1
119,Long Term Visitor,4,4
119,Outbound Commuter,2,1
119,Resident Worker,59,65
119,Short Term Visitor,1,1
120,Home Worker,64,64
120,Inbound Commuter,3,2
120,Long Term Visitor,8,10
120,Resident Worker,91,82
120,Short Term Visitor,2,4
121,Home Worker,10,11
121,Long Term Visitor,2,2
121,Outbound Commuter,1,2
121,Resident Worker,10,13
122,Home Worker,20,28
122,Inbound Commuter,3,1
122,Long Term Visitor,5,6
122,Outbound Commuter,3,3
122,Resident Worker,68,60
123,Home Worker,18,24
123,Long Term Visitor,4,8
123,Outbound Commuter,2,2
123,Resident Worker,27,31
123,Short Term Visitor,5,3
124,Home Worker,56,55
124,Inbound Commuter,7,6
124,Long Term Visitor,44,44
124,Outbound Commuter,5,5
124,Resident Worker,117,120
124,Short Term Visitor,9,6
125,Home Worker,42,37
125,Inbound Commuter,5,3
125,Long Term Visitor,28,42
125,Outbound Commuter,4,5
125,Resident Worker,77,67
125,Short Term Visitor,10,11
126,Home Worker,64,67
126,Inbound Commuter,6,3
126,Long Term Visitor,31,34
126,Outbound Commuter,2,2
126,Resident Worker,130,133
126,Short Term Visitor,7,8
127,Home Worker,36,34
127,Inbound Commuter,5,3
127,Long Term Visitor,13,9
127,Outbound Commuter,2,2
127,Resident Worker,70,65
127,Short Term Visitor,5,3
128,Home Worker,36,43
128,Inbound Commuter,3,3
128,Long Term Visitor,7,11
128,Outbound Commuter,2,2
128,Resident Worker,48,45
128,Short Term Visitor,5,5
129,Home Worker,23,24
129,Inbound Commuter,1,1
129,Long Term Visitor,2,6
129,Outbound Commuter,1,1
129,Resident Worker,27,30
129,Short Term Visitor,1,1
130,Home Worker,16,23
130,Inbound Commuter,2,1
130,Long Term Visitor,8,11
130,Outbound Commuter,3,1
130,Resident Worker,40,41
131,Home Worker,15,12
131,Inbound Commuter,2,2
131,Long Term Visitor,4,3
131,Outbound Commuter,3,3
131,Resident Worker,19,19
131,Short Term Visitor,1,1
132,Home Worker,7,7
132,Outbound Commuter,1,1
132,Resident Worker,11,9
132,Short Term Visitor,1,1
133,Home Worker,32,26
133,Inbound Commuter,4,4
133,Long Term Visitor,5,5
133,Outbound Commuter,5,5
133,Resident Worker,50,50
133,Short Term Visitor,1,2
134,Home Worker,5,4
134,Long Term Visitor,1,3
134,Outbound Commuter,1,1
134,Resident Worker,8,10
135,Home Worker,10,9
135,Inbound Commuter,1,1
135,Resident Worker,16,15
136,Home Worker,86,86
136,Inbound Commuter,9,7
136,Long Term Visitor,13,13
136,Outbound Commuter,6,5
136,Resident Worker,131,135
136,Short Term Visitor,2,3
137,Home Worker,52,53
137,Inbound Commuter,2,2
137,Long Term Visitor,4,9
137,Resident Worker,65,70
138,Home Worker,6,9
138,Long Term Visitor,2,1
138,Resident Worker,7,8
139,Home Worker,22,23
139,Long Term Visitor,1,6
139,Resident Worker,28,27
140,Home Worker,30,27
140,Inbound Commuter,1,1
140,Long Term Visitor,7,2
140,Outbound Commuter,3,2
140,Resident Worker,49,50
141,Home Worker,52,49
141,Long Term Visitor,10,10
141,Outbound Commuter,7,5
141,Resident Worker,96,94
141,Short Term Visitor,4,3
142,Home Worker,34,35
142,Long Term Visitor,3,4
142,Outbound Commuter,2,2
142,Resident Worker,59,63
142,Short Term Visitor,2,3
143,Home Worker,71,75
143,Inbound Commuter,4,2
143,Long Term Visitor,13,8
143,Outbound Commuter,6,4
143,Resident Worker,125,114
143,Short Term Visitor,5,2
144,Home Worker,35,38
144,Inbound Commuter,4,5
144,Long Term Visitor,13,14
144,Resident Worker,79,77
144,Short Term Visitor,5,4
145,Home Worker,55,49
145,Inbound Commuter,1,1
145,Long Term Visitor,13,12
145,Outbound Commuter,3,4
145,Resident Worker,99,102
145,Short Term Visitor,1,2
146,Home Worker,15,15
146,Inbound Commuter,1,2
146,Long Term Visitor,2,4
146,Resident Worker,19,19
147,Home Worker,41,44
147,Inbound Commuter,5,4
147,Long Term Visitor,9,6
147,Outbound Commuter,2,2
147,Resident Worker,70,70
147,Short Term Visitor,1,2
148,Home Worker,57,54
148,Inbound Commuter,4,4
148,Long Term Visitor,16,17
148,Outbound Commuter,1,3
148,Resident Worker,107,121
148,Short Term Visitor,5,5
149,Home Worker,20,19
149,Long Term Visitor,8,11
149,Outbound Commuter,3,4
149,Resident Worker,24,32
149,Short Term Visitor,6,3
150,Home Worker,43,43
150,Inbound Commuter,4,4
150,Long Term Visitor,28,32
150,Resident Worker,56,47
150,Short Term Visitor,7,6
151,Home Worker,23,23
151,Outbound Commuter,2,3
151,Resident Worker,15,11
151,Short Term Visitor,2,1
152,Home Worker,2,2
152,Long Term Visitor,2,2
152,Outbound Commuter,1,2
152,Resident Worker,11,9
153,Home Worker,21,21
153,Resident Worker,15,13
153,Short Term Visitor,1,1
154,Home Worker,74,77
154,Inbound Commuter,11,11
154,Long Term Visitor,7,10
154,Outbound Commuter,5,5
154,Resident Worker,135,148
154,Short Term Visitor,5,7
155,Home Worker,20,17
155,Inbound Commuter,1,1
155,Long Term Visitor,4,2
155,Outbound Commuter,1,1
155,Resident Worker,32,38
155,Short Term Visitor,1,2
156,Home Worker,16,18
156,Inbound Commuter,1,1
156,Long Term Visitor,4,7
156,Outbound Commuter,1,2
156,Resident Worker,24,28
156,Short Term Visitor,4,5
157,Home Worker,18,20
157,Inbound Commuter,1,1
157,Long Term Visitor,5,7
157,Resident Worker,22,19
158,Home Worker,14,13
158,Inbound Commuter,1,2
158,Long Term Visitor,10,14
158,Outbound Commuter,2,2
158,Resident Worker,31,26
159,Home Worker,18,20
159,Inbound Commuter,2,2
159,Long Term Visitor,8,8
159,Outbound Commuter,2,2
159,Resident Worker,38,43
159,Short Term Visitor,7,6
160,Home Worker,1,1
160,Inbound Commuter,1,1
160,Resident Worker,11,10
161,Home Worker,12,13
161,Outbound Commuter,1,1
161,Resident Worker,12,15
162,Home Worker,16,13
162,Long Term Visitor,3,6
162,Outbound Commuter,2,1
162,Resident Worker,49,49
162,Short Term Visitor,3,3
163,Home Worker,14,14
163,Inbound Commuter,1,1
163,Long Term Visitor,2,3
163,Outbound Commuter,1,1
163,Resident Worker,20,19
163,Short Term Visitor,1,1
164,Home Worker,9,9
164,Inbound Commuter,1,1
164,Long Term Visitor,1,3
164,Resident Worker,14,17
164,Short Term Visitor,2,2
165,Home Worker,17,12
165,Long Term Visitor,6,8
165,Outbound Commuter,2,2
165,Resident Worker,39,29
166,Home Worker,4,7
166,Long Term Visitor,3,2
166,Outbound Commuter,1,1
166,Resident Worker,22,17
167,Home Worker,44,48
167,Inbound Commuter,4,4
167,Long Term Visitor,10,10
167,Outbound Commuter,1,1
167,Resident Worker,76,72
167,Short Term Visitor,3,3
168,Home Worker,3,4
168,Resident Worker,10,13
169,Home Worker,27,30
169,Inbound Commuter,3,3
169,Long Term Visitor,7,3
169,Outbound Commuter,4,3
169,Resident Worker,43,38
170,Home Worker,9,11
170,Inbound Commuter,1,1
170,Long Term Visitor,5,6
170,Outbound Commuter,1,1
170,Resident Worker,20,19
170,Short Term Visitor,2,2
171,Home Worker,20,24
171,Inbound Commuter,1,1
171,Long Term Visitor,1,2
171,Outbound Commuter,1,1
171,Resident Worker,26,25
171,Short Term Visitor,1,2
172,Home Worker,40,40
172,Long Term Visitor,6,5
172,Outbound Commuter,6,7
172,Resident Worker,40,42
172,Short Term Visitor,1,1
173,Home Worker,9,9
173,Long Term Visitor,1,1
173,Resident Worker,24,24
174,Home Worker,4,4
174,Inbound Commuter,1,1
174,Outbound Commuter,1,1
174,Resident Worker,4,4
174,Short Term Visitor,1,2
175,Home Worker,7,7
175,Resident Worker,9,10
175,Short Term Visitor,1,1
176,Home Worker,23,20
176,Inbound Commuter,1,1
176,Long Term Visitor,6,7
176,Resident Worker,28,26
177,Home Worker,57,55
177,Inbound Commuter,3,3
177,Long Term Visitor,13,11
177,Outbound Commuter,4,2
177,Resident Worker,90,89
177,Short Term Visitor,3,3
178,Home Worker,27,27
178,Inbound Commuter,3,3
178,Long Term Visitor,4,5
178,Outbound Commuter,1,2
178,Resident Worker,52,55
178,Short Term Visitor,1,1
179,Home Worker,3,4
179,Resident Worker,15,12
180,Home Worker,23,28
180,Inbound Commuter,1,1
180,Long Term Visitor,8,5
180,Outbound Commuter,3,4
180,Resident Worker,30,40
181,Home Worker,28,26
181,Long Term Visitor,6,2
181,Resident Worker,25,23
182,Home Worker,17,16
182,Long Term Visitor,3,7
182,Resident Worker,23,25
183,Home Worker,11,13
183,Long Term Visitor,6,2
183,Resident Worker,34,39
184,Home Worker,15,15
184,Long Term Visitor,3,3
184,Outbound Commuter,2,4
184,Resident Worker,30,27
184,Short Term Visitor,2,2
185,Home Worker,50,53
185,Long Term Visitor,7,6
185,Outbound Commuter,3,3
185,Resident Worker,76,80
185,Short Term Visitor,1,3
186,Home Worker,29,31
186,Long Term Visitor,4,3
186,Resident Worker,53,57
186,Short Term Visitor,2,2
187,Home Worker,76,77
187,Inbound Commuter,5,4
187,Long Term Visitor,16,10
187,Outbound Commuter,4,5
187,Resident Worker,139,137
187,Short Term Visitor,4,3
188,Home Worker,58,57
188,Inbound Commuter,5,4
188,Long Term Visitor,8,10
188,Outbound Commuter,4,3
188,Resident Worker,128,113
188,Short Term Visitor,5,5
189,Home Worker,70,77
189,Inbound Commuter,1,1
189,Long Term Visitor,7,8
189,Outbound Commuter,3,3
189,Resident Worker,102,113
189,Short Term Visitor,5,5
190,Home Worker,27,25
190,Resident Worker,33,36
191,Home Worker,14,14
191,Long Term Visitor,16,2
191,Resident Worker,14,18
192,Home Worker,115,114
192,Inbound Commuter,8,5
192,Long Term Visitor,6,12
192,Outbound Commuter,4,4
192,Resident Worker,182,192
192,Short Term Visitor,7,6
193,Home Worker,81,70
193,Inbound Commuter,5,5
193,Long Term Visitor,10,13
193,Outbound Commuter,5,6
193,Resident Worker,104,124
194,Home Worker,10,14
194,Long Term Visitor,4,1
194,Resident Worker,5,6
195,Home Worker,58,59
195,Long Term Visitor,14,4
195,Outbound Commuter,1,3
195,Resident Worker,63,69
195,Short Term Visitor,5,3
196,Home Worker,7,6
196,Long Term Visitor,1,1
196,Resident Worker,2,5
197,Home Worker,92,85
197,Inbound Commuter,4,3
197,Long Term Visitor,20,20
197,Outbound Commuter,4,5
197,Resident Worker,178,180
197,Short Term Visitor,4,5
198,Home Worker,74,79
198,Inbound Commuter,3,2
198,Long Term Visitor,16,10
198,Outbound Commuter,2,4
198,Resident Worker,115,116
198,Short Term Visitor,6,2
199,Home Worker,72,76
199,Inbound Commuter,1,1
199,Long Term Visitor,5,7
199,Outbound Commuter,5,6
199,Resident Worker,116,117
199,Short Term Visitor,1,1
200,Home Worker,21,22
200,Inbound Commuter,1,1
200,Resident Worker,25,23
201,Home Worker,37,40
201,Long Term Visitor,5,12
201,Resident Worker,51,55
201,Short Term Visitor,1,2
202,Home Worker,21,22
202,Inbound Commuter,2,2
202,Long Term Visitor,4,2
202,Resident Worker,26,21
203,Home Worker,75,71
203,Inbound Commuter,4,4
203,Long Term Visitor,14,11
203,Outbound Commuter,6,6
