Zone,Subscriber_Class,Outbound,Inbound
50,Long Term Visitor,10,16
50,Outbound Commuter,3,5
50,Resident Worker,47,46
50,Short Term Visitor,2,2
51,Home Worker,13,13
51,Inbound Commuter,1,1
51,Long Term Visitor,5,4
51,Outbound Commuter,2,1
51,Resident Worker,21,21
52,Home Worker,11,10
52,Long Term Visitor,4,4
52,Outbound Commuter,1,2
52,Resident Worker,11,11
53,Home Worker,41,42
53,Inbound Commuter,4,5
53,Long Term Visitor,8,9
53,Outbound Commuter,6,7
53,Resident Worker,76,73
53,Short Term Visitor,3,2
54,Home Worker,41,42
54,Inbound Commuter,8,5
54,Long Term Visitor,14,17
54,Outbound Commuter,2,2
54,Resident Worker,74,77
54,Short Term Visitor,9,8
55,Home Worker,32,26
55,Inbound Commuter,5,7
55,Long Term Visitor,15,11
55,Outbound Commuter,4,5
55,Resident Worker,65,69
55,Short Term Visitor,6,4
56,Home Worker,1,1
56,Inbound Commuter,2,2
56,Long Term Visitor,1,4
56,Resident Worker,11,11
56,Short Term Visitor,1,2
57,Home Worker,2,2
57,Long Term Visitor,2,1
57,Resident Worker,4,4
57,Short Term Visitor,1,1
58,Home Worker,2,3
58,Inbound Commuter,1,1
58,Long Term Visitor,7,8
58,Resident Worker,2,1
58,Short Term Visitor,2,1
59,Home Worker,31,31
59,Inbound Commuter,1,1
59,Long Term Visitor,6,10
59,Outbound Commuter,2,1
59,Resident Worker,42,42
59,Short Term Visitor,1,1
60,Home Worker,37,34
60,Inbound Commuter,4,4
60,Long Term Visitor,8,5
60,Outbound Commuter,4,6
60,Resident Worker,39,38
60,Short Term Visitor,1,1
61,Home Worker,6,8
61,Long Term Visitor,9,8
61,Outbound Commuter,2,1
61,Resident Worker,12,15
61,Short Term Visitor,4,4
62,Home Worker,13,12
62,Inbound Commuter,3,6
62,Long Term Visitor,5,5
62,Resident Worker,12,14
62,Short Term Visitor,2,1
63,Home Worker,27,24
63,Inbound Commuter,8,5
63,Long Term Visitor,39,36
63,Outbound Commuter,9,6
63,Resident Worker,77,77
63,Short Term Visitor,11,12
64,Home Worker,83,76
64,Inbound Commuter,12,13
64,Long Term Visitor,49,49
64,Outbound Commuter,5,7
64,Resident Worker,143,163
64,Short Term Visitor,22,18
65,Home Worker,40,38
65,Inbound Commuter,2,2
65,Long Term Visitor,5,3
65,Outbound Commuter,1,1
65,Resident Worker,69,61
66,Home Worker,12,14
66,Long Term Visitor,5,4
66,Resident Worker,13,9
66,Short Term Visitor,1,1
67,Home Worker,60,59
67,Inbound Commuter,13,10
67,Long Term Visitor,6,5
67,Outbound Commuter,5,5
67,Resident Worker,104,95
67,Short Term Visitor,6,7
68,Home Worker,31,31
68,Inbound Commuter,3,3
68,Long Term Visitor,8,4
68,Outbound Commuter,3,3
68,Resident Worker,51,54
68,Short Term Visitor,7,6
69,Home Worker,15,16
69,Inbound Commuter,1,1
69,Long Term Visitor,6,4
69,Outbound Commuter,2,4
69,Resident Worker,17,21
70,Home Worker,40,39
70,Inbound Commuter,1,1
70,Long Term Visitor,13,10
70,Outbound Commuter,3,2
70,Resident Worker,51,52
70,Short Term Visitor,2,5
71,Home Worker,25,20
71,Inbound Commuter,8,7
71,Long Term Visitor,18,19
71,Outbound Commuter,5,6
71,Resident Worker,80,61
71,Short Term Visitor,7,6
72,Home Worker,26,30
72,Inbound Commuter,2,3
72,Long Term Visitor,4,6
72,Outbound Commuter,2,2
72,Resident Worker,60,63
72,Short Term Visitor,1,2
73,Home Worker,42,48
73,Inbound Commuter,4,5
73,Long Term Visitor,9,6
73,Outbound Commuter,6,5
73,Resident Worker,76,70
73,Short Term Visitor,2,2
74,Home Worker,14,19
74,Long Term Visitor,2,1
74,Resident Worker,35,33
74,Short Term Visitor,2,2
75,Home Worker,62,61
75,Inbound Commuter,7,9
75,Long Term Visitor,6,9
75,Outbound Commuter,3,2
75,Resident Worker,116,111
75,Short Term Visitor,10,11
76,Home Worker,13,13
76,Inbound Commuter,8,8
76,Long Term Visitor,3,4
76,Resident Worker,28,37
76,Short Term Visitor,2,3
77,Home Worker,28,32
77,Inbound Commuter,1,2
77,Long Term Visitor,16,13
77,Outbound Commuter,1,1
77,Resident Worker,36,36
77,Short Term Visitor,3,4
78,Home Worker,29,26
78,Inbound Commuter,1,1
78,Outbound Commuter,1,1
78,Resident Worker,50,43
78,Short Term Visitor,3,2
79,Home Worker,4,2
79,Inbound Commuter,2,1
79,Resident Worker,12,14
79,Short Term Visitor,1,2
80,Home Worker,7,8
80,Inbound Commuter,3,3
80,Long Term Visitor,3,3
80,Resident Worker,14,13
81,Home Worker,27,28
81,Inbound Commuter,6,4
81,Long Term Visitor,6,8
81,Resident Worker,49,46
81,Short Term Visitor,1,1
82,Home Worker,34,34
82,Inbound Commuter,6,6
82,Long Term Visitor,12,14
82,Outbound Commuter,5,4
82,Resident Worker,53,48
82,Short Term Visitor,6,6
83,Long Term Visitor,1,1
83,Resident Worker,1,1
84,Home Worker,28,29
84,Inbound Commuter,1,1
84,Long Term Visitor,5,6
84,Resident Worker,43,44
85,Home Worker,17,15
85,Long Term Visitor,5,3
85,Resident Worker,18,17
85,Short Term Visitor,1,2
86,Home Worker,72,68
86,Inbound Commuter,4,4
86,Long Term Visitor,19,22
86,Outbound Commuter,4,3
86,Resident Worker,127,119
86,Short Term Visitor,5,7
87,Home Worker,53,55
87,Inbound Commuter,4,3
87,Long Term Visitor,12,13
87,Outbound Commuter,2,2
87,Resident Worker,84,93
87,Short Term Visitor,3,2
88,Home Worker,65,62
88,Inbound Commuter,1,2
88,Long Term Visitor,17,22
88,Outbound Commuter,4,4
88,Resident Worker,115,121
88,Short Term Visitor,2,2
89,Home Worker,67,69
89,Inbound Commuter,11,10
89,Long Term Visitor,32,28
89,Outbound Commuter,4,7
89,Resident Worker,119,110
89,Short Term Visitor,3,8
90,Home Worker,38,37
90,Inbound Commuter,2,1
90,Long Term Visitor,12,18
90,Outbound Commuter,2,2
90,Resident Worker,46,53
90,Short Term Visitor,9,6
91,Home Worker,24,25
91,Inbound Commuter,5,2
91,Long Term Visitor,1,3
91,Outbound Commuter,1,1
91,Resident Worker,33,34
92,Home Worker,7,12
92,Outbound Commuter,1,4
92,Resident Worker,26,28
92,Short Term Visitor,2,1
93,Home Worker,40,38
93,Inbound Commuter,3,5
93,Long Term Visitor,5,4
93,Outbound Commuter,3,3
93,Resident Worker,63,61
93,Short Term Visitor,2,2
94,Home Worker,8,5
94,Outbound Commuter,1,1
94,Resident Worker,23,27
94,Short Term Visitor,2,2
95,Home Worker,33,33
95,Inbound Commuter,2,2
95,Long Term Visitor,3,8
95,Outbound Commuter,2,2
95,Resident Worker,60,53
95,Short Term Visitor,3,1
96,Home Worker,22,25
96,Inbound Commuter,4,3
96,Long Term Visitor,9,6
96,Resident Worker,35,43
97,Home Worker,21,22
97,Inbound Commuter,1,1
97,Long Term Visitor,11,5
97,Outbound Commuter,2,3
97,Resident Worker,35,35
98,Home Worker,4,3
98,Resident Worker,7,6
99,Home Worker,34,28
99,Outbound Commuter,3,2
99,Resident Worker,85,71
99,Short Term Visitor,1,1
100,Home Worker,46,44
100,Inbound Commuter,4,3
100,Long Term Visitor,5,5
100,Outbound Commuter,1,1
100,Resident Worker,61,72
100,Short Term Visitor,4,4
101,Home Worker,11,15
101,Inbound Commuter,1,1
101,Long Term Visitor,3,4
101,Resident Worker,15,15
102,Home Worker,26,27
102,Inbound Commuter,5,4
102,Long Term Visitor,12,20
102,Outbound Commuter,2,3
102,Resident Worker,55,56
102,Short Term Visitor,9,4
103,Home Worker,20,20
103,Inbound Commuter,7,7
103,Long Term Visitor,16,23
103,Outbound Commuter,1,2
103,Resident Worker,45,40
103,Short Term Visitor,7,10
104,Home Worker,5,5
104,Inbound Commuter,1,2
104,Long Term Visitor,1,2
104,Outbound Commuter,1,1
104,Resident Worker,5,9
105,Home Worker,31,34
105,Inbound Commuter,7,4
105,Long Term Visitor,11,9
105,Outbound Commuter,1,2
105,Resident Worker,83,79
105,Short Term Visitor,5,6
106,Home Worker,24,28
106,Inbound Commuter,5,5
106,Long Term Visitor,1,1
106,Resident Worker,48,48
106,Short Term Visitor,7,5
107,Home Worker,6,6
107,Long Term Visitor,1,1
107,Resident Worker,12,14
108,Home Worker,39,35
108,Inbound Commuter,7,5
108,Long Term Visitor,16,10
108,Outbound Commuter,5,4
108,Resident Worker,134,119
108,Short Term Visitor,2,2
109,Home Worker,44,42
109,Inbound Commuter,3,2
109,Long Term Visitor,3,5
109,Outbound Commuter,3,7
109,Resident Worker,62,63
109,Short Term Visitor,2,2
110,Home Worker,37,38
110,Inbound Commuter,1,1
110,Long Term Visitor,5,7
110,Outbound Commuter,1,2
110,Resident Worker,43,51
110,Short Term Visitor,1,1
111,Home Worker,37,30
111,Inbound Commuter,2,2
111,Long Term Visitor,6,10
111,Outbound Commuter,5,3
111,Resident Worker,67,55
111,Short Term Visitor,3,4
112,Home Worker,100,97
112,Inbound Commuter,1,1
112,Long Term Visitor,7,17
112,Outbound Commuter,7,7
112,Resident Worker,130,133
112,Short Term Visitor,4,7
113,Home Worker,1,2
113,Outbound Commuter,1,1
113,Resident Worker,1,2
114,Home Worker,12,9
114,Long Term Visitor,16,13
114,Outbound Commuter,1,2
114,Resident Worker,16,19
114,Short Term Visitor,4,2
115,Home Worker,23,28
115,Long Term Visitor,3,2
115,Outbound Commuter,4,3
115,Resident Worker,48,58
116,Home Worker,22,18
116,Long Term Visitor,6,3
116,Outbound Commuter,2,4
116,Resident Worker,31,31
117,Home Worker,55,51
117,Inbound Commuter,4,5
117,Long Term Visitor,7,15
117,Outbound Commuter,5,5
117,Resident Worker,92,86
117,Short Term Visitor,1,3
118,Home Worker,37,39
118,Inbound Commuter,3,2
118,Long Term Visitor,9,12
118,Outbound Commuter,3,4
118,Resident Worker,62,60
118,Short Term Visitor,1,1
119,Home Worker,36,38
119,Inbound Commuter,5,2
119,Long Term Visitor,8,9
119,Outbound Commuter,3,5
119,Resident Worker,59,61
119,Short Term Visitor,4,2
120,Home Worker,63,57
120,Inbound Commuter,1,1
120,Long Term Visitor,9,12
120,Outbound Commuter,2,2
120,Resident Worker,91,90
120,Short Term Visitor,3,4
121,Home Worker,16,16
121,Inbound Commuter,1,1
121,Long Term Visitor,2,3
121,Outbound Commuter,1,2
121,Resident Worker,6,9
121,Short Term Visitor,2,2
122,Home Worker,26,29
122,Inbound Commuter,1,2
122,Long Term Visitor,6,6
122,Resident Worker,59,56
123,Home Worker,25,24
123,Inbound Commuter,1,1
123,Long Term Visitor,7,8
123,Outbound Commuter,4,3
123,Resident Worker,35,41
123,Short Term Visitor,1,2
124,Home Worker,60,59
124,Inbound Commuter,8,7
124,Long Term Visitor,67,53
124,Outbound Commuter,12,10
124,Resident Worker,129,123
124,Short Term Visitor,6,7
125,Home Worker,36,35
125,Inbound Commuter,4,5
125,Long Term Visitor,37,42
125,Outbound Commuter,7,6
125,Resident Worker,69,71
125,Short Term Visitor,13,13
126,Home Worker,69,68
126,Inbound Commuter,8,10
126,Long Term Visitor,24,40
126,Outbound Commuter,3,3
126,Resident Worker,128,143
126,Short Term Visitor,6,8
127,Home Worker,26,25
127,Inbound Commuter,4,5
127,Long Term Visitor,5,9
127,Outbound Commuter,2,4
127,Resident Worker,64,57
127,Short Term Visitor,8,7
128,Home Worker,38,38
128,Inbound Commuter,2,3
128,Long Term Visitor,16,12
128,Resident Worker,42,41
128,Short Term Visitor,4,5
129,Home Worker,19,20
129,Inbound Commuter,1,1
129,Long Term Visitor,3,2
129,Outbound Commuter,2,1
129,Resident Worker,26,23
129,Short Term Visitor,2,1
130,Home Worker,20,20
130,Inbound Commuter,3,3
130,Long Term Visitor,6,1
130,Outbound Commuter,2,2
130,Resident Worker,42,41
130,Short Term Visitor,4,4
131,Home Worker,16,17
131,Inbound Commuter,1,1
131,Long Term Visitor,3,3
131,Outbound Commuter,3,2
131,Resident Worker,19,19
132,Home Worker,14,14
132,Long Term Visitor,3,2
132,Outbound Commuter,3,4
132,Resident Worker,13,15
132,Short Term Visitor,1,3
133,Home Worker,31,30
133,Inbound Commuter,2,3
133,Long Term Visitor,8,8
133,Outbound Commuter,1,1
133,Resident Worker,62,52
133,Short Term Visitor,2,1
134,Home Worker,1,1
134,Long Term Visitor,1,1
134,Resident Worker,6,6
134,Short Term Visitor,1,1
135,Home Worker,10,10
135,Long Term Visitor,1,3
135,Outbound Commuter,3,3
135,Resident Worker,18,16
136,Home Worker,91,93
136,Inbound Commuter,3,5
136,Long Term Visitor,16,20
136,Outbound Commuter,3,4
136,Resident Worker,128,139
136,Short Term Visitor,2,1
137,Home Worker,52,59
137,Long Term Visitor,6,8
137,Resident Worker,74,80
137,Short Term Visitor,3,1
138,Home Worker,6,4
138,Resident Worker,3,5
139,Home Worker,18,17
139,Inbound Commuter,1,1
139,Long Term Visitor,3,3
139,Resident Worker,24,30
140,Home Worker,27,27
140,Long Term Visitor,7,2
140,Outbound Commuter,3,3
140,Resident Worker,43,44
141,Home Worker,52,54
141,Long Term Visitor,12,22
141,Outbound Commuter,5,4
141,Resident Worker,89,92
141,Short Term Visitor,4,8
142,Home Worker,31,31
142,Long Term Visitor,6,13
142,Outbound Commuter,1,2
142,Resident Worker,55,57
143,Home Worker,84,76
143,Inbound Commuter,3,3
143,Long Term Visitor,16,11
143,Outbound Commuter,3,3
143,Resident Worker,147,145
143,Short Term Visitor,4,5
144,Home Worker,36,38
144,Inbound Commuter,2,3
144,Long Term Visitor,9,17
144,Outbound Commuter,3,4
144,Resident Worker,56,60
144,Short Term Visitor,3,2
145,Home Worker,42,42
145,Inbound Commuter,1,1
145,Long Term Visitor,6,10
145,Outbound Commuter,6,6
145,Resident Worker,74,78
145,Short Term Visitor,3,4
146,Home Worker,16,15
146,Long Term Visitor,2,1
146,Resident Worker,37,35
147,Home Worker,32,35
147,Inbound Commuter,7,5
147,Long Term Visitor,12,16
147,Outbound Commuter,2,1
147,Resident Worker,62,62
147,Short Term Visitor,4,3
148,Home Worker,100,98
148,Inbound Commuter,4,5
148,Long Term Visitor,16,16
148,Outbound Commuter,3,2
148,Resident Worker,111,124
148,Short Term Visitor,7,8
149,Home Worker,26,26
149,Inbound Commuter,4,5
149,Long Term Visitor,15,12
149,Resident Worker,30,32
149,Short Term Visitor,1,1
150,Home Worker,34,34
150,Inbound Commuter,3,3
150,Long Term Visitor,29,25
150,Outbound Commuter,4,4
150,Resident Worker,68,66
150,Short Term Visitor,6,9
151,Home Worker,12,16
151,Inbound Commuter,1,1
151,Long Term Visitor,3,2
151,Outbound Commuter,1,2
151,Resident Worker,14,14
152,Home Worker,12,12
152,Long Term Visitor,1,1
152,Resident Worker,3,3
153,Home Worker,7,8
153,Inbound Commuter,1,2
153,Long Term Visitor,1,2
153,Resident Worker,18,17
154,Home Worker,64,69
154,Inbound Commuter,4,1
154,Long Term Visitor,14,13
154,Outbound Commuter,5,8
154,Resident Worker,112,116
154,Short Term Visitor,4,4
155,Home Worker,13,10
155,Inbound Commuter,1,1
155,Long Term Visitor,8,6
155,Resident Worker,36,35
155,Short Term Visitor,1,1
156,Home Worker,23,21
156,Inbound Commuter,1,1
156,Long Term Visitor,14,14
156,Resident Worker,25,24
156,Short Term Visitor,4,6
157,Home Worker,13,11
157,Inbound Commuter,1,1
157,Outbound Commuter,3,2
157,Resident Worker,27,22
157,Short Term Visitor,1,1
158,Home Worker,16,16
158,Long Term Visitor,20,16
158,Outbound Commuter,1,2
158,Resident Worker,32,30
158,Short Term Visitor,1,3
159,Home Worker,26,26
159,Inbound Commuter,3,3
159,Long Term Visitor,12,12
159,Resident Worker,42,41
159,Short Term Visitor,2,3
160,Home Worker,2,2
160,Long Term Visitor,2,1
160,Resident Worker,6,8
161,Home Worker,21,22
161,Long Term Visitor,7,7
161,Resident Worker,26,26
162,Home Worker,20,20
162,Inbound Commuter,1,1
162,Long Term Visitor,3,1
162,Outbound Commuter,1,3
162,Resident Worker,42,36
162,Short Term Visitor,2,1
163,Home Worker,4,5
163,Long Term Visitor,4,4
163,Outbound Commuter,1,1
163,Resident Worker,26,22
163,Short Term Visitor,3,4
164,Home Worker,11,11
164,Long Term Visitor,2,2
164,Outbound Commuter,1,1
164,Resident Worker,20,17
164,Short Term Visitor,1,1
165,Home Worker,17,17
165,Long Term Visitor,5,7
165,Resident Worker,21,28
166,Home Worker,6,6
166,Inbound Commuter,1,1
166,Resident Worker,18,13
166,Short Term Visitor,1,1
167,Home Worker,35,33
167,Inbound Commuter,8,5
167,Long Term Visitor,10,10
167,Resident Worker,59,61
167,Short Term Visitor,4,4
168,Home Worker,8,6
168,Inbound Commuter,1,1
168,Long Term Visitor,4,3
168,Outbound Commuter,2,1
168,Resident Worker,13,11
169,Home Worker,30,30
169,Inbound Commuter,5,5
169,Long Term Visitor,9,8
169,Resident Worker,57,63
169,Short Term Visitor,1,3
170,Home Worker,10,16
170,Inbound Commuter,3,3
170,Long Term Visitor,2,2
170,Resident Worker,14,14
170,Short Term Visitor,1,2
171,Home Worker,12,12
171,Inbound Commuter,3,3
171,Long Term Visitor,5,8
171,Resident Worker,30,35
171,Short Term Visitor,3,2
172,Home Worker,41,40
172,Inbound Commuter,1,2
172,Long Term Visitor,14,13
172,Outbound Commuter,3,2
172,Resident Worker,51,55
172,Short Term Visitor,2,2
173,Home Worker,6,7
173,Outbound Commuter,1,1
173,Resident Worker,19,18
173,Short Term Visitor,1,1
174,Home Worker,2,2
174,Long Term Visitor,1,2
174,Outbound Commuter,2,2
174,Resident Worker,8,5
174,Short Term Visitor,1,1
175,Long Term Visitor,1,2
175,Resident Worker,4,4
176,Home Worker,20,16
176,Inbound Commuter,1,2
176,Long Term Visitor,1,3
176,Resident Worker,36,42
177,Home Worker,54,52
177,Inbound Commuter,11,9
177,Long Term Visitor,10,6
177,Outbound Commuter,2,2
177,Resident Worker,97,89
177,Short Term Visitor,5,5
178,Home Worker,40,37
178,Long Term Visitor,3,6
178,Outbound Commuter,1,1
178,Resident Worker,50,46
178,Short Term Visitor,1,1
179,Home Worker,6,5
179,Resident Worker,11,11
180,Home Worker,21,22
180,Long Term Visitor,6,8
180,Resident Worker,23,19
181,Home Worker,15,9
181,Long Term Visitor,4,2
181,Resident Worker,35,33
182,Home Worker,15,13
182,Long Term Visitor,3,1
182,Outbound Commuter,2,2
182,Resident Worker,30,29
183,Home Worker,15,16
183,Long Term Visitor,5,5
183,Resident Worker,34,34
184,Home Worker,14,13
184,Long Term Visitor,3,3
184,Outbound Commuter,2,1
184,Resident Worker,35,35
185,Home Worker,49,45
185,Long Term Visitor,8,12
185,Outbound Commuter,1,2
185,Resident Worker,74,83
186,Home Worker,34,39
186,Long Term Visitor,9,9
186,Outbound Commuter,1,3
186,Resident Worker,55,60
187,Home Worker,84,80
187,Inbound Commuter,4,5
187,Long Term Visitor,20,15
187,Outbound Commuter,5,5
187,Resident Worker,130,124
187,Short Term Visitor,5,5
188,Home Worker,43,47
188,Inbound Commuter,4,3
188,Long Term Visitor,8,15
188,Outbound Commuter,1,2
188,Resident Worker,128,100
188,Short Term Visitor,3,5
189,Home Worker,78,78
189,Long Term Visitor,9,13
189,Outbound Commuter,4,2
189,Resident Worker,102,112
189,Short Term Visitor,4,3
190,Home Worker,20,18
190,Long Term Visitor,3,3
190,Resident Worker,32,24
190,Short Term Visitor,1,1
191,Home Worker,19,21
191,Long Term Visitor,11,11
191,Outbound Commuter,1,1
191,Resident Worker,26,29
191,Short Term Visitor,1,2
192,Home Worker,97,96
192,Inbound Commuter,4,4
192,Long Term Visitor,11,10
192,Outbound Commuter,4,5
192,Resident Worker,192,203
192,Short Term Visitor,7,5
193,Home Worker,60,57
193,Inbound Commuter,1,1
193,Long Term Visitor,19,18
193,Outbound Commuter,3,8
193,Resident Worker,87,85
193,Short Term Visitor,4,2
194,Home Worker,3,7
194,Long Term Visitor,2,2
194,Resident Worker,20,19
195,Home Worker,50,53
195,Long Term Visitor,12,13
195,Outbound Commuter,4,3
195,Resident Worker,75,84
195,Short Term Visitor,1,2
196,Home Worker,2,1
196,Outbound Commuter,2,2
196,Resident Worker,7,8
197,Home Worker,84,82
197,Inbound Commuter,4,4
197,Long Term Visitor,18,22
197,Outbound Commuter,2,3
