Zone,Subscriber_Class,Outbound,Inbound
26,Outbound Commuter,6,4
26,Resident Worker,21,22
26,Short Term Visitor,7,5
27,Home Worker,36,37
27,Inbound Commuter,3,3
27,Long Term Visitor,22,16
27,Outbound Commuter,8,10
27,Resident Worker,67,71
27,Short Term Visitor,12,14
28,Inbound Commuter,2,1
28,Long Term Visitor,1,2
28,Resident Worker,3,4
28,Short Term Visitor,1,4
30,Home Worker,56,55
30,Inbound Commuter,3,3
30,Long Term Visitor,20,24
30,Outbound Commuter,4,4
30,Resident Worker,57,64
30,Short Term Visitor,11,9
31,Home Worker,20,19
31,Inbound Commuter,1,1
31,Long Term Visitor,10,15
31,Outbound Commuter,3,2
31,Resident Worker,37,37
31,Short Term Visitor,2,2
32,Home Worker,8,10
32,Long Term Visitor,4,5
32,Outbound Commuter,4,3
32,Resident Worker,15,16
32,Short Term Visitor,2,3
33,Home Worker,28,28
33,Inbound Commuter,1,3
33,Long Term Visitor,20,15
33,Outbound Commuter,3,3
33,Resident Worker,25,24
33,Short Term Visitor,4,3
34,Home Worker,18,13
34,Outbound Commuter,4,3
34,Resident Worker,22,25
34,Short Term Visitor,7,6
35,Home Worker,11,14
35,Long Term Visitor,5,3
35,Outbound Commuter,3,2
35,Resident Worker,15,18
35,Short Term Visitor,7,6
36,Home Worker,39,42
36,Inbound Commuter,2,3
36,Long Term Visitor,21,22
36,Outbound Commuter,5,6
36,Resident Worker,47,50
36,Short Term Visitor,14,10
37,Home Worker,55,51
37,Inbound Commuter,2,2
37,Long Term Visitor,20,16
37,Outbound Commuter,10,10
37,Resident Worker,68,72
37,Short Term Visitor,7,9
38,Home Worker,55,49
38,Inbound Commuter,5,7
38,Long Term Visitor,46,48
38,Outbound Commuter,9,11
38,Resident Worker,52,49
38,Short Term Visitor,16,12
39,Home Worker,14,18
39,Inbound Commuter,2,2
39,Long Term Visitor,18,23
39,Outbound Commuter,4,5
39,Resident Worker,23,21
39,Short Term Visitor,8,3
40,Home Worker,24,29
40,Long Term Visitor,17,15
40,Outbound Commuter,3,3
40,Resident Worker,50,48
40,Short Term Visitor,5,6
41,Home Worker,36,34
41,Long Term Visitor,10,14
41,Outbound Commuter,6,5
41,Resident Worker,59,51
41,Short Term Visitor,9,8
42,Home Worker,10,13
42,Inbound Commuter,1,1
42,Long Term Visitor,5,5
42,Outbound Commuter,1,5
42,Resident Worker,16,21
42,Short Term Visitor,7,4
43,Home Worker,18,17
43,Long Term Visitor,12,15
43,Outbound Commuter,2,2
43,Resident Worker,32,27
43,Short Term Visitor,2,4
44,Home Worker,7,10
44,Long Term Visitor,1,3
44,Resident Worker,8,5
45,Home Worker,10,6
45,Inbound Commuter,2,1
45,Long Term Visitor,5,10
45,Outbound Commuter,1,2
45,Resident Worker,28,27
45,Short Term Visitor,3,4
46,Home Worker,7,11
46,Long Term Visitor,3,6
46,Resident Worker,3,4
47,Home Worker,16,13
47,Long Term Visitor,4,3
47,Resident Worker,25,23
47,Short Term Visitor,4,4
48,Home Worker,24,28
48,Inbound Commuter,2,3
48,Long Term Visitor,131,114
48,Outbound Commuter,2,2
48,Resident Worker,44,47
48,Short Term Visitor,41,32
49,Home Worker,25,31
49,Inbound Commuter,3,3
49,Long Term Visitor,21,26
49,Outbound Commuter,6,6
49,Resident Worker,27,32
49,Short Term Visitor,7,8
50,Home Worker,25,25
50,Long Term Visitor,8,30
50,Outbound Commuter,3,2
50,Resident Worker,27,35
50,Short Term Visitor,3,7
51,Home Worker,5,4
51,Inbound Commuter,1,1
51,Long Term Visitor,3,3
51,Resident Worker,10,11
51,Short Term Visitor,3,3
52,Home Worker,17,16
52,Inbound Commuter,1,1
52,Long Term Visitor,2,2
52,Outbound Commuter,2,1
52,Resident Worker,19,14
53,Home Worker,45,45
53,Long Term Visitor,17,14
53,Outbound Commuter,9,8
53,Resident Worker,92,100
53,Short Term Visitor,4,2
54,Home Worker,43,43
54,Long Term Visitor,14,12
54,Outbound Commuter,6,8
54,Resident Worker,56,63
54,Short Term Visitor,8,9
55,Home Worker,22,26
55,Inbound Commuter,1,1
55,Long Term Visitor,17,12
55,Outbound Commuter,5,4
55,Resident Worker,36,40
55,Short Term Visitor,8,10
56,Home Worker,3,2
56,Outbound Commuter,1,2
56,Resident Worker,7,4
56,Short Term Visitor,4,3
57,Home Worker,3,2
57,Long Term Visitor,2,3
57,Outbound Commuter,4,2
57,Resident Worker,10,9
57,Short Term Visitor,1,2
58,Home Worker,7,8
58,Long Term Visitor,6,9
58,Outbound Commuter,2,3
58,Resident Worker,4,5
58,Short Term Visitor,3,5
59,Home Worker,37,35
59,Long Term Visitor,18,18
59,Outbound Commuter,1,2
59,Resident Worker,29,35
59,Short Term Visitor,4,2
60,Home Worker,23,25
60,Inbound Commuter,2,1
60,Long Term Visitor,13,12
60,Outbound Commuter,4,4
60,Resident Worker,35,35
60,Short Term Visitor,3,4
61,Home Worker,8,10
61,Inbound Commuter,2,2
61,Long Term Visitor,10,4
61,Resident Worker,12,12
61,Short Term Visitor,3,3
62,Home Worker,8,6
62,Inbound Commuter,2,3
62,Long Term Visitor,4,3
62,Resident Worker,5,7
62,Short Term Visitor,1,3
63,Home Worker,24,25
63,Inbound Commuter,3,4
63,Long Term Visitor,33,24
63,Outbound Commuter,4,3
63,Resident Worker,37,35
63,Short Term Visitor,5,8
64,Home Worker,43,43
64,Inbound Commuter,3,3
64,Long Term Visitor,36,32
64,Outbound Commuter,2,2
64,Resident Worker,72,70
64,Short Term Visitor,15,16
65,Home Worker,35,34
65,Long Term Visitor,5,3
65,Resident Worker,24,28
65,Short Term Visitor,3,4
66,Home Worker,8,8
66,Long Term Visitor,6,5
66,Resident Worker,18,22
66,Short Term Visitor,1,1
67,Home Worker,28,24
67,Inbound Commuter,3,2
67,Long Term Visitor,4,5
67,Outbound Commuter,9,8
67,Resident Worker,34,37
68,Home Worker,43,48
68,Inbound Commuter,2,2
68,Long Term Visitor,10,12
68,Outbound Commuter,3,3
68,Resident Worker,34,38
68,Short Term Visitor,11,10
69,Home Worker,19,17
69,Inbound Commuter,2,2
69,Long Term Visitor,7,4
69,Outbound Commuter,1,1
69,Resident Worker,28,24
69,Short Term Visitor,2,5
70,Home Worker,36,33
70,Long Term Visitor,18,15
70,Outbound Commuter,3,4
70,Resident Worker,44,43
70,Short Term Visitor,11,8
71,Home Worker,18,21
71,Long Term Visitor,8,18
71,Outbound Commuter,3,2
71,Resident Worker,41,34
71,Short Term Visitor,8,6
72,Home Worker,27,26
72,Inbound Commuter,1,1
72,Long Term Visitor,5,6
72,Outbound Commuter,5,7
72,Resident Worker,42,41
73,Home Worker,28,31
73,Inbound Commuter,1,1
73,Long Term Visitor,3,4
73,Outbound Commuter,2,2
73,Resident Worker,49,44
73,Short Term Visitor,4,2
74,Home Worker,18,19
74,Long Term Visitor,1,2
74,Resident Worker,17,22
75,Home Worker,44,48
75,Long Term Visitor,11,10
75,Outbound Commuter,3,4
75,Resident Worker,60,58
75,Short Term Visitor,6,7
76,Home Worker,9,6
76,Inbound Commuter,1,1
76,Long Term Visitor,2,2
76,Outbound Commuter,3,3
76,Resident Worker,16,15
76,Short Term Visitor,3,3
77,Home Worker,26,28
77,Inbound Commuter,1,1
77,Long Term Visitor,25,20
77,Resident Worker,33,40
77,Short Term Visitor,8,7
78,Home Worker,29,26
78,Long Term Visitor,5,5
78,Resident Worker,38,37
78,Short Term Visitor,2,2
79,Home Worker,5,5
79,Inbound Commuter,1,1
79,Resident Worker,6,3
79,Short Term Visitor,1,1
80,Home Worker,8,8
80,Long Term Visitor,11,9
80,Resident Worker,18,17
81,Home Worker,27,28
81,Long Term Visitor,8,10
81,Resident Worker,33,39
81,Short Term Visitor,3,4
82,Home Worker,37,37
82,Inbound Commuter,2,2
82,Long Term Visitor,20,18
82,Outbound Commuter,4,4
82,Resident Worker,55,54
84,Home Worker,26,26
84,Long Term Visitor,6,12
84,Outbound Commuter,1,2
84,Resident Worker,39,43
84,Short Term Visitor,5,4
85,Home Worker,14,11
85,Long Term Visitor,6,8
85,Resident Worker,12,9
85,Short Term Visitor,2,2
86,Home Worker,70,73
86,Inbound Commuter,1,2
86,Long Term Visitor,38,36
86,Outbound Commuter,6,8
86,Resident Worker,133,120
86,Short Term Visitor,5,8
87,Home Worker,37,37
87,Long Term Visitor,11,12
87,Outbound Commuter,4,3
87,Resident Worker,42,48
87,Short Term Visitor,8,9
88,Home Worker,66,65
88,Inbound Commuter,1,1
88,Long Term Visitor,20,11
88,Outbound Commuter,4,4
88,Resident Worker,78,88
88,Short Term Visitor,7,7
89,Home Worker,47,51
89,Inbound Commuter,1,2
89,Long Term Visitor,32,53
89,Resident Worker,89,89
89,Short Term Visitor,9,13
90,Home Worker,34,32
90,Inbound Commuter,3,2
90,Long Term Visitor,32,28
90,Outbound Commuter,3,1
90,Resident Worker,41,48
90,Short Term Visitor,11,7
91,Home Worker,19,19
91,Inbound Commuter,2,2
91,Long Term Visitor,7,7
91,Outbound Commuter,2,1
91,Resident Worker,37,41
91,Short Term Visitor,1,1
92,Home Worker,16,15
92,Long Term Visitor,2,2
92,Outbound Commuter,1,1
92,Resident Worker,18,17
93,Home Worker,30,32
93,Long Term Visitor,9,10
93,Outbound Commuter,2,2
93,Resident Worker,60,54
93,Short Term Visitor,2,2
94,Home Worker,4,4
94,Resident Worker,3,5
95,Home Worker,31,31
95,Inbound Commuter,2,3
95,Long Term Visitor,6,8
95,Outbound Commuter,3,2
95,Resident Worker,38,38
95,Short Term Visitor,1,1
96,Home Worker,21,19
96,Inbound Commuter,2,1
96,Long Term Visitor,2,4
96,Outbound Commuter,2,1
96,Resident Worker,39,32
97,Home Worker,20,23
97,Inbound Commuter,3,3
97,Long Term Visitor,6,8
97,Resident Worker,24,23
97,Short Term Visitor,1,6
98,Home Worker,1,1
98,Long Term Visitor,2,1
98,Resident Worker,6,6
99,Home Worker,24,24
99,Long Term Visitor,5,2
99,Resident Worker,16,20
100,Home Worker,42,44
100,Inbound Commuter,2,1
100,Long Term Visitor,15,14
100,Outbound Commuter,3,3
100,Resident Worker,51,54
100,Short Term Visitor,5,5
101,Home Worker,15,11
101,Long Term Visitor,8,4
101,Outbound Commuter,1,1
101,Resident Worker,26,26
101,Short Term Visitor,2,2
102,Home Worker,22,17
102,Long Term Visitor,21,13
102,Resident Worker,27,33
102,Short Term Visitor,4,5
103,Home Worker,13,18
103,Long Term Visitor,16,21
103,Outbound Commuter,1,1
103,Resident Worker,28,24
103,Short Term Visitor,7,2
104,Home Worker,1,2
104,Inbound Commuter,2,2
104,Long Term Visitor,3,2
104,Resident Worker,7,9
105,Home Worker,15,13
105,Long Term Visitor,6,8
105,Outbound Commuter,4,5
105,Resident Worker,20,19
105,Short Term Visitor,1,1
106,Home Worker,9,11
106,Long Term Visitor,2,3
106,Resident Worker,18,16
106,Short Term Visitor,3,1
107,Home Worker,3,3
107,Long Term Visitor,1,1
107,Resident Worker,5,5
108,Home Worker,48,46
108,Inbound Commuter,1,1
108,Long Term Visitor,19,18
108,Outbound Commuter,5,5
108,Resident Worker,61,51
108,Short Term Visitor,6,7
109,Home Worker,41,37
109,Inbound Commuter,4,3
109,Long Term Visitor,12,10
109,Outbound Commuter,5,6
109,Resident Worker,45,44
109,Short Term Visitor,2,3
110,Home Worker,41,42
110,Inbound Commuter,1,2
110,Long Term Visitor,5,4
110,Outbound Commuter,1,1
110,Resident Worker,33,37
110,Short Term Visitor,1,1
111,Home Worker,43,40
111,Inbound Commuter,2,1
111,Long Term Visitor,7,21
111,Outbound Commuter,7,7
111,Resident Worker,53,52
111,Short Term Visitor,3,4
112,Home Worker,84,87
112,Long Term Visitor,17,20
112,Outbound Commuter,2,4
112,Resident Worker,97,98
112,Short Term Visitor,11,14
113,Home Worker,1,1
113,Resident Worker,2,3
114,Home Worker,19,21
114,Long Term Visitor,13,10
114,Outbound Commuter,2,1
114,Resident Worker,29,26
114,Short Term Visitor,4,3
115,Home Worker,27,28
115,Long Term Visitor,23,21
115,Outbound Commuter,6,6
115,Resident Worker,56,54
115,Short Term Visitor,4,3
116,Home Worker,15,14
116,Long Term Visitor,5,6
116,Outbound Commuter,2,3
116,Resident Worker,24,25
116,Short Term Visitor,4,2
117,Home Worker,47,47
117,Long Term Visitor,18,16
117,Outbound Commuter,3,5
117,Resident Worker,95,97
117,Short Term Visitor,7,8
118,Home Worker,31,29
118,Long Term Visitor,11,11
118,Outbound Commuter,1,1
118,Resident Worker,39,42
118,Short Term Visitor,2,2
119,Home Worker,22,26
119,Long Term Visitor,11,5
119,Outbound Commuter,4,5
119,Resident Worker,40,47
120,Home Worker,44,53
120,Long Term Visitor,11,11
120,Outbound Commuter,1,2
120,Resident Worker,37,45
120,Short Term Visitor,2,4
121,Home Worker,7,10
121,Long Term Visitor,3,2
121,Outbound Commuter,3,2
121,Resident Worker,7,8
122,Home Worker,14,14
122,Inbound Commuter,3,2
122,Long Term Visitor,8,6
122,Outbound Commuter,2,3
122,Resident Worker,20,22
122,Short Term Visitor,1,1
123,Home Worker,26,28
123,Long Term Visitor,9,13
123,Outbound Commuter,4,2
123,Resident Worker,28,35
123,Short Term Visitor,1,1
124,Home Worker,60,56
124,Inbound Commuter,3,2
124,Long Term Visitor,49,33
124,Outbound Commuter,5,5
124,Resident Worker,74,86
124,Short Term Visitor,16,8
125,Home Worker,41,38
125,Inbound Commuter,3,2
125,Long Term Visitor,35,38
125,Outbound Commuter,3,3
125,Resident Worker,50,58
125,Short Term Visitor,8,9
126,Home Worker,33,36
126,Long Term Visitor,8,9
126,Outbound Commuter,2,1
126,Resident Worker,37,35
126,Short Term Visitor,4,4
127,Home Worker,33,33
127,Long Term Visitor,9,9
127,Outbound Commuter,5,6
127,Resident Worker,37,33
127,Short Term Visitor,7,5
128,Home Worker,31,24
128,Long Term Visitor,5,4
128,Outbound Commuter,1,1
128,Resident Worker,32,35
128,Short Term Visitor,1,1
129,Home Worker,12,15
129,Long Term Visitor,4,2
129,Outbound Commuter,1,2
129,Resident Worker,23,25
130,Home Worker,15,15
130,Inbound Commuter,3,2
130,Long Term Visitor,3,2
130,Outbound Commuter,3,2
130,Resident Worker,26,22
130,Short Term Visitor,1,2
131,Home Worker,7,8
131,Inbound Commuter,3,2
131,Long Term Visitor,2,1
131,Outbound Commuter,1,2
131,Resident Worker,14,8
131,Short Term Visitor,4,4
132,Home Worker,6,8
132,Long Term Visitor,2,2
132,Resident Worker,8,10
133,Home Worker,28,25
133,Long Term Visitor,7,9
133,Outbound Commuter,1,2
133,Resident Worker,46,40
133,Short Term Visitor,5,5
134,Home Worker,2,3
134,Resident Worker,1,2
135,Home Worker,6,4
135,Resident Worker,11,15
135,Short Term Visitor,1,1
136,Home Worker,89,77
136,Inbound Commuter,3,2
136,Long Term Visitor,22,22
136,Outbound Commuter,1,1
136,Resident Worker,106,95
136,Short Term Visitor,7,5
137,Home Worker,42,48
137,Inbound Commuter,1,1
137,Long Term Visitor,11,11
137,Outbound Commuter,3,1
137,Resident Worker,58,62
137,Short Term Visitor,3,4
138,Home Worker,5,9
138,Long Term Visitor,3,2
138,Resident Worker,5,4
139,Home Worker,29,34
139,Long Term Visitor,4,5
139,Resident Worker,21,29
139,Short Term Visitor,3,3
140,Home Worker,34,38
140,Long Term Visitor,13,7
140,Resident Worker,56,54
140,Short Term Visitor,3,2
141,Home Worker,49,46
141,Long Term Visitor,19,20
141,Outbound Commuter,4,3
141,Resident Worker,69,72
141,Short Term Visitor,3,6
142,Home Worker,18,19
142,Inbound Commuter,2,1
142,Long Term Visitor,11,8
142,Outbound Commuter,1,1
142,Resident Worker,51,56
142,Short Term Visitor,2,4
143,Home Worker,27,27
143,Long Term Visitor,10,6
143,Outbound Commuter,2,1
143,Resident Worker,50,48
143,Short Term Visitor,6,4
144,Home Worker,30,28
144,Inbound Commuter,4,3
144,Long Term Visitor,12,7
144,Outbound Commuter,1,1
144,Resident Worker,41,44
144,Short Term Visitor,5,5
145,Home Worker,46,50
145,Inbound Commuter,1,1
145,Long Term Visitor,14,10
145,Outbound Commuter,5,5
145,Resident Worker,72,85
145,Short Term Visitor,8,7
146,Home Worker,8,7
146,Long Term Visitor,4,3
146,Resident Worker,18,20
147,Home Worker,16,17
147,Inbound Commuter,1,1
147,Long Term Visitor,12,10
147,Outbound Commuter,2,1
147,Resident Worker,45,43
147,Short Term Visitor,1,3
148,Home Worker,49,47
148,Long Term Visitor,18,18
148,Outbound Commuter,3,5
148,Resident Worker,98,94
148,Short Term Visitor,4,5
149,Home Worker,17,19
149,Long Term Visitor,7,11
149,Outbound Commuter,4,3
149,Resident Worker,16,17
150,Home Worker,36,32
150,Inbound Commuter,1,3
150,Long Term Visitor,31,24
150,Outbound Commuter,2,2
150,Resident Worker,43,41
150,Short Term Visitor,6,3
151,Home Worker,12,13
151,Inbound Commuter,1,1
151,Long Term Visitor,2,1
151,Outbound Commuter,2,1
151,Resident Worker,13,11
151,Short Term Visitor,1,1
152,Home Worker,6,5
152,Resident Worker,6,5
153,Home Worker,8,10
153,Long Term Visitor,5,1
153,Resident Worker,17,16
154,Home Worker,51,53
154,Long Term Visitor,14,17
154,Outbound Commuter,8,9
154,Resident Worker,90,89
154,Short Term Visitor,7,8
155,Home Worker,14,16
155,Long Term Visitor,7,3
155,Resident Worker,14,18
155,Short Term Visitor,2,1
156,Home Worker,7,9
156,Long Term Visitor,10,17
156,Resident Worker,13,19
156,Short Term Visitor,5,2
157,Home Worker,17,17
157,Long Term Visitor,7,5
157,Outbound Commuter,2,2
157,Resident Worker,20,20
158,Home Worker,9,8
158,Long Term Visitor,18,15
158,Resident Worker,20,23
158,Short Term Visitor,7,4
159,Home Worker,18,15
159,Long Term Visitor,9,14
159,Outbound Commuter,2,2
159,Resident Worker,27,29
159,Short Term Visitor,2,1
160,Home Worker,2,1
160,Resident Worker,4,3
161,Home Worker,8,12
161,Long Term Visitor,5,3
161,Outbound Commuter,1,2
161,Resident Worker,10,13
162,Home Worker,16,16
162,Long Term Visitor,5,4
162,Outbound Commuter,3,1
162,Resident Worker,27,28
163,Home Worker,14,17
163,Long Term Visitor,4,5
163,Resident Worker,11,15
164,Home Worker,8,7
164,Long Term Visitor,4,6
164,Outbound Commuter,1,1
164,Resident Worker,11,13
165,Home Worker,12,13
165,Long Term Visitor,8,10
165,Outbound Commuter,3,2
165,Resident Worker,25,29
165,Short Term Visitor,5,4
166,Home Worker,7,9
166,Long Term Visitor,3,2
166,Resident Worker,10,12
166,Short Term Visitor,1,1
167,Home Worker,29,31
167,Inbound Commuter,1,1
167,Long Term Visitor,6,8
167,Outbound Commuter,4,4
167,Resident Worker,34,31
167,Short Term Visitor,3,2
168,Home Worker,5,3
168,Long Term Visitor,2,3
168,Resident Worker,11,11
169,Home Worker,20,16
169,Long Term Visitor,16,10
169,Outbound Commuter,4,1
169,Resident Worker,37,33
169,Short Term Visitor,3,3
170,Home Worker,6,5
170,Long Term Visitor,3,5
170,Resident Worker,14,13
171,Home Worker,17,14
171,Long Term Visitor,3,6
171,Outbound Commuter,1,1
171,Resident Worker,15,14
171,Short Term Visitor,2,2
172,Home Worker,28,29
172,Long Term Visitor,17,10
172,Outbound Commuter,2,1
172,Resident Worker,36,35
172,Short Term Visitor,1,1
173,Home Worker,5,5
173,Long Term Visitor,4,2
173,Resident Worker,7,6
173,Short Term Visitor,1,1
174,Home Worker,2,3
174,Inbound Commuter,1,1
174,Resident Worker,4,5
175,Home Worker,3,2
175,Resident Worker,4,5
176,Home Worker,16,13
176,Long Term Visitor,7,6
176,Resident Worker,26,24
176,Short Term Visitor,3,3
177,Home Worker,32,35
177,Long Term Visitor,10,8
177,Outbound Commuter,3,3
177,Resident Worker,61,60
177,Short Term Visitor,4,3
178,Home Worker,33,37
178,Long Term Visitor,10,9
178,Resident Worker,42,34
178,Short Term Visitor,5,2
179,Home Worker,11,6
179,Resident Worker,5,5
180,Home Worker,14,11
180,Long Term Visitor,4,9
180,Outbound Commuter,5,4
180,Resident Worker,27,27
180,Short Term Visitor,1,1
181,Home Worker,18,19
181,Long Term Visitor,5,3
181,Outbound Commuter,3,3
181,Resident Worker,21,29
181,Short Term Visitor,1,1
182,Home Worker,10,11
182,Long Term Visitor,5,6
182,Resident Worker,26,30
183,Home Worker,21,23
183,Long Term Visitor,5,7
183,Resident Worker,42,38
183,Short Term Visitor,1,1
184,Home Worker,11,7
184,Long Term Visitor,2,3
184,Outbound Commuter,1,1
184,Resident Worker,20,25
184,Short Term Visitor,2,3
185,Home Worker,39,39
185,Inbound Commuter,1,1
185,Long Term Visitor,11,13
185,Outbound Commuter,2,1
185,Resident Worker,77,77
185,Short Term Visitor,3,4
186,Home Worker,28,29
186,Inbound Commuter,3,3
186,Long Term Visitor,9,9
186,Outbound Commuter,1,1
186,Resident Worker,31,33
186,Short Term Visitor,1,2
187,Home Worker,28,24
187,Inbound Commuter,2,3
187,Long Term Visitor,15,11
187,Outbound Commuter,4,5
187,Resident Worker,46,60
187,Short Term Visitor,6,4
188,Home Worker,33,27
188,Long Term Visitor,17,14
188,Resident Worker,32,38
188,Short Term Visitor,3,3
189,Home Worker,68,71
189,Long Term Visitor,18,20
189,Outbound Commuter,4,6
189,Resident Worker,90,93
189,Short Term Visitor,1,2
190,Home Worker,19,18
190,Long Term Visitor,2,1
190,Outbound Commuter,1,1
190,Resident Worker,28,33
190,Short Term Visitor,1,1
191,Home Worker,15,15
191,Long Term Visitor,5,8
191,Outbound Commuter,1,1
191,Resident Worker,22,18
192,Home Worker,74,73
192,Inbound Commuter,1,1
192,Long Term Visitor,14,12
192,Outbound Commuter,6,8
192,Resident Worker,91,88
192,Short Term Visitor,7,8
193,Home Worker,50,50
193,Long Term Visitor,18,11
193,Outbound Commuter,8,4
193,Resident Worker,63,64
193,Short Term Visitor,4,3
194,Home Worker,6,6
194,Resident Worker,12,14
194,Short Term Visitor,1,1
195,Home Worker,43,47
195,Inbound Commuter,2,2
195,Long Term Visitor,20,13
195,Outbound Commuter,1,4
195,Resident Worker,79,80
195,Short Term Visitor,5,7
196,Home Worker,9,10
196,Long Term Visitor,1,1
196,Outbound Commuter,1,2
196,Resident Worker,6,7
197,Home Worker,90,97
197,Long Term Visitor,28,24
197,Outbound Commuter,2,4
197,Resident Worker,97,98
197,Short Term Visitor,6,8
198,Home Worker,44,47
198,Inbound Commuter,1,1
198,Long Term Visitor,16,15
198,Outbound Commuter,1,3
198,Resident Worker,81,83
198,Short Term Visitor,1,2
199,Home Worker,57,56
199,Long Term Visitor,11,9
199,Outbound Commuter,2,2
199,Resident Worker,70,81
200,Home Worker,18,19
200,Long Term Visitor,8,10
200,Outbound Commuter,2,2
200,Resident Worker,12,17
201,Home Worker,30,30
201,Inbound Commuter,2,2
201,Long Term Visitor,7,5
201,Outbound Commuter,2,2
201,Resident Worker,59,62
201,Short Term Visitor,1,1
202,Home Worker,28,29
202,Long Term Visitor,7,4
202,Resident Worker,25,23
202,Short Term Visitor,2,1
203,Home Worker,60,60
203,Long Term Visitor,17,23
203,Outbound Commuter,4,4
203,Resident Worker,101,104
203,Short Term Visitor,7,9
204,Home Worker,25,25
204,Long Term Visitor,5,9
204,Resident Worker,30,32
204,Short Term Visitor,2,1
205,Home Worker,29,26
205,Long Term Visitor,12,8
205,Outbound Commuter,3,2
205,Resident Worker,40,40
205,Short Term Visitor,3,2
206,Home Worker,63,60
206,Long Term Visitor,10,11
206,Outbound Commuter,5,3
206,Resident Worker,78,77
206,Short Term Visitor,3,4
207,Home Worker,70,72
207,Inbound Commuter,2,2
207,Long Term Visitor,20,14
207,Outbound Commuter,9,8
207,Resident Worker,85,95
207,Short Term Visitor,4,1
208,Home Worker,66,68
208,Long Term Visitor,24,16
208,Outbound Commuter,7,11
208,Resident Worker,129,123
208,Short Term Visitor,3,6
209,Home Worker,63,64
209,Long Term Visitor,18,13
209,Outbound Commuter,4,5
209,Resident Worker,109,96
209,Short Term Visitor,8,4
210,Home Worker,59,57
210,Inbound Commuter,1,2
210,Long Term Visitor,17,16
210,Outbound Commuter,8,5
210,Resident Worker,75,79
210,Short Term Visitor,6,7
211,Home Worker,21,21
211,Long Term Visitor,12,11
211,Outbound Commuter,2,3
211,Resident Worker,46,48
211,Short Term Visitor,3,3
212,Home Worker,23,23
212,Inbound Commuter,1,1
212,Long Term Visitor,8,3
