Zone,Subscriber_Class,Outbound,Inbound
40,Long Term Visitor,10,14
40,Outbound Commuter,7,4
40,Resident Worker,99,99
40,Short Term Visitor,5,4
41,Home Worker,33,35
41,Inbound Commuter,1,2
41,Long Term Visitor,7,7
41,Outbound Commuter,3,3
41,Resident Worker,74,57
41,Short Term Visitor,6,6
42,Home Worker,16,17
42,Inbound Commuter,2,2
42,Outbound Commuter,1,2
42,Resident Worker,55,52
43,Home Worker,16,17
43,Inbound Commuter,5,6
43,Long Term Visitor,4,5
43,Outbound Commuter,3,4
43,Resident Worker,43,36
43,Short Term Visitor,4,7
44,Home Worker,9,9
44,Inbound Commuter,4,4
44,Resident Worker,20,16
44,Short Term Visitor,4,2
45,Home Worker,25,27
45,Inbound Commuter,6,5
45,Long Term Visitor,6,5
45,Resident Worker,55,47
45,Short Term Visitor,7,8
46,Home Worker,5,7
46,Long Term Visitor,7,5
46,Outbound Commuter,1,1
46,Resident Worker,15,12
46,Short Term Visitor,3,1
47,Home Worker,19,18
47,Inbound Commuter,5,2
47,Long Term Visitor,4,2
47,Outbound Commuter,1,1
47,Resident Worker,52,41
47,Short Term Visitor,3,3
48,Home Worker,31,30
48,Inbound Commuter,16,13
48,Long Term Visitor,104,110
48,Outbound Commuter,5,3
48,Resident Worker,52,54
48,Short Term Visitor,41,35
49,Home Worker,67,69
49,Inbound Commuter,38,27
49,Long Term Visitor,18,27
49,Outbound Commuter,7,7
49,Resident Worker,160,143
49,Short Term Visitor,26,22
50,Home Worker,28,25
50,Inbound Commuter,5,7
50,Long Term Visitor,16,14
50,Outbound Commuter,3,3
50,Resident Worker,46,39
50,Short Term Visitor,6,4
51,Home Worker,14,14
51,Inbound Commuter,1,1
51,Long Term Visitor,2,1
51,Outbound Commuter,3,2
51,Resident Worker,16,17
51,Short Term Visitor,4,4
52,Home Worker,14,15
52,Long Term Visitor,2,1
52,Outbound Commuter,2,3
52,Resident Worker,10,17
52,Short Term Visitor,2,2
53,Home Worker,49,43
53,Inbound Commuter,7,6
53,Long Term Visitor,18,13
53,Outbound Commuter,5,7
53,Resident Worker,83,94
53,Short Term Visitor,5,5
54,Home Worker,53,55
54,Inbound Commuter,7,7
54,Long Term Visitor,11,14
54,Outbound Commuter,2,3
54,Resident Worker,73,74
54,Short Term Visitor,7,6
55,Home Worker,22,19
55,Inbound Commuter,3,3
55,Long Term Visitor,14,15
55,Outbound Commuter,4,4
55,Resident Worker,58,52
55,Short Term Visitor,6,7
56,Home Worker,8,9
56,Inbound Commuter,1,1
56,Long Term Visitor,6,10
56,Outbound Commuter,1,1
56,Resident Worker,11,9
56,Short Term Visitor,1,1
57,Home Worker,7,5
57,Long Term Visitor,1,4
57,Outbound Commuter,2,1
57,Resident Worker,6,8
57,Short Term Visitor,1,3
58,Home Worker,9,11
58,Inbound Commuter,5,4
58,Long Term Visitor,6,5
58,Resident Worker,3,3
58,Short Term Visitor,3,4
59,Home Worker,37,32
59,Inbound Commuter,1,1
59,Long Term Visitor,8,4
59,Outbound Commuter,2,2
59,Resident Worker,57,60
59,Short Term Visitor,2,2
60,Home Worker,27,27
60,Inbound Commuter,2,3
60,Long Term Visitor,6,8
60,Outbound Commuter,5,5
60,Resident Worker,43,42
60,Short Term Visitor,6,5
61,Home Worker,6,6
61,Long Term Visitor,4,9
61,Resident Worker,14,17
61,Short Term Visitor,4,3
62,Home Worker,8,5
62,Inbound Commuter,5,4
62,Long Term Visitor,6,5
62,Resident Worker,19,15
63,Home Worker,31,32
63,Inbound Commuter,15,15
63,Long Term Visitor,34,33
63,Outbound Commuter,8,7
63,Resident Worker,91,81
63,Short Term Visitor,10,8
64,Home Worker,84,90
64,Inbound Commuter,15,13
64,Long Term Visitor,41,47
64,Outbound Commuter,6,5
64,Resident Worker,163,162
64,Short Term Visitor,27,28
65,Home Worker,38,34
65,Inbound Commuter,3,3
65,Outbound Commuter,6,7
65,Resident Worker,73,61
65,Short Term Visitor,4,5
66,Home Worker,4,5
66,Long Term Visitor,6,4
66,Resident Worker,13,12
66,Short Term Visitor,2,1
67,Home Worker,58,60
67,Inbound Commuter,11,11
67,Long Term Visitor,17,15
67,Outbound Commuter,7,9
67,Resident Worker,96,89
67,Short Term Visitor,8,9
68,Home Worker,28,28
68,Inbound Commuter,11,9
68,Long Term Visitor,6,4
68,Outbound Commuter,3,4
68,Resident Worker,51,57
68,Short Term Visitor,9,7
69,Home Worker,21,21
69,Long Term Visitor,3,7
69,Outbound Commuter,2,2
69,Resident Worker,21,25
69,Short Term Visitor,1,1
70,Home Worker,34,33
70,Inbound Commuter,4,2
70,Long Term Visitor,11,6
70,Resident Worker,51,57
70,Short Term Visitor,7,10
71,Home Worker,22,24
71,Inbound Commuter,10,7
71,Long Term Visitor,14,9
71,Outbound Commuter,5,3
71,Resident Worker,67,68
71,Short Term Visitor,11,13
72,Home Worker,30,32
72,Inbound Commuter,5,4
72,Long Term Visitor,4,8
72,Outbound Commuter,5,6
72,Resident Worker,54,51
72,Short Term Visitor,6,6
73,Home Worker,45,36
73,Inbound Commuter,3,2
73,Long Term Visitor,1,2
73,Outbound Commuter,2,2
73,Resident Worker,81,75
73,Short Term Visitor,1,1
74,Home Worker,15,16
74,Long Term Visitor,2,2
74,Outbound Commuter,2,1
74,Resident Worker,27,34
74,Short Term Visitor,2,2
75,Home Worker,67,63
75,Inbound Commuter,11,12
75,Long Term Visitor,7,13
75,Outbound Commuter,3,3
75,Resident Worker,110,103
75,Short Term Visitor,10,9
76,Home Worker,22,25
76,Inbound Commuter,6,6
76,Long Term Visitor,3,4
76,Outbound Commuter,2,2
76,Resident Worker,38,30
76,Short Term Visitor,3,2
77,Home Worker,27,28
77,Long Term Visitor,15,11
77,Resident Worker,45,50
77,Short Term Visitor,9,7
78,Home Worker,40,40
78,Inbound Commuter,1,2
78,Long Term Visitor,9,9
78,Resident Worker,52,49
79,Home Worker,5,5
79,Inbound Commuter,3,2
79,Outbound Commuter,1,1
79,Resident Worker,15,19
79,Short Term Visitor,1,1
80,Home Worker,5,5
80,Resident Worker,24,23
80,Short Term Visitor,2,3
81,Home Worker,29,30
81,Inbound Commuter,4,3
81,Long Term Visitor,8,8
81,Resident Worker,44,50
81,Short Term Visitor,1,4
82,Home Worker,40,43
82,Inbound Commuter,4,4
82,Long Term Visitor,19,13
82,Outbound Commuter,2,3
82,Resident Worker,76,86
82,Short Term Visitor,4,3
83,Resident Worker,1,1
84,Home Worker,31,31
84,Long Term Visitor,1,4
84,Resident Worker,43,50
85,Home Worker,16,18
85,Long Term Visitor,7,5
85,Resident Worker,10,13
85,Short Term Visitor,1,1
86,Home Worker,86,83
86,Inbound Commuter,3,4
86,Long Term Visitor,22,23
86,Outbound Commuter,3,4
86,Resident Worker,141,145
86,Short Term Visitor,3,3
87,Home Worker,60,60
87,Inbound Commuter,3,3
87,Long Term Visitor,10,3
87,Outbound Commuter,2,2
87,Resident Worker,68,73
87,Short Term Visitor,5,6
88,Home Worker,69,69
88,Inbound Commuter,2,1
88,Long Term Visitor,15,20
88,Outbound Commuter,6,6
88,Resident Worker,128,125
88,Short Term Visitor,4,5
89,Home Worker,58,63
89,Inbound Commuter,7,6
89,Long Term Visitor,37,17
89,Resident Worker,118,123
89,Short Term Visitor,10,8
90,Home Worker,40,38
90,Inbound Commuter,3,2
90,Long Term Visitor,11,13
90,Outbound Commuter,2,3
90,Resident Worker,42,41
90,Short Term Visitor,10,5
91,Home Worker,30,28
91,Inbound Commuter,3,2
91,Long Term Visitor,4,4
91,Resident Worker,49,58
91,Short Term Visitor,4,1
92,Home Worker,16,15
92,Long Term Visitor,5,5
92,Resident Worker,29,25
93,Home Worker,28,27
93,Inbound Commuter,5,5
93,Long Term Visitor,6,6
93,Outbound Commuter,2,5
93,Resident Worker,70,73
93,Short Term Visitor,4,4
94,Home Worker,4,5
94,Resident Worker,15,16
94,Short Term Visitor,1,1
95,Home Worker,40,43
95,Inbound Commuter,5,4
95,Long Term Visitor,8,9
95,Outbound Commuter,2,3
95,Resident Worker,74,73
95,Short Term Visitor,5,8
96,Home Worker,27,22
96,Long Term Visitor,7,5
96,Outbound Commuter,2,4
96,Resident Worker,49,46
96,Short Term Visitor,1,1
97,Home Worker,24,25
97,Inbound Commuter,1,1
97,Long Term Visitor,6,8
97,Resident Worker,25,28
97,Short Term Visitor,1,3
98,Home Worker,4,3
98,Inbound Commuter,1,1
98,Resident Worker,7,6
99,Home Worker,30,25
99,Long Term Visitor,4,2
99,Outbound Commuter,1,1
99,Resident Worker,90,76
99,Short Term Visitor,1,2
100,Home Worker,39,38
100,Inbound Commuter,2,1
100,Long Term Visitor,7,7
100,Outbound Commuter,1,2
100,Resident Worker,48,56
100,Short Term Visitor,2,2
101,Home Worker,9,10
101,Inbound Commuter,2,1
101,Long Term Visitor,6,5
101,Outbound Commuter,4,2
101,Resident Worker,32,25
102,Home Worker,18,20
102,Inbound Commuter,8,5
102,Long Term Visitor,9,5
102,Resident Worker,47,37
102,Short Term Visitor,7,4
103,Home Worker,16,15
103,Inbound Commuter,5,4
103,Long Term Visitor,18,11
103,Outbound Commuter,2,1
103,Resident Worker,46,43
103,Short Term Visitor,5,1
104,Home Worker,3,5
104,Inbound Commuter,1,2
104,Long Term Visitor,2,1
104,Resident Worker,13,10
105,Home Worker,35,35
105,Inbound Commuter,10,12
105,Long Term Visitor,5,5
105,Outbound Commuter,3,2
105,Resident Worker,72,74
105,Short Term Visitor,10,8
106,Home Worker,21,21
106,Inbound Commuter,7,6
106,Long Term Visitor,9,6
106,Resident Worker,49,50
106,Short Term Visitor,4,5
107,Home Worker,8,8
107,Long Term Visitor,1,2
107,Resident Worker,10,9
108,Home Worker,46,45
108,Inbound Commuter,5,4
108,Long Term Visitor,12,13
108,Outbound Commuter,6,6
108,Resident Worker,138,123
108,Short Term Visitor,3,4
109,Home Worker,36,42
109,Inbound Commuter,3,2
109,Long Term Visitor,12,16
109,Outbound Commuter,3,3
109,Resident Worker,55,56
109,Short Term Visitor,2,2
110,Home Worker,31,33
110,Long Term Visitor,3,5
110,Outbound Commuter,3,1
110,Resident Worker,41,56
110,Short Term Visitor,1,1
111,Home Worker,48,45
111,Inbound Commuter,1,1
111,Long Term Visitor,16,18
111,Outbound Commuter,4,4
111,Resident Worker,60,67
112,Home Worker,83,86
112,Inbound Commuter,3,2
112,Long Term Visitor,13,24
112,Outbound Commuter,7,6
112,Resident Worker,155,164
112,Short Term Visitor,2,2
113,Outbound Commuter,1,1
113,Resident Worker,2,2
114,Home Worker,10,11
114,Long Term Visitor,9,11
114,Outbound Commuter,1,3
114,Resident Worker,24,19
114,Short Term Visitor,3,4
115,Home Worker,32,34
115,Long Term Visitor,10,14
115,Outbound Commuter,7,2
115,Resident Worker,67,58
115,Short Term Visitor,3,2
116,Home Worker,16,20
116,Long Term Visitor,2,3
116,Outbound Commuter,3,3
116,Resident Worker,31,36
116,Short Term Visitor,1,1
117,Home Worker,49,47
117,Inbound Commuter,3,3
117,Long Term Visitor,7,8
117,Outbound Commuter,3,4
117,Resident Worker,93,89
117,Short Term Visitor,1,1
118,Home Worker,44,44
118,Inbound Commuter,2,2
118,Long Term Visitor,7,10
118,Outbound Commuter,2,5
118,Resident Worker,58,63
118,Short Term Visitor,5,5
119,Home Worker,37,36
119,Inbound Commuter,4,4
119,Long Term Visitor,10,10
119,Resident Worker,65,58
119,Short Term Visitor,1,1
120,Home Worker,43,35
120,Inbound Commuter,2,3
120,Long Term Visitor,13,11
120,Outbound Commuter,5,5
120,Resident Worker,86,82
120,Short Term Visitor,8,7
121,Home Worker,16,17
121,Long Term Visitor,1,2
121,Resident Worker,15,16
121,Short Term Visitor,3,2
122,Home Worker,33,31
122,Long Term Visitor,3,3
122,Outbound Commuter,3,4
122,Resident Worker,57,48
122,Short Term Visitor,4,5
123,Home Worker,23,27
123,Inbound Commuter,3,2
123,Long Term Visitor,2,4
123,Outbound Commuter,2,2
123,Resident Worker,37,42
123,Short Term Visitor,2,3
124,Home Worker,49,55
124,Inbound Commuter,8,8
124,Long Term Visitor,44,43
124,Outbound Commuter,8,7
124,Resident Worker,137,129
124,Short Term Visitor,6,8
125,Home Worker,40,46
125,Inbound Commuter,9,6
125,Long Term Visitor,36,42
125,Outbound Commuter,4,5
125,Resident Worker,89,93
125,Short Term Visitor,12,10
126,Home Worker,70,70
126,Inbound Commuter,8,8
126,Long Term Visitor,23,31
126,Outbound Commuter,2,3
126,Resident Worker,106,111
126,Short Term Visitor,10,13
127,Home Worker,46,39
127,Inbound Commuter,4,4
127,Long Term Visitor,10,4
127,Outbound Commuter,4,5
127,Resident Worker,72,72
127,Short Term Visitor,3,5
128,Home Worker,26,30
128,Inbound Commuter,5,5
128,Long Term Visitor,14,19
128,Resident Worker,60,54
129,Home Worker,24,25
129,Inbound Commuter,3,2
129,Long Term Visitor,3,5
129,Resident Worker,26,24
129,Short Term Visitor,2,2
130,Home Worker,22,23
130,Inbound Commuter,3,2
130,Long Term Visitor,1,3
130,Resident Worker,39,44
130,Short Term Visitor,1,1
131,Home Worker,15,12
131,Inbound Commuter,1,1
131,Long Term Visitor,2,2
131,Outbound Commuter,2,1
131,Resident Worker,16,20
132,Home Worker,4,4
132,Long Term Visitor,2,2
132,Resident Worker,17,21
132,Short Term Visitor,1,1
133,Home Worker,32,30
133,Inbound Commuter,1,1
133,Long Term Visitor,1,1
133,Resident Worker,49,52
133,Short Term Visitor,2,1
134,Home Worker,2,2
134,Long Term Visitor,1,1
134,Resident Worker,5,5
135,Home Worker,7,9
135,Inbound Commuter,3,2
135,Long Term Visitor,5,2
135,Resident Worker,23,25
135,Short Term Visitor,1,1
136,Home Worker,103,96
136,Inbound Commuter,2,2
136,Long Term Visitor,12,15
136,Outbound Commuter,6,7
136,Resident Worker,132,139
136,Short Term Visitor,5,4
137,Home Worker,58,51
137,Inbound Commuter,1,1
137,Long Term Visitor,6,5
137,Outbound Commuter,6,5
137,Resident Worker,65,72
138,Home Worker,8,8
138,Resident Worker,3,4
139,Home Worker,24,27
139,Long Term Visitor,2,1
139,Resident Worker,32,35
140,Home Worker,39,35
140,Inbound Commuter,1,2
140,Long Term Visitor,7,10
140,Resident Worker,55,50
141,Home Worker,49,47
141,Inbound Commuter,1,2
141,Long Term Visitor,16,23
141,Outbound Commuter,6,3
141,Resident Worker,79,78
141,Short Term Visitor,1,2
142,Home Worker,26,28
142,Inbound Commuter,1,1
142,Long Term Visitor,10,8
142,Outbound Commuter,4,4
142,Resident Worker,54,60
142,Short Term Visitor,1,1
143,Home Worker,69,69
143,Inbound Commuter,3,3
143,Long Term Visitor,18,15
143,Outbound Commuter,7,5
143,Resident Worker,107,111
143,Short Term Visitor,12,9
144,Home Worker,49,49
144,Inbound Commuter,5,5
144,Long Term Visitor,12,13
144,Outbound Commuter,7,3
144,Resident Worker,54,61
144,Short Term Visitor,3,1
145,Home Worker,48,52
145,Inbound Commuter,4,3
145,Long Term Visitor,5,7
145,Outbound Commuter,4,4
145,Resident Worker,77,84
145,Short Term Visitor,1,2
146,Home Worker,16,16
146,Outbound Commuter,2,1
146,Resident Worker,32,30
147,Home Worker,44,47
147,Inbound Commuter,4,4
147,Long Term Visitor,14,19
147,Outbound Commuter,4,5
147,Resident Worker,71,82
147,Short Term Visitor,2,2
148,Home Worker,59,62
148,Inbound Commuter,6,4
148,Long Term Visitor,11,17
148,Outbound Commuter,4,4
148,Resident Worker,130,129
148,Short Term Visitor,8,8
149,Home Worker,19,19
149,Inbound Commuter,3,3
149,Long Term Visitor,8,9
149,Outbound Commuter,2,2
149,Resident Worker,42,37
149,Short Term Visitor,2,2
150,Home Worker,41,43
150,Inbound Commuter,7,6
150,Long Term Visitor,13,21
150,Outbound Commuter,4,6
150,Resident Worker,61,68
150,Short Term Visitor,6,8
151,Home Worker,16,16
151,Long Term Visitor,2,3
151,Outbound Commuter,2,4
151,Resident Worker,17,19
151,Short Term Visitor,1,1
152,Home Worker,6,4
152,Outbound Commuter,1,1
152,Resident Worker,7,6
153,Home Worker,15,19
153,Inbound Commuter,1,1
153,Long Term Visitor,1,2
153,Resident Worker,20,25
154,Home Worker,67,64
154,Inbound Commuter,5,4
154,Long Term Visitor,11,15
154,Outbound Commuter,4,6
154,Resident Worker,126,132
154,Short Term Visitor,5,1
155,Home Worker,16,15
155,Long Term Visitor,7,4
155,Outbound Commuter,3,3
155,Resident Worker,35,29
155,Short Term Visitor,1,3
156,Home Worker,23,18
156,Inbound Commuter,1,1
156,Long Term Visitor,10,8
156,Outbound Commuter,2,1
156,Resident Worker,24,21
156,Short Term Visitor,4,5
157,Home Worker,7,7
157,Inbound Commuter,2,2
157,Long Term Visitor,4,4
157,Resident Worker,19,20
157,Short Term Visitor,2,2
158,Home Worker,16,15
158,Inbound Commuter,1,1
158,Long Term Visitor,14,18
158,Resident Worker,21,24
158,Short Term Visitor,2,4
159,Home Worker,25,26
159,Inbound Commuter,2,2
159,Long Term Visitor,7,11
159,Outbound Commuter,5,3
159,Resident Worker,54,57
159,Short Term Visitor,6,7
160,Home Worker,3,1
160,Long Term Visitor,1,1
160,Resident Worker,4,4
161,Home Worker,16,14
161,Inbound Commuter,1,2
161,Long Term Visitor,7,6
161,Resident Worker,18,18
161,Short Term Visitor,1,1
162,Home Worker,23,14
162,Inbound Commuter,1,1
162,Long Term Visitor,8,8
162,Outbound Commuter,6,5
162,Resident Worker,43,41
162,Short Term Visitor,2,1
163,Home Worker,7,7
163,Long Term Visitor,3,2
163,Resident Worker,27,28
163,Short Term Visitor,3,3
164,Home Worker,12,13
164,Long Term Visitor,2,2
164,Resident Worker,22,16
165,Home Worker,13,12
165,Long Term Visitor,6,2
165,Resident Worker,43,49
165,Short Term Visitor,1,2
166,Home Worker,10,10
166,Inbound Commuter,1,1
166,Long Term Visitor,2,2
166,Outbound Commuter,2,1
166,Resident Worker,17,18
167,Home Worker,34,35
167,Inbound Commuter,8,8
167,Long Term Visitor,8,6
167,Resident Worker,75,71
167,Short Term Visitor,4,4
168,Home Worker,9,11
168,Inbound Commuter,1,1
168,Long Term Visitor,1,1
168,Resident Worker,21,18
169,Home Worker,21,20
169,Inbound Commuter,2,2
169,Long Term Visitor,5,3
169,Outbound Commuter,1,1
169,Resident Worker,47,48
169,Short Term Visitor,3,2
170,Home Worker,8,8
170,Long Term Visitor,5,7
170,Outbound Commuter,1,1
170,Resident Worker,19,22
170,Short Term Visitor,1,1
171,Home Worker,14,12
171,Inbound Commuter,2,2
171,Long Term Visitor,4,5
171,Outbound Commuter,2,2
171,Resident Worker,39,36
171,Short Term Visitor,5,6
172,Home Worker,39,37
172,Inbound Commuter,4,5
172,Long Term Visitor,6,9
172,Outbound Commuter,2,4
172,Resident Worker,35,45
172,Short Term Visitor,9,9
173,Home Worker,8,8
173,Long Term Visitor,3,2
173,Resident Worker,14,15
174,Resident Worker,2,1
175,Home Worker,2,2
175,Long Term Visitor,4,2
175,Resident Worker,6,4
176,Home Worker,28,27
176,Long Term Visitor,2,2
176,Resident Worker,45,49
177,Home Worker,54,58
177,Inbound Commuter,2,2
177,Long Term Visitor,9,6
177,Outbound Commuter,2,2
177,Resident Worker,79,87
177,Short Term Visitor,3,2
178,Home Worker,41,36
178,Long Term Visitor,7,8
178,Outbound Commuter,1,1
178,Resident Worker,53,56
178,Short Term Visitor,2,2
179,Home Worker,3,3
179,Long Term Visitor,1,1
179,Resident Worker,11,11
180,Home Worker,17,22
180,Long Term Visitor,3,7
180,Resident Worker,38,40
181,Home Worker,19,17
181,Long Term Visitor,1,2
181,Outbound Commuter,2,2
181,Resident Worker,32,27
182,Home Worker,15,13
182,Long Term Visitor,3,5
182,Outbound Commuter,1,1
182,Resident Worker,34,35
183,Home Worker,8,7
183,Long Term Visitor,1,3
183,Resident Worker,18,22
183,Short Term Visitor,1,1
184,Home Worker,12,12
184,Inbound Commuter,1,1
184,Long Term Visitor,2,4
184,Outbound Commuter,3,5
184,Resident Worker,37,37
185,Home Worker,47,42
185,Long Term Visitor,3,2
185,Outbound Commuter,2,1
185,Resident Worker,72,71
186,Home Worker,31,30
186,Long Term Visitor,3,5
186,Outbound Commuter,2,2
186,Resident Worker,47,52
187,Home Worker,66,67
187,Long Term Visitor,17,13
187,Outbound Commuter,1,3
187,Resident Worker,145,144
187,Short Term Visitor,8,6
188,Home Worker,44,46
188,Inbound Commuter,6,4
188,Long Term Visitor,6,9
188,Outbound Commuter,1,1
188,Resident Worker,138,130
188,Short Term Visitor,3,3
189,Home Worker,71,86
189,Inbound Commuter,1,1
189,Long Term Visitor,6,15
189,Outbound Commuter,4,4
189,Resident Worker,95,99
189,Short Term Visitor,3,4
190,Home Worker,22,23
190,Inbound Commuter,2,3
190,Outbound Commuter,1,2
190,Resident Worker,34,42
190,Short Term Visitor,1,1
191,Home Worker,20,17
191,Long Term Visitor,4,2
191,Outbound Commuter,1,1
191,Resident Worker,19,18
192,Home Worker,102,104
192,Inbound Commuter,4,4
192,Long Term Visitor,19,23
192,Outbound Commuter,7,9
192,Resident Worker,207,215
192,Short Term Visitor,6,6
193,Home Worker,73,78
193,Inbound Commuter,3,3
193,Long Term Visitor,14,15
193,Outbound Commuter,6,10
193,Resident Worker,85,94
193,Short Term Visitor,2,2
194,Home Worker,11,8
194,Long Term Visitor,1,1
194,Resident Worker,11,13
195,Home Worker,36,35
195,Inbound Commuter,2,1
195,Long Term Visitor,3,10
195,Outbound Commuter,3,2
195,Resident Worker,76,88
195,Short Term Visitor,2,2
196,Home Worker,7,6
196,Long Term Visitor,2,3
196,Resident Worker,4,4
197,Home Worker,75,72
197,Inbound Commuter,2,2
197,Long Term Visitor,26,17
197,Outbound Commuter,2,1
197,Resident Worker,166,163
197,Short Term Visitor,5,4
198,Home Worker,58,61
198,Inbound Commuter,1,1
198,Long Term Visitor,11,14
198,Resident Worker,111,103
198,Short Term Visitor,3,3
199,Home Worker,78,73
199,Inbound Commuter,2,1
