Zone,Subscriber_Class,Outbound,Inbound
17,Short Term Visitor,34,44
18,Home Worker,35,34
18,Inbound Commuter,8,7
18,Long Term Visitor,2,1
18,Outbound Commuter,6,7
18,Resident Worker,43,43
18,Short Term Visitor,10,8
19,Home Worker,32,30
19,Inbound Commuter,4,4
19,Long Term Visitor,5,6
19,Outbound Commuter,5,7
19,Resident Worker,38,36
19,Short Term Visitor,9,10
20,Home Worker,21,16
20,Inbound Commuter,2,3
20,Long Term Visitor,3,1
20,Resident Worker,16,17
20,Short Term Visitor,5,6
21,Home Worker,14,11
21,Inbound Commuter,1,1
21,Long Term Visitor,8,8
21,Outbound Commuter,1,1
21,Resident Worker,15,15
21,Short Term Visitor,3,1
22,Home Worker,6,5
22,Inbound Commuter,4,4
22,Long Term Visitor,1,2
22,Resident Worker,19,19
22,Short Term Visitor,3,3
23,Home Worker,10,9
23,Inbound Commuter,2,1
23,Long Term Visitor,3,4
23,Resident Worker,17,16
23,Short Term Visitor,1,2
24,Home Worker,15,14
24,Inbound Commuter,2,2
24,Long Term Visitor,1,2
24,Outbound Commuter,2,2
24,Resident Worker,25,24
24,Short Term Visitor,5,3
25,Home Worker,24,28
25,Inbound Commuter,5,4
25,Long Term Visitor,54,33
25,Outbound Commuter,3,4
25,Resident Worker,47,41
25,Short Term Visitor,17,11
26,Home Worker,18,18
26,Inbound Commuter,6,4
26,Long Term Visitor,11,10
26,Outbound Commuter,8,5
26,Resident Worker,24,26
26,Short Term Visitor,5,4
27,Home Worker,37,35
27,Inbound Commuter,12,7
27,Long Term Visitor,18,30
27,Outbound Commuter,13,12
27,Resident Worker,102,115
27,Short Term Visitor,8,13
28,Inbound Commuter,1,1
28,Long Term Visitor,2,2
28,Outbound Commuter,1,1
28,Resident Worker,7,7
28,Short Term Visitor,3,4
29,Inbound Commuter,2,1
29,Resident Worker,6,6
29,Short Term Visitor,1,2
30,Home Worker,54,53
30,Inbound Commuter,5,7
30,Long Term Visitor,19,17
30,Outbound Commuter,5,5
30,Resident Worker,77,79
30,Short Term Visitor,10,7
31,Home Worker,18,19
31,Inbound Commuter,4,1
31,Long Term Visitor,6,6
31,Outbound Commuter,4,6
31,Resident Worker,51,60
31,Short Term Visitor,3,4
32,Home Worker,19,15
32,Inbound Commuter,9,7
32,Long Term Visitor,2,2
32,Resident Worker,37,35
32,Short Term Visitor,5,6
33,Home Worker,23,22
33,Inbound Commuter,6,7
33,Long Term Visitor,3,6
33,Outbound Commuter,4,3
33,Resident Worker,59,57
33,Short Term Visitor,9,9
34,Home Worker,25,25
34,Inbound Commuter,3,4
34,Long Term Visitor,1,2
34,Resident Worker,26,36
34,Short Term Visitor,4,2
35,Home Worker,18,19
35,Inbound Commuter,5,4
35,Long Term Visitor,2,2
35,Outbound Commuter,1,1
35,Resident Worker,25,22
35,Short Term Visitor,4,5
36,Home Worker,38,36
36,Inbound Commuter,3,2
36,Long Term Visitor,4,3
36,Outbound Commuter,8,8
36,Resident Worker,47,50
37,Home Worker,44,38
37,Inbound Commuter,5,4
37,Long Term Visitor,15,16
37,Outbound Commuter,6,10
37,Resident Worker,106,111
37,Short Term Visitor,5,6
38,Home Worker,62,64
38,Inbound Commuter,21,15
38,Long Term Visitor,44,40
38,Outbound Commuter,15,15
38,Resident Worker,151,136
38,Short Term Visitor,18,20
39,Home Worker,28,30
39,Inbound Commuter,23,17
39,Long Term Visitor,27,23
39,Outbound Commuter,1,2
39,Resident Worker,108,95
39,Short Term Visitor,18,10
40,Home Worker,35,35
40,Inbound Commuter,5,5
40,Long Term Visitor,13,10
40,Outbound Commuter,6,5
40,Resident Worker,65,77
40,Short Term Visitor,10,8
41,Home Worker,44,36
41,Long Term Visitor,6,4
41,Outbound Commuter,3,4
41,Resident Worker,70,73
41,Short Term Visitor,2,2
42,Home Worker,5,8
42,Long Term Visitor,1,2
42,Outbound Commuter,1,1
42,Resident Worker,49,43
42,Short Term Visitor,2,1
43,Home Worker,24,26
43,Inbound Commuter,1,1
43,Long Term Visitor,6,6
43,Outbound Commuter,3,3
43,Resident Worker,50,44
43,Short Term Visitor,2,1
44,Home Worker,15,14
44,Inbound Commuter,3,3
44,Long Term Visitor,7,5
44,Resident Worker,24,27
44,Short Term Visitor,1,1
45,Home Worker,19,21
45,Inbound Commuter,4,4
45,Long Term Visitor,3,8
45,Outbound Commuter,4,3
45,Resident Worker,49,48
45,Short Term Visitor,6,6
46,Home Worker,5,4
46,Inbound Commuter,3,3
46,Long Term Visitor,3,3
46,Resident Worker,21,22
47,Home Worker,20,19
47,Inbound Commuter,4,2
47,Long Term Visitor,7,3
47,Outbound Commuter,3,2
47,Resident Worker,41,36
47,Short Term Visitor,3,6
48,Home Worker,27,28
48,Inbound Commuter,11,9
48,Long Term Visitor,117,76
48,Outbound Commuter,5,5
48,Resident Worker,47,44
48,Short Term Visitor,29,27
49,Home Worker,51,51
49,Inbound Commuter,24,19
49,Long Term Visitor,24,20
49,Outbound Commuter,7,7
49,Resident Worker,156,147
49,Short Term Visitor,25,22
50,Home Worker,24,28
50,Inbound Commuter,6,6
50,Long Term Visitor,3,8
50,Outbound Commuter,2,3
50,Resident Worker,47,43
50,Short Term Visitor,1,1
51,Home Worker,11,13
51,Resident Worker,19,15
52,Home Worker,7,8
52,Inbound Commuter,1,1
52,Long Term Visitor,1,3
52,Outbound Commuter,2,2
52,Resident Worker,17,19
52,Short Term Visitor,1,1
53,Home Worker,45,50
53,Inbound Commuter,5,5
53,Long Term Visitor,11,10
53,Outbound Commuter,5,8
53,Resident Worker,84,83
53,Short Term Visitor,6,6
54,Home Worker,44,49
54,Inbound Commuter,3,2
54,Long Term Visitor,13,11
54,Outbound Commuter,5,7
54,Resident Worker,59,52
54,Short Term Visitor,7,7
55,Home Worker,27,26
55,Inbound Commuter,1,1
55,Long Term Visitor,13,11
55,Outbound Commuter,4,5
55,Resident Worker,59,54
55,Short Term Visitor,13,13
56,Home Worker,9,10
56,Long Term Visitor,1,1
56,Resident Worker,9,12
57,Home Worker,7,6
57,Resident Worker,3,5
58,Home Worker,5,5
58,Inbound Commuter,1,2
58,Long Term Visitor,7,4
58,Outbound Commuter,1,1
58,Resident Worker,3,4
58,Short Term Visitor,2,4
59,Home Worker,29,25
59,Long Term Visitor,11,15
59,Outbound Commuter,2,3
59,Resident Worker,48,59
59,Short Term Visitor,3,3
60,Home Worker,30,29
60,Inbound Commuter,7,6
60,Long Term Visitor,15,14
60,Outbound Commuter,6,5
60,Resident Worker,37,34
60,Short Term Visitor,4,4
61,Home Worker,5,7
61,Long Term Visitor,3,7
61,Resident Worker,13,13
62,Home Worker,11,11
62,Inbound Commuter,8,5
62,Long Term Visitor,5,4
62,Outbound Commuter,1,1
62,Resident Worker,26,27
62,Short Term Visitor,1,1
63,Home Worker,39,41
63,Inbound Commuter,13,12
63,Long Term Visitor,36,30
63,Outbound Commuter,7,8
63,Resident Worker,98,97
63,Short Term Visitor,10,7
64,Home Worker,93,95
64,Inbound Commuter,12,9
64,Long Term Visitor,40,41
64,Outbound Commuter,8,5
64,Resident Worker,137,145
64,Short Term Visitor,20,18
65,Home Worker,35,30
65,Inbound Commuter,2,2
65,Long Term Visitor,2,2
65,Outbound Commuter,1,1
65,Resident Worker,72,66
65,Short Term Visitor,6,4
66,Home Worker,8,10
66,Long Term Visitor,3,3
66,Resident Worker,18,19
67,Home Worker,67,69
67,Inbound Commuter,13,9
67,Long Term Visitor,13,8
67,Outbound Commuter,5,3
67,Resident Worker,110,110
67,Short Term Visitor,13,11
68,Home Worker,37,32
68,Inbound Commuter,3,3
68,Long Term Visitor,8,9
68,Outbound Commuter,3,2
68,Resident Worker,66,65
68,Short Term Visitor,6,6
69,Home Worker,21,20
69,Inbound Commuter,3,3
69,Long Term Visitor,9,12
69,Outbound Commuter,1,2
69,Resident Worker,35,36
70,Home Worker,38,33
70,Inbound Commuter,1,2
70,Long Term Visitor,13,12
70,Outbound Commuter,1,2
70,Resident Worker,39,44
70,Short Term Visitor,5,7
71,Home Worker,12,13
71,Inbound Commuter,13,11
71,Long Term Visitor,16,14
71,Outbound Commuter,1,1
71,Resident Worker,63,64
71,Short Term Visitor,6,5
72,Home Worker,25,25
72,Inbound Commuter,6,4
72,Long Term Visitor,2,2
72,Outbound Commuter,3,4
72,Resident Worker,42,51
72,Short Term Visitor,1,1
73,Home Worker,35,37
73,Inbound Commuter,4,5
73,Long Term Visitor,6,5
73,Outbound Commuter,1,1
73,Resident Worker,64,55
73,Short Term Visitor,2,2
74,Home Worker,23,23
74,Long Term Visitor,1,2
74,Resident Worker,30,27
74,Short Term Visitor,1,1
75,Home Worker,62,61
75,Inbound Commuter,6,6
75,Long Term Visitor,7,8
75,Outbound Commuter,3,3
75,Resident Worker,102,94
75,Short Term Visitor,9,5
76,Home Worker,21,21
76,Inbound Commuter,5,4
76,Long Term Visitor,2,4
76,Outbound Commuter,1,1
76,Resident Worker,28,28
76,Short Term Visitor,2,2
77,Home Worker,31,34
77,Inbound Commuter,3,5
77,Long Term Visitor,9,15
77,Resident Worker,45,48
77,Short Term Visitor,8,8
78,Home Worker,25,22
78,Inbound Commuter,1,2
78,Long Term Visitor,5,3
78,Outbound Commuter,1,2
78,Resident Worker,70,65
78,Short Term Visitor,2,2
79,Home Worker,7,9
79,Inbound Commuter,3,3
79,Long Term Visitor,1,1
79,Resident Worker,10,10
79,Short Term Visitor,2,3
80,Home Worker,7,7
80,Resident Worker,17,19
81,Home Worker,28,27
81,Inbound Commuter,6,6
81,Long Term Visitor,1,3
81,Resident Worker,56,60
81,Short Term Visitor,2,4
82,Home Worker,26,29
82,Inbound Commuter,5,5
82,Long Term Visitor,5,13
82,Outbound Commuter,1,1
82,Resident Worker,69,66
82,Short Term Visitor,2,4
83,Home Worker,1,1
84,Home Worker,35,34
84,Inbound Commuter,1,2
84,Long Term Visitor,7,7
84,Outbound Commuter,2,3
84,Resident Worker,42,36
84,Short Term Visitor,2,3
85,Home Worker,9,10
85,Resident Worker,19,20
86,Home Worker,77,74
86,Inbound Commuter,3,3
86,Long Term Visitor,20,17
86,Outbound Commuter,6,3
86,Resident Worker,132,133
86,Short Term Visitor,4,2
87,Home Worker,65,62
87,Inbound Commuter,2,2
87,Long Term Visitor,18,15
87,Outbound Commuter,2,3
87,Resident Worker,74,84
87,Short Term Visitor,1,1
88,Home Worker,59,67
88,Inbound Commuter,3,3
88,Long Term Visitor,11,8
88,Outbound Commuter,4,3
88,Resident Worker,114,109
88,Short Term Visitor,1,1
89,Home Worker,71,64
89,Inbound Commuter,12,12
89,Long Term Visitor,20,14
89,Outbound Commuter,5,4
89,Resident Worker,118,116
89,Short Term Visitor,12,11
90,Home Worker,48,49
90,Long Term Visitor,14,8
90,Outbound Commuter,2,1
90,Resident Worker,53,55
90,Short Term Visitor,7,5
91,Home Worker,33,32
91,Inbound Commuter,3,3
91,Long Term Visitor,8,8
91,Outbound Commuter,1,1
91,Resident Worker,46,45
91,Short Term Visitor,1,1
92,Home Worker,15,14
92,Long Term Visitor,2,3
92,Outbound Commuter,1,1
92,Resident Worker,29,32
92,Short Term Visitor,1,1
93,Home Worker,36,35
93,Inbound Commuter,4,1
93,Long Term Visitor,6,3
93,Outbound Commuter,1,1
93,Resident Worker,68,71
93,Short Term Visitor,2,1
94,Home Worker,4,6
94,Inbound Commuter,1,1
94,Resident Worker,17,16
94,Short Term Visitor,1,2
95,Home Worker,44,41
95,Inbound Commuter,4,2
95,Long Term Visitor,4,6
95,Outbound Commuter,1,1
95,Resident Worker,56,57
96,Home Worker,27,32
96,Inbound Commuter,1,2
96,Outbound Commuter,2,3
96,Resident Worker,49,53
96,Short Term Visitor,3,2
97,Home Worker,19,21
97,Inbound Commuter,1,1
97,Long Term Visitor,1,2
97,Outbound Commuter,1,1
97,Resident Worker,22,24
97,Short Term Visitor,1,2
98,Home Worker,6,5
98,Inbound Commuter,1,1
98,Long Term Visitor,3,1
98,Resident Worker,5,12
99,Home Worker,28,27
99,Long Term Visitor,6,4
99,Resident Worker,91,69
99,Short Term Visitor,5,4
100,Home Worker,50,47
100,Inbound Commuter,4,3
100,Long Term Visitor,12,9
100,Outbound Commuter,2,2
100,Resident Worker,65,74
100,Short Term Visitor,2,3
101,Home Worker,4,8
101,Resident Worker,26,26
102,Home Worker,24,25
102,Inbound Commuter,3,2
102,Long Term Visitor,8,6
102,Outbound Commuter,4,5
102,Resident Worker,50,44
102,Short Term Visitor,3,3
103,Home Worker,32,32
103,Inbound Commuter,5,5
103,Long Term Visitor,13,11
103,Outbound Commuter,1,1
103,Resident Worker,46,47
103,Short Term Visitor,4,4
104,Home Worker,4,3
104,Resident Worker,10,15
105,Home Worker,26,23
105,Inbound Commuter,5,3
105,Long Term Visitor,7,6
105,Outbound Commuter,2,2
105,Resident Worker,80,78
105,Short Term Visitor,3,4
106,Home Worker,24,25
106,Inbound Commuter,4,4
106,Long Term Visitor,6,8
106,Outbound Commuter,1,1
106,Resident Worker,49,49
106,Short Term Visitor,1,2
107,Home Worker,8,8
107,Outbound Commuter,1,1
107,Resident Worker,15,16
108,Home Worker,47,47
108,Inbound Commuter,11,10
108,Long Term Visitor,15,9
108,Outbound Commuter,4,3
108,Resident Worker,146,130
108,Short Term Visitor,8,7
109,Home Worker,46,38
109,Inbound Commuter,3,2
109,Long Term Visitor,4,3
109,Outbound Commuter,5,5
109,Resident Worker,52,51
110,Home Worker,30,38
110,Inbound Commuter,2,2
110,Long Term Visitor,5,3
110,Outbound Commuter,3,2
110,Resident Worker,50,59
111,Home Worker,39,38
111,Long Term Visitor,6,11
111,Outbound Commuter,4,5
111,Resident Worker,55,59
111,Short Term Visitor,2,3
112,Home Worker,86,82
112,Inbound Commuter,2,1
112,Long Term Visitor,11,23
112,Outbound Commuter,5,8
112,Resident Worker,143,156
112,Short Term Visitor,1,3
113,Home Worker,1,1
113,Outbound Commuter,1,1
114,Home Worker,12,14
114,Long Term Visitor,12,6
114,Outbound Commuter,1,1
114,Resident Worker,14,21
115,Home Worker,27,30
115,Long Term Visitor,8,8
115,Outbound Commuter,5,6
115,Resident Worker,71,68
115,Short Term Visitor,2,4
116,Home Worker,21,17
116,Outbound Commuter,2,2
116,Resident Worker,32,22
117,Home Worker,48,45
117,Inbound Commuter,1,1
117,Long Term Visitor,7,5
117,Outbound Commuter,3,5
117,Resident Worker,95,94
117,Short Term Visitor,1,1
118,Home Worker,41,42
118,Inbound Commuter,2,2
118,Long Term Visitor,14,16
118,Outbound Commuter,2,3
118,Resident Worker,58,63
118,Short Term Visitor,4,4
119,Home Worker,38,37
119,Inbound Commuter,4,3
119,Long Term Visitor,7,9
119,Outbound Commuter,2,2
119,Resident Worker,65,61
119,Short Term Visitor,2,1
120,Home Worker,46,51
120,Inbound Commuter,3,3
120,Long Term Visitor,4,1
120,Outbound Commuter,5,4
120,Resident Worker,84,82
120,Short Term Visitor,4,5
121,Home Worker,16,16
121,Long Term Visitor,4,2
121,Outbound Commuter,1,1
121,Resident Worker,18,17
121,Short Term Visitor,2,1
122,Home Worker,37,30
122,Long Term Visitor,1,2
122,Resident Worker,43,37
122,Short Term Visitor,2,3
123,Home Worker,37,39
123,Long Term Visitor,6,6
123,Outbound Commuter,5,5
123,Resident Worker,27,36
123,Short Term Visitor,2,2
124,Home Worker,66,59
124,Inbound Commuter,8,8
124,Long Term Visitor,36,46
124,Outbound Commuter,7,11
124,Resident Worker,151,159
124,Short Term Visitor,12,13
125,Home Worker,52,52
125,Inbound Commuter,3,6
125,Long Term Visitor,27,34
125,Outbound Commuter,5,6
125,Resident Worker,65,64
125,Short Term Visitor,14,15
126,Home Worker,81,82
126,Inbound Commuter,8,5
126,Long Term Visitor,19,24
126,Outbound Commuter,2,3
126,Resident Worker,117,131
126,Short Term Visitor,15,14
127,Home Worker,36,31
127,Inbound Commuter,3,3
127,Long Term Visitor,11,10
127,Resident Worker,75,71
127,Short Term Visitor,4,4
128,Home Worker,29,31
128,Inbound Commuter,1,1
128,Long Term Visitor,4,7
128,Outbound Commuter,2,1
128,Resident Worker,42,45
128,Short Term Visitor,2,2
129,Home Worker,17,17
129,Long Term Visitor,2,5
129,Resident Worker,31,27
130,Home Worker,25,22
130,Inbound Commuter,2,2
130,Long Term Visitor,9,6
130,Resident Worker,49,46
130,Short Term Visitor,7,8
131,Home Worker,12,14
131,Inbound Commuter,2,1
131,Outbound Commuter,2,1
131,Resident Worker,20,15
131,Short Term Visitor,2,1
132,Home Worker,8,9
132,Inbound Commuter,1,1
132,Resident Worker,12,16
133,Home Worker,23,24
133,Inbound Commuter,4,4
133,Long Term Visitor,3,3
133,Outbound Commuter,5,5
133,Resident Worker,44,40
133,Short Term Visitor,2,2
134,Home Worker,1,2
134,Resident Worker,8,6
135,Home Worker,7,8
135,Inbound Commuter,1,1
135,Long Term Visitor,1,1
135,Resident Worker,11,11
135,Short Term Visitor,3,3
136,Home Worker,87,90
136,Inbound Commuter,7,6
136,Long Term Visitor,5,5
136,Outbound Commuter,3,2
136,Resident Worker,127,135
136,Short Term Visitor,6,7
137,Home Worker,42,36
137,Inbound Commuter,4,3
137,Long Term Visitor,10,5
137,Resident Worker,71,76
138,Home Worker,7,6
138,Resident Worker,6,9
139,Home Worker,26,29
139,Long Term Visitor,3,3
139,Resident Worker,30,27
139,Short Term Visitor,1,1
140,Home Worker,31,25
140,Long Term Visitor,4,5
140,Outbound Commuter,4,5
140,Resident Worker,47,49
141,Home Worker,45,52
141,Long Term Visitor,11,13
141,Outbound Commuter,4,3
141,Resident Worker,88,98
141,Short Term Visitor,2,1
142,Home Worker,33,32
142,Long Term Visitor,7,4
142,Outbound Commuter,3,3
142,Resident Worker,63,65
142,Short Term Visitor,2,2
143,Home Worker,71,77
143,Inbound Commuter,2,1
143,Long Term Visitor,4,7
143,Resident Worker,131,130
143,Short Term Visitor,8,9
144,Home Worker,41,41
144,Inbound Commuter,5,3
144,Long Term Visitor,10,9
144,Outbound Commuter,1,1
144,Resident Worker,73,68
144,Short Term Visitor,3,2
145,Home Worker,54,58
145,Inbound Commuter,4,4
145,Long Term Visitor,13,11
145,Outbound Commuter,5,5
145,Resident Worker,88,89
145,Short Term Visitor,6,8
146,Home Worker,11,13
146,Inbound Commuter,1,1
146,Long Term Visitor,3,5
146,Resident Worker,23,22
147,Home Worker,39,38
147,Inbound Commuter,2,2
147,Long Term Visitor,8,7
147,Outbound Commuter,1,1
147,Resident Worker,83,76
147,Short Term Visitor,3,6
148,Home Worker,54,54
148,Inbound Commuter,5,4
148,Long Term Visitor,15,18
148,Outbound Commuter,4,5
148,Resident Worker,114,115
148,Short Term Visitor,9,10
149,Home Worker,31,28
149,Inbound Commuter,4,4
149,Long Term Visitor,7,3
149,Resident Worker,23,23
149,Short Term Visitor,3,4
150,Home Worker,48,45
150,Inbound Commuter,6,5
150,Long Term Visitor,21,21
150,Outbound Commuter,2,2
150,Resident Worker,58,58
150,Short Term Visitor,3,6
151,Home Worker,27,23
151,Long Term Visitor,4,2
151,Resident Worker,11,12
151,Short Term Visitor,1,1
152,Resident Worker,6,8
153,Home Worker,22,23
153,Long Term Visitor,2,3
153,Resident Worker,18,23
154,Home Worker,87,87
154,Inbound Commuter,4,8
154,Long Term Visitor,13,15
154,Outbound Commuter,5,6
154,Resident Worker,141,148
154,Short Term Visitor,4,3
155,Home Worker,14,17
155,Long Term Visitor,8,6
155,Resident Worker,39,45
155,Short Term Visitor,1,2
156,Home Worker,23,19
156,Inbound Commuter,3,1
156,Long Term Visitor,8,10
156,Outbound Commuter,1,1
156,Resident Worker,24,28
156,Short Term Visitor,2,2
157,Home Worker,16,14
157,Inbound Commuter,1,1
157,Long Term Visitor,4,3
157,Outbound Commuter,3,3
157,Resident Worker,17,19
157,Short Term Visitor,1,1
158,Home Worker,24,21
158,Long Term Visitor,11,13
158,Outbound Commuter,2,3
158,Resident Worker,27,21
158,Short Term Visitor,4,6
159,Home Worker,12,14
159,Inbound Commuter,1,1
159,Long Term Visitor,5,6
159,Outbound Commuter,2,1
159,Resident Worker,41,47
159,Short Term Visitor,4,3
160,Home Worker,2,4
160,Inbound Commuter,3,1
160,Resident Worker,8,4
161,Home Worker,11,12
161,Long Term Visitor,1,1
161,Resident Worker,7,11
162,Home Worker,16,18
162,Long Term Visitor,1,5
162,Outbound Commuter,1,3
162,Resident Worker,40,44
163,Home Worker,11,10
163,Long Term Visitor,2,2
163,Resident Worker,16,21
164,Home Worker,8,8
164,Inbound Commuter,1,1
164,Long Term Visitor,2,1
164,Outbound Commuter,2,2
164,Resident Worker,15,13
165,Home Worker,15,15
165,Long Term Visitor,4,7
165,Outbound Commuter,2,2
165,Resident Worker,39,33
166,Home Worker,10,7
166,Long Term Visitor,3,2
166,Resident Worker,20,21
167,Home Worker,33,35
167,Inbound Commuter,3,4
167,Long Term Visitor,7,4
167,Outbound Commuter,5,2
167,Resident Worker,82,91
167,Short Term Visitor,2,2
168,Home Worker,10,11
168,Long Term Visitor,1,2
168,Resident Worker,16,14
169,Home Worker,33,35
169,Inbound Commuter,6,6
169,Long Term Visitor,7,3
169,Outbound Commuter,1,1
169,Resident Worker,54,53
169,Short Term Visitor,4,2
170,Home Worker,10,11
170,Long Term Visitor,2,2
170,Outbound Commuter,2,3
170,Resident Worker,15,18
170,Short Term Visitor,1,1
171,Home Worker,17,19
171,Long Term Visitor,5,4
171,Outbound Commuter,4,3
171,Resident Worker,31,37
171,Short Term Visitor,3,2
172,Home Worker,45,38
172,Inbound Commuter,3,2
172,Long Term Visitor,4,7
172,Outbound Commuter,2,2
172,Resident Worker,36,41
172,Short Term Visitor,1,2
173,Home Worker,14,14
173,Inbound Commuter,1,1
173,Resident Worker,11,13
173,Short Term Visitor,3,3
174,Home Worker,6,6
174,Resident Worker,2,1
174,Short Term Visitor,1,1
175,Home Worker,5,5
175,Long Term Visitor,1,2
175,Resident Worker,4,5
175,Short Term Visitor,1,1
176,Home Worker,21,18
176,Long Term Visitor,5,6
176,Resident Worker,37,33
177,Home Worker,52,55
177,Long Term Visitor,9,11
177,Outbound Commuter,3,6
177,Resident Worker,99,95
177,Short Term Visitor,2,4
178,Home Worker,31,35
178,Inbound Commuter,5,3
178,Long Term Visitor,3,3
178,Resident Worker,49,52
179,Home Worker,10,9
179,Resident Worker,16,11
180,Home Worker,28,25
180,Inbound Commuter,1,1
180,Long Term Visitor,4,6
180,Outbound Commuter,2,1
180,Resident Worker,36,39
180,Short Term Visitor,1,2
181,Home Worker,24,22
181,Long Term Visitor,2,3
181,Resident Worker,30,30
182,Home Worker,17,14
182,Long Term Visitor,1,2
182,Resident Worker,22,22
183,Home Worker,24,25
183,Long Term Visitor,2,3
183,Outbound Commuter,2,2
183,Resident Worker,28,27
184,Home Worker,18,17
184,Long Term Visitor,3,8
184,Outbound Commuter,2,1
184,Resident Worker,33,32
185,Home Worker,43,54
185,Long Term Visitor,6,7
185,Outbound Commuter,2,2
185,Resident Worker,83,77
186,Home Worker,37,32
186,Long Term Visitor,3,2
186,Resident Worker,47,45
186,Short Term Visitor,2,2
187,Home Worker,75,78
187,Inbound Commuter,1,1
187,Long Term Visitor,7,10
187,Outbound Commuter,4,5
187,Resident Worker,117,131
187,Short Term Visitor,6,7
188,Home Worker,59,58
188,Inbound Commuter,2,1
188,Long Term Visitor,5,7
188,Outbound Commuter,2,4
188,Resident Worker,124,105
188,Short Term Visitor,1,2
189,Home Worker,71,70
189,Inbound Commuter,3,2
189,Long Term Visitor,5,7
189,Outbound Commuter,3,1
189,Resident Worker,101,111
189,Short Term Visitor,1,1
190,Home Worker,37,32
190,Resident Worker,45,40
191,Home Worker,19,21
191,Long Term Visitor,2,2
191,Outbound Commuter,1,1
191,Resident Worker,23,19
191,Short Term Visitor,2,3
192,Home Worker,115,112
192,Inbound Commuter,5,5
192,Long Term Visitor,17,19
192,Outbound Commuter,3,3
192,Resident Worker,192,190
192,Short Term Visitor,2,2
193,Home Worker,84,95
193,Inbound Commuter,2,2
193,Long Term Visitor,10,6
193,Outbound Commuter,4,2
193,Resident Worker,100,109
193,Short Term Visitor,3,1
194,Home Worker,7,6
194,Long Term Visitor,3,1
194,Resident Worker,15,16
195,Home Worker,58,62
195,Inbound Commuter,5,2
195,Long Term Visitor,3,7
195,Outbound Commuter,4,5
195,Resident Worker,66,69
196,Home Worker,4,3
196,Long Term Visitor,1,2
196,Resident Worker,8,10
197,Home Worker,94,98
197,Inbound Commuter,4,4
197,Long Term Visitor,12,15
197,Outbound Commuter,4,2
197,Resident Worker,161,165
197,Short Term Visitor,3,11
198,Home Worker,61,64
198,Long Term Visitor,12,12
198,Outbound Commuter,2,7
198,Resident Worker,102,105
198,Short Term Visitor,4,3
199,Home Worker,68,65
199,Inbound Commuter,2,1
199,Long Term Visitor,8,8
199,Outbound Commuter,6,5
199,Resident Worker,121,127
199,Short Term Visitor,7,8
200,Home Worker,19,14
200,Inbound Commuter,1,1
200,Long Term Visitor,1,2
200,Resident Worker,21,24
201,Home Worker,43,43
201,Inbound Commuter,1,2
201,Long Term Visitor,3,2
201,Resident Worker,55,62
201,Short Term Visitor,2,2
202,Home Worker,33,32
202,Long Term Visitor,5,2
202,Resident Worker,33,32
203,Home Worker,87,82
203,Inbound Commuter,1,4
203,Long Term Visitor,8,9
203,Outbound Commuter,3,2
203,Resident Worker,134,131
203,Short Term Visitor,7,7
204,Home Worker,12,12
204,Long Term Visitor,6,6
204,Outbound Commuter,3,3
