Zone,Subscriber_Class,Outbound,Inbound
28,Short Term Visitor,3,4
29,Home Worker,3,3
29,Inbound Commuter,1,1
29,Long Term Visitor,5,4
29,Resident Worker,4,2
29,Short Term Visitor,2,1
30,Home Worker,49,45
30,Inbound Commuter,2,1
30,Long Term Visitor,14,15
30,Outbound Commuter,8,7
30,Resident Worker,83,85
30,Short Term Visitor,9,4
31,Home Worker,12,16
31,Inbound Commuter,1,2
31,Long Term Visitor,8,8
31,Outbound Commuter,3,4
31,Resident Worker,44,47
31,Short Term Visitor,2,3
32,Home Worker,11,10
32,Long Term Visitor,9,6
32,Outbound Commuter,2,2
32,Resident Worker,25,23
32,Short Term Visitor,3,4
33,Home Worker,18,18
33,Inbound Commuter,1,2
33,Long Term Visitor,4,2
33,Resident Worker,28,24
33,Short Term Visitor,6,5
34,Home Worker,11,12
34,Inbound Commuter,2,2
34,Long Term Visitor,5,3
34,Outbound Commuter,2,1
34,Resident Worker,18,26
35,Home Worker,16,14
35,Long Term Visitor,6,5
35,Outbound Commuter,1,1
35,Resident Worker,19,20
35,Short Term Visitor,3,3
36,Home Worker,29,31
36,Long Term Visitor,12,5
36,Outbound Commuter,5,6
36,Resident Worker,52,56
36,Short Term Visitor,4,3
37,Home Worker,33,36
37,Inbound Commuter,1,2
37,Long Term Visitor,24,23
37,Outbound Commuter,5,8
37,Resident Worker,73,84
37,Short Term Visitor,9,10
38,Home Worker,53,50
38,Inbound Commuter,6,5
38,Long Term Visitor,57,53
38,Outbound Commuter,6,5
38,Resident Worker,56,59
38,Short Term Visitor,18,15
39,Home Worker,28,26
39,Inbound Commuter,3,4
39,Long Term Visitor,22,19
39,Outbound Commuter,6,7
39,Resident Worker,34,33
39,Short Term Visitor,12,8
40,Home Worker,33,37
40,Inbound Commuter,7,6
40,Long Term Visitor,9,6
40,Outbound Commuter,4,3
40,Resident Worker,64,62
40,Short Term Visitor,11,10
41,Home Worker,35,34
41,Long Term Visitor,11,4
41,Outbound Commuter,5,3
41,Resident Worker,56,66
41,Short Term Visitor,2,2
42,Home Worker,11,16
42,Long Term Visitor,2,4
42,Resident Worker,24,25
42,Short Term Visitor,2,2
43,Home Worker,17,17
43,Long Term Visitor,12,13
43,Outbound Commuter,2,1
43,Resident Worker,32,36
43,Short Term Visitor,4,6
44,Home Worker,10,8
44,Long Term Visitor,3,2
44,Resident Worker,9,8
44,Short Term Visitor,2,3
45,Home Worker,20,15
45,Long Term Visitor,16,13
45,Outbound Commuter,1,1
45,Resident Worker,26,22
45,Short Term Visitor,6,7
46,Home Worker,9,9
46,Resident Worker,10,7
46,Short Term Visitor,3,4
47,Home Worker,28,27
47,Inbound Commuter,3,2
47,Long Term Visitor,5,3
47,Outbound Commuter,2,2
47,Resident Worker,23,20
47,Short Term Visitor,8,6
48,Home Worker,19,23
48,Inbound Commuter,3,4
48,Long Term Visitor,132,111
48,Outbound Commuter,4,3
48,Resident Worker,52,51
48,Short Term Visitor,52,34
49,Home Worker,31,32
49,Inbound Commuter,2,2
49,Long Term Visitor,31,32
49,Outbound Commuter,4,4
49,Resident Worker,52,48
49,Short Term Visitor,23,11
50,Home Worker,27,35
50,Inbound Commuter,1,1
50,Long Term Visitor,6,6
50,Outbound Commuter,3,4
50,Resident Worker,27,29
51,Home Worker,5,9
51,Long Term Visitor,3,2
51,Outbound Commuter,1,1
51,Resident Worker,14,16
52,Home Worker,6,5
52,Long Term Visitor,2,3
52,Outbound Commuter,2,2
52,Resident Worker,15,18
53,Home Worker,52,54
53,Long Term Visitor,17,22
53,Outbound Commuter,8,10
53,Resident Worker,85,99
53,Short Term Visitor,5,5
54,Home Worker,35,36
54,Long Term Visitor,18,14
54,Outbound Commuter,8,6
54,Resident Worker,64,66
54,Short Term Visitor,9,8
55,Home Worker,27,25
55,Long Term Visitor,13,8
55,Outbound Commuter,6,10
55,Resident Worker,29,30
55,Short Term Visitor,7,6
56,Home Worker,11,11
56,Long Term Visitor,3,6
56,Resident Worker,3,3
56,Short Term Visitor,1,1
57,Home Worker,5,5
57,Long Term Visitor,3,4
57,Resident Worker,11,10
58,Home Worker,3,4
58,Long Term Visitor,6,5
58,Outbound Commuter,1,1
58,Resident Worker,5,3
58,Short Term Visitor,4,3
59,Home Worker,27,28
59,Long Term Visitor,16,11
59,Outbound Commuter,3,2
59,Resident Worker,46,46
59,Short Term Visitor,2,3
60,Home Worker,26,24
60,Inbound Commuter,1,2
60,Long Term Visitor,13,6
60,Outbound Commuter,4,6
60,Resident Worker,44,48
61,Home Worker,8,7
61,Long Term Visitor,2,2
61,Outbound Commuter,2,1
61,Resident Worker,12,7
62,Home Worker,11,11
62,Inbound Commuter,1,1
62,Long Term Visitor,6,2
62,Resident Worker,12,13
62,Short Term Visitor,2,2
63,Home Worker,25,23
63,Inbound Commuter,1,2
63,Long Term Visitor,34,30
63,Outbound Commuter,2,3
63,Resident Worker,37,35
63,Short Term Visitor,6,8
64,Home Worker,71,69
64,Inbound Commuter,12,13
64,Long Term Visitor,56,53
64,Outbound Commuter,9,7
64,Resident Worker,103,109
64,Short Term Visitor,17,20
65,Home Worker,32,27
65,Inbound Commuter,2,2
65,Long Term Visitor,7,7
65,Resident Worker,39,35
65,Short Term Visitor,2,5
66,Home Worker,3,5
66,Long Term Visitor,5,2
66,Outbound Commuter,1,1
66,Resident Worker,18,13
67,Home Worker,48,47
67,Inbound Commuter,4,4
67,Long Term Visitor,8,8
67,Outbound Commuter,6,5
67,Resident Worker,39,43
67,Short Term Visitor,7,6
68,Home Worker,41,42
68,Inbound Commuter,4,4
68,Long Term Visitor,22,19
68,Outbound Commuter,2,2
68,Resident Worker,50,52
68,Short Term Visitor,9,9
69,Home Worker,10,11
69,Long Term Visitor,11,9
69,Outbound Commuter,1,2
69,Resident Worker,23,27
69,Short Term Visitor,1,2
70,Home Worker,37,36
70,Long Term Visitor,31,19
70,Outbound Commuter,1,1
70,Resident Worker,49,51
70,Short Term Visitor,10,12
71,Home Worker,18,18
71,Inbound Commuter,1,1
71,Long Term Visitor,22,16
71,Outbound Commuter,4,2
71,Resident Worker,24,27
71,Short Term Visitor,7,11
72,Home Worker,34,30
72,Inbound Commuter,1,3
72,Long Term Visitor,5,5
72,Resident Worker,45,40
73,Home Worker,36,34
73,Inbound Commuter,3,2
73,Long Term Visitor,7,8
73,Outbound Commuter,1,1
73,Resident Worker,41,46
73,Short Term Visitor,5,4
74,Home Worker,17,15
74,Long Term Visitor,1,2
74,Resident Worker,31,27
75,Home Worker,51,45
75,Inbound Commuter,1,1
75,Long Term Visitor,6,3
75,Outbound Commuter,3,3
75,Resident Worker,66,71
75,Short Term Visitor,1,2
76,Home Worker,5,11
76,Inbound Commuter,2,3
76,Long Term Visitor,3,1
76,Outbound Commuter,1,1
76,Resident Worker,19,14
77,Home Worker,23,28
77,Long Term Visitor,28,21
77,Resident Worker,50,51
77,Short Term Visitor,6,12
78,Home Worker,23,28
78,Long Term Visitor,4,2
78,Outbound Commuter,1,2
78,Resident Worker,32,41
78,Short Term Visitor,5,3
79,Home Worker,9,6
79,Resident Worker,11,12
80,Home Worker,3,3
80,Long Term Visitor,2,2
80,Outbound Commuter,1,1
80,Resident Worker,17,15
81,Home Worker,22,19
81,Long Term Visitor,9,8
81,Outbound Commuter,1,1
81,Resident Worker,40,48
81,Short Term Visitor,7,7
82,Home Worker,30,27
82,Long Term Visitor,27,22
82,Outbound Commuter,5,4
82,Resident Worker,54,59
82,Short Term Visitor,5,9
83,Long Term Visitor,1,2
83,Resident Worker,1,2
84,Home Worker,30,28
84,Inbound Commuter,1,1
84,Long Term Visitor,10,7
84,Resident Worker,40,36
85,Home Worker,15,17
85,Long Term Visitor,6,7
85,Resident Worker,18,16
86,Home Worker,73,78
86,Inbound Commuter,2,2
86,Long Term Visitor,37,28
86,Outbound Commuter,6,5
86,Resident Worker,141,144
86,Short Term Visitor,9,8
87,Home Worker,45,47
87,Long Term Visitor,17,17
87,Outbound Commuter,3,5
87,Resident Worker,51,51
87,Short Term Visitor,1,1
88,Home Worker,58,51
88,Inbound Commuter,3,3
88,Long Term Visitor,21,18
88,Outbound Commuter,5,5
88,Resident Worker,92,95
88,Short Term Visitor,5,3
89,Home Worker,52,51
89,Inbound Commuter,5,2
89,Long Term Visitor,44,28
89,Outbound Commuter,2,2
89,Resident Worker,65,68
89,Short Term Visitor,11,7
90,Home Worker,33,35
90,Long Term Visitor,37,31
90,Outbound Commuter,2,2
90,Resident Worker,38,44
90,Short Term Visitor,17,9
91,Home Worker,22,19
91,Long Term Visitor,5,2
91,Resident Worker,32,28
91,Short Term Visitor,6,4
92,Home Worker,7,8
92,Inbound Commuter,1,1
92,Long Term Visitor,2,3
92,Outbound Commuter,1,1
92,Resident Worker,16,21
93,Home Worker,35,33
93,Inbound Commuter,1,1
93,Long Term Visitor,4,2
93,Outbound Commuter,1,3
93,Resident Worker,58,55
93,Short Term Visitor,2,1
94,Home Worker,4,3
94,Long Term Visitor,3,1
94,Resident Worker,7,9
94,Short Term Visitor,3,1
95,Home Worker,36,38
95,Inbound Commuter,1,1
95,Long Term Visitor,4,5
95,Outbound Commuter,1,1
95,Resident Worker,35,41
95,Short Term Visitor,2,3
96,Home Worker,29,36
96,Long Term Visitor,10,12
96,Outbound Commuter,4,4
96,Resident Worker,35,39
97,Home Worker,17,18
97,Long Term Visitor,5,4
97,Outbound Commuter,1,2
97,Resident Worker,19,18
97,Short Term Visitor,1,1
98,Home Worker,5,8
98,Resident Worker,9,10
99,Home Worker,26,29
99,Long Term Visitor,4,3
99,Outbound Commuter,1,1
99,Resident Worker,32,34
99,Short Term Visitor,4,4
100,Home Worker,40,38
100,Inbound Commuter,3,1
100,Long Term Visitor,9,13
100,Outbound Commuter,6,3
100,Resident Worker,62,65
100,Short Term Visitor,1,1
101,Home Worker,13,16
101,Inbound Commuter,1,1
101,Long Term Visitor,1,3
101,Outbound Commuter,1,2
101,Resident Worker,19,17
101,Short Term Visitor,2,1
102,Home Worker,18,17
102,Long Term Visitor,16,15
102,Outbound Commuter,3,3
102,Resident Worker,26,27
102,Short Term Visitor,3,2
103,Home Worker,18,19
103,Inbound Commuter,1,1
103,Long Term Visitor,16,13
103,Outbound Commuter,1,1
103,Resident Worker,34,30
103,Short Term Visitor,3,8
104,Home Worker,2,3
104,Long Term Visitor,1,2
104,Resident Worker,7,8
104,Short Term Visitor,1,1
105,Home Worker,17,17
105,Inbound Commuter,2,2
105,Long Term Visitor,3,5
105,Outbound Commuter,2,2
105,Resident Worker,26,24
106,Home Worker,13,13
106,Long Term Visitor,3,1
106,Outbound Commuter,3,3
106,Resident Worker,20,21
106,Short Term Visitor,6,6
107,Home Worker,3,3
107,Long Term Visitor,4,3
107,Resident Worker,4,8
108,Home Worker,36,42
108,Inbound Commuter,1,1
108,Long Term Visitor,11,9
108,Outbound Commuter,3,3
108,Resident Worker,59,50
108,Short Term Visitor,8,4
109,Home Worker,48,45
109,Long Term Visitor,8,6
109,Outbound Commuter,2,4
109,Resident Worker,55,54
109,Short Term Visitor,1,1
110,Home Worker,34,29
110,Inbound Commuter,2,2
110,Long Term Visitor,4,2
110,Outbound Commuter,4,4
110,Resident Worker,38,32
110,Short Term Visitor,3,1
111,Home Worker,44,46
111,Long Term Visitor,4,11
111,Outbound Commuter,4,4
111,Resident Worker,62,57
111,Short Term Visitor,2,2
112,Home Worker,94,91
112,Inbound Commuter,1,2
112,Long Term Visitor,21,22
112,Outbound Commuter,7,5
112,Resident Worker,120,126
112,Short Term Visitor,9,5
113,Resident Worker,3,2
114,Home Worker,12,10
114,Long Term Visitor,14,16
114,Outbound Commuter,3,5
114,Resident Worker,25,27
114,Short Term Visitor,3,1
115,Home Worker,33,35
115,Long Term Visitor,17,10
115,Outbound Commuter,2,3
115,Resident Worker,51,50
115,Short Term Visitor,2,2
116,Home Worker,19,23
116,Long Term Visitor,1,3
116,Outbound Commuter,5,4
116,Resident Worker,29,31
117,Home Worker,53,58
117,Long Term Visitor,12,13
117,Outbound Commuter,6,6
117,Resident Worker,90,81
118,Home Worker,29,30
118,Long Term Visitor,11,8
118,Outbound Commuter,1,4
118,Resident Worker,49,57
118,Short Term Visitor,2,3
119,Home Worker,27,31
119,Long Term Visitor,10,8
119,Resident Worker,45,43
119,Short Term Visitor,4,4
120,Home Worker,46,46
120,Inbound Commuter,1,1
120,Long Term Visitor,10,9
120,Outbound Commuter,2,3
120,Resident Worker,65,67
120,Short Term Visitor,5,6
121,Home Worker,9,7
121,Long Term Visitor,3,2
121,Outbound Commuter,2,1
121,Resident Worker,8,11
122,Home Worker,19,18
122,Inbound Commuter,1,2
122,Long Term Visitor,14,5
122,Outbound Commuter,5,2
122,Resident Worker,23,34
122,Short Term Visitor,5,6
123,Home Worker,30,29
123,Inbound Commuter,1,2
123,Long Term Visitor,11,9
123,Resident Worker,29,33
123,Short Term Visitor,10,5
124,Home Worker,59,59
124,Inbound Commuter,2,1
124,Long Term Visitor,79,53
124,Outbound Commuter,10,10
124,Resident Worker,80,77
124,Short Term Visitor,23,14
125,Home Worker,40,36
125,Inbound Commuter,3,5
125,Long Term Visitor,52,55
125,Outbound Commuter,4,5
125,Resident Worker,82,70
125,Short Term Visitor,9,10
126,Home Worker,68,71
126,Inbound Commuter,2,2
126,Long Term Visitor,29,29
126,Outbound Commuter,5,6
126,Resident Worker,111,110
126,Short Term Visitor,11,13
127,Home Worker,23,23
127,Long Term Visitor,11,13
127,Outbound Commuter,3,4
127,Resident Worker,46,45
127,Short Term Visitor,2,2
128,Home Worker,32,32
128,Inbound Commuter,2,3
128,Long Term Visitor,8,14
128,Outbound Commuter,2,2
128,Resident Worker,54,58
128,Short Term Visitor,2,2
129,Home Worker,18,17
129,Inbound Commuter,2,3
129,Long Term Visitor,4,3
129,Resident Worker,17,21
129,Short Term Visitor,2,2
130,Home Worker,15,17
130,Long Term Visitor,3,4
130,Resident Worker,22,22
130,Short Term Visitor,1,1
131,Home Worker,13,11
131,Outbound Commuter,2,2
131,Resident Worker,20,18
132,Home Worker,7,10
132,Resident Worker,6,5
133,Home Worker,19,19
133,Long Term Visitor,9,6
133,Outbound Commuter,2,3
133,Resident Worker,32,27
133,Short Term Visitor,3,4
134,Home Worker,4,4
134,Resident Worker,2,4
135,Home Worker,15,16
135,Long Term Visitor,2,2
135,Resident Worker,13,9
136,Home Worker,82,82
136,Inbound Commuter,3,4
136,Long Term Visitor,15,17
136,Outbound Commuter,2,2
136,Resident Worker,109,114
136,Short Term Visitor,6,5
137,Home Worker,47,46
137,Long Term Visitor,13,10
137,Outbound Commuter,3,3
137,Resident Worker,65,70
137,Short Term Visitor,2,3
138,Home Worker,4,4
138,Long Term Visitor,3,3
138,Resident Worker,4,3
139,Home Worker,27,25
139,Inbound Commuter,2,1
139,Long Term Visitor,5,7
139,Resident Worker,36,36
139,Short Term Visitor,1,1
140,Home Worker,30,28
140,Long Term Visitor,10,5
140,Outbound Commuter,3,2
140,Resident Worker,42,34
140,Short Term Visitor,1,2
141,Home Worker,53,55
141,Long Term Visitor,16,11
141,Outbound Commuter,3,4
141,Resident Worker,84,72
141,Short Term Visitor,2,2
142,Home Worker,32,31
142,Long Term Visitor,11,9
142,Outbound Commuter,2,2
142,Resident Worker,48,62
143,Home Worker,64,63
143,Inbound Commuter,1,1
143,Long Term Visitor,17,16
143,Outbound Commuter,5,4
143,Resident Worker,92,97
143,Short Term Visitor,3,7
144,Home Worker,30,39
144,Inbound Commuter,3,1
144,Long Term Visitor,9,7
144,Outbound Commuter,1,2
144,Resident Worker,53,53
144,Short Term Visitor,3,6
145,Home Worker,49,46
145,Inbound Commuter,1,1
145,Long Term Visitor,17,19
145,Outbound Commuter,4,3
145,Resident Worker,61,65
145,Short Term Visitor,2,1
146,Home Worker,8,11
146,Resident Worker,18,17
147,Home Worker,28,29
147,Inbound Commuter,1,1
147,Long Term Visitor,8,11
147,Resident Worker,55,57
147,Short Term Visitor,4,5
148,Home Worker,52,53
148,Inbound Commuter,5,4
148,Long Term Visitor,20,22
148,Outbound Commuter,3,4
148,Resident Worker,96,94
148,Short Term Visitor,5,3
149,Home Worker,34,29
149,Long Term Visitor,8,14
149,Outbound Commuter,1,2
149,Resident Worker,26,29
149,Short Term Visitor,2,2
150,Home Worker,29,26
150,Inbound Commuter,1,2
150,Long Term Visitor,41,37
150,Outbound Commuter,3,5
150,Resident Worker,44,52
150,Short Term Visitor,6,4
151,Home Worker,13,15
151,Long Term Visitor,2,2
151,Outbound Commuter,2,3
151,Resident Worker,17,14
152,Home Worker,5,2
152,Resident Worker,9,9
153,Home Worker,11,8
153,Long Term Visitor,2,3
153,Resident Worker,22,20
153,Short Term Visitor,1,1
154,Home Worker,55,64
154,Inbound Commuter,3,3
154,Long Term Visitor,12,13
154,Outbound Commuter,6,5
154,Resident Worker,100,105
155,Home Worker,12,12
155,Long Term Visitor,12,11
155,Outbound Commuter,1,2
155,Resident Worker,16,14
155,Short Term Visitor,2,1
156,Home Worker,9,14
156,Long Term Visitor,22,20
156,Resident Worker,16,20
156,Short Term Visitor,2,4
157,Home Worker,12,9
157,Long Term Visitor,12,6
157,Outbound Commuter,1,2
157,Resident Worker,20,20
157,Short Term Visitor,4,3
158,Home Worker,14,17
158,Long Term Visitor,31,17
158,Outbound Commuter,3,4
158,Resident Worker,13,12
158,Short Term Visitor,5,6
159,Home Worker,23,23
159,Inbound Commuter,2,1
159,Long Term Visitor,12,15
159,Outbound Commuter,2,2
159,Resident Worker,42,37
159,Short Term Visitor,2,3
160,Home Worker,2,1
160,Long Term Visitor,4,1
160,Outbound Commuter,1,1
160,Resident Worker,5,5
161,Home Worker,7,12
161,Inbound Commuter,1,1
161,Long Term Visitor,5,5
161,Outbound Commuter,2,3
161,Resident Worker,16,14
162,Home Worker,18,18
162,Long Term Visitor,6,7
162,Outbound Commuter,1,1
162,Resident Worker,34,38
163,Home Worker,9,11
163,Inbound Commuter,2,2
163,Long Term Visitor,3,7
163,Outbound Commuter,1,2
163,Resident Worker,18,17
163,Short Term Visitor,2,2
164,Home Worker,4,3
164,Inbound Commuter,1,1
164,Long Term Visitor,5,5
164,Resident Worker,9,8
165,Home Worker,9,9
165,Long Term Visitor,10,6
165,Outbound Commuter,3,1
165,Resident Worker,32,36
165,Short Term Visitor,3,3
166,Home Worker,9,8
166,Long Term Visitor,5,2
166,Resident Worker,14,16
167,Home Worker,20,23
167,Long Term Visitor,9,6
167,Resident Worker,35,38
167,Short Term Visitor,3,2
168,Home Worker,4,3
168,Long Term Visitor,3,1
168,Resident Worker,15,12
169,Home Worker,15,12
169,Long Term Visitor,9,4
169,Outbound Commuter,1,2
169,Resident Worker,31,36
169,Short Term Visitor,2,2
170,Home Worker,11,15
170,Inbound Commuter,1,1
170,Long Term Visitor,5,5
170,Resident Worker,12,11
170,Short Term Visitor,1,1
171,Home Worker,7,8
171,Long Term Visitor,4,2
171,Outbound Commuter,3,2
171,Resident Worker,16,24
172,Home Worker,26,32
172,Long Term Visitor,19,16
172,Outbound Commuter,2,3
172,Resident Worker,38,46
172,Short Term Visitor,2,2
173,Home Worker,7,7
173,Long Term Visitor,1,3
173,Resident Worker,10,9
173,Short Term Visitor,1,1
174,Home Worker,1,1
174,Inbound Commuter,2,2
174,Long Term Visitor,6,3
174,Resident Worker,4,5
175,Home Worker,6,4
175,Long Term Visitor,1,3
175,Resident Worker,5,5
176,Home Worker,8,9
176,Long Term Visitor,7,6
176,Resident Worker,26,27
176,Short Term Visitor,1,2
177,Home Worker,61,65
177,Long Term Visitor,10,7
177,Outbound Commuter,1,2
177,Resident Worker,69,80
177,Short Term Visitor,2,2
178,Home Worker,35,34
178,Inbound Commuter,1,1
178,Long Term Visitor,4,3
178,Outbound Commuter,3,1
178,Resident Worker,48,51
178,Short Term Visitor,1,2
179,Home Worker,2,2
179,Resident Worker,6,5
179,Short Term Visitor,2,1
180,Home Worker,18,22
180,Long Term Visitor,3,2
180,Resident Worker,27,30
181,Home Worker,18,15
181,Long Term Visitor,2,2
181,Outbound Commuter,1,3
181,Resident Worker,28,21
182,Home Worker,15,11
182,Resident Worker,9,13
183,Home Worker,17,20
183,Long Term Visitor,7,4
183,Resident Worker,32,28
184,Home Worker,14,13
184,Long Term Visitor,3,4
184,Outbound Commuter,2,1
184,Resident Worker,34,38
185,Home Worker,44,45
185,Inbound Commuter,1,1
185,Long Term Visitor,7,5
185,Resident Worker,78,79
186,Home Worker,23,22
186,Long Term Visitor,10,6
186,Resident Worker,37,43
186,Short Term Visitor,4,1
187,Home Worker,53,52
187,Inbound Commuter,4,4
187,Long Term Visitor,20,19
187,Outbound Commuter,5,5
187,Resident Worker,110,108
187,Short Term Visitor,7,7
188,Home Worker,39,38
188,Long Term Visitor,10,10
188,Outbound Commuter,4,4
188,Resident Worker,63,55
189,Home Worker,81,81
189,Inbound Commuter,1,1
189,Long Term Visitor,12,12
189,Outbound Commuter,6,6
189,Resident Worker,89,90
189,Short Term Visitor,2,1
190,Home Worker,23,26
190,Long Term Visitor,7,8
190,Resident Worker,33,32
190,Short Term Visitor,1,2
191,Home Worker,16,14
191,Long Term Visitor,9,6
191,Resident Worker,30,28
191,Short Term Visitor,4,1
192,Home Worker,102,100
192,Inbound Commuter,1,1
192,Long Term Visitor,9,9
192,Outbound Commuter,6,6
192,Resident Worker,117,125
192,Short Term Visitor,3,3
193,Home Worker,62,73
193,Long Term Visitor,9,5
193,Outbound Commuter,4,7
193,Resident Worker,92,93
193,Short Term Visitor,9,9
194,Home Worker,8,7
194,Outbound Commuter,2,1
194,Resident Worker,10,12
195,Home Worker,55,57
195,Inbound Commuter,2,1
195,Long Term Visitor,17,11
195,Outbound Commuter,3,3
195,Resident Worker,73,75
195,Short Term Visitor,2,1
196,Home Worker,3,2
196,Long Term Visitor,2,2
196,Resident Worker,3,4
197,Home Worker,79,71
197,Inbound Commuter,3,2
197,Long Term Visitor,18,25
197,Outbound Commuter,7,7
197,Resident Worker,98,97
197,Short Term Visitor,5,5
198,Home Worker,44,52
198,Long Term Visitor,12,15
198,Outbound Commuter,1,1
198,Resident Worker,76,84
198,Short Term Visitor,3,1
199,Home Worker,48,48
199,Long Term Visitor,12,12
199,Outbound Commuter,4,3
199,Resident Worker,93,98
199,Short Term Visitor,3,4
200,Home Worker,28,31
200,Long Term Visitor,6,1
200,Resident Worker,18,19
200,Short Term Visitor,2,1
201,Home Worker,32,32
201,Inbound Commuter,1,1
201,Long Term Visitor,6,6
201,Outbound Commuter,3,1
201,Resident Worker,43,42
202,Home Worker,24,24
202,Long Term Visitor,8,3
202,Resident Worker,22,24
203,Home Worker,65,66
203,Long Term Visitor,19,25
203,Outbound Commuter,3,3
203,Resident Worker,134,133
203,Short Term Visitor,4,6
204,Home Worker,22,21
204,Long Term Visitor,5,8
204,Resident Worker,34,33
205,Home Worker,31,30
205,Long Term Visitor,6,4
205,Outbound Commuter,6,8
205,Resident Worker,44,54
206,Home Worker,58,68
206,Inbound Commuter,4,2
206,Long Term Visitor,12,13
206,Outbound Commuter,4,7
206,Resident Worker,75,83
206,Short Term Visitor,2,2
207,Home Worker,47,60
207,Long Term Visitor,10,9
207,Outbound Commuter,3,4
207,Resident Worker,95,105
207,Short Term Visitor,1,3
208,Home Worker,72,74
208,Long Term Visitor,25,24
208,Outbound Commuter,6,4
208,Resident Worker,132,136
208,Short Term Visitor,4,3
209,Home Worker,77,86
209,Inbound Commuter,1,1
209,Long Term Visitor,20,19
209,Outbound Commuter,8,6
209,Resident Worker,108,103
209,Short Term Visitor,3,3
210,Home Worker,54,54
210,Inbound Commuter,1,2
210,Long Term Visitor,11,19
210,Outbound Commuter,5,3
210,Resident Worker,74,83
210,Short Term Visitor,4,4
211,Home Worker,16,15
211,Long Term Visitor,13,10
211,Outbound Commuter,1,3
211,Resident Worker,41,37
