Zone,Subscriber_Class,Outbound,Inbound
20,Short Term Visitor,3,3
21,Home Worker,16,15
21,Inbound Commuter,5,4
21,Long Term Visitor,8,7
21,Resident Worker,39,37
21,Short Term Visitor,4,4
22,Home Worker,6,5
22,Inbound Commuter,4,3
22,Long Term Visitor,4,4
22,Outbound Commuter,1,1
22,Resident Worker,12,10
22,Short Term Visitor,2,2
23,Home Worker,6,7
23,Inbound Commuter,3,2
23,Long Term Visitor,1,2
23,Outbound Commuter,1,2
23,Resident Worker,14,14
23,Short Term Visitor,3,2
24,Home Worker,22,22
24,Inbound Commuter,1,2
24,Long Term Visitor,2,3
24,Outbound Commuter,2,3
24,Resident Worker,28,27
24,Short Term Visitor,2,3
25,Home Worker,24,27
25,Inbound Commuter,6,5
25,Long Term Visitor,47,49
25,Outbound Commuter,7,7
25,Resident Worker,66,57
25,Short Term Visitor,15,16
26,Home Worker,14,14
26,Inbound Commuter,6,9
26,Long Term Visitor,20,4
26,Outbound Commuter,4,4
26,Resident Worker,28,24
26,Short Term Visitor,7,6
27,Home Worker,40,44
27,Inbound Commuter,8,5
27,Long Term Visitor,27,46
27,Outbound Commuter,10,14
27,Resident Worker,103,104
27,Short Term Visitor,11,10
28,Home Worker,5,4
28,Inbound Commuter,1,2
28,Resident Worker,3,3
28,Short Term Visitor,1,2
29,Home Worker,2,1
29,Inbound Commuter,2,2
29,Resident Worker,5,3
29,Short Term Visitor,2,1
30,Home Worker,49,51
30,Inbound Commuter,8,6
30,Long Term Visitor,8,7
30,Outbound Commuter,4,6
30,Resident Worker,75,89
30,Short Term Visitor,4,10
31,Home Worker,22,22
31,Inbound Commuter,4,1
31,Long Term Visitor,4,5
31,Outbound Commuter,5,5
31,Resident Worker,48,47
31,Short Term Visitor,7,5
32,Home Worker,14,11
32,Inbound Commuter,6,6
32,Long Term Visitor,2,3
32,Outbound Commuter,2,3
32,Resident Worker,28,29
32,Short Term Visitor,2,2
33,Home Worker,26,23
33,Inbound Commuter,6,7
33,Long Term Visitor,6,5
33,Outbound Commuter,1,2
33,Resident Worker,45,47
33,Short Term Visitor,5,4
34,Home Worker,19,19
34,Long Term Visitor,4,6
34,Resident Worker,18,19
34,Short Term Visitor,5,8
35,Home Worker,27,27
35,Inbound Commuter,3,2
35,Long Term Visitor,3,4
35,Resident Worker,16,18
35,Short Term Visitor,3,3
36,Home Worker,42,40
36,Inbound Commuter,2,2
36,Long Term Visitor,7,6
36,Outbound Commuter,6,5
36,Resident Worker,45,41
37,Home Worker,50,48
37,Inbound Commuter,12,10
37,Long Term Visitor,14,23
37,Outbound Commuter,6,4
37,Resident Worker,121,118
37,Short Term Visitor,8,9
38,Home Worker,49,53
38,Inbound Commuter,20,20
38,Long Term Visitor,49,59
38,Outbound Commuter,10,11
38,Resident Worker,159,158
38,Short Term Visitor,21,15
39,Home Worker,31,33
39,Inbound Commuter,14,11
39,Long Term Visitor,16,13
39,Outbound Commuter,6,3
39,Resident Worker,95,81
39,Short Term Visitor,11,18
40,Home Worker,32,29
40,Inbound Commuter,12,10
40,Long Term Visitor,16,14
40,Outbound Commuter,5,5
40,Resident Worker,77,90
40,Short Term Visitor,7,7
41,Home Worker,37,34
41,Inbound Commuter,1,1
41,Long Term Visitor,11,6
41,Outbound Commuter,4,5
41,Resident Worker,57,50
42,Home Worker,14,16
42,Long Term Visitor,4,2
42,Resident Worker,40,36
42,Short Term Visitor,1,1
43,Home Worker,16,14
43,Long Term Visitor,8,10
43,Outbound Commuter,3,3
43,Resident Worker,34,32
43,Short Term Visitor,5,2
44,Home Worker,11,12
44,Long Term Visitor,1,1
44,Outbound Commuter,1,1
44,Resident Worker,21,19
44,Short Term Visitor,2,3
45,Home Worker,22,19
45,Inbound Commuter,3,3
45,Long Term Visitor,8,6
45,Outbound Commuter,3,3
45,Resident Worker,53,47
45,Short Term Visitor,6,7
46,Home Worker,4,3
46,Inbound Commuter,5,5
46,Long Term Visitor,2,5
46,Resident Worker,8,10
46,Short Term Visitor,1,3
47,Home Worker,20,24
47,Inbound Commuter,7,5
47,Long Term Visitor,5,3
47,Outbound Commuter,1,2
47,Resident Worker,54,54
47,Short Term Visitor,2,4
48,Home Worker,37,38
48,Inbound Commuter,12,12
48,Long Term Visitor,77,93
48,Outbound Commuter,3,5
48,Resident Worker,36,41
48,Short Term Visitor,31,34
49,Home Worker,58,61
49,Inbound Commuter,19,19
49,Long Term Visitor,32,32
49,Outbound Commuter,9,7
49,Resident Worker,185,168
49,Short Term Visitor,20,15
50,Home Worker,32,28
50,Inbound Commuter,4,5
50,Long Term Visitor,9,6
50,Outbound Commuter,1,1
50,Resident Worker,42,41
50,Short Term Visitor,2,1
51,Home Worker,8,10
51,Long Term Visitor,3,3
51,Resident Worker,20,16
52,Home Worker,8,6
52,Long Term Visitor,2,3
52,Outbound Commuter,2,1
52,Resident Worker,32,30
53,Home Worker,46,45
53,Inbound Commuter,7,5
53,Long Term Visitor,5,6
53,Outbound Commuter,4,4
53,Resident Worker,86,93
53,Short Term Visitor,2,4
54,Home Worker,46,44
54,Inbound Commuter,7,4
54,Long Term Visitor,7,8
54,Outbound Commuter,4,5
54,Resident Worker,73,77
54,Short Term Visitor,6,5
55,Home Worker,24,23
55,Long Term Visitor,5,4
55,Outbound Commuter,7,7
55,Resident Worker,43,43
55,Short Term Visitor,7,7
56,Home Worker,1,1
56,Inbound Commuter,3,4
56,Resident Worker,3,2
56,Short Term Visitor,1,1
57,Home Worker,6,4
57,Resident Worker,5,7
58,Home Worker,6,4
58,Inbound Commuter,3,2
58,Long Term Visitor,10,3
58,Resident Worker,3,3
58,Short Term Visitor,4,1
59,Home Worker,30,28
59,Long Term Visitor,8,8
59,Outbound Commuter,1,2
59,Resident Worker,44,48
60,Home Worker,27,28
60,Inbound Commuter,4,4
60,Long Term Visitor,8,13
60,Outbound Commuter,5,5
60,Resident Worker,45,47
60,Short Term Visitor,5,3
61,Home Worker,9,9
61,Inbound Commuter,1,1
61,Long Term Visitor,3,2
61,Resident Worker,14,16
61,Short Term Visitor,2,3
62,Home Worker,12,13
62,Inbound Commuter,2,2
62,Long Term Visitor,4,4
62,Resident Worker,17,18
62,Short Term Visitor,2,1
63,Home Worker,24,20
63,Inbound Commuter,7,7
63,Long Term Visitor,14,32
63,Outbound Commuter,11,10
63,Resident Worker,90,93
63,Short Term Visitor,15,10
64,Home Worker,88,90
64,Inbound Commuter,18,16
64,Long Term Visitor,26,25
64,Outbound Commuter,5,7
64,Resident Worker,144,144
64,Short Term Visitor,21,23
65,Home Worker,40,39
65,Inbound Commuter,2,2
65,Long Term Visitor,6,7
65,Outbound Commuter,4,5
65,Resident Worker,63,56
65,Short Term Visitor,5,2
66,Home Worker,13,14
66,Inbound Commuter,1,1
66,Long Term Visitor,3,2
66,Resident Worker,14,20
67,Home Worker,63,66
67,Inbound Commuter,17,14
67,Long Term Visitor,11,10
67,Outbound Commuter,4,8
67,Resident Worker,104,103
67,Short Term Visitor,16,14
68,Home Worker,36,33
68,Inbound Commuter,3,3
68,Long Term Visitor,3,1
68,Outbound Commuter,6,5
68,Resident Worker,53,48
68,Short Term Visitor,4,4
69,Home Worker,20,21
69,Inbound Commuter,3,3
69,Long Term Visitor,1,2
69,Outbound Commuter,1,2
69,Resident Worker,36,34
69,Short Term Visitor,2,1
70,Home Worker,29,31
70,Long Term Visitor,15,11
70,Outbound Commuter,3,3
70,Resident Worker,43,43
70,Short Term Visitor,3,4
71,Home Worker,19,25
71,Inbound Commuter,12,8
71,Long Term Visitor,11,13
71,Outbound Commuter,1,2
71,Resident Worker,67,61
71,Short Term Visitor,11,8
72,Home Worker,18,19
72,Inbound Commuter,3,2
72,Long Term Visitor,8,10
72,Resident Worker,39,43
73,Home Worker,38,35
73,Inbound Commuter,5,5
73,Long Term Visitor,1,2
73,Outbound Commuter,3,4
73,Resident Worker,77,65
74,Home Worker,21,21
74,Long Term Visitor,1,3
74,Resident Worker,42,33
74,Short Term Visitor,1,2
75,Home Worker,58,61
75,Inbound Commuter,4,3
75,Long Term Visitor,12,11
75,Outbound Commuter,3,4
75,Resident Worker,115,119
75,Short Term Visitor,3,3
76,Home Worker,25,22
76,Inbound Commuter,9,7
76,Long Term Visitor,4,3
76,Outbound Commuter,2,3
76,Resident Worker,41,43
76,Short Term Visitor,2,1
77,Home Worker,31,35
77,Long Term Visitor,9,9
77,Outbound Commuter,2,3
77,Resident Worker,35,43
77,Short Term Visitor,6,7
78,Home Worker,29,29
78,Inbound Commuter,3,4
78,Long Term Visitor,5,5
78,Resident Worker,51,56
78,Short Term Visitor,3,3
79,Home Worker,7,6
79,Inbound Commuter,3,4
79,Resident Worker,13,16
80,Home Worker,7,6
80,Resident Worker,12,15
81,Home Worker,32,38
81,Inbound Commuter,4,5
81,Long Term Visitor,4,8
81,Outbound Commuter,1,1
81,Resident Worker,67,66
81,Short Term Visitor,2,3
82,Home Worker,35,34
82,Inbound Commuter,8,8
82,Long Term Visitor,18,17
82,Outbound Commuter,2,4
82,Resident Worker,77,72
82,Short Term Visitor,5,6
84,Home Worker,28,27
84,Inbound Commuter,1,1
84,Long Term Visitor,4,7
84,Outbound Commuter,1,1
84,Resident Worker,37,48
84,Short Term Visitor,2,2
85,Home Worker,13,11
85,Inbound Commuter,4,4
85,Long Term Visitor,1,1
85,Resident Worker,21,21
86,Home Worker,69,70
86,Inbound Commuter,5,6
86,Long Term Visitor,12,12
86,Outbound Commuter,4,2
86,Resident Worker,131,137
86,Short Term Visitor,7,7
87,Home Worker,60,60
87,Inbound Commuter,3,4
87,Long Term Visitor,6,4
87,Outbound Commuter,5,6
87,Resident Worker,100,102
87,Short Term Visitor,1,5
88,Home Worker,68,72
88,Inbound Commuter,7,7
88,Long Term Visitor,13,12
88,Outbound Commuter,5,6
88,Resident Worker,113,121
88,Short Term Visitor,2,3
89,Home Worker,65,65
89,Inbound Commuter,10,6
89,Long Term Visitor,23,23
89,Outbound Commuter,3,4
89,Resident Worker,113,108
89,Short Term Visitor,5,6
90,Home Worker,37,41
90,Inbound Commuter,2,2
90,Long Term Visitor,19,14
90,Outbound Commuter,2,1
90,Resident Worker,48,41
90,Short Term Visitor,10,7
91,Home Worker,35,31
91,Inbound Commuter,2,2
91,Long Term Visitor,6,3
91,Resident Worker,43,52
91,Short Term Visitor,3,2
92,Home Worker,15,15
92,Inbound Commuter,2,2
92,Long Term Visitor,1,1
92,Resident Worker,25,28
92,Short Term Visitor,1,1
93,Home Worker,38,37
93,Inbound Commuter,4,2
93,Long Term Visitor,6,4
93,Outbound Commuter,4,2
93,Resident Worker,69,71
93,Short Term Visitor,3,2
94,Home Worker,8,8
94,Resident Worker,26,25
95,Home Worker,42,39
95,Inbound Commuter,5,5
95,Outbound Commuter,1,2
95,Resident Worker,51,47
95,Short Term Visitor,2,3
96,Home Worker,32,28
96,Inbound Commuter,1,2
96,Long Term Visitor,7,5
96,Resident Worker,48,47
97,Home Worker,23,22
97,Inbound Commuter,3,3
97,Long Term Visitor,4,3
97,Outbound Commuter,1,1
97,Resident Worker,29,25
97,Short Term Visitor,1,1
98,Home Worker,8,7
98,Inbound Commuter,1,1
98,Long Term Visitor,1,1
98,Resident Worker,10,8
99,Home Worker,35,37
99,Long Term Visitor,3,2
99,Outbound Commuter,4,5
99,Resident Worker,72,62
99,Short Term Visitor,1,1
100,Home Worker,48,47
100,Inbound Commuter,1,2
100,Long Term Visitor,9,4
100,Outbound Commuter,2,2
100,Resident Worker,84,83
100,Short Term Visitor,3,1
101,Home Worker,15,16
101,Inbound Commuter,1,1
101,Long Term Visitor,6,3
101,Outbound Commuter,1,1
101,Resident Worker,23,27
101,Short Term Visitor,2,2
102,Home Worker,27,27
102,Inbound Commuter,3,1
102,Long Term Visitor,8,5
102,Outbound Commuter,6,7
102,Resident Worker,51,48
102,Short Term Visitor,5,7
103,Home Worker,23,22
103,Inbound Commuter,5,6
103,Long Term Visitor,6,13
103,Outbound Commuter,3,1
103,Resident Worker,48,42
103,Short Term Visitor,6,3
104,Home Worker,3,2
104,Long Term Visitor,2,2
104,Resident Worker,4,4
104,Short Term Visitor,1,1
105,Home Worker,38,35
105,Inbound Commuter,3,3
105,Long Term Visitor,4,4
105,Outbound Commuter,2,3
105,Resident Worker,86,79
105,Short Term Visitor,6,8
106,Home Worker,24,24
106,Inbound Commuter,6,6
106,Long Term Visitor,5,2
106,Outbound Commuter,2,2
106,Resident Worker,51,54
106,Short Term Visitor,3,2
107,Home Worker,5,3
107,Resident Worker,10,9
108,Home Worker,54,51
108,Inbound Commuter,8,7
108,Long Term Visitor,10,11
108,Outbound Commuter,3,3
108,Resident Worker,118,105
108,Short Term Visitor,4,2
109,Home Worker,35,41
109,Inbound Commuter,1,2
109,Long Term Visitor,8,6
109,Outbound Commuter,7,7
109,Resident Worker,44,49
109,Short Term Visitor,2,2
110,Home Worker,46,45
110,Inbound Commuter,4,4
110,Long Term Visitor,5,4
110,Outbound Commuter,1,1
110,Resident Worker,62,57
110,Short Term Visitor,1,1
111,Home Worker,43,43
111,Inbound Commuter,1,1
111,Long Term Visitor,4,4
111,Outbound Commuter,1,2
111,Resident Worker,63,66
111,Short Term Visitor,1,1
112,Home Worker,82,79
112,Inbound Commuter,1,1
112,Long Term Visitor,9,15
112,Outbound Commuter,6,5
112,Resident Worker,143,146
112,Short Term Visitor,3,3
113,Home Worker,1,1
114,Home Worker,14,10
114,Long Term Visitor,6,7
114,Resident Worker,28,23
115,Home Worker,34,34
115,Long Term Visitor,1,4
115,Outbound Commuter,5,4
115,Resident Worker,54,63
115,Short Term Visitor,3,2
116,Home Worker,18,19
116,Inbound Commuter,1,1
116,Long Term Visitor,1,2
116,Outbound Commuter,4,3
116,Resident Worker,33,34
117,Home Worker,54,53
117,Long Term Visitor,9,5
117,Outbound Commuter,4,6
117,Resident Worker,106,102
117,Short Term Visitor,3,4
118,Home Worker,35,41
118,Inbound Commuter,1,1
118,Long Term Visitor,15,19
118,Outbound Commuter,2,5
118,Resident Worker,74,72
119,Home Worker,30,32
119,Inbound Commuter,3,3
119,Long Term Visitor,7,7
119,Resident Worker,66,69
119,Short Term Visitor,2,1
120,Home Worker,50,46
120,Inbound Commuter,3,3
120,Long Term Visitor,8,8
120,Outbound Commuter,1,1
120,Resident Worker,67,73
120,Short Term Visitor,4,6
121,Home Worker,10,8
121,Long Term Visitor,1,2
121,Resident Worker,9,15
121,Short Term Visitor,1,1
122,Home Worker,42,33
122,Inbound Commuter,1,1
122,Long Term Visitor,4,3
122,Resident Worker,75,68
122,Short Term Visitor,2,2
123,Home Worker,30,28
123,Inbound Commuter,3,3
123,Long Term Visitor,13,7
123,Outbound Commuter,4,5
123,Resident Worker,32,32
124,Home Worker,59,62
124,Inbound Commuter,9,12
124,Long Term Visitor,50,45
124,Outbound Commuter,5,4
124,Resident Worker,109,122
124,Short Term Visitor,16,12
125,Home Worker,42,48
125,Inbound Commuter,6,7
125,Long Term Visitor,34,34
125,Outbound Commuter,5,6
125,Resident Worker,85,84
125,Short Term Visitor,12,13
126,Home Worker,65,76
126,Inbound Commuter,9,7
126,Long Term Visitor,12,14
126,Outbound Commuter,2,4
126,Resident Worker,104,112
126,Short Term Visitor,11,10
127,Home Worker,36,35
127,Inbound Commuter,7,6
127,Long Term Visitor,11,7
127,Resident Worker,67,64
127,Short Term Visitor,6,3
128,Home Worker,34,34
128,Inbound Commuter,3,3
128,Long Term Visitor,6,8
128,Outbound Commuter,3,2
128,Resident Worker,37,41
128,Short Term Visitor,1,1
129,Home Worker,10,14
129,Inbound Commuter,1,1
129,Long Term Visitor,4,3
129,Resident Worker,25,19
129,Short Term Visitor,3,2
130,Home Worker,30,34
130,Inbound Commuter,8,6
130,Long Term Visitor,5,6
130,Outbound Commuter,1,1
130,Resident Worker,48,52
130,Short Term Visitor,8,6
131,Home Worker,12,12
131,Inbound Commuter,1,1
131,Outbound Commuter,2,2
131,Resident Worker,22,24
131,Short Term Visitor,1,1
132,Home Worker,2,7
132,Long Term Visitor,2,2
132,Outbound Commuter,4,4
132,Resident Worker,25,24
132,Short Term Visitor,2,2
133,Home Worker,30,29
133,Inbound Commuter,6,5
133,Long Term Visitor,5,3
133,Resident Worker,50,54
133,Short Term Visitor,1,1
134,Home Worker,3,3
134,Long Term Visitor,1,2
134,Resident Worker,6,8
135,Home Worker,11,14
135,Inbound Commuter,2,2
135,Resident Worker,20,21
136,Home Worker,95,91
136,Inbound Commuter,8,7
136,Long Term Visitor,19,22
136,Outbound Commuter,1,1
136,Resident Worker,122,131
137,Home Worker,61,61
137,Inbound Commuter,3,3
137,Long Term Visitor,3,6
137,Resident Worker,77,71
138,Home Worker,4,4
138,Long Term Visitor,1,2
138,Resident Worker,3,6
139,Home Worker,19,16
139,Inbound Commuter,1,1
139,Long Term Visitor,1,5
139,Resident Worker,27,39
140,Home Worker,24,26
140,Long Term Visitor,3,2
140,Outbound Commuter,2,1
140,Resident Worker,51,44
140,Short Term Visitor,1,1
141,Home Worker,35,32
141,Inbound Commuter,3,1
141,Long Term Visitor,13,7
141,Outbound Commuter,2,2
141,Resident Worker,87,92
141,Short Term Visitor,2,1
142,Home Worker,38,36
142,Outbound Commuter,1,2
142,Resident Worker,62,67
143,Home Worker,66,71
143,Long Term Visitor,10,14
143,Resident Worker,124,122
143,Short Term Visitor,5,6
144,Home Worker,55,55
144,Inbound Commuter,7,6
144,Long Term Visitor,13,13
144,Outbound Commuter,2,3
144,Resident Worker,73,72
144,Short Term Visitor,3,2
145,Home Worker,39,50
145,Inbound Commuter,1,1
145,Long Term Visitor,6,6
145,Outbound Commuter,4,5
145,Resident Worker,111,103
145,Short Term Visitor,3,1
146,Home Worker,15,15
146,Long Term Visitor,3,2
146,Resident Worker,25,24
147,Home Worker,36,36
147,Inbound Commuter,5,4
147,Long Term Visitor,9,5
147,Outbound Commuter,1,2
147,Resident Worker,57,59
147,Short Term Visitor,2,4
148,Home Worker,60,60
148,Inbound Commuter,7,7
148,Long Term Visitor,15,10
148,Outbound Commuter,4,6
148,Resident Worker,111,117
148,Short Term Visitor,5,7
149,Home Worker,17,16
149,Inbound Commuter,2,2
149,Long Term Visitor,2,7
149,Resident Worker,33,35
149,Short Term Visitor,8,6
150,Home Worker,37,35
150,Inbound Commuter,2,3
150,Long Term Visitor,15,20
150,Outbound Commuter,2,1
150,Resident Worker,62,63
150,Short Term Visitor,6,8
151,Home Worker,17,14
151,Inbound Commuter,1,1
151,Resident Worker,15,24
152,Home Worker,7,7
152,Long Term Visitor,1,4
152,Resident Worker,7,6
153,Home Worker,19,16
153,Long Term Visitor,1,1
153,Resident Worker,14,12
154,Home Worker,81,79
154,Inbound Commuter,2,2
154,Long Term Visitor,14,14
154,Outbound Commuter,6,5
154,Resident Worker,156,156
154,Short Term Visitor,6,4
155,Home Worker,16,14
155,Inbound Commuter,2,2
155,Long Term Visitor,6,1
155,Resident Worker,38,38
155,Short Term Visitor,1,1
156,Home Worker,18,15
156,Inbound Commuter,2,2
156,Long Term Visitor,8,6
156,Resident Worker,22,27
156,Short Term Visitor,2,2
157,Home Worker,8,8
157,Inbound Commuter,2,2
157,Long Term Visitor,6,1
157,Outbound Commuter,4,3
157,Resident Worker,17,15
158,Home Worker,14,14
158,Inbound Commuter,5,3
158,Long Term Visitor,10,10
158,Resident Worker,28,25
158,Short Term Visitor,2,2
159,Home Worker,17,17
159,Inbound Commuter,1,1
159,Long Term Visitor,10,7
159,Outbound Commuter,1,1
159,Resident Worker,41,45
159,Short Term Visitor,3,3
160,Home Worker,2,2
160,Resident Worker,7,5
160,Short Term Visitor,2,2
161,Home Worker,16,18
161,Long Term Visitor,2,2
161,Resident Worker,6,13
161,Short Term Visitor,2,3
162,Home Worker,19,18
162,Inbound Commuter,1,1
162,Long Term Visitor,4,4
162,Outbound Commuter,2,4
162,Resident Worker,43,37
162,Short Term Visitor,2,3
163,Home Worker,8,9
163,Resident Worker,27,36
163,Short Term Visitor,3,2
164,Home Worker,10,7
164,Outbound Commuter,1,1
164,Resident Worker,16,16
164,Short Term Visitor,4,4
165,Home Worker,13,14
165,Long Term Visitor,7,5
165,Outbound Commuter,2,2
165,Resident Worker,37,39
165,Short Term Visitor,2,1
166,Home Worker,7,8
166,Long Term Visitor,4,2
166,Outbound Commuter,1,1
166,Resident Worker,18,13
167,Home Worker,46,38
167,Inbound Commuter,3,3
167,Long Term Visitor,6,3
167,Outbound Commuter,3,3
167,Resident Worker,81,81
167,Short Term Visitor,5,4
168,Home Worker,8,7
168,Long Term Visitor,6,5
168,Resident Worker,18,18
168,Short Term Visitor,2,2
169,Home Worker,26,25
169,Inbound Commuter,7,6
169,Long Term Visitor,4,4
169,Outbound Commuter,3,3
169,Resident Worker,48,50
169,Short Term Visitor,1,1
170,Home Worker,12,15
170,Long Term Visitor,6,2
170,Outbound Commuter,1,1
170,Resident Worker,14,16
171,Home Worker,19,16
171,Long Term Visitor,3,4
171,Resident Worker,34,33
172,Home Worker,42,41
172,Inbound Commuter,3,5
172,Long Term Visitor,9,10
172,Outbound Commuter,3,4
172,Resident Worker,42,40
172,Short Term Visitor,2,3
173,Home Worker,9,9
173,Inbound Commuter,2,2
173,Resident Worker,10,15
174,Home Worker,4,1
174,Long Term Visitor,1,1
174,Resident Worker,6,6
175,Home Worker,3,4
175,Long Term Visitor,2,1
175,Resident Worker,8,9
176,Home Worker,17,17
176,Long Term Visitor,3,4
176,Resident Worker,33,32
176,Short Term Visitor,2,1
177,Home Worker,50,47
177,Inbound Commuter,6,4
177,Long Term Visitor,6,6
177,Outbound Commuter,1,2
177,Resident Worker,100,98
177,Short Term Visitor,3,2
178,Home Worker,40,40
178,Long Term Visitor,4,4
178,Resident Worker,57,58
179,Home Worker,7,6
179,Resident Worker,14,16
180,Home Worker,19,24
180,Long Term Visitor,2,2
180,Resident Worker,39,37
181,Home Worker,14,17
181,Resident Worker,27,26
182,Home Worker,18,15
182,Long Term Visitor,1,1
182,Resident Worker,29,29
183,Home Worker,15,20
183,Long Term Visitor,4,4
183,Resident Worker,27,30
183,Short Term Visitor,3,2
184,Home Worker,17,15
184,Long Term Visitor,2,4
184,Outbound Commuter,1,2
184,Resident Worker,19,24
184,Short Term Visitor,1,1
185,Home Worker,49,50
185,Long Term Visitor,7,6
185,Outbound Commuter,3,3
185,Resident Worker,70,81
185,Short Term Visitor,1,1
186,Home Worker,36,35
186,Long Term Visitor,7,11
186,Resident Worker,57,52
187,Home Worker,80,80
187,Inbound Commuter,3,4
187,Long Term Visitor,16,16
187,Outbound Commuter,9,8
187,Resident Worker,129,132
187,Short Term Visitor,3,3
188,Home Worker,48,49
188,Inbound Commuter,2,3
188,Long Term Visitor,6,7
188,Outbound Commuter,2,3
188,Resident Worker,134,115
188,Short Term Visitor,2,2
189,Home Worker,71,69
189,Inbound Commuter,3,2
189,Long Term Visitor,8,10
189,Outbound Commuter,2,2
189,Resident Worker,117,123
189,Short Term Visitor,1,4
190,Home Worker,26,26
190,Long Term Visitor,3,2
190,Resident Worker,38,34
191,Home Worker,22,22
191,Long Term Visitor,13,2
191,Outbound Commuter,1,1
191,Resident Worker,21,19
192,Home Worker,107,109
192,Inbound Commuter,8,5
192,Long Term Visitor,8,7
192,Outbound Commuter,7,4
192,Resident Worker,207,206
192,Short Term Visitor,1,1
193,Home Worker,85,95
193,Inbound Commuter,2,4
193,Long Term Visitor,7,10
193,Outbound Commuter,2,4
193,Resident Worker,112,111
193,Short Term Visitor,3,4
194,Home Worker,10,8
194,Resident Worker,10,13
195,Home Worker,53,52
195,Long Term Visitor,8,2
195,Outbound Commuter,2,2
195,Resident Worker,72,88
195,Short Term Visitor,1,1
196,Home Worker,4,4
196,Resident Worker,7,5
197,Home Worker,104,100
197,Inbound Commuter,4,4
197,Long Term Visitor,16,10
197,Outbound Commuter,3,4
197,Resident Worker,170,163
197,Short Term Visitor,6,6
198,Home Worker,71,74
198,Long Term Visitor,16,15
198,Outbound Commuter,2,2
198,Resident Worker,111,113
198,Short Term Visitor,5,3
199,Home Worker,81,78
199,Inbound Commuter,1,2
199,Long Term Visitor,8,12
199,Outbound Commuter,3,4
199,Resident Worker,104,109
200,Home Worker,26,17
200,Resident Worker,22,25
201,Home Worker,37,44
201,Long Term Visitor,2,1
201,Outbound Commuter,2,2
201,Resident Worker,49,53
201,Short Term Visitor,4,3
202,Home Worker,24,23
202,Resident Worker,30,29
202,Short Term Visitor,1,1
203,Home Worker,100,104
203,Inbound Commuter,3,3
203,Long Term Visitor,15,14
203,Outbound Commuter,4,4
203,Resident Worker,154,152
203,Short Term Visitor,3,2
204,Home Worker,18,20
204,Long Term Visitor,1,1
204,Outbound Commuter,1,1
204,Resident Worker,26,28
205,Home Worker,50,44
205,Inbound Commuter,3,1
205,Long Term Visitor,6,4
205,Outbound Commuter,2,1
205,Resident Worker,64,65
205,Short Term Visitor,1,1
206,Home Worker,78,73
206,Inbound Commuter,2,1
206,Long Term Visitor,6,8
