Zone,Subscriber_Class,Outbound,Inbound
23,Inbound Commuter,2,2
23,Long Term Visitor,2,3
23,Resident Worker,7,10
24,Home Worker,14,15
24,Inbound Commuter,1,1
24,Long Term Visitor,5,4
24,Outbound Commuter,6,6
24,Resident Worker,28,24
24,Short Term Visitor,1,1
25,Home Worker,24,18
25,Inbound Commuter,1,2
25,Long Term Visitor,89,112
25,Outbound Commuter,9,6
25,Resident Worker,59,58
25,Short Term Visitor,24,24
26,Home Worker,18,21
26,Inbound Commuter,3,4
26,Long Term Visitor,44,13
26,Outbound Commuter,2,2
26,Resident Worker,19,18
26,Short Term Visitor,7,3
27,Home Worker,42,44
27,Inbound Commuter,7,6
27,Long Term Visitor,30,30
27,Outbound Commuter,10,10
27,Resident Worker,73,83
27,Short Term Visitor,9,14
28,Home Worker,4,2
28,Long Term Visitor,2,11
28,Resident Worker,6,6
28,Short Term Visitor,5,6
29,Home Worker,2,2
29,Inbound Commuter,3,3
29,Long Term Visitor,3,9
29,Resident Worker,4,3
29,Short Term Visitor,3,5
30,Home Worker,57,59
30,Inbound Commuter,4,5
30,Long Term Visitor,19,17
30,Outbound Commuter,2,3
30,Resident Worker,86,86
30,Short Term Visitor,9,9
31,Home Worker,18,22
31,Long Term Visitor,9,10
31,Outbound Commuter,4,6
31,Resident Worker,51,49
31,Short Term Visitor,3,5
32,Home Worker,13,11
32,Inbound Commuter,3,1
32,Long Term Visitor,9,4
32,Outbound Commuter,1,1
32,Resident Worker,18,17
32,Short Term Visitor,3,3
33,Home Worker,31,30
33,Inbound Commuter,2,2
33,Long Term Visitor,4,6
33,Resident Worker,39,44
33,Short Term Visitor,6,7
34,Home Worker,20,21
34,Inbound Commuter,2,1
34,Long Term Visitor,4,2
34,Outbound Commuter,7,6
34,Resident Worker,13,17
34,Short Term Visitor,3,2
35,Home Worker,12,12
35,Inbound Commuter,3,3
35,Long Term Visitor,3,3
35,Resident Worker,24,24
35,Short Term Visitor,1,1
36,Home Worker,38,40
36,Inbound Commuter,1,1
36,Long Term Visitor,8,13
36,Outbound Commuter,4,7
36,Resident Worker,42,40
36,Short Term Visitor,6,6
37,Home Worker,48,45
37,Inbound Commuter,6,4
37,Long Term Visitor,17,23
37,Outbound Commuter,9,12
37,Resident Worker,79,81
37,Short Term Visitor,6,5
38,Home Worker,53,59
38,Inbound Commuter,20,18
38,Long Term Visitor,51,48
38,Outbound Commuter,11,6
38,Resident Worker,125,122
38,Short Term Visitor,26,20
39,Home Worker,27,26
39,Inbound Commuter,19,16
39,Long Term Visitor,14,26
39,Outbound Commuter,6,4
39,Resident Worker,77,63
39,Short Term Visitor,14,14
40,Home Worker,32,33
40,Inbound Commuter,12,14
40,Long Term Visitor,28,23
40,Outbound Commuter,4,4
40,Resident Worker,57,61
40,Short Term Visitor,14,16
41,Home Worker,42,35
41,Long Term Visitor,11,9
41,Outbound Commuter,6,6
41,Resident Worker,58,56
41,Short Term Visitor,4,2
42,Home Worker,11,7
42,Inbound Commuter,2,2
42,Long Term Visitor,1,1
42,Resident Worker,34,34
42,Short Term Visitor,3,2
43,Home Worker,17,15
43,Inbound Commuter,2,2
43,Long Term Visitor,11,14
43,Outbound Commuter,3,2
43,Resident Worker,30,28
43,Short Term Visitor,9,5
44,Home Worker,7,7
44,Long Term Visitor,3,4
44,Resident Worker,9,7
44,Short Term Visitor,3,2
45,Home Worker,16,16
45,Inbound Commuter,7,8
45,Long Term Visitor,8,4
45,Outbound Commuter,3,3
45,Resident Worker,33,30
45,Short Term Visitor,10,8
46,Home Worker,6,6
46,Inbound Commuter,2,2
46,Long Term Visitor,5,3
46,Resident Worker,5,4
47,Home Worker,18,18
47,Inbound Commuter,1,3
47,Long Term Visitor,2,6
47,Outbound Commuter,3,3
47,Resident Worker,27,20
47,Short Term Visitor,2,4
48,Home Worker,19,25
48,Inbound Commuter,6,6
48,Long Term Visitor,133,145
48,Outbound Commuter,7,5
48,Resident Worker,48,48
48,Short Term Visitor,50,47
49,Home Worker,60,64
49,Inbound Commuter,18,19
49,Long Term Visitor,40,41
49,Outbound Commuter,8,6
49,Resident Worker,119,122
49,Short Term Visitor,21,16
50,Home Worker,22,26
50,Inbound Commuter,5,6
50,Long Term Visitor,5,8
50,Outbound Commuter,1,2
50,Resident Worker,40,46
51,Home Worker,10,9
51,Long Term Visitor,1,1
51,Resident Worker,8,8
52,Home Worker,8,8
52,Long Term Visitor,4,1
52,Outbound Commuter,1,2
52,Resident Worker,14,12
52,Short Term Visitor,2,2
53,Home Worker,58,59
53,Inbound Commuter,8,6
53,Long Term Visitor,19,9
53,Outbound Commuter,12,13
53,Resident Worker,86,82
53,Short Term Visitor,15,12
54,Home Worker,45,44
54,Inbound Commuter,4,3
54,Long Term Visitor,18,13
54,Resident Worker,77,80
54,Short Term Visitor,5,7
55,Home Worker,32,30
55,Inbound Commuter,2,2
55,Long Term Visitor,17,12
55,Outbound Commuter,4,5
55,Resident Worker,54,57
55,Short Term Visitor,4,5
56,Home Worker,13,11
56,Long Term Visitor,2,1
56,Resident Worker,4,6
56,Short Term Visitor,4,3
57,Home Worker,1,2
57,Long Term Visitor,6,2
57,Resident Worker,10,11
58,Home Worker,7,7
58,Long Term Visitor,9,7
58,Resident Worker,2,2
58,Short Term Visitor,2,5
59,Home Worker,32,28
59,Long Term Visitor,7,10
59,Outbound Commuter,2,4
59,Resident Worker,29,41
60,Home Worker,29,29
60,Inbound Commuter,1,1
60,Long Term Visitor,7,9
60,Outbound Commuter,3,4
60,Resident Worker,36,36
60,Short Term Visitor,7,7
61,Home Worker,11,10
61,Inbound Commuter,1,1
61,Long Term Visitor,16,11
61,Resident Worker,20,19
61,Short Term Visitor,5,4
62,Home Worker,9,8
62,Long Term Visitor,11,9
62,Resident Worker,17,17
62,Short Term Visitor,3,1
63,Home Worker,29,24
63,Inbound Commuter,5,5
63,Long Term Visitor,29,27
63,Outbound Commuter,9,9
63,Resident Worker,65,64
63,Short Term Visitor,12,15
64,Home Worker,100,94
64,Inbound Commuter,17,12
64,Long Term Visitor,48,42
64,Outbound Commuter,9,10
64,Resident Worker,155,162
64,Short Term Visitor,27,20
65,Home Worker,31,29
65,Inbound Commuter,1,1
65,Long Term Visitor,2,3
65,Outbound Commuter,1,2
65,Resident Worker,54,51
65,Short Term Visitor,2,3
66,Home Worker,11,12
66,Long Term Visitor,4,8
66,Outbound Commuter,2,1
66,Resident Worker,11,8
67,Home Worker,45,50
67,Inbound Commuter,10,9
67,Long Term Visitor,17,17
67,Outbound Commuter,7,8
67,Resident Worker,73,67
67,Short Term Visitor,10,10
68,Home Worker,23,24
68,Inbound Commuter,8,7
68,Long Term Visitor,18,15
68,Outbound Commuter,6,7
68,Resident Worker,39,37
68,Short Term Visitor,7,7
69,Home Worker,11,9
69,Long Term Visitor,3,3
69,Outbound Commuter,1,1
69,Resident Worker,24,23
69,Short Term Visitor,2,3
70,Home Worker,30,31
70,Inbound Commuter,3,1
70,Long Term Visitor,19,21
70,Outbound Commuter,4,3
70,Resident Worker,44,41
70,Short Term Visitor,7,7
71,Home Worker,15,15
71,Inbound Commuter,4,4
71,Long Term Visitor,17,22
71,Outbound Commuter,2,2
71,Resident Worker,59,53
71,Short Term Visitor,11,5
72,Home Worker,25,27
72,Inbound Commuter,4,4
72,Long Term Visitor,9,8
72,Outbound Commuter,4,5
72,Resident Worker,39,36
72,Short Term Visitor,3,4
73,Home Worker,30,26
73,Inbound Commuter,3,2
73,Long Term Visitor,5,5
73,Outbound Commuter,1,1
73,Resident Worker,34,27
73,Short Term Visitor,1,1
74,Home Worker,17,18
74,Long Term Visitor,1,1
74,Resident Worker,25,22
75,Home Worker,40,45
75,Inbound Commuter,2,2
75,Long Term Visitor,16,16
75,Outbound Commuter,1,1
75,Resident Worker,82,89
75,Short Term Visitor,2,4
76,Home Worker,10,10
76,Inbound Commuter,5,2
76,Long Term Visitor,7,3
76,Outbound Commuter,3,3
76,Resident Worker,28,28
76,Short Term Visitor,5,3
77,Home Worker,28,28
77,Long Term Visitor,27,28
77,Outbound Commuter,2,2
77,Resident Worker,35,35
77,Short Term Visitor,4,11
78,Home Worker,27,21
78,Inbound Commuter,2,2
78,Long Term Visitor,7,9
78,Outbound Commuter,2,4
78,Resident Worker,31,39
78,Short Term Visitor,3,3
79,Home Worker,3,5
79,Inbound Commuter,2,2
79,Resident Worker,8,12
79,Short Term Visitor,2,2
80,Home Worker,6,7
80,Inbound Commuter,1,1
80,Long Term Visitor,8,4
80,Outbound Commuter,1,1
80,Resident Worker,22,20
80,Short Term Visitor,4,3
81,Home Worker,30,28
81,Inbound Commuter,12,9
81,Long Term Visitor,6,5
81,Resident Worker,54,51
81,Short Term Visitor,2,2
82,Home Worker,35,30
82,Inbound Commuter,1,1
82,Long Term Visitor,21,23
82,Outbound Commuter,2,4
82,Resident Worker,49,45
82,Short Term Visitor,5,5
84,Home Worker,34,31
84,Long Term Visitor,7,9
84,Resident Worker,39,42
85,Home Worker,19,24
85,Long Term Visitor,6,5
85,Outbound Commuter,1,1
85,Resident Worker,17,14
86,Home Worker,72,65
86,Inbound Commuter,1,1
86,Long Term Visitor,35,31
86,Outbound Commuter,1,1
86,Resident Worker,133,118
86,Short Term Visitor,6,5
87,Home Worker,49,53
87,Inbound Commuter,1,1
87,Long Term Visitor,12,10
87,Outbound Commuter,5,3
87,Resident Worker,72,77
87,Short Term Visitor,2,2
88,Home Worker,62,67
88,Inbound Commuter,2,2
88,Long Term Visitor,11,21
88,Outbound Commuter,5,7
88,Resident Worker,93,107
88,Short Term Visitor,2,2
89,Home Worker,56,57
89,Inbound Commuter,5,6
89,Long Term Visitor,50,47
89,Outbound Commuter,3,6
89,Resident Worker,101,98
89,Short Term Visitor,12,11
90,Home Worker,30,28
90,Inbound Commuter,3,3
90,Long Term Visitor,31,27
90,Resident Worker,42,38
90,Short Term Visitor,18,9
91,Home Worker,21,19
91,Inbound Commuter,3,2
91,Long Term Visitor,7,4
91,Outbound Commuter,1,1
91,Resident Worker,32,35
91,Short Term Visitor,2,2
92,Home Worker,15,19
92,Inbound Commuter,1,1
92,Long Term Visitor,6,4
92,Outbound Commuter,2,1
92,Resident Worker,29,31
92,Short Term Visitor,1,1
93,Home Worker,34,27
93,Inbound Commuter,5,4
93,Long Term Visitor,9,10
93,Outbound Commuter,2,1
93,Resident Worker,53,52
93,Short Term Visitor,2,2
94,Home Worker,7,7
94,Long Term Visitor,4,2
94,Resident Worker,19,17
94,Short Term Visitor,3,2
95,Home Worker,33,32
95,Inbound Commuter,3,3
95,Long Term Visitor,7,3
95,Outbound Commuter,1,1
95,Resident Worker,49,50
95,Short Term Visitor,6,4
96,Home Worker,26,26
96,Inbound Commuter,2,2
96,Long Term Visitor,7,7
96,Outbound Commuter,3,2
96,Resident Worker,34,33
96,Short Term Visitor,2,2
97,Home Worker,22,20
97,Long Term Visitor,2,7
97,Outbound Commuter,5,6
97,Resident Worker,31,33
98,Home Worker,1,2
98,Resident Worker,7,7
99,Home Worker,15,14
99,Long Term Visitor,2,2
99,Outbound Commuter,1,3
99,Resident Worker,28,25
100,Home Worker,35,39
100,Long Term Visitor,9,12
100,Outbound Commuter,3,3
100,Resident Worker,68,69
100,Short Term Visitor,2,1
101,Home Worker,12,14
101,Inbound Commuter,1,1
101,Long Term Visitor,3,2
101,Outbound Commuter,3,1
101,Resident Worker,30,31
102,Home Worker,21,23
102,Inbound Commuter,3,4
102,Long Term Visitor,9,15
102,Outbound Commuter,3,3
102,Resident Worker,38,40
102,Short Term Visitor,7,9
103,Home Worker,24,24
103,Inbound Commuter,6,4
103,Long Term Visitor,15,21
103,Outbound Commuter,2,2
103,Resident Worker,42,44
103,Short Term Visitor,7,6
104,Home Worker,4,2
104,Inbound Commuter,2,2
104,Resident Worker,10,10
105,Home Worker,25,26
105,Inbound Commuter,4,3
105,Long Term Visitor,5,7
105,Outbound Commuter,5,5
105,Resident Worker,77,68
105,Short Term Visitor,6,7
106,Home Worker,14,14
106,Inbound Commuter,4,5
106,Long Term Visitor,2,1
106,Outbound Commuter,2,2
106,Resident Worker,60,62
106,Short Term Visitor,5,5
107,Home Worker,9,9
107,Resident Worker,18,17
108,Home Worker,51,53
108,Inbound Commuter,9,9
108,Long Term Visitor,13,14
108,Outbound Commuter,3,3
108,Resident Worker,79,74
108,Short Term Visitor,8,6
109,Home Worker,34,38
109,Long Term Visitor,9,9
109,Outbound Commuter,8,7
109,Resident Worker,44,40
109,Short Term Visitor,5,6
110,Home Worker,46,41
110,Inbound Commuter,1,2
110,Long Term Visitor,4,9
110,Resident Worker,56,56
110,Short Term Visitor,1,1
111,Home Worker,49,48
111,Long Term Visitor,12,13
111,Outbound Commuter,5,4
111,Resident Worker,58,51
111,Short Term Visitor,3,3
112,Home Worker,75,75
112,Inbound Commuter,3,3
112,Long Term Visitor,21,12
112,Outbound Commuter,8,7
112,Resident Worker,117,108
112,Short Term Visitor,1,2
113,Resident Worker,3,2
114,Home Worker,17,17
114,Long Term Visitor,22,11
114,Outbound Commuter,3,2
114,Resident Worker,20,16
114,Short Term Visitor,4,1
115,Home Worker,24,24
115,Inbound Commuter,1,1
115,Long Term Visitor,8,8
115,Outbound Commuter,4,6
115,Resident Worker,41,41
115,Short Term Visitor,3,4
116,Home Worker,17,12
116,Inbound Commuter,1,1
116,Long Term Visitor,1,2
116,Outbound Commuter,1,1
116,Resident Worker,22,22
117,Home Worker,41,39
117,Inbound Commuter,1,1
117,Long Term Visitor,13,18
117,Outbound Commuter,3,4
117,Resident Worker,88,93
118,Home Worker,39,38
118,Inbound Commuter,1,1
118,Long Term Visitor,9,8
118,Outbound Commuter,2,3
118,Resident Worker,48,48
118,Short Term Visitor,4,4
119,Home Worker,31,27
119,Inbound Commuter,2,3
119,Long Term Visitor,8,11
119,Outbound Commuter,2,2
119,Resident Worker,53,61
120,Home Worker,57,56
120,Inbound Commuter,2,3
120,Long Term Visitor,21,25
120,Outbound Commuter,3,5
120,Resident Worker,82,71
120,Short Term Visitor,4,5
121,Home Worker,13,16
121,Inbound Commuter,1,1
121,Long Term Visitor,3,3
121,Outbound Commuter,3,4
121,Resident Worker,11,16
121,Short Term Visitor,1,1
122,Home Worker,11,14
122,Inbound Commuter,1,1
122,Long Term Visitor,3,5
122,Outbound Commuter,6,3
122,Resident Worker,20,31
122,Short Term Visitor,1,1
123,Home Worker,28,28
123,Long Term Visitor,5,4
123,Outbound Commuter,1,1
123,Resident Worker,34,33
123,Short Term Visitor,6,4
124,Home Worker,49,48
124,Inbound Commuter,5,3
124,Long Term Visitor,70,81
124,Outbound Commuter,7,7
124,Resident Worker,120,118
124,Short Term Visitor,10,9
125,Home Worker,47,46
125,Inbound Commuter,7,6
125,Long Term Visitor,49,45
125,Outbound Commuter,6,7
125,Resident Worker,85,87
125,Short Term Visitor,17,18
126,Home Worker,105,106
126,Inbound Commuter,9,10
126,Long Term Visitor,45,43
126,Outbound Commuter,8,9
126,Resident Worker,167,193
126,Short Term Visitor,21,22
127,Home Worker,33,35
127,Inbound Commuter,5,3
127,Long Term Visitor,7,12
127,Outbound Commuter,6,8
127,Resident Worker,62,56
127,Short Term Visitor,5,5
128,Home Worker,45,45
128,Long Term Visitor,8,8
128,Outbound Commuter,10,8
128,Resident Worker,59,67
128,Short Term Visitor,10,10
129,Home Worker,20,16
129,Inbound Commuter,1,1
129,Long Term Visitor,5,4
129,Outbound Commuter,1,1
129,Resident Worker,24,18
129,Short Term Visitor,3,2
130,Home Worker,23,22
130,Inbound Commuter,4,4
130,Long Term Visitor,7,7
130,Outbound Commuter,4,3
130,Resident Worker,33,31
130,Short Term Visitor,5,4
131,Home Worker,19,18
131,Long Term Visitor,2,2
131,Outbound Commuter,1,1
131,Resident Worker,12,13
131,Short Term Visitor,2,2
132,Home Worker,9,6
132,Inbound Commuter,3,2
132,Long Term Visitor,2,4
132,Outbound Commuter,4,5
132,Resident Worker,19,18
133,Home Worker,26,24
133,Inbound Commuter,2,3
133,Long Term Visitor,9,13
133,Outbound Commuter,6,6
133,Resident Worker,45,41
133,Short Term Visitor,5,1
134,Home Worker,1,2
134,Resident Worker,11,9
135,Home Worker,9,10
135,Long Term Visitor,2,3
135,Resident Worker,11,9
135,Short Term Visitor,1,2
136,Home Worker,90,87
136,Inbound Commuter,6,5
136,Long Term Visitor,13,7
136,Outbound Commuter,2,1
136,Resident Worker,102,114
136,Short Term Visitor,4,5
137,Home Worker,48,48
137,Inbound Commuter,1,1
137,Long Term Visitor,7,7
137,Outbound Commuter,1,2
137,Resident Worker,66,68
137,Short Term Visitor,1,2
138,Home Worker,3,4
138,Long Term Visitor,3,2
138,Resident Worker,8,8
138,Short Term Visitor,1,2
139,Home Worker,27,26
139,Long Term Visitor,9,5
139,Resident Worker,28,25
140,Home Worker,32,31
140,Long Term Visitor,9,6
140,Outbound Commuter,3,4
140,Resident Worker,48,48
141,Home Worker,47,46
141,Long Term Visitor,16,15
141,Outbound Commuter,2,1
141,Resident Worker,78,86
141,Short Term Visitor,2,1
142,Home Worker,25,25
142,Long Term Visitor,9,12
142,Outbound Commuter,1,4
142,Resident Worker,38,42
142,Short Term Visitor,1,1
143,Home Worker,87,86
143,Inbound Commuter,3,3
143,Long Term Visitor,20,22
143,Outbound Commuter,5,6
143,Resident Worker,122,125
143,Short Term Visitor,4,4
144,Home Worker,39,36
144,Inbound Commuter,1,1
144,Long Term Visitor,15,22
144,Outbound Commuter,3,2
144,Resident Worker,60,54
144,Short Term Visitor,4,3
145,Home Worker,46,43
145,Inbound Commuter,1,1
145,Long Term Visitor,8,11
145,Outbound Commuter,6,5
145,Resident Worker,81,77
145,Short Term Visitor,3,3
146,Home Worker,11,10
146,Inbound Commuter,4,3
146,Long Term Visitor,6,4
146,Outbound Commuter,7,7
146,Resident Worker,20,15
147,Home Worker,31,34
147,Inbound Commuter,2,2
147,Long Term Visitor,13,12
147,Outbound Commuter,1,2
147,Resident Worker,66,65
147,Short Term Visitor,2,5
148,Home Worker,61,61
148,Inbound Commuter,7,7
148,Long Term Visitor,19,25
148,Outbound Commuter,7,6
148,Resident Worker,126,132
148,Short Term Visitor,7,6
149,Home Worker,21,20
149,Inbound Commuter,1,1
149,Long Term Visitor,10,9
149,Outbound Commuter,2,2
149,Resident Worker,35,38
149,Short Term Visitor,3,2
150,Home Worker,27,35
150,Inbound Commuter,8,7
150,Long Term Visitor,30,20
150,Outbound Commuter,4,5
150,Resident Worker,46,48
150,Short Term Visitor,4,4
151,Home Worker,25,22
151,Inbound Commuter,1,3
151,Long Term Visitor,1,3
151,Outbound Commuter,1,1
151,Resident Worker,10,14
152,Home Worker,3,4
152,Long Term Visitor,1,4
152,Outbound Commuter,1,1
152,Resident Worker,9,5
153,Home Worker,12,16
153,Long Term Visitor,2,1
153,Outbound Commuter,1,1
153,Resident Worker,13,18
154,Home Worker,70,59
154,Inbound Commuter,1,1
154,Long Term Visitor,15,19
154,Outbound Commuter,4,4
154,Resident Worker,117,119
154,Short Term Visitor,4,5
155,Home Worker,12,11
155,Inbound Commuter,2,2
155,Long Term Visitor,6,7
155,Resident Worker,21,25
155,Short Term Visitor,1,1
156,Home Worker,14,14
156,Inbound Commuter,4,4
156,Long Term Visitor,9,12
156,Outbound Commuter,1,2
156,Resident Worker,18,18
156,Short Term Visitor,4,3
157,Home Worker,10,12
157,Inbound Commuter,1,1
157,Long Term Visitor,7,6
157,Resident Worker,21,18
157,Short Term Visitor,1,1
158,Home Worker,12,9
158,Long Term Visitor,14,23
158,Outbound Commuter,3,2
158,Resident Worker,25,30
158,Short Term Visitor,3,6
159,Home Worker,24,26
159,Long Term Visitor,15,18
159,Outbound Commuter,2,3
159,Resident Worker,45,41
160,Home Worker,4,3
160,Resident Worker,4,3
161,Home Worker,14,11
161,Long Term Visitor,7,4
161,Resident Worker,19,20
161,Short Term Visitor,2,1
162,Home Worker,23,25
162,Inbound Commuter,1,1
162,Long Term Visitor,10,8
162,Outbound Commuter,3,4
162,Resident Worker,35,35
162,Short Term Visitor,1,2
163,Home Worker,19,22
163,Long Term Visitor,8,6
163,Resident Worker,16,16
163,Short Term Visitor,1,1
164,Home Worker,7,9
164,Long Term Visitor,3,4
164,Outbound Commuter,2,2
164,Resident Worker,26,23
165,Home Worker,16,14
165,Long Term Visitor,4,6
165,Outbound Commuter,1,2
165,Resident Worker,34,38
166,Home Worker,5,7
166,Long Term Visitor,3,4
166,Outbound Commuter,1,1
166,Resident Worker,20,22
167,Home Worker,34,35
167,Inbound Commuter,4,4
167,Long Term Visitor,10,9
167,Outbound Commuter,1,1
167,Resident Worker,70,70
167,Short Term Visitor,5,4
168,Home Worker,7,6
168,Long Term Visitor,2,1
168,Outbound Commuter,1,1
168,Resident Worker,12,14
169,Home Worker,17,22
169,Inbound Commuter,3,3
169,Long Term Visitor,5,7
169,Outbound Commuter,4,2
169,Resident Worker,36,39
169,Short Term Visitor,4,3
170,Home Worker,11,12
170,Inbound Commuter,1,1
170,Long Term Visitor,6,5
170,Outbound Commuter,2,2
170,Resident Worker,22,23
171,Home Worker,8,9
171,Inbound Commuter,3,3
171,Long Term Visitor,4,7
171,Resident Worker,34,36
171,Short Term Visitor,1,1
172,Home Worker,33,34
172,Long Term Visitor,12,17
172,Outbound Commuter,3,4
172,Resident Worker,40,41
172,Short Term Visitor,2,3
173,Home Worker,11,9
173,Long Term Visitor,3,3
173,Outbound Commuter,2,3
173,Resident Worker,19,17
173,Short Term Visitor,1,1
174,Home Worker,3,3
174,Inbound Commuter,1,1
174,Long Term Visitor,3,1
174,Resident Worker,7,7
174,Short Term Visitor,1,1
175,Home Worker,2,3
175,Long Term Visitor,1,1
175,Resident Worker,6,6
176,Home Worker,13,16
176,Inbound Commuter,1,1
176,Long Term Visitor,8,7
176,Resident Worker,18,25
177,Home Worker,63,66
177,Inbound Commuter,3,3
177,Long Term Visitor,19,16
177,Outbound Commuter,2,1
177,Resident Worker,131,118
177,Short Term Visitor,1,2
178,Home Worker,38,32
178,Long Term Visitor,5,4
178,Resident Worker,42,42
178,Short Term Visitor,3,3
179,Home Worker,4,7
179,Long Term Visitor,2,3
179,Resident Worker,7,7
180,Home Worker,13,18
180,Long Term Visitor,8,5
180,Resident Worker,31,26
181,Home Worker,13,13
181,Long Term Visitor,7,3
181,Resident Worker,20,25
182,Home Worker,11,13
182,Long Term Visitor,3,3
182,Resident Worker,19,21
183,Home Worker,11,8
183,Long Term Visitor,5,7
183,Resident Worker,32,28
184,Home Worker,16,15
184,Long Term Visitor,3,5
184,Outbound Commuter,2,2
184,Resident Worker,29,32
184,Short Term Visitor,1,1
185,Home Worker,41,42
185,Long Term Visitor,8,6
185,Outbound Commuter,3,1
185,Resident Worker,88,76
186,Home Worker,34,35
186,Long Term Visitor,4,4
186,Resident Worker,36,36
187,Home Worker,73,72
187,Inbound Commuter,3,3
187,Long Term Visitor,25,29
187,Outbound Commuter,6,5
187,Resident Worker,123,121
187,Short Term Visitor,2,2
188,Home Worker,47,41
188,Inbound Commuter,3,3
188,Long Term Visitor,17,19
188,Outbound Commuter,2,2
188,Resident Worker,83,69
188,Short Term Visitor,1,3
189,Home Worker,69,71
189,Inbound Commuter,1,3
189,Long Term Visitor,22,9
189,Outbound Commuter,3,4
189,Resident Worker,89,99
189,Short Term Visitor,2,3
190,Home Worker,26,24
190,Long Term Visitor,6,9
190,Outbound Commuter,3,5
190,Resident Worker,39,42
191,Home Worker,15,17
191,Long Term Visitor,27,3
191,Resident Worker,22,23
191,Short Term Visitor,7,2
192,Home Worker,101,105
192,Inbound Commuter,4,3
192,Long Term Visitor,14,21
192,Outbound Commuter,5,8
192,Resident Worker,143,148
192,Short Term Visitor,7,7
193,Home Worker,80,83
193,Inbound Commuter,3,4
193,Long Term Visitor,20,16
193,Outbound Commuter,3,5
193,Resident Worker,99,102
193,Short Term Visitor,5,3
194,Home Worker,6,7
194,Long Term Visitor,6,2
194,Resident Worker,14,10
195,Home Worker,46,50
195,Long Term Visitor,14,10
195,Outbound Commuter,3,6
195,Resident Worker,98,90
195,Short Term Visitor,5,4
196,Home Worker,2,2
196,Resident Worker,2,5
197,Home Worker,88,87
197,Inbound Commuter,3,4
197,Long Term Visitor,21,28
197,Outbound Commuter,2,2
197,Resident Worker,119,129
197,Short Term Visitor,6,4
198,Home Worker,64,58
198,Inbound Commuter,3,3
198,Long Term Visitor,25,19
198,Outbound Commuter,2,2
198,Resident Worker,88,88
198,Short Term Visitor,6,5
199,Home Worker,57,61
199,Long Term Visitor,16,14
199,Outbound Commuter,5,8
