Zone,Subscriber_Class,Outbound,Inbound
42,Home Worker,17,12
42,Outbound Commuter,2,3
42,Resident Worker,34,27
42,Short Term Visitor,1,1
43,Home Worker,19,19
43,Long Term Visitor,16,14
43,Outbound Commuter,3,3
43,Resident Worker,49,47
43,Short Term Visitor,1,2
44,Home Worker,19,20
44,Inbound Commuter,4,4
44,Long Term Visitor,3,2
44,Resident Worker,23,19
44,Short Term Visitor,1,1
45,Home Worker,18,21
45,Inbound Commuter,3,3
45,Long Term Visitor,5,6
45,Outbound Commuter,2,3
45,Resident Worker,46,39
45,Short Term Visitor,8,8
46,Home Worker,4,6
46,Inbound Commuter,1,2
46,Long Term Visitor,6,5
46,Resident Worker,14,14
46,Short Term Visitor,3,3
47,Home Worker,24,24
47,Inbound Commuter,4,3
47,Long Term Visitor,2,8
47,Outbound Commuter,5,5
47,Resident Worker,50,32
47,Short Term Visitor,5,4
48,Home Worker,22,23
48,Inbound Commuter,14,12
48,Long Term Visitor,128,90
48,Outbound Commuter,2,2
48,Resident Worker,38,37
48,Short Term Visitor,46,33
49,Home Worker,68,61
49,Inbound Commuter,24,24
49,Long Term Visitor,38,25
49,Outbound Commuter,10,8
49,Resident Worker,142,140
49,Short Term Visitor,20,15
50,Home Worker,24,23
50,Inbound Commuter,4,2
50,Long Term Visitor,4,7
50,Outbound Commuter,4,5
50,Resident Worker,38,38
51,Home Worker,2,4
51,Long Term Visitor,8,8
51,Resident Worker,22,22
52,Home Worker,13,16
52,Inbound Commuter,2,2
52,Long Term Visitor,4,4
52,Outbound Commuter,1,1
52,Resident Worker,28,21
53,Home Worker,51,50
53,Inbound Commuter,8,8
53,Long Term Visitor,15,15
53,Outbound Commuter,8,9
53,Resident Worker,99,99
53,Short Term Visitor,4,2
54,Home Worker,42,45
54,Inbound Commuter,8,6
54,Long Term Visitor,11,17
54,Outbound Commuter,1,3
54,Resident Worker,69,77
54,Short Term Visitor,12,8
55,Home Worker,38,35
55,Inbound Commuter,2,2
55,Long Term Visitor,4,7
55,Outbound Commuter,6,5
55,Resident Worker,56,55
55,Short Term Visitor,4,4
56,Home Worker,6,6
56,Inbound Commuter,3,3
56,Long Term Visitor,3,2
56,Resident Worker,5,4
57,Home Worker,5,3
57,Long Term Visitor,2,1
57,Resident Worker,9,9
57,Short Term Visitor,1,1
58,Home Worker,3,3
58,Inbound Commuter,2,3
58,Long Term Visitor,10,6
58,Resident Worker,3,2
58,Short Term Visitor,3,1
59,Home Worker,29,31
59,Inbound Commuter,1,1
59,Long Term Visitor,11,7
59,Outbound Commuter,1,2
59,Resident Worker,45,52
59,Short Term Visitor,5,4
60,Home Worker,28,30
60,Inbound Commuter,2,4
60,Long Term Visitor,8,12
60,Outbound Commuter,6,5
60,Resident Worker,40,34
60,Short Term Visitor,2,2
61,Home Worker,7,6
61,Inbound Commuter,1,3
61,Long Term Visitor,5,6
61,Resident Worker,10,11
61,Short Term Visitor,1,1
62,Home Worker,14,12
62,Inbound Commuter,2,4
62,Long Term Visitor,9,5
62,Resident Worker,13,13
63,Home Worker,25,35
63,Inbound Commuter,8,7
63,Long Term Visitor,29,22
63,Outbound Commuter,6,5
63,Resident Worker,98,91
63,Short Term Visitor,8,10
64,Home Worker,84,88
64,Inbound Commuter,12,13
64,Long Term Visitor,31,39
64,Outbound Commuter,7,8
64,Resident Worker,157,164
64,Short Term Visitor,25,30
65,Home Worker,31,30
65,Inbound Commuter,5,3
65,Long Term Visitor,5,2
65,Outbound Commuter,4,4
65,Resident Worker,73,58
65,Short Term Visitor,5,4
66,Home Worker,11,9
66,Inbound Commuter,1,2
66,Long Term Visitor,1,2
66,Resident Worker,19,14
67,Home Worker,65,59
67,Inbound Commuter,18,16
67,Long Term Visitor,17,16
67,Outbound Commuter,6,6
67,Resident Worker,109,105
67,Short Term Visitor,15,13
68,Home Worker,25,22
68,Inbound Commuter,7,6
68,Long Term Visitor,4,3
68,Outbound Commuter,1,2
68,Resident Worker,45,54
68,Short Term Visitor,3,2
69,Home Worker,20,24
69,Inbound Commuter,1,1
69,Long Term Visitor,5,9
69,Outbound Commuter,1,1
69,Resident Worker,33,31
69,Short Term Visitor,1,1
70,Home Worker,40,37
70,Inbound Commuter,2,2
70,Long Term Visitor,13,11
70,Outbound Commuter,4,5
70,Resident Worker,56,47
70,Short Term Visitor,9,5
71,Home Worker,29,26
71,Inbound Commuter,14,11
71,Long Term Visitor,13,9
71,Resident Worker,67,64
71,Short Term Visitor,6,7
72,Home Worker,25,20
72,Inbound Commuter,2,2
72,Long Term Visitor,9,8
72,Outbound Commuter,2,2
72,Resident Worker,42,39
72,Short Term Visitor,1,1
73,Home Worker,35,31
73,Inbound Commuter,4,5
73,Long Term Visitor,1,1
73,Outbound Commuter,2,2
73,Resident Worker,75,67
73,Short Term Visitor,2,3
74,Home Worker,19,22
74,Long Term Visitor,5,3
74,Resident Worker,32,30
74,Short Term Visitor,1,1
75,Home Worker,64,61
75,Inbound Commuter,6,5
75,Long Term Visitor,7,5
75,Outbound Commuter,8,8
75,Resident Worker,101,95
75,Short Term Visitor,6,3
76,Home Worker,18,15
76,Inbound Commuter,5,4
76,Resident Worker,36,41
76,Short Term Visitor,2,1
77,Home Worker,33,38
77,Long Term Visitor,8,20
77,Outbound Commuter,1,1
77,Resident Worker,48,43
77,Short Term Visitor,1,4
78,Home Worker,20,23
78,Inbound Commuter,1,1
78,Long Term Visitor,6,9
78,Resident Worker,42,42
78,Short Term Visitor,1,1
79,Home Worker,6,6
79,Inbound Commuter,4,4
79,Resident Worker,11,10
80,Home Worker,8,6
80,Inbound Commuter,1,1
80,Long Term Visitor,1,1
80,Resident Worker,19,22
81,Home Worker,27,26
81,Inbound Commuter,4,3
81,Long Term Visitor,3,5
81,Outbound Commuter,1,1
81,Resident Worker,52,47
81,Short Term Visitor,3,4
82,Home Worker,35,41
82,Inbound Commuter,5,6
82,Long Term Visitor,16,14
82,Outbound Commuter,7,5
82,Resident Worker,76,75
82,Short Term Visitor,7,11
84,Home Worker,24,25
84,Long Term Visitor,6,7
84,Resident Worker,40,46
84,Short Term Visitor,3,3
85,Home Worker,11,12
85,Inbound Commuter,1,1
85,Long Term Visitor,2,2
85,Resident Worker,12,17
85,Short Term Visitor,1,1
86,Home Worker,77,74
86,Inbound Commuter,2,4
86,Long Term Visitor,24,27
86,Outbound Commuter,4,3
86,Resident Worker,108,106
86,Short Term Visitor,8,7
87,Home Worker,48,45
87,Inbound Commuter,2,2
87,Long Term Visitor,8,8
87,Outbound Commuter,3,1
87,Resident Worker,97,104
87,Short Term Visitor,6,6
88,Home Worker,69,63
88,Inbound Commuter,5,4
88,Long Term Visitor,18,17
88,Outbound Commuter,2,2
88,Resident Worker,108,112
88,Short Term Visitor,1,2
89,Home Worker,75,70
89,Inbound Commuter,10,9
89,Long Term Visitor,29,28
89,Outbound Commuter,5,4
89,Resident Worker,98,94
89,Short Term Visitor,7,7
90,Home Worker,36,33
90,Inbound Commuter,6,3
90,Long Term Visitor,35,17
90,Resident Worker,57,62
90,Short Term Visitor,12,9
91,Home Worker,19,21
91,Inbound Commuter,2,2
91,Long Term Visitor,3,2
91,Outbound Commuter,3,2
91,Resident Worker,48,42
91,Short Term Visitor,2,2
92,Home Worker,8,8
92,Inbound Commuter,2,2
92,Long Term Visitor,2,2
92,Outbound Commuter,2,1
92,Resident Worker,32,33
93,Home Worker,36,37
93,Long Term Visitor,8,11
93,Outbound Commuter,1,1
93,Resident Worker,53,57
93,Short Term Visitor,2,1
94,Home Worker,17,15
94,Long Term Visitor,3,2
94,Resident Worker,18,16
94,Short Term Visitor,3,3
95,Home Worker,36,38
95,Inbound Commuter,8,8
95,Long Term Visitor,5,4
95,Outbound Commuter,1,2
95,Resident Worker,43,45
96,Home Worker,20,25
96,Inbound Commuter,1,2
96,Long Term Visitor,4,4
96,Resident Worker,42,43
96,Short Term Visitor,2,3
97,Home Worker,23,22
97,Inbound Commuter,2,1
97,Long Term Visitor,2,2
97,Outbound Commuter,1,3
97,Resident Worker,24,29
98,Home Worker,3,6
98,Inbound Commuter,2,2
98,Long Term Visitor,2,2
98,Outbound Commuter,1,1
98,Resident Worker,10,10
99,Home Worker,32,29
99,Long Term Visitor,4,6
99,Resident Worker,84,69
100,Home Worker,48,48
100,Inbound Commuter,2,1
100,Long Term Visitor,6,6
100,Outbound Commuter,2,1
100,Resident Worker,61,62
100,Short Term Visitor,5,5
101,Home Worker,16,16
101,Long Term Visitor,1,1
101,Resident Worker,17,25
101,Short Term Visitor,1,3
102,Home Worker,27,33
102,Inbound Commuter,3,1
102,Long Term Visitor,13,12
102,Outbound Commuter,1,2
102,Resident Worker,50,44
102,Short Term Visitor,3,6
103,Home Worker,16,16
103,Inbound Commuter,7,6
103,Long Term Visitor,10,9
103,Outbound Commuter,1,1
103,Resident Worker,42,46
103,Short Term Visitor,9,4
104,Home Worker,3,4
104,Resident Worker,11,11
105,Home Worker,25,21
105,Inbound Commuter,11,9
105,Long Term Visitor,5,5
105,Outbound Commuter,3,3
105,Resident Worker,75,76
105,Short Term Visitor,4,3
106,Home Worker,32,30
106,Inbound Commuter,3,3
106,Long Term Visitor,6,7
106,Outbound Commuter,3,3
106,Resident Worker,56,64
106,Short Term Visitor,8,6
107,Home Worker,1,3
107,Outbound Commuter,1,1
107,Resident Worker,13,12
108,Home Worker,69,70
108,Inbound Commuter,8,5
108,Long Term Visitor,7,6
108,Outbound Commuter,2,2
108,Resident Worker,144,133
108,Short Term Visitor,2,2
109,Home Worker,39,41
109,Inbound Commuter,4,2
109,Long Term Visitor,8,5
109,Outbound Commuter,4,2
109,Resident Worker,45,50
109,Short Term Visitor,1,2
110,Home Worker,43,37
110,Inbound Commuter,2,2
110,Long Term Visitor,2,4
110,Outbound Commuter,1,1
110,Resident Worker,55,59
111,Home Worker,41,39
111,Inbound Commuter,2,1
111,Long Term Visitor,7,8
111,Outbound Commuter,1,1
111,Resident Worker,51,59
112,Home Worker,96,102
112,Long Term Visitor,7,6
112,Outbound Commuter,5,8
112,Resident Worker,150,154
112,Short Term Visitor,4,2
113,Home Worker,2,2
113,Resident Worker,1,3
114,Home Worker,12,15
114,Long Term Visitor,7,8
114,Resident Worker,19,21
114,Short Term Visitor,4,1
115,Home Worker,28,22
115,Long Term Visitor,12,9
115,Outbound Commuter,3,3
115,Resident Worker,66,61
115,Short Term Visitor,4,3
116,Home Worker,14,11
116,Long Term Visitor,3,1
116,Outbound Commuter,4,5
116,Resident Worker,45,35
116,Short Term Visitor,1,1
117,Home Worker,51,48
117,Long Term Visitor,7,8
117,Outbound Commuter,3,2
117,Resident Worker,89,93
117,Short Term Visitor,3,6
118,Home Worker,58,57
118,Long Term Visitor,6,9
118,Resident Worker,53,51
118,Short Term Visitor,2,3
119,Home Worker,34,33
119,Inbound Commuter,3,3
119,Long Term Visitor,2,6
119,Resident Worker,69,71
119,Short Term Visitor,3,4
120,Home Worker,64,67
120,Inbound Commuter,5,5
120,Long Term Visitor,5,8
120,Outbound Commuter,1,1
120,Resident Worker,87,89
120,Short Term Visitor,4,4
121,Home Worker,8,9
121,Long Term Visitor,2,2
121,Resident Worker,17,15
121,Short Term Visitor,3,2
122,Home Worker,19,19
122,Long Term Visitor,5,5
122,Resident Worker,57,51
123,Home Worker,27,26
123,Inbound Commuter,1,1
123,Long Term Visitor,8,8
123,Outbound Commuter,4,4
123,Resident Worker,36,31
123,Short Term Visitor,4,2
124,Home Worker,60,55
124,Inbound Commuter,7,6
124,Long Term Visitor,42,30
124,Outbound Commuter,8,8
124,Resident Worker,141,128
124,Short Term Visitor,11,11
125,Home Worker,46,46
125,Inbound Commuter,9,9
125,Long Term Visitor,29,32
125,Outbound Commuter,5,6
125,Resident Worker,84,88
125,Short Term Visitor,14,18
126,Home Worker,85,86
126,Inbound Commuter,8,7
126,Long Term Visitor,23,20
126,Outbound Commuter,2,3
126,Resident Worker,127,139
126,Short Term Visitor,9,10
127,Home Worker,29,35
127,Inbound Commuter,7,6
127,Long Term Visitor,8,8
127,Resident Worker,65,61
127,Short Term Visitor,3,4
128,Home Worker,34,43
128,Inbound Commuter,1,1
128,Long Term Visitor,6,7
128,Outbound Commuter,1,1
128,Resident Worker,44,45
128,Short Term Visitor,6,5
129,Home Worker,19,19
129,Inbound Commuter,3,3
129,Long Term Visitor,7,3
129,Resident Worker,27,29
129,Short Term Visitor,2,2
130,Home Worker,31,24
130,Inbound Commuter,3,3
130,Long Term Visitor,5,3
130,Outbound Commuter,1,1
130,Resident Worker,40,39
130,Short Term Visitor,8,7
131,Home Worker,9,12
131,Inbound Commuter,3,1
131,Long Term Visitor,3,3
131,Outbound Commuter,1,1
131,Resident Worker,14,12
132,Home Worker,13,12
132,Long Term Visitor,2,4
132,Outbound Commuter,2,2
132,Resident Worker,25,26
132,Short Term Visitor,1,1
133,Home Worker,33,35
133,Inbound Commuter,4,4
133,Long Term Visitor,8,4
133,Resident Worker,52,51
133,Short Term Visitor,2,2
134,Home Worker,5,4
134,Long Term Visitor,1,3
134,Outbound Commuter,2,2
134,Resident Worker,9,9
134,Short Term Visitor,1,3
135,Home Worker,11,10
135,Inbound Commuter,1,1
135,Long Term Visitor,3,2
135,Outbound Commuter,2,2
135,Resident Worker,9,8
135,Short Term Visitor,1,1
136,Home Worker,81,81
136,Inbound Commuter,4,1
136,Long Term Visitor,8,5
136,Resident Worker,137,135
136,Short Term Visitor,2,2
137,Home Worker,60,60
137,Inbound Commuter,2,1
137,Long Term Visitor,3,3
137,Outbound Commuter,2,1
137,Resident Worker,70,79
138,Home Worker,6,7
138,Resident Worker,3,4
139,Home Worker,19,17
139,Resident Worker,31,32
139,Short Term Visitor,1,1
140,Home Worker,32,31
140,Long Term Visitor,4,4
140,Outbound Commuter,3,4
140,Resident Worker,30,38
141,Home Worker,38,41
141,Long Term Visitor,9,12
141,Resident Worker,84,88
141,Short Term Visitor,2,2
142,Home Worker,41,38
142,Long Term Visitor,6,7
142,Outbound Commuter,2,2
142,Resident Worker,51,69
143,Home Worker,77,77
143,Inbound Commuter,6,3
143,Long Term Visitor,14,18
143,Outbound Commuter,2,4
143,Resident Worker,139,140
143,Short Term Visitor,5,6
144,Home Worker,50,41
144,Inbound Commuter,3,3
144,Long Term Visitor,16,11
144,Outbound Commuter,2,2
144,Resident Worker,67,74
144,Short Term Visitor,5,3
145,Home Worker,54,48
145,Inbound Commuter,3,2
145,Long Term Visitor,8,7
145,Outbound Commuter,3,2
145,Resident Worker,98,95
145,Short Term Visitor,3,4
146,Home Worker,15,13
146,Long Term Visitor,3,3
146,Outbound Commuter,1,1
146,Resident Worker,22,22
147,Home Worker,42,49
147,Inbound Commuter,4,5
147,Long Term Visitor,7,9
147,Outbound Commuter,1,1
147,Resident Worker,54,55
147,Short Term Visitor,2,4
148,Home Worker,81,76
148,Inbound Commuter,8,7
148,Long Term Visitor,9,17
148,Outbound Commuter,3,5
148,Resident Worker,112,119
148,Short Term Visitor,10,11
149,Home Worker,13,13
149,Inbound Commuter,3,4
149,Long Term Visitor,5,7
149,Resident Worker,27,41
149,Short Term Visitor,1,1
150,Home Worker,37,37
150,Inbound Commuter,2,2
150,Long Term Visitor,28,25
150,Resident Worker,60,60
150,Short Term Visitor,5,8
151,Home Worker,16,21
151,Long Term Visitor,2,2
151,Outbound Commuter,1,2
151,Resident Worker,13,15
152,Home Worker,3,3
152,Resident Worker,7,6
153,Home Worker,16,13
153,Long Term Visitor,4,2
153,Resident Worker,21,25
154,Home Worker,86,80
154,Inbound Commuter,7,7
154,Long Term Visitor,11,9
154,Outbound Commuter,6,7
154,Resident Worker,131,141
154,Short Term Visitor,6,6
155,Home Worker,17,18
155,Inbound Commuter,2,3
155,Long Term Visitor,2,4
155,Resident Worker,34,35
155,Short Term Visitor,3,3
156,Home Worker,19,18
156,Inbound Commuter,3,4
156,Long Term Visitor,6,4
156,Resident Worker,22,19
156,Short Term Visitor,1,4
157,Home Worker,13,9
157,Inbound Commuter,1,1
157,Long Term Visitor,3,4
157,Resident Worker,25,20
158,Home Worker,16,20
158,Inbound Commuter,1,1
158,Long Term Visitor,8,9
158,Outbound Commuter,3,3
158,Resident Worker,27,29
158,Short Term Visitor,2,3
159,Home Worker,18,19
159,Inbound Commuter,2,3
159,Long Term Visitor,4,7
159,Outbound Commuter,2,3
159,Resident Worker,31,35
159,Short Term Visitor,3,3
160,Home Worker,3,4
160,Resident Worker,6,3
161,Home Worker,8,6
161,Long Term Visitor,3,4
161,Outbound Commuter,2,1
161,Resident Worker,10,14
161,Short Term Visitor,1,1
162,Home Worker,23,21
162,Inbound Commuter,1,1
162,Long Term Visitor,5,3
162,Outbound Commuter,3,4
162,Resident Worker,42,38
163,Home Worker,13,11
163,Long Term Visitor,5,5
163,Outbound Commuter,1,1
163,Resident Worker,17,24
163,Short Term Visitor,4,2
164,Home Worker,8,9
164,Long Term Visitor,3,3
164,Outbound Commuter,3,1
164,Resident Worker,15,20
164,Short Term Visitor,4,3
165,Home Worker,11,9
165,Long Term Visitor,8,3
165,Outbound Commuter,3,3
165,Resident Worker,24,33
165,Short Term Visitor,1,1
166,Home Worker,8,9
166,Inbound Commuter,1,1
166,Outbound Commuter,1,1
166,Resident Worker,21,18
167,Home Worker,38,39
167,Inbound Commuter,4,5
167,Long Term Visitor,12,19
167,Outbound Commuter,1,1
167,Resident Worker,71,73
167,Short Term Visitor,1,1
168,Home Worker,7,9
168,Outbound Commuter,1,1
168,Resident Worker,20,20
168,Short Term Visitor,4,1
169,Home Worker,22,25
169,Inbound Commuter,4,4
169,Long Term Visitor,5,9
169,Outbound Commuter,1,1
169,Resident Worker,37,37
170,Home Worker,16,15
170,Long Term Visitor,3,5
170,Resident Worker,23,21
171,Home Worker,21,19
171,Inbound Commuter,2,1
171,Long Term Visitor,3,2
171,Outbound Commuter,1,2
171,Resident Worker,31,27
172,Home Worker,31,33
172,Inbound Commuter,3,4
172,Long Term Visitor,7,2
172,Outbound Commuter,5,5
172,Resident Worker,37,47
173,Home Worker,10,6
173,Long Term Visitor,3,1
173,Resident Worker,15,14
174,Home Worker,6,6
174,Inbound Commuter,2,4
174,Outbound Commuter,1,1
174,Resident Worker,3,4
175,Home Worker,3,4
175,Long Term Visitor,1,2
175,Resident Worker,5,2
176,Home Worker,16,19
176,Long Term Visitor,6,4
176,Resident Worker,34,31
176,Short Term Visitor,1,1
177,Home Worker,62,61
177,Inbound Commuter,5,3
177,Long Term Visitor,13,7
177,Outbound Commuter,2,2
177,Resident Worker,91,93
177,Short Term Visitor,3,3
178,Home Worker,39,41
178,Long Term Visitor,4,6
178,Resident Worker,44,48
179,Home Worker,8,9
179,Inbound Commuter,1,1
179,Resident Worker,15,14
180,Home Worker,16,21
180,Long Term Visitor,2,4
180,Outbound Commuter,1,1
180,Resident Worker,36,34
181,Home Worker,19,17
181,Inbound Commuter,1,1
181,Resident Worker,20,23
182,Home Worker,13,13
182,Long Term Visitor,3,2
182,Resident Worker,31,29
183,Home Worker,22,19
183,Long Term Visitor,4,3
183,Outbound Commuter,2,2
183,Resident Worker,21,29
184,Home Worker,14,16
184,Long Term Visitor,1,4
184,Outbound Commuter,1,2
184,Resident Worker,26,28
185,Home Worker,46,52
185,Inbound Commuter,2,3
185,Long Term Visitor,3,5
185,Outbound Commuter,1,1
185,Resident Worker,67,70
185,Short Term Visitor,3,3
186,Home Worker,49,46
186,Long Term Visitor,5,2
186,Resident Worker,56,60
187,Home Worker,61,66
187,Inbound Commuter,4,3
187,Long Term Visitor,19,17
187,Outbound Commuter,4,3
187,Resident Worker,119,125
187,Short Term Visitor,4,2
188,Home Worker,58,63
188,Inbound Commuter,1,2
188,Long Term Visitor,12,17
188,Outbound Commuter,2,1
188,Resident Worker,129,105
188,Short Term Visitor,2,1
189,Home Worker,68,73
189,Inbound Commuter,1,1
189,Long Term Visitor,9,10
189,Outbound Commuter,4,4
189,Resident Worker,104,117
189,Short Term Visitor,2,2
190,Home Worker,26,24
190,Long Term Visitor,2,3
190,Outbound Commuter,3,3
190,Resident Worker,41,37
191,Home Worker,20,17
191,Inbound Commuter,1,1
191,Long Term Visitor,11,2
191,Outbound Commuter,1,1
191,Resident Worker,21,21
192,Home Worker,126,125
192,Inbound Commuter,7,6
192,Long Term Visitor,16,15
192,Outbound Commuter,5,3
192,Resident Worker,195,204
192,Short Term Visitor,6,11
193,Home Worker,75,76
193,Inbound Commuter,2,2
193,Long Term Visitor,6,6
193,Outbound Commuter,7,3
193,Resident Worker,100,96
193,Short Term Visitor,2,3
194,Home Worker,13,12
194,Long Term Visitor,4,1
194,Resident Worker,12,12
194,Short Term Visitor,1,1
195,Home Worker,50,49
195,Inbound Commuter,1,2
195,Long Term Visitor,4,3
195,Outbound Commuter,3,3
195,Resident Worker,92,78
195,Short Term Visitor,3,2
196,Home Worker,3,4
196,Resident Worker,2,2
197,Home Worker,86,86
197,Inbound Commuter,4,5
197,Long Term Visitor,19,9
197,Outbound Commuter,6,6
197,Resident Worker,155,158
197,Short Term Visitor,4,8
198,Home Worker,61,63
198,Inbound Commuter,1,1
198,Long Term Visitor,8,8
198,Outbound Commuter,5,1
198,Resident Worker,107,105
198,Short Term Visitor,4,3
199,Home Worker,64,61
199,Inbound Commuter,2,3
199,Long Term Visitor,11,10
199,Outbound Commuter,4,8
199,Resident Worker,126,124
199,Short Term Visitor,2,2
200,Home Worker,16,11
200,Resident Worker,29,24
201,Home Worker,38,37
201,Long Term Visitor,2,3
201,Outbound Commuter,1,1
201,Resident Worker,41,44
201,Short Term Visitor,6,5
202,Home Worker,21,27
202,Long Term Visitor,4,2
202,Outbound Commuter,1,1
202,Resident Worker,30,36
203,Home Worker,89,79
203,Inbound Commuter,5,5
203,Long Term Visitor,23,23
203,Outbound Commuter,4,3
203,Resident Worker,149,160
