Zone,Subscriber_Class,Outbound,Inbound
23,Resident Worker,6,8
23,Short Term Visitor,2,2
24,Home Worker,15,18
24,Long Term Visitor,6,2
24,Outbound Commuter,2,1
24,Resident Worker,23,24
24,Short Term Visitor,2,2
25,Home Worker,25,19
25,Inbound Commuter,4,3
25,Long Term Visitor,27,31
25,Outbound Commuter,4,4
25,Resident Worker,56,58
25,Short Term Visitor,14,14
26,Home Worker,22,23
26,Inbound Commuter,8,6
26,Long Term Visitor,9,7
26,Outbound Commuter,2,3
26,Resident Worker,30,34
26,Short Term Visitor,6,4
27,Home Worker,38,38
27,Inbound Commuter,10,10
27,Long Term Visitor,22,26
27,Outbound Commuter,11,13
27,Resident Worker,86,97
27,Short Term Visitor,8,6
28,Home Worker,1,2
28,Inbound Commuter,1,1
28,Resident Worker,2,3
28,Short Term Visitor,4,7
29,Home Worker,2,2
29,Resident Worker,4,5
29,Short Term Visitor,1,1
30,Home Worker,55,55
30,Inbound Commuter,4,3
30,Long Term Visitor,16,16
30,Outbound Commuter,8,7
30,Resident Worker,86,94
30,Short Term Visitor,5,3
31,Home Worker,27,28
31,Inbound Commuter,5,5
31,Long Term Visitor,8,8
31,Outbound Commuter,7,5
31,Resident Worker,58,51
31,Short Term Visitor,12,9
32,Home Worker,20,19
32,Inbound Commuter,6,4
32,Long Term Visitor,1,1
32,Outbound Commuter,2,4
32,Resident Worker,31,26
32,Short Term Visitor,2,2
33,Home Worker,22,22
33,Inbound Commuter,4,3
33,Long Term Visitor,9,8
33,Outbound Commuter,4,1
33,Resident Worker,48,50
33,Short Term Visitor,5,6
34,Home Worker,22,23
34,Inbound Commuter,5,4
34,Long Term Visitor,1,1
34,Outbound Commuter,2,1
34,Resident Worker,28,33
34,Short Term Visitor,2,2
35,Home Worker,18,20
35,Inbound Commuter,1,1
35,Long Term Visitor,3,5
35,Outbound Commuter,1,1
35,Resident Worker,21,22
35,Short Term Visitor,2,3
36,Home Worker,39,39
36,Inbound Commuter,5,6
36,Long Term Visitor,4,6
36,Outbound Commuter,3,4
36,Resident Worker,48,47
36,Short Term Visitor,3,2
37,Home Worker,65,64
37,Inbound Commuter,9,7
37,Long Term Visitor,13,15
37,Outbound Commuter,7,6
37,Resident Worker,121,110
37,Short Term Visitor,4,4
38,Home Worker,60,61
38,Inbound Commuter,21,20
38,Long Term Visitor,49,47
38,Outbound Commuter,9,10
38,Resident Worker,176,177
38,Short Term Visitor,25,24
39,Home Worker,31,31
39,Inbound Commuter,24,16
39,Long Term Visitor,10,15
39,Outbound Commuter,4,6
39,Resident Worker,123,111
39,Short Term Visitor,18,17
40,Home Worker,45,43
40,Inbound Commuter,9,11
40,Long Term Visitor,19,20
40,Outbound Commuter,6,6
40,Resident Worker,82,87
40,Short Term Visitor,5,7
41,Home Worker,31,32
41,Inbound Commuter,3,1
41,Long Term Visitor,8,10
41,Outbound Commuter,4,5
41,Resident Worker,69,67
41,Short Term Visitor,2,3
42,Home Worker,15,8
42,Inbound Commuter,1,1
42,Long Term Visitor,4,1
42,Outbound Commuter,1,1
42,Resident Worker,42,35
42,Short Term Visitor,2,3
43,Home Worker,22,17
43,Inbound Commuter,2,1
43,Long Term Visitor,8,10
43,Outbound Commuter,3,2
43,Resident Worker,34,35
43,Short Term Visitor,3,1
44,Home Worker,17,16
44,Inbound Commuter,3,3
44,Long Term Visitor,3,2
44,Resident Worker,23,19
45,Home Worker,14,18
45,Inbound Commuter,2,1
45,Long Term Visitor,9,4
45,Outbound Commuter,3,4
45,Resident Worker,51,53
45,Short Term Visitor,6,5
46,Home Worker,6,4
46,Inbound Commuter,1,1
46,Long Term Visitor,1,3
46,Resident Worker,12,13
46,Short Term Visitor,3,3
47,Home Worker,20,16
47,Inbound Commuter,6,4
47,Long Term Visitor,2,5
47,Outbound Commuter,3,4
47,Resident Worker,36,29
47,Short Term Visitor,6,4
48,Home Worker,12,13
48,Inbound Commuter,12,12
48,Long Term Visitor,43,44
48,Outbound Commuter,5,3
48,Resident Worker,51,56
48,Short Term Visitor,15,16
49,Home Worker,55,59
49,Inbound Commuter,29,25
49,Long Term Visitor,26,19
49,Outbound Commuter,8,5
49,Resident Worker,150,146
49,Short Term Visitor,26,21
50,Home Worker,30,31
50,Inbound Commuter,3,3
50,Long Term Visitor,6,5
50,Outbound Commuter,2,4
50,Resident Worker,43,50
50,Short Term Visitor,5,6
51,Home Worker,14,13
51,Long Term Visitor,2,1
51,Resident Worker,24,20
52,Home Worker,9,8
52,Inbound Commuter,1,1
52,Long Term Visitor,1,2
52,Outbound Commuter,5,2
52,Resident Worker,20,18
53,Home Worker,44,46
53,Inbound Commuter,5,6
53,Long Term Visitor,15,8
53,Outbound Commuter,4,7
53,Resident Worker,84,83
53,Short Term Visitor,8,5
54,Home Worker,45,50
54,Inbound Commuter,10,8
54,Long Term Visitor,8,7
54,Outbound Commuter,3,4
54,Resident Worker,78,79
54,Short Term Visitor,8,11
55,Home Worker,32,29
55,Inbound Commuter,3,2
55,Long Term Visitor,3,10
55,Outbound Commuter,5,8
55,Resident Worker,73,70
55,Short Term Visitor,7,4
56,Home Worker,1,1
56,Inbound Commuter,1,1
56,Long Term Visitor,1,4
56,Resident Worker,8,7
56,Short Term Visitor,2,3
57,Home Worker,2,2
57,Inbound Commuter,2,2
57,Resident Worker,5,7
58,Home Worker,6,5
58,Inbound Commuter,1,1
58,Long Term Visitor,2,1
58,Outbound Commuter,2,2
58,Resident Worker,3,3
58,Short Term Visitor,4,4
59,Home Worker,27,30
59,Long Term Visitor,7,8
59,Outbound Commuter,1,1
59,Resident Worker,51,53
59,Short Term Visitor,4,3
60,Home Worker,29,31
60,Inbound Commuter,1,2
60,Long Term Visitor,10,9
60,Outbound Commuter,6,5
60,Resident Worker,53,60
61,Home Worker,10,8
61,Long Term Visitor,2,7
61,Resident Worker,14,18
61,Short Term Visitor,4,2
62,Home Worker,8,11
62,Inbound Commuter,4,4
62,Long Term Visitor,6,7
62,Resident Worker,23,23
62,Short Term Visitor,1,1
63,Home Worker,28,33
63,Inbound Commuter,11,7
63,Long Term Visitor,27,32
63,Outbound Commuter,5,4
63,Resident Worker,80,77
63,Short Term Visitor,8,9
64,Home Worker,79,92
64,Inbound Commuter,17,15
64,Long Term Visitor,34,41
64,Outbound Commuter,12,9
64,Resident Worker,167,163
64,Short Term Visitor,27,32
65,Home Worker,45,39
65,Inbound Commuter,3,3
65,Long Term Visitor,9,9
65,Outbound Commuter,2,1
65,Resident Worker,75,74
65,Short Term Visitor,4,5
66,Home Worker,10,9
66,Resident Worker,31,24
66,Short Term Visitor,1,4
67,Home Worker,76,76
67,Inbound Commuter,15,18
67,Long Term Visitor,11,9
67,Outbound Commuter,2,3
67,Resident Worker,112,105
67,Short Term Visitor,12,10
68,Home Worker,28,27
68,Inbound Commuter,6,6
68,Long Term Visitor,4,8
68,Outbound Commuter,3,3
68,Resident Worker,69,73
68,Short Term Visitor,10,7
69,Home Worker,21,23
69,Inbound Commuter,1,1
69,Long Term Visitor,3,2
69,Outbound Commuter,1,1
69,Resident Worker,42,37
70,Home Worker,38,37
70,Inbound Commuter,2,1
70,Long Term Visitor,9,9
70,Outbound Commuter,1,1
70,Resident Worker,51,47
70,Short Term Visitor,5,7
71,Home Worker,23,23
71,Inbound Commuter,9,8
71,Long Term Visitor,4,5
71,Resident Worker,81,76
71,Short Term Visitor,5,6
72,Home Worker,28,25
72,Inbound Commuter,3,4
72,Long Term Visitor,5,6
72,Outbound Commuter,1,2
72,Resident Worker,42,43
72,Short Term Visitor,1,2
73,Home Worker,37,32
73,Inbound Commuter,5,3
73,Long Term Visitor,4,2
73,Outbound Commuter,2,1
73,Resident Worker,80,72
73,Short Term Visitor,3,2
74,Home Worker,20,21
74,Long Term Visitor,2,1
74,Resident Worker,38,31
74,Short Term Visitor,1,1
75,Home Worker,72,65
75,Inbound Commuter,12,7
75,Long Term Visitor,7,6
75,Outbound Commuter,3,3
75,Resident Worker,107,95
75,Short Term Visitor,12,11
76,Home Worker,13,17
76,Inbound Commuter,12,11
76,Long Term Visitor,1,1
76,Outbound Commuter,5,5
76,Resident Worker,30,29
76,Short Term Visitor,8,8
77,Home Worker,37,35
77,Long Term Visitor,7,9
77,Outbound Commuter,1,1
77,Resident Worker,45,49
77,Short Term Visitor,4,6
78,Home Worker,17,20
78,Inbound Commuter,2,2
78,Long Term Visitor,8,5
78,Outbound Commuter,2,3
78,Resident Worker,48,47
78,Short Term Visitor,1,1
79,Home Worker,5,6
79,Inbound Commuter,5,5
79,Resident Worker,10,12
79,Short Term Visitor,2,2
80,Home Worker,7,8
80,Inbound Commuter,1,1
80,Long Term Visitor,3,4
80,Resident Worker,15,19
80,Short Term Visitor,1,1
81,Home Worker,29,29
81,Inbound Commuter,4,4
81,Long Term Visitor,2,2
81,Resident Worker,53,63
81,Short Term Visitor,4,3
82,Home Worker,31,31
82,Inbound Commuter,7,7
82,Long Term Visitor,6,14
82,Resident Worker,66,66
84,Home Worker,25,25
84,Inbound Commuter,3,4
84,Long Term Visitor,4,5
84,Resident Worker,37,40
84,Short Term Visitor,3,2
85,Home Worker,7,9
85,Long Term Visitor,7,8
85,Resident Worker,17,20
85,Short Term Visitor,1,1
86,Home Worker,84,85
86,Inbound Commuter,6,6
86,Long Term Visitor,24,16
86,Outbound Commuter,3,5
86,Resident Worker,128,130
86,Short Term Visitor,4,2
87,Home Worker,51,57
87,Inbound Commuter,8,7
87,Long Term Visitor,11,11
87,Outbound Commuter,3,3
87,Resident Worker,96,93
87,Short Term Visitor,4,4
88,Home Worker,69,67
88,Inbound Commuter,4,4
88,Long Term Visitor,15,21
88,Outbound Commuter,5,8
88,Resident Worker,102,112
88,Short Term Visitor,3,2
89,Home Worker,64,61
89,Inbound Commuter,11,10
89,Long Term Visitor,22,15
89,Resident Worker,112,112
89,Short Term Visitor,11,14
90,Home Worker,44,40
90,Long Term Visitor,27,18
90,Resident Worker,53,57
90,Short Term Visitor,10,11
91,Home Worker,31,31
91,Inbound Commuter,2,1
91,Long Term Visitor,3,6
91,Outbound Commuter,3,2
91,Resident Worker,46,48
91,Short Term Visitor,2,2
92,Home Worker,10,9
92,Inbound Commuter,2,2
92,Long Term Visitor,3,3
92,Resident Worker,26,30
93,Home Worker,30,36
93,Inbound Commuter,4,4
93,Long Term Visitor,5,5
93,Outbound Commuter,2,1
93,Resident Worker,69,68
93,Short Term Visitor,2,1
94,Home Worker,7,6
94,Inbound Commuter,2,2
94,Long Term Visitor,2,1
94,Resident Worker,22,20
95,Home Worker,34,37
95,Inbound Commuter,6,6
95,Long Term Visitor,8,6
95,Outbound Commuter,1,1
95,Resident Worker,59,66
95,Short Term Visitor,5,4
96,Home Worker,24,21
96,Inbound Commuter,1,2
96,Long Term Visitor,9,4
96,Outbound Commuter,2,2
96,Resident Worker,50,47
97,Home Worker,21,22
97,Inbound Commuter,2,2
97,Long Term Visitor,4,4
97,Resident Worker,33,29
98,Home Worker,5,4
98,Long Term Visitor,1,1
98,Outbound Commuter,2,1
98,Resident Worker,10,10
99,Home Worker,33,38
99,Long Term Visitor,1,3
99,Resident Worker,86,81
99,Short Term Visitor,1,1
100,Home Worker,43,40
100,Inbound Commuter,4,2
100,Long Term Visitor,6,3
100,Outbound Commuter,2,2
100,Resident Worker,62,70
100,Short Term Visitor,1,1
101,Home Worker,15,16
101,Inbound Commuter,2,1
101,Long Term Visitor,2,2
101,Outbound Commuter,1,1
101,Resident Worker,18,19
101,Short Term Visitor,2,2
102,Home Worker,29,25
102,Inbound Commuter,4,3
102,Long Term Visitor,8,5
102,Outbound Commuter,2,2
102,Resident Worker,52,58
102,Short Term Visitor,6,3
103,Home Worker,20,22
103,Inbound Commuter,2,2
103,Long Term Visitor,8,4
103,Resident Worker,51,42
103,Short Term Visitor,9,9
104,Home Worker,8,9
104,Long Term Visitor,3,5
104,Outbound Commuter,1,2
104,Resident Worker,7,8
104,Short Term Visitor,1,1
105,Home Worker,31,32
105,Inbound Commuter,11,9
105,Long Term Visitor,7,8
105,Outbound Commuter,5,5
105,Resident Worker,73,66
105,Short Term Visitor,6,8
106,Home Worker,16,18
106,Inbound Commuter,9,10
106,Long Term Visitor,6,5
106,Outbound Commuter,3,3
106,Resident Worker,50,44
106,Short Term Visitor,3,3
107,Home Worker,8,8
107,Inbound Commuter,2,1
107,Long Term Visitor,2,1
107,Resident Worker,15,12
107,Short Term Visitor,1,1
108,Home Worker,47,46
108,Inbound Commuter,8,6
108,Long Term Visitor,8,6
108,Outbound Commuter,2,2
108,Resident Worker,137,126
108,Short Term Visitor,5,4
109,Home Worker,42,40
109,Inbound Commuter,2,4
109,Long Term Visitor,7,8
109,Outbound Commuter,3,4
109,Resident Worker,47,55
109,Short Term Visitor,4,4
110,Home Worker,52,52
110,Inbound Commuter,2,1
110,Outbound Commuter,1,2
110,Resident Worker,66,55
111,Home Worker,35,34
111,Long Term Visitor,10,12
111,Outbound Commuter,3,4
111,Resident Worker,51,58
111,Short Term Visitor,3,3
112,Home Worker,84,86
112,Inbound Commuter,1,1
112,Long Term Visitor,11,9
112,Outbound Commuter,5,5
112,Resident Worker,158,170
112,Short Term Visitor,3,4
113,Home Worker,1,2
114,Home Worker,18,18
114,Long Term Visitor,4,4
114,Resident Worker,18,19
114,Short Term Visitor,3,5
115,Home Worker,34,35
115,Long Term Visitor,4,7
115,Outbound Commuter,5,5
115,Resident Worker,59,56
115,Short Term Visitor,2,1
116,Home Worker,13,16
116,Inbound Commuter,1,1
116,Outbound Commuter,2,2
116,Resident Worker,35,37
117,Home Worker,56,52
117,Long Term Visitor,9,9
117,Outbound Commuter,3,2
117,Resident Worker,103,90
117,Short Term Visitor,3,3
118,Home Worker,49,43
118,Inbound Commuter,3,4
118,Long Term Visitor,6,6
118,Outbound Commuter,2,4
118,Resident Worker,67,74
118,Short Term Visitor,7,7
119,Home Worker,45,41
119,Inbound Commuter,2,1
119,Long Term Visitor,11,9
119,Outbound Commuter,2,2
119,Resident Worker,90,92
119,Short Term Visitor,4,3
120,Home Worker,67,72
120,Inbound Commuter,3,2
120,Long Term Visitor,9,6
120,Resident Worker,82,82
120,Short Term Visitor,3,3
121,Home Worker,11,9
121,Long Term Visitor,4,6
121,Resident Worker,15,16
122,Home Worker,33,29
122,Long Term Visitor,4,2
122,Outbound Commuter,1,2
122,Resident Worker,47,42
122,Short Term Visitor,5,4
123,Home Worker,24,27
123,Inbound Commuter,1,1
123,Long Term Visitor,5,6
123,Outbound Commuter,3,2
123,Resident Worker,27,30
123,Short Term Visitor,3,3
124,Home Worker,51,57
124,Inbound Commuter,5,6
124,Long Term Visitor,36,46
124,Outbound Commuter,3,3
124,Resident Worker,132,126
124,Short Term Visitor,14,12
125,Home Worker,46,46
125,Inbound Commuter,2,4
125,Long Term Visitor,25,25
125,Outbound Commuter,6,8
125,Resident Worker,56,58
125,Short Term Visitor,6,5
126,Home Worker,58,56
126,Inbound Commuter,9,8
126,Long Term Visitor,18,22
126,Outbound Commuter,9,7
126,Resident Worker,117,123
126,Short Term Visitor,12,11
127,Home Worker,33,32
127,Inbound Commuter,5,4
127,Long Term Visitor,11,13
127,Resident Worker,59,61
127,Short Term Visitor,4,2
128,Home Worker,25,29
128,Inbound Commuter,4,4
128,Long Term Visitor,5,5
128,Outbound Commuter,3,3
128,Resident Worker,61,60
128,Short Term Visitor,9,6
129,Home Worker,12,12
129,Inbound Commuter,2,1
129,Long Term Visitor,8,6
129,Outbound Commuter,1,2
129,Resident Worker,29,29
130,Home Worker,15,15
130,Long Term Visitor,3,1
130,Outbound Commuter,4,3
130,Resident Worker,42,42
130,Short Term Visitor,2,3
131,Home Worker,15,13
131,Inbound Commuter,1,1
131,Long Term Visitor,2,1
131,Outbound Commuter,2,1
131,Resident Worker,28,25
131,Short Term Visitor,1,2
132,Home Worker,6,6
132,Outbound Commuter,1,3
132,Resident Worker,18,17
132,Short Term Visitor,1,1
133,Home Worker,29,31
133,Inbound Commuter,4,4
133,Long Term Visitor,5,3
133,Outbound Commuter,2,1
133,Resident Worker,41,46
133,Short Term Visitor,3,1
134,Home Worker,5,5
134,Resident Worker,5,4
135,Home Worker,12,9
135,Inbound Commuter,1,1
135,Long Term Visitor,1,2
135,Resident Worker,15,15
135,Short Term Visitor,1,1
136,Home Worker,80,74
136,Inbound Commuter,7,5
136,Long Term Visitor,11,13
136,Outbound Commuter,4,1
136,Resident Worker,120,122
136,Short Term Visitor,2,1
137,Home Worker,54,52
137,Inbound Commuter,5,4
137,Long Term Visitor,5,8
137,Resident Worker,52,60
138,Home Worker,6,3
138,Resident Worker,3,4
139,Home Worker,24,24
139,Resident Worker,40,37
140,Home Worker,36,31
140,Long Term Visitor,8,1
140,Outbound Commuter,1,2
140,Resident Worker,43,48
140,Short Term Visitor,2,3
141,Home Worker,52,54
141,Long Term Visitor,11,8
141,Outbound Commuter,4,3
141,Resident Worker,84,85
141,Short Term Visitor,1,1
142,Home Worker,38,38
142,Long Term Visitor,4,5
142,Resident Worker,56,64
142,Short Term Visitor,2,2
143,Home Worker,74,81
143,Inbound Commuter,3,2
143,Long Term Visitor,13,13
143,Outbound Commuter,3,5
143,Resident Worker,138,141
143,Short Term Visitor,8,8
144,Home Worker,56,60
144,Inbound Commuter,3,3
144,Long Term Visitor,10,13
144,Outbound Commuter,3,2
144,Resident Worker,69,69
144,Short Term Visitor,7,8
145,Home Worker,45,40
145,Inbound Commuter,1,1
145,Long Term Visitor,6,4
145,Outbound Commuter,2,3
145,Resident Worker,94,76
146,Home Worker,12,13
146,Long Term Visitor,2,3
146,Resident Worker,26,27
146,Short Term Visitor,1,1
147,Home Worker,49,52
147,Inbound Commuter,4,3
147,Long Term Visitor,8,11
147,Outbound Commuter,1,2
147,Resident Worker,62,67
147,Short Term Visitor,8,7
148,Home Worker,59,60
148,Inbound Commuter,9,9
148,Long Term Visitor,10,14
148,Outbound Commuter,5,6
148,Resident Worker,104,110
148,Short Term Visitor,3,5
149,Home Worker,19,19
149,Inbound Commuter,4,5
149,Long Term Visitor,5,5
149,Resident Worker,39,40
149,Short Term Visitor,1,1
150,Home Worker,46,44
150,Inbound Commuter,4,4
150,Long Term Visitor,17,16
150,Resident Worker,76,66
150,Short Term Visitor,5,5
151,Home Worker,12,9
151,Inbound Commuter,1,1
151,Long Term Visitor,2,2
151,Outbound Commuter,3,2
151,Resident Worker,16,15
151,Short Term Visitor,1,1
152,Home Worker,3,4
152,Outbound Commuter,1,1
152,Resident Worker,13,12
153,Home Worker,17,16
153,Long Term Visitor,1,1
153,Resident Worker,20,21
154,Home Worker,87,86
154,Inbound Commuter,5,5
154,Long Term Visitor,12,10
154,Outbound Commuter,6,5
154,Resident Worker,154,153
154,Short Term Visitor,6,5
155,Home Worker,18,22
155,Inbound Commuter,2,1
155,Long Term Visitor,2,4
155,Resident Worker,29,36
155,Short Term Visitor,1,1
156,Home Worker,24,21
156,Inbound Commuter,3,1
156,Long Term Visitor,5,5
156,Resident Worker,24,27
156,Short Term Visitor,1,1
157,Home Worker,13,11
157,Inbound Commuter,1,1
157,Long Term Visitor,9,4
157,Outbound Commuter,3,3
157,Resident Worker,26,26
157,Short Term Visitor,2,2
158,Home Worker,19,22
158,Inbound Commuter,4,5
158,Long Term Visitor,9,11
158,Outbound Commuter,3,3
158,Resident Worker,21,22
158,Short Term Visitor,3,2
159,Home Worker,29,29
159,Inbound Commuter,1,1
159,Long Term Visitor,9,11
159,Outbound Commuter,3,3
159,Resident Worker,40,38
159,Short Term Visitor,3,2
160,Home Worker,7,6
160,Inbound Commuter,1,1
160,Long Term Visitor,2,1
160,Resident Worker,4,6
161,Home Worker,6,7
161,Inbound Commuter,1,1
161,Long Term Visitor,4,4
161,Resident Worker,9,11
162,Home Worker,16,14
162,Long Term Visitor,5,7
162,Outbound Commuter,2,3
162,Resident Worker,58,58
162,Short Term Visitor,1,2
163,Home Worker,10,13
163,Inbound Commuter,1,1
163,Resident Worker,15,14
163,Short Term Visitor,1,2
164,Home Worker,8,8
164,Long Term Visitor,5,2
164,Resident Worker,18,19
164,Short Term Visitor,4,5
165,Home Worker,23,21
165,Long Term Visitor,10,7
165,Outbound Commuter,2,3
165,Resident Worker,37,35
166,Home Worker,9,9
166,Long Term Visitor,3,2
166,Outbound Commuter,2,1
166,Resident Worker,13,13
166,Short Term Visitor,1,1
167,Home Worker,31,37
167,Inbound Commuter,9,8
167,Long Term Visitor,7,8
167,Outbound Commuter,3,3
167,Resident Worker,66,78
167,Short Term Visitor,4,5
168,Home Worker,11,9
168,Long Term Visitor,5,5
168,Resident Worker,10,10
168,Short Term Visitor,3,3
169,Home Worker,29,25
169,Inbound Commuter,5,5
169,Long Term Visitor,6,6
169,Outbound Commuter,3,2
169,Resident Worker,46,45
169,Short Term Visitor,3,4
170,Home Worker,9,11
170,Resident Worker,21,21
171,Home Worker,19,21
171,Inbound Commuter,2,1
171,Long Term Visitor,2,2
171,Outbound Commuter,2,4
171,Resident Worker,30,36
171,Short Term Visitor,1,1
172,Home Worker,36,32
172,Inbound Commuter,4,3
172,Long Term Visitor,7,7
172,Outbound Commuter,4,4
172,Resident Worker,46,42
173,Home Worker,9,10
173,Long Term Visitor,1,2
173,Resident Worker,14,10
174,Home Worker,3,4
174,Inbound Commuter,1,2
174,Resident Worker,3,5
175,Home Worker,4,4
175,Long Term Visitor,4,1
175,Resident Worker,3,4
176,Home Worker,26,19
176,Long Term Visitor,3,4
176,Resident Worker,31,31
177,Home Worker,60,66
177,Inbound Commuter,3,4
177,Long Term Visitor,8,9
177,Outbound Commuter,1,1
177,Resident Worker,90,97
177,Short Term Visitor,3,2
178,Home Worker,41,44
178,Inbound Commuter,2,1
178,Long Term Visitor,3,3
178,Outbound Commuter,1,1
178,Resident Worker,57,56
178,Short Term Visitor,2,2
179,Home Worker,2,2
179,Inbound Commuter,1,1
179,Outbound Commuter,1,2
179,Resident Worker,11,12
180,Home Worker,22,16
180,Inbound Commuter,1,1
180,Long Term Visitor,1,2
180,Resident Worker,35,41
181,Home Worker,17,22
181,Inbound Commuter,1,1
181,Long Term Visitor,2,2
181,Resident Worker,35,35
182,Home Worker,16,15
182,Inbound Commuter,1,1
182,Resident Worker,25,20
183,Home Worker,15,15
183,Inbound Commuter,1,1
183,Long Term Visitor,4,4
183,Outbound Commuter,1,1
183,Resident Worker,21,21
184,Home Worker,31,26
184,Long Term Visitor,1,2
184,Outbound Commuter,3,4
184,Resident Worker,31,31
185,Home Worker,53,56
185,Long Term Visitor,10,8
185,Resident Worker,80,81
186,Home Worker,33,38
186,Long Term Visitor,6,4
186,Outbound Commuter,1,2
186,Resident Worker,42,44
187,Home Worker,93,85
187,Inbound Commuter,2,3
187,Long Term Visitor,18,14
187,Outbound Commuter,6,5
187,Resident Worker,128,118
187,Short Term Visitor,3,5
188,Home Worker,53,48
188,Long Term Visitor,9,9
188,Outbound Commuter,1,2
188,Resident Worker,136,128
188,Short Term Visitor,3,3
189,Home Worker,77,76
189,Long Term Visitor,9,8
189,Outbound Commuter,3,3
189,Resident Worker,98,110
190,Home Worker,33,31
190,Resident Worker,41,42
190,Short Term Visitor,1,2
191,Home Worker,14,18
191,Long Term Visitor,7,1
191,Resident Worker,35,37
192,Home Worker,109,120
192,Inbound Commuter,5,4
192,Long Term Visitor,13,15
192,Outbound Commuter,4,4
192,Resident Worker,205,209
192,Short Term Visitor,3,5
193,Home Worker,74,73
193,Inbound Commuter,3,4
193,Long Term Visitor,8,12
193,Outbound Commuter,6,6
193,Resident Worker,104,109
193,Short Term Visitor,4,5
194,Home Worker,13,14
194,Inbound Commuter,1,1
194,Long Term Visitor,1,2
194,Resident Worker,16,13
195,Home Worker,65,67
195,Inbound Commuter,2,2
195,Long Term Visitor,5,4
195,Outbound Commuter,1,1
195,Resident Worker,81,93
195,Short Term Visitor,3,2
196,Home Worker,8,7
196,Long Term Visitor,1,2
197,Home Worker,98,92
197,Inbound Commuter,2,3
197,Long Term Visitor,11,13
197,Outbound Commuter,6,8
197,Resident Worker,169,164
197,Short Term Visitor,7,7
198,Home Worker,75,70
198,Inbound Commuter,4,2
198,Long Term Visitor,15,14
198,Resident Worker,106,101
198,Short Term Visitor,7,5
199,Home Worker,63,67
199,Inbound Commuter,2,2
199,Long Term Visitor,14,9
199,Outbound Commuter,3,2
199,Resident Worker,100,101
199,Short Term Visitor,1,1
200,Home Worker,20,15
200,Long Term Visitor,1,3
200,Resident Worker,17,14
201,Home Worker,32,29
201,Long Term Visitor,6,5
201,Outbound Commuter,2,2
201,Resident Worker,55,59
201,Short Term Visitor,3,3
202,Home Worker,21,24
