Zone,Subscriber_Class,Outbound,Inbound
31,Long Term Visitor,4,1
31,Outbound Commuter,3,2
31,Resident Worker,55,55
31,Short Term Visitor,3,3
32,Home Worker,14,16
32,Inbound Commuter,5,5
32,Long Term Visitor,6,4
32,Outbound Commuter,3,1
32,Resident Worker,32,25
32,Short Term Visitor,3,3
33,Home Worker,25,26
33,Inbound Commuter,6,5
33,Long Term Visitor,8,8
33,Resident Worker,40,44
33,Short Term Visitor,4,9
34,Home Worker,22,21
34,Inbound Commuter,2,2
34,Long Term Visitor,3,1
34,Outbound Commuter,1,1
34,Resident Worker,31,23
34,Short Term Visitor,4,5
35,Home Worker,11,12
35,Long Term Visitor,3,4
35,Resident Worker,21,21
35,Short Term Visitor,2,2
36,Home Worker,40,44
36,Inbound Commuter,2,2
36,Long Term Visitor,2,3
36,Outbound Commuter,6,10
36,Resident Worker,42,40
37,Home Worker,59,59
37,Inbound Commuter,8,9
37,Long Term Visitor,25,20
37,Outbound Commuter,8,8
37,Resident Worker,99,106
37,Short Term Visitor,7,6
38,Home Worker,48,52
38,Inbound Commuter,29,26
38,Long Term Visitor,56,47
38,Outbound Commuter,14,13
38,Resident Worker,153,145
38,Short Term Visitor,11,13
39,Home Worker,35,40
39,Inbound Commuter,18,18
39,Long Term Visitor,19,13
39,Outbound Commuter,3,2
39,Resident Worker,124,123
39,Short Term Visitor,12,19
40,Home Worker,28,27
40,Inbound Commuter,10,9
40,Long Term Visitor,8,13
40,Outbound Commuter,3,4
40,Resident Worker,66,65
40,Short Term Visitor,11,12
41,Home Worker,44,43
41,Inbound Commuter,1,1
41,Long Term Visitor,9,4
41,Outbound Commuter,4,6
41,Resident Worker,59,62
41,Short Term Visitor,3,1
42,Home Worker,12,8
42,Long Term Visitor,4,1
42,Resident Worker,39,36
43,Home Worker,26,25
43,Inbound Commuter,3,2
43,Long Term Visitor,8,5
43,Outbound Commuter,4,2
43,Resident Worker,47,48
43,Short Term Visitor,11,5
44,Home Worker,15,15
44,Long Term Visitor,3,3
44,Outbound Commuter,2,1
44,Resident Worker,20,17
44,Short Term Visitor,1,3
45,Home Worker,18,15
45,Inbound Commuter,3,4
45,Long Term Visitor,3,4
45,Resident Worker,37,33
45,Short Term Visitor,9,9
46,Home Worker,3,3
46,Inbound Commuter,1,2
46,Long Term Visitor,5,6
46,Resident Worker,17,19
46,Short Term Visitor,5,7
47,Home Worker,17,20
47,Inbound Commuter,2,4
47,Long Term Visitor,5,3
47,Outbound Commuter,3,4
47,Resident Worker,50,48
47,Short Term Visitor,2,1
48,Home Worker,34,33
48,Inbound Commuter,9,10
48,Long Term Visitor,146,101
48,Outbound Commuter,4,3
48,Resident Worker,58,53
48,Short Term Visitor,36,33
49,Home Worker,59,55
49,Inbound Commuter,27,25
49,Long Term Visitor,32,25
49,Outbound Commuter,7,9
49,Resident Worker,165,162
49,Short Term Visitor,17,13
50,Home Worker,27,22
50,Inbound Commuter,6,5
50,Long Term Visitor,7,7
50,Outbound Commuter,5,3
50,Resident Worker,44,43
50,Short Term Visitor,1,4
51,Home Worker,10,11
51,Long Term Visitor,2,2
51,Resident Worker,14,12
52,Home Worker,12,14
52,Long Term Visitor,2,1
52,Outbound Commuter,1,2
52,Resident Worker,25,31
52,Short Term Visitor,1,1
53,Home Worker,47,46
53,Inbound Commuter,3,2
53,Long Term Visitor,14,16
53,Outbound Commuter,8,8
53,Resident Worker,81,79
53,Short Term Visitor,4,3
54,Home Worker,36,35
54,Inbound Commuter,9,8
54,Long Term Visitor,13,11
54,Outbound Commuter,5,5
54,Resident Worker,94,90
54,Short Term Visitor,9,9
55,Home Worker,33,34
55,Inbound Commuter,4,1
55,Long Term Visitor,18,16
55,Outbound Commuter,8,5
55,Resident Worker,41,40
55,Short Term Visitor,6,3
56,Inbound Commuter,2,2
56,Long Term Visitor,3,6
56,Resident Worker,19,17
57,Home Worker,1,1
57,Long Term Visitor,1,3
57,Resident Worker,11,12
57,Short Term Visitor,1,2
58,Home Worker,6,4
58,Inbound Commuter,2,1
58,Long Term Visitor,8,5
58,Outbound Commuter,2,2
58,Resident Worker,2,3
58,Short Term Visitor,1,1
59,Home Worker,35,35
59,Inbound Commuter,1,1
59,Long Term Visitor,7,9
59,Outbound Commuter,1,1
59,Resident Worker,52,63
59,Short Term Visitor,1,2
60,Home Worker,33,30
60,Inbound Commuter,5,5
60,Long Term Visitor,8,10
60,Outbound Commuter,5,6
60,Resident Worker,35,36
61,Home Worker,5,3
61,Long Term Visitor,6,4
61,Resident Worker,17,18
61,Short Term Visitor,1,2
62,Home Worker,11,10
62,Inbound Commuter,1,1
62,Long Term Visitor,6,5
62,Resident Worker,12,11
62,Short Term Visitor,2,1
63,Home Worker,27,28
63,Inbound Commuter,9,9
63,Long Term Visitor,41,30
63,Outbound Commuter,9,7
63,Resident Worker,87,81
63,Short Term Visitor,8,8
64,Home Worker,88,86
64,Inbound Commuter,18,16
64,Long Term Visitor,25,26
64,Outbound Commuter,8,11
64,Resident Worker,157,156
64,Short Term Visitor,24,26
65,Home Worker,48,48
65,Inbound Commuter,2,2
65,Long Term Visitor,3,8
65,Outbound Commuter,2,1
65,Resident Worker,55,55
65,Short Term Visitor,4,4
66,Home Worker,13,12
66,Long Term Visitor,1,3
66,Outbound Commuter,1,2
66,Resident Worker,15,16
66,Short Term Visitor,1,1
67,Home Worker,69,68
67,Inbound Commuter,16,14
67,Long Term Visitor,10,5
67,Outbound Commuter,3,4
67,Resident Worker,86,85
67,Short Term Visitor,6,6
68,Home Worker,31,27
68,Inbound Commuter,7,5
68,Long Term Visitor,6,4
68,Outbound Commuter,5,2
68,Resident Worker,59,51
68,Short Term Visitor,4,5
69,Home Worker,18,15
69,Long Term Visitor,3,2
69,Outbound Commuter,1,1
69,Resident Worker,30,27
70,Home Worker,29,28
70,Long Term Visitor,12,16
70,Outbound Commuter,3,2
70,Resident Worker,64,50
70,Short Term Visitor,8,6
71,Home Worker,14,12
71,Inbound Commuter,8,10
71,Long Term Visitor,17,14
71,Outbound Commuter,2,1
71,Resident Worker,81,74
71,Short Term Visitor,7,8
72,Home Worker,27,27
72,Inbound Commuter,3,3
72,Long Term Visitor,3,4
72,Outbound Commuter,1,1
72,Resident Worker,42,45
72,Short Term Visitor,3,3
73,Home Worker,34,37
73,Long Term Visitor,5,5
73,Outbound Commuter,3,3
73,Resident Worker,82,72
73,Short Term Visitor,1,1
74,Home Worker,20,20
74,Inbound Commuter,1,1
74,Resident Worker,35,33
74,Short Term Visitor,1,1
75,Home Worker,68,68
75,Inbound Commuter,12,8
75,Long Term Visitor,6,4
75,Outbound Commuter,4,3
75,Resident Worker,112,112
75,Short Term Visitor,13,10
76,Home Worker,16,17
76,Inbound Commuter,10,7
76,Long Term Visitor,4,2
76,Outbound Commuter,1,2
76,Resident Worker,37,36
76,Short Term Visitor,3,2
77,Home Worker,26,27
77,Inbound Commuter,2,2
77,Long Term Visitor,11,15
77,Resident Worker,29,39
77,Short Term Visitor,8,5
78,Home Worker,25,25
78,Long Term Visitor,1,2
78,Outbound Commuter,1,1
78,Resident Worker,51,53
78,Short Term Visitor,2,1
79,Home Worker,2,4
79,Inbound Commuter,3,4
79,Long Term Visitor,1,2
79,Resident Worker,8,8
80,Home Worker,3,3
80,Inbound Commuter,1,2
80,Long Term Visitor,1,2
80,Resident Worker,20,21
80,Short Term Visitor,1,3
81,Home Worker,32,28
81,Inbound Commuter,9,6
81,Long Term Visitor,3,4
81,Outbound Commuter,1,2
81,Resident Worker,52,49
81,Short Term Visitor,1,1
82,Home Worker,28,32
82,Inbound Commuter,6,6
82,Long Term Visitor,17,8
82,Outbound Commuter,2,2
82,Resident Worker,61,57
82,Short Term Visitor,6,5
84,Home Worker,27,29
84,Inbound Commuter,1,1
84,Long Term Visitor,5,5
84,Outbound Commuter,2,4
84,Resident Worker,39,59
84,Short Term Visitor,1,1
85,Home Worker,16,14
85,Inbound Commuter,2,1
85,Long Term Visitor,1,3
85,Resident Worker,22,26
86,Home Worker,72,67
86,Inbound Commuter,3,3
86,Long Term Visitor,26,19
86,Outbound Commuter,2,1
86,Resident Worker,114,118
86,Short Term Visitor,4,7
87,Home Worker,55,60
87,Long Term Visitor,12,14
87,Outbound Commuter,3,4
87,Resident Worker,83,81
87,Short Term Visitor,4,2
88,Home Worker,74,79
88,Inbound Commuter,6,7
88,Long Term Visitor,15,16
88,Outbound Commuter,5,5
88,Resident Worker,118,118
88,Short Term Visitor,3,3
89,Home Worker,67,70
89,Inbound Commuter,8,7
89,Long Term Visitor,46,26
89,Outbound Commuter,5,5
89,Resident Worker,124,117
89,Short Term Visitor,19,10
90,Home Worker,33,39
90,Inbound Commuter,2,3
90,Long Term Visitor,39,12
90,Outbound Commuter,2,2
90,Resident Worker,39,41
90,Short Term Visitor,10,10
91,Home Worker,37,29
91,Inbound Commuter,2,2
91,Long Term Visitor,2,5
91,Outbound Commuter,4,3
91,Resident Worker,52,55
91,Short Term Visitor,2,1
92,Home Worker,11,13
92,Inbound Commuter,4,4
92,Long Term Visitor,4,4
92,Outbound Commuter,1,2
92,Resident Worker,21,21
92,Short Term Visitor,2,1
93,Home Worker,24,32
93,Inbound Commuter,4,3
93,Long Term Visitor,6,4
93,Resident Worker,56,61
93,Short Term Visitor,4,6
94,Home Worker,15,16
94,Resident Worker,21,20
94,Short Term Visitor,2,3
95,Home Worker,31,30
95,Inbound Commuter,2,3
95,Long Term Visitor,4,4
95,Resident Worker,52,54
95,Short Term Visitor,2,1
96,Home Worker,23,23
96,Inbound Commuter,1,2
96,Long Term Visitor,2,4
96,Outbound Commuter,1,2
96,Resident Worker,51,55
97,Home Worker,19,19
97,Inbound Commuter,1,1
97,Long Term Visitor,4,3
97,Outbound Commuter,3,4
97,Resident Worker,34,28
98,Home Worker,6,4
98,Long Term Visitor,1,1
98,Outbound Commuter,2,1
98,Resident Worker,7,7
99,Home Worker,28,26
99,Inbound Commuter,1,1
99,Long Term Visitor,1,2
99,Resident Worker,73,60
99,Short Term Visitor,3,1
100,Home Worker,32,32
100,Inbound Commuter,2,2
100,Long Term Visitor,4,8
100,Outbound Commuter,2,1
100,Resident Worker,55,60
100,Short Term Visitor,4,4
101,Home Worker,16,15
101,Inbound Commuter,3,3
101,Long Term Visitor,5,6
101,Resident Worker,14,19
101,Short Term Visitor,2,2
102,Home Worker,22,21
102,Inbound Commuter,4,2
102,Long Term Visitor,15,8
102,Outbound Commuter,4,3
102,Resident Worker,39,45
102,Short Term Visitor,3,4
103,Home Worker,21,22
103,Inbound Commuter,8,8
103,Long Term Visitor,14,11
103,Outbound Commuter,2,2
103,Resident Worker,38,41
103,Short Term Visitor,3,2
104,Home Worker,4,6
104,Long Term Visitor,1,3
104,Resident Worker,5,4
104,Short Term Visitor,1,1
105,Home Worker,37,36
105,Inbound Commuter,7,7
105,Long Term Visitor,6,5
105,Outbound Commuter,1,1
105,Resident Worker,69,63
105,Short Term Visitor,9,8
106,Home Worker,26,23
106,Inbound Commuter,6,6
106,Long Term Visitor,3,2
106,Outbound Commuter,4,3
106,Resident Worker,50,49
106,Short Term Visitor,5,4
107,Home Worker,9,10
107,Long Term Visitor,1,2
107,Resident Worker,15,13
107,Short Term Visitor,1,1
108,Home Worker,53,57
108,Inbound Commuter,14,10
108,Long Term Visitor,6,5
108,Outbound Commuter,3,4
108,Resident Worker,136,135
108,Short Term Visitor,3,4
109,Home Worker,39,40
109,Long Term Visitor,3,4
109,Outbound Commuter,4,4
109,Resident Worker,51,52
109,Short Term Visitor,1,1
110,Home Worker,42,39
110,Inbound Commuter,3,2
110,Long Term Visitor,5,2
110,Outbound Commuter,2,3
110,Resident Worker,47,44
111,Home Worker,48,46
111,Inbound Commuter,2,1
111,Outbound Commuter,1,2
111,Resident Worker,60,69
111,Short Term Visitor,2,2
112,Home Worker,93,87
112,Inbound Commuter,2,1
112,Long Term Visitor,19,18
112,Outbound Commuter,8,7
112,Resident Worker,168,150
112,Short Term Visitor,5,4
113,Resident Worker,3,3
114,Home Worker,17,17
114,Long Term Visitor,15,11
114,Resident Worker,15,17
114,Short Term Visitor,4,5
115,Home Worker,22,22
115,Long Term Visitor,9,7
115,Outbound Commuter,4,6
115,Resident Worker,70,65
116,Home Worker,21,21
116,Inbound Commuter,1,1
116,Long Term Visitor,2,2
116,Outbound Commuter,3,3
116,Resident Worker,31,32
117,Home Worker,40,37
117,Inbound Commuter,2,2
117,Long Term Visitor,9,4
117,Outbound Commuter,5,4
117,Resident Worker,99,101
117,Short Term Visitor,3,2
118,Home Worker,44,40
118,Inbound Commuter,3,3
118,Long Term Visitor,10,17
118,Resident Worker,50,49
118,Short Term Visitor,3,5
119,Home Worker,46,40
119,Inbound Commuter,1,2
119,Long Term Visitor,5,4
119,Outbound Commuter,1,2
119,Resident Worker,58,55
119,Short Term Visitor,2,3
120,Home Worker,63,61
120,Inbound Commuter,1,1
120,Long Term Visitor,3,9
120,Resident Worker,80,83
120,Short Term Visitor,7,6
121,Home Worker,13,14
121,Long Term Visitor,3,3
121,Resident Worker,12,12
122,Home Worker,27,29
122,Inbound Commuter,2,2
122,Long Term Visitor,1,4
122,Outbound Commuter,2,2
122,Resident Worker,64,61
122,Short Term Visitor,1,1
123,Home Worker,24,24
123,Inbound Commuter,2,2
123,Long Term Visitor,12,11
123,Outbound Commuter,3,2
123,Resident Worker,32,34
124,Home Worker,53,60
124,Inbound Commuter,8,5
124,Long Term Visitor,42,46
124,Outbound Commuter,7,7
124,Resident Worker,137,124
124,Short Term Visitor,7,7
125,Home Worker,49,49
125,Inbound Commuter,5,5
125,Long Term Visitor,31,39
125,Outbound Commuter,4,4
125,Resident Worker,96,97
125,Short Term Visitor,15,16
126,Home Worker,77,71
126,Inbound Commuter,8,7
126,Long Term Visitor,27,24
126,Outbound Commuter,6,6
126,Resident Worker,116,117
126,Short Term Visitor,6,9
127,Home Worker,36,38
127,Inbound Commuter,4,6
127,Long Term Visitor,11,10
127,Outbound Commuter,2,3
127,Resident Worker,80,62
127,Short Term Visitor,5,6
128,Home Worker,31,36
128,Inbound Commuter,4,4
128,Long Term Visitor,6,9
128,Resident Worker,44,51
128,Short Term Visitor,3,5
129,Home Worker,15,15
129,Long Term Visitor,4,4
129,Resident Worker,31,29
130,Home Worker,21,22
130,Inbound Commuter,3,3
130,Long Term Visitor,5,6
130,Outbound Commuter,1,3
130,Resident Worker,36,34
130,Short Term Visitor,5,4
131,Home Worker,21,14
131,Inbound Commuter,1,1
131,Long Term Visitor,3,4
131,Outbound Commuter,1,1
131,Resident Worker,16,18
131,Short Term Visitor,1,1
132,Home Worker,12,13
132,Outbound Commuter,2,2
132,Resident Worker,18,23
133,Home Worker,32,35
133,Inbound Commuter,5,5
133,Long Term Visitor,2,2
133,Outbound Commuter,2,1
133,Resident Worker,36,29
133,Short Term Visitor,3,1
134,Home Worker,2,2
134,Long Term Visitor,1,2
134,Resident Worker,9,9
135,Home Worker,11,14
135,Inbound Commuter,1,1
135,Long Term Visitor,2,4
135,Outbound Commuter,1,2
135,Resident Worker,21,17
135,Short Term Visitor,1,2
136,Home Worker,74,80
136,Inbound Commuter,5,5
136,Long Term Visitor,13,7
136,Outbound Commuter,2,2
136,Resident Worker,119,129
137,Home Worker,47,40
137,Inbound Commuter,3,3
137,Long Term Visitor,4,7
137,Resident Worker,70,75
137,Short Term Visitor,1,3
138,Home Worker,6,5
138,Resident Worker,5,8
139,Home Worker,29,27
139,Long Term Visitor,4,5
139,Resident Worker,26,29
140,Home Worker,25,26
140,Long Term Visitor,5,3
140,Outbound Commuter,3,3
140,Resident Worker,52,50
141,Home Worker,49,50
141,Inbound Commuter,1,1
141,Long Term Visitor,17,13
141,Outbound Commuter,5,4
141,Resident Worker,95,100
141,Short Term Visitor,2,2
142,Home Worker,36,35
142,Long Term Visitor,6,11
142,Outbound Commuter,4,4
142,Resident Worker,68,69
143,Home Worker,67,68
143,Long Term Visitor,20,16
143,Outbound Commuter,4,5
143,Resident Worker,126,120
143,Short Term Visitor,6,6
144,Home Worker,41,47
144,Inbound Commuter,3,1
144,Long Term Visitor,9,6
144,Outbound Commuter,1,1
144,Resident Worker,78,83
144,Short Term Visitor,2,3
145,Home Worker,48,44
145,Inbound Commuter,2,2
145,Long Term Visitor,11,12
145,Outbound Commuter,3,3
145,Resident Worker,84,78
145,Short Term Visitor,1,2
146,Home Worker,26,26
146,Inbound Commuter,1,1
146,Long Term Visitor,1,2
146,Outbound Commuter,1,2
146,Resident Worker,34,31
147,Home Worker,36,38
147,Inbound Commuter,4,3
147,Long Term Visitor,10,8
147,Outbound Commuter,1,2
147,Resident Worker,66,64
147,Short Term Visitor,2,1
148,Home Worker,68,72
148,Inbound Commuter,6,8
148,Long Term Visitor,14,7
148,Outbound Commuter,4,3
148,Resident Worker,102,108
148,Short Term Visitor,6,6
149,Home Worker,27,26
149,Inbound Commuter,1,1
149,Long Term Visitor,12,10
149,Resident Worker,36,47
150,Home Worker,33,33
150,Inbound Commuter,6,8
150,Long Term Visitor,22,27
150,Outbound Commuter,4,4
150,Resident Worker,52,51
150,Short Term Visitor,4,4
151,Home Worker,18,11
151,Inbound Commuter,1,1
151,Outbound Commuter,1,1
151,Resident Worker,14,17
152,Home Worker,3,4
152,Long Term Visitor,2,1
152,Outbound Commuter,1,1
152,Resident Worker,9,13
153,Home Worker,16,13
153,Long Term Visitor,3,2
153,Resident Worker,9,14
154,Home Worker,68,71
154,Inbound Commuter,6,5
154,Long Term Visitor,14,16
154,Outbound Commuter,7,10
154,Resident Worker,125,140
154,Short Term Visitor,7,5
155,Home Worker,15,14
155,Inbound Commuter,3,3
155,Long Term Visitor,5,4
155,Resident Worker,38,36
156,Home Worker,17,19
156,Long Term Visitor,17,8
156,Resident Worker,25,26
156,Short Term Visitor,5,4
157,Home Worker,15,16
157,Long Term Visitor,7,4
157,Outbound Commuter,2,1
157,Resident Worker,19,20
157,Short Term Visitor,2,2
158,Home Worker,15,10
158,Inbound Commuter,3,2
158,Long Term Visitor,16,15
158,Outbound Commuter,1,1
158,Resident Worker,19,17
158,Short Term Visitor,9,10
159,Home Worker,21,21
159,Long Term Visitor,19,16
159,Outbound Commuter,2,2
159,Resident Worker,36,46
159,Short Term Visitor,3,4
160,Inbound Commuter,2,1
160,Long Term Visitor,3,1
160,Resident Worker,13,8
161,Home Worker,18,18
161,Long Term Visitor,2,3
161,Outbound Commuter,1,1
161,Resident Worker,18,18
162,Home Worker,25,21
162,Long Term Visitor,1,2
162,Outbound Commuter,2,1
162,Resident Worker,40,37
162,Short Term Visitor,2,2
163,Home Worker,13,14
163,Long Term Visitor,6,3
163,Outbound Commuter,2,2
163,Resident Worker,20,18
163,Short Term Visitor,2,1
164,Home Worker,10,9
164,Inbound Commuter,1,1
164,Long Term Visitor,1,1
164,Resident Worker,10,10
164,Short Term Visitor,4,5
165,Home Worker,16,16
165,Inbound Commuter,2,2
165,Long Term Visitor,2,3
165,Outbound Commuter,2,2
165,Resident Worker,28,30
165,Short Term Visitor,2,3
166,Home Worker,7,7
166,Long Term Visitor,7,5
166,Resident Worker,14,18
167,Home Worker,44,39
167,Inbound Commuter,4,5
167,Long Term Visitor,5,8
167,Resident Worker,71,67
167,Short Term Visitor,3,3
168,Home Worker,4,9
168,Long Term Visitor,1,3
168,Outbound Commuter,1,1
168,Resident Worker,17,15
169,Home Worker,23,25
169,Inbound Commuter,3,4
169,Long Term Visitor,2,5
169,Resident Worker,44,44
169,Short Term Visitor,3,5
170,Home Worker,11,11
170,Long Term Visitor,2,3
170,Outbound Commuter,1,1
170,Resident Worker,24,25
171,Home Worker,11,13
171,Inbound Commuter,2,2
171,Long Term Visitor,4,2
171,Resident Worker,37,38
171,Short Term Visitor,2,2
172,Home Worker,46,44
172,Inbound Commuter,3,3
172,Long Term Visitor,8,6
172,Outbound Commuter,4,5
172,Resident Worker,45,53
172,Short Term Visitor,3,4
173,Home Worker,13,12
173,Inbound Commuter,1,1
173,Long Term Visitor,4,5
173,Resident Worker,12,16
174,Home Worker,4,3
174,Inbound Commuter,2,1
174,Long Term Visitor,3,4
174,Resident Worker,8,11
175,Home Worker,5,5
175,Inbound Commuter,1,1
175,Long Term Visitor,3,3
175,Resident Worker,7,7
176,Home Worker,22,21
176,Inbound Commuter,2,1
176,Resident Worker,31,34
176,Short Term Visitor,1,1
177,Home Worker,57,57
177,Inbound Commuter,2,4
177,Long Term Visitor,8,7
177,Outbound Commuter,2,1
177,Resident Worker,87,94
177,Short Term Visitor,5,4
178,Home Worker,36,34
178,Inbound Commuter,1,1
178,Long Term Visitor,4,4
178,Resident Worker,46,42
179,Long Term Visitor,3,2
179,Resident Worker,10,14
180,Home Worker,30,30
180,Long Term Visitor,2,1
180,Resident Worker,26,31
181,Home Worker,14,12
181,Long Term Visitor,7,1
181,Outbound Commuter,1,1
181,Resident Worker,30,33
182,Home Worker,19,15
182,Resident Worker,22,26
183,Home Worker,13,15
183,Resident Worker,31,27
183,Short Term Visitor,2,3
184,Home Worker,9,10
184,Long Term Visitor,2,4
184,Outbound Commuter,1,1
184,Resident Worker,32,30
184,Short Term Visitor,1,2
185,Home Worker,47,52
185,Long Term Visitor,6,6
185,Resident Worker,83,83
185,Short Term Visitor,2,1
186,Home Worker,36,38
186,Long Term Visitor,3,4
186,Resident Worker,45,55
187,Home Worker,62,63
187,Inbound Commuter,2,3
187,Long Term Visitor,10,13
187,Outbound Commuter,5,5
187,Resident Worker,116,130
187,Short Term Visitor,6,5
188,Home Worker,55,55
188,Inbound Commuter,2,1
188,Long Term Visitor,8,12
188,Outbound Commuter,1,2
188,Resident Worker,121,106
188,Short Term Visitor,2,1
189,Home Worker,56,58
189,Inbound Commuter,1,2
189,Long Term Visitor,9,13
189,Outbound Commuter,1,2
189,Resident Worker,103,109
190,Home Worker,28,35
190,Long Term Visitor,4,3
190,Outbound Commuter,5,4
190,Resident Worker,30,35
190,Short Term Visitor,1,1
191,Home Worker,21,19
191,Inbound Commuter,1,1
191,Outbound Commuter,2,2
191,Resident Worker,21,30
191,Short Term Visitor,4,1
192,Home Worker,109,107
192,Inbound Commuter,9,5
192,Long Term Visitor,10,11
192,Outbound Commuter,5,5
192,Resident Worker,189,199
192,Short Term Visitor,5,7
193,Home Worker,68,66
193,Inbound Commuter,2,2
193,Long Term Visitor,9,8
193,Outbound Commuter,4,6
193,Resident Worker,106,118
194,Home Worker,6,6
194,Long Term Visitor,4,2
194,Resident Worker,15,16
195,Home Worker,56,57
195,Long Term Visitor,9,6
195,Outbound Commuter,2,3
195,Resident Worker,71,77
195,Short Term Visitor,3,3
196,Home Worker,3,3
196,Resident Worker,2,7
197,Home Worker,86,79
197,Inbound Commuter,1,2
197,Long Term Visitor,13,19
197,Outbound Commuter,2,1
197,Resident Worker,151,161
197,Short Term Visitor,4,2
198,Home Worker,70,62
198,Long Term Visitor,21,14
198,Outbound Commuter,4,1
198,Resident Worker,109,105
198,Short Term Visitor,6,6
199,Home Worker,75,78
199,Inbound Commuter,1,1
199,Long Term Visitor,5,3
199,Outbound Commuter,4,6
199,Resident Worker,113,102
199,Short Term Visitor,2,1
200,Home Worker,19,19
200,Long Term Visitor,4,5
200,Resident Worker,23,27
201,Home Worker,37,35
201,Inbound Commuter,1,2
201,Long Term Visitor,8,7
201,Outbound Commuter,1,2
201,Resident Worker,57,69
201,Short Term Visitor,3,2
202,Home Worker,25,24
202,Inbound Commuter,1,1
202,Long Term Visitor,10,8
202,Resident Worker,28,29
202,Short Term Visitor,1,1
203,Home Worker,72,79
203,Inbound Commuter,4,5
203,Long Term Visitor,18,19
203,Outbound Commuter,1,2
203,Resident Worker,159,156
