Zone,Subscriber_Class,Outbound,Inbound
18,Resident Worker,50,43
18,Short Term Visitor,5,9
19,Home Worker,17,18
19,Inbound Commuter,4,5
19,Long Term Visitor,8,6
19,Outbound Commuter,5,6
19,Resident Worker,33,34
19,Short Term Visitor,10,12
20,Home Worker,8,9
20,Inbound Commuter,3,3
20,Long Term Visitor,3,4
20,Outbound Commuter,7,7
20,Resident Worker,15,19
20,Short Term Visitor,10,9
21,Home Worker,15,14
21,Inbound Commuter,8,7
21,Long Term Visitor,5,6
21,Outbound Commuter,4,2
21,Resident Worker,22,20
21,Short Term Visitor,7,10
22,Home Worker,7,5
22,Inbound Commuter,1,2
22,Long Term Visitor,2,3
22,Resident Worker,17,19
22,Short Term Visitor,8,7
23,Home Worker,9,7
23,Inbound Commuter,1,1
23,Long Term Visitor,4,2
23,Resident Worker,13,19
23,Short Term Visitor,2,1
24,Home Worker,24,22
24,Inbound Commuter,3,3
24,Long Term Visitor,4,7
24,Outbound Commuter,2,2
24,Resident Worker,24,24
24,Short Term Visitor,4,6
25,Home Worker,29,28
25,Inbound Commuter,2,3
25,Long Term Visitor,108,78
25,Outbound Commuter,7,7
25,Resident Worker,51,52
25,Short Term Visitor,23,34
26,Home Worker,17,21
26,Inbound Commuter,2,2
26,Long Term Visitor,9,13
26,Outbound Commuter,2,3
26,Resident Worker,30,28
26,Short Term Visitor,5,3
27,Home Worker,49,54
27,Inbound Commuter,10,7
27,Long Term Visitor,25,33
27,Outbound Commuter,9,13
27,Resident Worker,100,103
27,Short Term Visitor,6,10
28,Home Worker,4,4
28,Inbound Commuter,1,2
28,Long Term Visitor,4,8
28,Resident Worker,7,7
28,Short Term Visitor,1,1
29,Inbound Commuter,1,2
29,Resident Worker,4,2
30,Home Worker,46,58
30,Inbound Commuter,3,2
30,Long Term Visitor,13,19
30,Outbound Commuter,4,5
30,Resident Worker,96,93
30,Short Term Visitor,5,6
31,Home Worker,14,12
31,Inbound Commuter,4,3
31,Long Term Visitor,6,4
31,Outbound Commuter,3,1
31,Resident Worker,61,51
32,Home Worker,18,14
32,Inbound Commuter,2,3
32,Long Term Visitor,2,4
32,Resident Worker,28,21
32,Short Term Visitor,3,5
33,Home Worker,26,21
33,Inbound Commuter,7,8
33,Long Term Visitor,8,7
33,Outbound Commuter,2,1
33,Resident Worker,54,51
33,Short Term Visitor,7,7
34,Home Worker,18,23
34,Inbound Commuter,5,5
34,Long Term Visitor,5,3
34,Outbound Commuter,3,2
34,Resident Worker,25,27
34,Short Term Visitor,1,2
35,Home Worker,20,17
35,Inbound Commuter,7,7
35,Long Term Visitor,2,4
35,Outbound Commuter,4,2
35,Resident Worker,17,18
35,Short Term Visitor,5,5
36,Home Worker,45,41
36,Inbound Commuter,3,3
36,Long Term Visitor,18,17
36,Outbound Commuter,6,5
36,Resident Worker,63,69
36,Short Term Visitor,6,6
37,Home Worker,54,53
37,Inbound Commuter,5,6
37,Long Term Visitor,17,25
37,Outbound Commuter,6,9
37,Resident Worker,95,96
37,Short Term Visitor,8,7
38,Home Worker,62,67
38,Inbound Commuter,19,16
38,Long Term Visitor,56,54
38,Outbound Commuter,8,4
38,Resident Worker,143,143
38,Short Term Visitor,17,16
39,Home Worker,28,26
39,Inbound Commuter,21,19
39,Long Term Visitor,32,27
39,Outbound Commuter,1,1
39,Resident Worker,105,94
39,Short Term Visitor,16,22
40,Home Worker,44,48
40,Inbound Commuter,7,8
40,Long Term Visitor,17,10
40,Outbound Commuter,1,3
40,Resident Worker,90,89
40,Short Term Visitor,9,14
41,Home Worker,46,36
41,Inbound Commuter,3,3
41,Long Term Visitor,5,6
41,Outbound Commuter,6,8
41,Resident Worker,61,61
41,Short Term Visitor,3,1
42,Home Worker,12,11
42,Inbound Commuter,1,1
42,Long Term Visitor,3,4
42,Outbound Commuter,1,3
42,Resident Worker,39,35
42,Short Term Visitor,4,3
43,Home Worker,19,18
43,Inbound Commuter,8,8
43,Long Term Visitor,5,6
43,Outbound Commuter,4,4
43,Resident Worker,54,51
43,Short Term Visitor,3,2
44,Home Worker,10,9
44,Resident Worker,28,22
44,Short Term Visitor,2,2
45,Home Worker,14,15
45,Inbound Commuter,3,3
45,Long Term Visitor,4,10
45,Outbound Commuter,2,1
45,Resident Worker,37,36
45,Short Term Visitor,11,8
46,Home Worker,7,11
46,Long Term Visitor,1,4
46,Outbound Commuter,2,3
46,Resident Worker,7,8
47,Home Worker,11,11
47,Inbound Commuter,5,5
47,Long Term Visitor,5,7
47,Resident Worker,36,33
47,Short Term Visitor,6,4
48,Home Worker,30,31
48,Inbound Commuter,10,14
48,Long Term Visitor,152,107
48,Outbound Commuter,5,3
48,Resident Worker,52,60
48,Short Term Visitor,47,44
49,Home Worker,61,67
49,Inbound Commuter,30,26
49,Long Term Visitor,33,30
49,Outbound Commuter,5,8
49,Resident Worker,146,143
49,Short Term Visitor,17,17
50,Home Worker,21,18
50,Inbound Commuter,6,7
50,Long Term Visitor,12,10
50,Outbound Commuter,5,5
50,Resident Worker,45,42
50,Short Term Visitor,3,2
51,Home Worker,8,9
51,Long Term Visitor,2,2
51,Resident Worker,15,9
52,Home Worker,5,6
52,Inbound Commuter,1,1
52,Long Term Visitor,2,2
52,Outbound Commuter,1,1
52,Resident Worker,13,13
52,Short Term Visitor,2,2
53,Home Worker,47,47
53,Inbound Commuter,3,4
53,Long Term Visitor,20,15
53,Outbound Commuter,8,8
53,Resident Worker,79,86
53,Short Term Visitor,5,5
54,Home Worker,46,50
54,Inbound Commuter,9,4
54,Long Term Visitor,10,14
54,Outbound Commuter,4,3
54,Resident Worker,70,75
54,Short Term Visitor,14,10
55,Home Worker,34,36
55,Inbound Commuter,5,6
55,Long Term Visitor,10,8
55,Outbound Commuter,1,2
55,Resident Worker,53,49
55,Short Term Visitor,2,2
56,Home Worker,6,5
56,Inbound Commuter,1,1
56,Long Term Visitor,2,7
56,Resident Worker,21,20
56,Short Term Visitor,1,1
57,Home Worker,4,5
57,Long Term Visitor,2,2
57,Resident Worker,6,5
57,Short Term Visitor,1,1
58,Home Worker,7,6
58,Inbound Commuter,3,1
58,Long Term Visitor,6,2
58,Resident Worker,5,5
58,Short Term Visitor,3,3
59,Home Worker,31,33
59,Long Term Visitor,4,6
59,Outbound Commuter,1,1
59,Resident Worker,36,39
59,Short Term Visitor,1,1
60,Home Worker,27,26
60,Inbound Commuter,4,4
60,Long Term Visitor,5,5
60,Outbound Commuter,3,3
60,Resident Worker,47,44
60,Short Term Visitor,2,3
61,Home Worker,12,14
61,Inbound Commuter,1,3
61,Long Term Visitor,8,6
61,Resident Worker,13,10
61,Short Term Visitor,4,5
62,Home Worker,11,10
62,Inbound Commuter,3,2
62,Long Term Visitor,9,6
62,Resident Worker,14,13
62,Short Term Visitor,2,2
63,Home Worker,29,28
63,Inbound Commuter,11,11
63,Long Term Visitor,39,33
63,Outbound Commuter,5,5
63,Resident Worker,68,65
63,Short Term Visitor,11,13
64,Home Worker,72,70
64,Inbound Commuter,24,24
64,Long Term Visitor,48,54
64,Outbound Commuter,8,10
64,Resident Worker,158,158
64,Short Term Visitor,22,27
65,Home Worker,34,33
65,Inbound Commuter,3,3
65,Long Term Visitor,5,7
65,Outbound Commuter,1,1
65,Resident Worker,84,74
65,Short Term Visitor,3,4
66,Home Worker,4,5
66,Long Term Visitor,1,2
66,Resident Worker,14,11
66,Short Term Visitor,2,2
67,Home Worker,43,38
67,Inbound Commuter,13,11
67,Long Term Visitor,9,13
67,Outbound Commuter,6,4
67,Resident Worker,73,65
67,Short Term Visitor,7,6
68,Home Worker,31,31
68,Inbound Commuter,10,8
68,Long Term Visitor,7,7
68,Outbound Commuter,1,2
68,Resident Worker,54,49
68,Short Term Visitor,11,10
69,Home Worker,22,21
69,Inbound Commuter,2,1
69,Long Term Visitor,3,6
69,Outbound Commuter,2,3
69,Resident Worker,20,23
69,Short Term Visitor,1,1
70,Home Worker,35,33
70,Inbound Commuter,6,3
70,Long Term Visitor,14,9
70,Outbound Commuter,2,2
70,Resident Worker,53,48
70,Short Term Visitor,8,2
71,Home Worker,13,10
71,Inbound Commuter,12,7
71,Long Term Visitor,6,14
71,Outbound Commuter,1,2
71,Resident Worker,69,56
71,Short Term Visitor,12,12
72,Home Worker,31,28
72,Inbound Commuter,5,5
72,Long Term Visitor,6,6
72,Outbound Commuter,3,2
72,Resident Worker,46,45
72,Short Term Visitor,1,2
73,Home Worker,33,34
73,Long Term Visitor,7,8
73,Outbound Commuter,1,3
73,Resident Worker,74,61
73,Short Term Visitor,4,5
74,Home Worker,19,20
74,Long Term Visitor,2,1
74,Resident Worker,27,34
74,Short Term Visitor,2,2
75,Home Worker,48,50
75,Inbound Commuter,7,5
75,Long Term Visitor,9,10
75,Resident Worker,84,75
75,Short Term Visitor,4,4
76,Home Worker,11,13
76,Inbound Commuter,4,4
76,Long Term Visitor,2,3
76,Outbound Commuter,2,2
76,Resident Worker,29,32
76,Short Term Visitor,6,3
77,Home Worker,30,29
77,Inbound Commuter,1,1
77,Long Term Visitor,13,24
77,Resident Worker,38,33
77,Short Term Visitor,8,5
78,Home Worker,20,19
78,Inbound Commuter,3,3
78,Long Term Visitor,7,8
78,Resident Worker,41,34
78,Short Term Visitor,3,3
79,Home Worker,3,3
79,Inbound Commuter,4,4
79,Resident Worker,14,12
80,Home Worker,9,11
80,Inbound Commuter,3,4
80,Long Term Visitor,2,4
80,Outbound Commuter,1,1
80,Resident Worker,29,27
80,Short Term Visitor,6,5
81,Home Worker,34,40
81,Inbound Commuter,6,6
81,Long Term Visitor,5,5
81,Resident Worker,63,68
81,Short Term Visitor,1,2
82,Home Worker,31,27
82,Inbound Commuter,1,1
82,Long Term Visitor,14,15
82,Outbound Commuter,3,2
82,Resident Worker,58,56
82,Short Term Visitor,4,4
84,Home Worker,31,30
84,Long Term Visitor,8,6
84,Resident Worker,42,50
85,Home Worker,15,13
85,Long Term Visitor,4,4
85,Resident Worker,18,15
86,Home Worker,77,75
86,Inbound Commuter,2,2
86,Long Term Visitor,25,21
86,Outbound Commuter,1,2
86,Resident Worker,136,121
86,Short Term Visitor,2,4
87,Home Worker,50,58
87,Inbound Commuter,3,3
87,Long Term Visitor,10,13
87,Outbound Commuter,1,2
87,Resident Worker,87,83
87,Short Term Visitor,6,5
88,Home Worker,60,62
88,Inbound Commuter,4,3
88,Long Term Visitor,10,13
88,Outbound Commuter,5,7
88,Resident Worker,111,115
89,Home Worker,76,67
89,Inbound Commuter,6,3
89,Long Term Visitor,25,23
89,Outbound Commuter,2,1
89,Resident Worker,94,95
89,Short Term Visitor,15,14
90,Home Worker,35,36
90,Inbound Commuter,4,3
90,Long Term Visitor,31,14
90,Outbound Commuter,1,1
90,Resident Worker,35,37
90,Short Term Visitor,8,5
91,Home Worker,29,26
91,Inbound Commuter,3,3
91,Long Term Visitor,2,2
91,Resident Worker,45,52
91,Short Term Visitor,2,2
92,Home Worker,13,13
92,Inbound Commuter,1,1
92,Long Term Visitor,7,7
92,Resident Worker,21,25
93,Home Worker,35,33
93,Inbound Commuter,3,1
93,Long Term Visitor,5,6
93,Resident Worker,52,58
93,Short Term Visitor,3,3
94,Home Worker,11,12
94,Inbound Commuter,1,1
94,Long Term Visitor,1,2
94,Resident Worker,20,23
95,Home Worker,37,34
95,Inbound Commuter,1,1
95,Long Term Visitor,6,6
95,Outbound Commuter,2,1
95,Resident Worker,62,72
95,Short Term Visitor,2,4
96,Home Worker,25,20
96,Inbound Commuter,2,3
96,Long Term Visitor,4,5
96,Outbound Commuter,2,2
96,Resident Worker,44,45
97,Home Worker,24,20
97,Long Term Visitor,3,6
97,Outbound Commuter,3,2
97,Resident Worker,16,18
97,Short Term Visitor,1,2
98,Home Worker,5,4
98,Inbound Commuter,1,1
98,Long Term Visitor,3,2
98,Resident Worker,6,5
99,Home Worker,28,29
99,Long Term Visitor,1,3
99,Outbound Commuter,1,2
99,Resident Worker,73,71
99,Short Term Visitor,4,3
100,Home Worker,42,39
100,Inbound Commuter,1,3
100,Long Term Visitor,19,14
100,Outbound Commuter,3,1
100,Resident Worker,67,70
100,Short Term Visitor,5,4
101,Home Worker,7,10
101,Inbound Commuter,1,1
101,Long Term Visitor,7,9
101,Resident Worker,31,31
101,Short Term Visitor,3,3
102,Home Worker,30,29
102,Inbound Commuter,2,2
102,Long Term Visitor,15,12
102,Resident Worker,53,49
102,Short Term Visitor,3,5
103,Home Worker,18,16
103,Inbound Commuter,8,10
103,Long Term Visitor,13,12
103,Outbound Commuter,3,3
103,Resident Worker,43,39
103,Short Term Visitor,8,8
104,Home Worker,3,3
104,Outbound Commuter,1,2
104,Resident Worker,13,13
105,Home Worker,30,27
105,Inbound Commuter,5,3
105,Long Term Visitor,7,4
105,Outbound Commuter,2,2
105,Resident Worker,85,80
105,Short Term Visitor,5,8
106,Home Worker,21,23
106,Inbound Commuter,6,6
106,Long Term Visitor,5,5
106,Outbound Commuter,3,2
106,Resident Worker,49,46
106,Short Term Visitor,3,1
107,Home Worker,4,2
107,Resident Worker,13,13
107,Short Term Visitor,1,1
108,Home Worker,51,52
108,Inbound Commuter,9,7
108,Long Term Visitor,11,15
108,Outbound Commuter,3,4
108,Resident Worker,116,103
108,Short Term Visitor,5,5
109,Home Worker,33,36
109,Inbound Commuter,2,3
109,Long Term Visitor,9,6
109,Outbound Commuter,3,2
109,Resident Worker,58,52
109,Short Term Visitor,2,1
110,Home Worker,33,32
110,Inbound Commuter,1,1
110,Long Term Visitor,8,6
110,Outbound Commuter,2,2
110,Resident Worker,55,57
110,Short Term Visitor,1,3
111,Home Worker,61,60
111,Inbound Commuter,2,3
111,Long Term Visitor,3,5
111,Outbound Commuter,5,5
111,Resident Worker,61,64
111,Short Term Visitor,5,3
112,Home Worker,97,97
112,Inbound Commuter,3,1
112,Long Term Visitor,20,26
112,Outbound Commuter,7,5
112,Resident Worker,142,141
112,Short Term Visitor,5,4
113,Home Worker,1,1
113,Outbound Commuter,1,1
113,Resident Worker,2,1
114,Home Worker,9,11
114,Long Term Visitor,11,13
114,Resident Worker,15,14
115,Home Worker,31,29
115,Long Term Visitor,8,6
115,Outbound Commuter,4,4
115,Resident Worker,53,52
115,Short Term Visitor,5,5
116,Home Worker,16,15
116,Long Term Visitor,3,7
116,Outbound Commuter,1,1
116,Resident Worker,29,26
117,Home Worker,39,38
117,Inbound Commuter,2,2
117,Long Term Visitor,12,11
117,Outbound Commuter,2,2
117,Resident Worker,96,85
117,Short Term Visitor,2,4
118,Home Worker,41,43
118,Long Term Visitor,18,13
118,Outbound Commuter,1,2
118,Resident Worker,60,55
118,Short Term Visitor,7,6
119,Home Worker,27,24
119,Inbound Commuter,6,4
119,Long Term Visitor,12,9
119,Outbound Commuter,2,3
119,Resident Worker,69,70
119,Short Term Visitor,3,4
120,Home Worker,73,65
120,Long Term Visitor,8,8
120,Outbound Commuter,7,6
120,Resident Worker,87,82
120,Short Term Visitor,4,4
121,Home Worker,14,15
121,Outbound Commuter,2,2
121,Resident Worker,15,15
121,Short Term Visitor,2,2
122,Home Worker,31,23
122,Inbound Commuter,2,2
122,Long Term Visitor,7,6
122,Outbound Commuter,1,1
122,Resident Worker,58,48
122,Short Term Visitor,4,4
123,Home Worker,35,35
123,Long Term Visitor,6,6
123,Outbound Commuter,2,4
123,Resident Worker,28,34
124,Home Worker,52,59
124,Inbound Commuter,10,10
124,Long Term Visitor,58,62
124,Outbound Commuter,3,4
124,Resident Worker,121,135
124,Short Term Visitor,15,16
125,Home Worker,47,51
125,Inbound Commuter,5,7
125,Long Term Visitor,22,24
125,Outbound Commuter,10,11
125,Resident Worker,102,133
125,Short Term Visitor,11,18
126,Home Worker,86,85
126,Inbound Commuter,8,10
126,Long Term Visitor,20,23
126,Outbound Commuter,5,5
126,Resident Worker,148,158
126,Short Term Visitor,7,8
127,Home Worker,27,31
127,Inbound Commuter,6,7
127,Long Term Visitor,19,19
127,Outbound Commuter,2,4
127,Resident Worker,60,63
127,Short Term Visitor,5,3
128,Home Worker,31,33
128,Inbound Commuter,4,4
128,Long Term Visitor,13,12
128,Outbound Commuter,3,2
128,Resident Worker,52,52
128,Short Term Visitor,12,9
129,Home Worker,17,15
129,Inbound Commuter,1,2
129,Resident Worker,12,17
130,Home Worker,18,22
130,Inbound Commuter,2,2
130,Long Term Visitor,2,3
130,Outbound Commuter,1,2
130,Resident Worker,35,37
130,Short Term Visitor,5,4
131,Home Worker,10,11
131,Inbound Commuter,1,1
131,Long Term Visitor,2,2
131,Outbound Commuter,2,1
131,Resident Worker,20,21
131,Short Term Visitor,1,1
132,Home Worker,15,17
132,Outbound Commuter,4,4
132,Resident Worker,13,12
132,Short Term Visitor,1,1
133,Home Worker,37,32
133,Inbound Commuter,7,8
133,Long Term Visitor,7,8
133,Resident Worker,40,44
133,Short Term Visitor,1,2
134,Home Worker,7,7
134,Inbound Commuter,1,1
134,Resident Worker,8,8
134,Short Term Visitor,2,2
135,Home Worker,6,10
135,Resident Worker,17,14
136,Home Worker,82,79
136,Inbound Commuter,5,5
136,Long Term Visitor,9,11
136,Outbound Commuter,7,7
136,Resident Worker,119,106
136,Short Term Visitor,2,4
137,Home Worker,58,46
137,Inbound Commuter,2,2
137,Long Term Visitor,1,2
137,Resident Worker,61,76
137,Short Term Visitor,4,3
138,Long Term Visitor,2,3
138,Resident Worker,2,3
139,Home Worker,26,27
139,Inbound Commuter,3,4
139,Long Term Visitor,3,2
139,Outbound Commuter,1,1
139,Resident Worker,30,31
140,Home Worker,32,35
140,Inbound Commuter,1,1
140,Long Term Visitor,12,11
140,Outbound Commuter,3,2
140,Resident Worker,47,38
140,Short Term Visitor,1,1
141,Home Worker,46,41
141,Long Term Visitor,21,18
141,Outbound Commuter,4,4
141,Resident Worker,79,79
141,Short Term Visitor,3,2
142,Home Worker,37,36
142,Long Term Visitor,8,10
142,Outbound Commuter,5,4
142,Resident Worker,53,45
143,Home Worker,74,72
143,Inbound Commuter,4,2
143,Long Term Visitor,16,14
143,Outbound Commuter,3,4
143,Resident Worker,140,141
143,Short Term Visitor,7,8
144,Home Worker,41,45
144,Inbound Commuter,1,1
144,Long Term Visitor,9,6
144,Outbound Commuter,1,3
144,Resident Worker,63,59
144,Short Term Visitor,1,3
145,Home Worker,55,50
145,Inbound Commuter,2,2
145,Long Term Visitor,5,7
145,Outbound Commuter,4,4
145,Resident Worker,65,70
145,Short Term Visitor,1,2
146,Home Worker,19,15
146,Resident Worker,24,19
146,Short Term Visitor,1,1
147,Home Worker,29,28
147,Inbound Commuter,4,2
147,Long Term Visitor,7,9
147,Outbound Commuter,1,2
147,Resident Worker,76,76
147,Short Term Visitor,5,4
148,Home Worker,62,65
148,Inbound Commuter,4,5
148,Long Term Visitor,18,20
148,Outbound Commuter,6,5
148,Resident Worker,122,123
148,Short Term Visitor,5,5
149,Home Worker,26,25
149,Inbound Commuter,4,2
149,Long Term Visitor,5,7
149,Resident Worker,33,35
149,Short Term Visitor,1,2
150,Home Worker,31,28
150,Inbound Commuter,3,3
150,Long Term Visitor,31,42
150,Outbound Commuter,3,3
150,Resident Worker,47,53
150,Short Term Visitor,8,5
151,Home Worker,12,11
151,Long Term Visitor,3,3
151,Outbound Commuter,2,1
151,Resident Worker,12,15
151,Short Term Visitor,1,1
152,Home Worker,2,3
152,Long Term Visitor,1,1
152,Resident Worker,1,3
153,Home Worker,14,15
153,Long Term Visitor,2,4
153,Outbound Commuter,1,2
153,Resident Worker,21,22
154,Home Worker,72,69
154,Inbound Commuter,3,2
154,Long Term Visitor,10,11
154,Outbound Commuter,9,11
154,Resident Worker,115,110
154,Short Term Visitor,2,3
155,Home Worker,18,23
155,Inbound Commuter,3,2
155,Long Term Visitor,2,5
155,Resident Worker,20,24
155,Short Term Visitor,1,1
156,Home Worker,10,9
156,Inbound Commuter,2,2
156,Long Term Visitor,17,25
156,Resident Worker,21,20
156,Short Term Visitor,3,3
157,Home Worker,12,13
157,Inbound Commuter,1,1
157,Long Term Visitor,14,9
157,Resident Worker,28,28
158,Home Worker,12,13
158,Long Term Visitor,24,23
158,Resident Worker,26,21
158,Short Term Visitor,3,4
159,Home Worker,15,17
159,Long Term Visitor,7,6
159,Outbound Commuter,3,5
159,Resident Worker,39,46
159,Short Term Visitor,6,5
160,Home Worker,1,3
160,Long Term Visitor,1,1
160,Resident Worker,4,3
161,Home Worker,16,11
161,Long Term Visitor,5,4
161,Outbound Commuter,1,2
161,Resident Worker,16,16
161,Short Term Visitor,2,2
162,Home Worker,17,18
162,Inbound Commuter,3,3
162,Long Term Visitor,7,6
162,Outbound Commuter,3,2
162,Resident Worker,40,43
162,Short Term Visitor,3,2
163,Home Worker,10,11
163,Inbound Commuter,1,1
163,Long Term Visitor,3,5
163,Resident Worker,24,22
163,Short Term Visitor,2,2
164,Home Worker,7,7
164,Long Term Visitor,4,4
164,Resident Worker,15,18
164,Short Term Visitor,2,2
165,Home Worker,8,12
165,Long Term Visitor,7,2
165,Outbound Commuter,2,2
165,Resident Worker,43,40
166,Home Worker,5,5
166,Outbound Commuter,1,2
166,Resident Worker,16,17
167,Home Worker,31,34
167,Inbound Commuter,5,5
167,Long Term Visitor,4,3
167,Resident Worker,61,58
167,Short Term Visitor,6,7
168,Home Worker,11,9
168,Inbound Commuter,1,1
168,Outbound Commuter,1,1
168,Resident Worker,19,19
169,Home Worker,27,25
169,Inbound Commuter,4,4
169,Outbound Commuter,2,2
169,Resident Worker,47,45
169,Short Term Visitor,3,3
170,Home Worker,12,13
170,Long Term Visitor,5,2
170,Resident Worker,15,17
170,Short Term Visitor,3,2
171,Home Worker,16,19
171,Inbound Commuter,1,1
171,Long Term Visitor,3,6
171,Outbound Commuter,2,1
171,Resident Worker,25,25
171,Short Term Visitor,2,2
172,Home Worker,32,33
172,Long Term Visitor,12,10
172,Outbound Commuter,2,2
172,Resident Worker,54,58
172,Short Term Visitor,3,2
173,Home Worker,14,11
173,Long Term Visitor,4,3
173,Outbound Commuter,1,1
173,Resident Worker,19,19
173,Short Term Visitor,1,1
174,Home Worker,2,3
174,Long Term Visitor,1,2
174,Resident Worker,6,7
175,Home Worker,3,2
175,Resident Worker,4,4
176,Home Worker,17,13
176,Inbound Commuter,1,1
176,Long Term Visitor,5,5
176,Resident Worker,26,28
177,Home Worker,61,52
177,Inbound Commuter,1,3
177,Long Term Visitor,8,6
177,Outbound Commuter,3,3
177,Resident Worker,92,95
177,Short Term Visitor,4,4
178,Home Worker,34,35
178,Inbound Commuter,1,1
178,Long Term Visitor,7,7
178,Outbound Commuter,2,2
178,Resident Worker,55,46
178,Short Term Visitor,3,4
179,Home Worker,2,3
179,Outbound Commuter,2,1
179,Resident Worker,9,8
179,Short Term Visitor,1,1
180,Home Worker,15,11
180,Long Term Visitor,4,1
180,Resident Worker,32,31
181,Home Worker,18,16
181,Long Term Visitor,3,1
181,Resident Worker,36,27
181,Short Term Visitor,4,1
182,Home Worker,14,11
182,Long Term Visitor,4,4
182,Outbound Commuter,3,3
182,Resident Worker,25,24
183,Home Worker,10,11
183,Inbound Commuter,1,1
183,Long Term Visitor,4,3
183,Outbound Commuter,1,1
183,Resident Worker,38,36
183,Short Term Visitor,1,1
184,Home Worker,18,16
184,Inbound Commuter,1,2
184,Outbound Commuter,2,2
184,Resident Worker,47,37
185,Home Worker,52,53
185,Long Term Visitor,9,8
185,Resident Worker,81,78
185,Short Term Visitor,1,1
186,Home Worker,42,39
186,Long Term Visitor,3,2
186,Outbound Commuter,3,5
186,Resident Worker,39,44
186,Short Term Visitor,2,1
187,Home Worker,70,72
187,Inbound Commuter,2,3
187,Long Term Visitor,14,16
187,Outbound Commuter,6,7
187,Resident Worker,131,133
187,Short Term Visitor,6,7
188,Home Worker,51,48
188,Long Term Visitor,11,12
188,Outbound Commuter,2,2
188,Resident Worker,113,100
188,Short Term Visitor,6,4
189,Home Worker,56,61
189,Long Term Visitor,8,10
189,Outbound Commuter,3,6
189,Resident Worker,102,114
189,Short Term Visitor,2,3
190,Home Worker,28,30
190,Long Term Visitor,2,4
190,Resident Worker,33,36
191,Home Worker,29,32
191,Inbound Commuter,2,1
191,Long Term Visitor,10,2
191,Outbound Commuter,1,1
191,Resident Worker,21,23
192,Home Worker,107,108
192,Inbound Commuter,6,5
192,Long Term Visitor,20,26
192,Outbound Commuter,6,7
192,Resident Worker,177,196
192,Short Term Visitor,4,5
193,Home Worker,67,66
193,Inbound Commuter,4,6
193,Long Term Visitor,17,15
193,Outbound Commuter,4,4
193,Resident Worker,118,126
193,Short Term Visitor,3,2
194,Home Worker,7,5
194,Resident Worker,12,9
195,Home Worker,44,47
195,Inbound Commuter,3,3
195,Long Term Visitor,8,8
195,Outbound Commuter,3,5
195,Resident Worker,96,85
195,Short Term Visitor,3,4
196,Home Worker,2,2
196,Outbound Commuter,1,1
196,Resident Worker,4,9
197,Home Worker,87,93
197,Inbound Commuter,3,3
197,Long Term Visitor,27,28
197,Outbound Commuter,4,4
197,Resident Worker,147,140
197,Short Term Visitor,7,6
198,Home Worker,50,45
198,Long Term Visitor,11,8
198,Resident Worker,105,96
199,Home Worker,69,71
199,Inbound Commuter,2,2
199,Long Term Visitor,5,7
199,Outbound Commuter,3,1
199,Resident Worker,110,107
199,Short Term Visitor,2,3
200,Home Worker,19,19
200,Long Term Visitor,7,4
200,Resident Worker,22,19
201,Home Worker,43,43
201,Long Term Visitor,9,9
201,Outbound Commuter,3,2
201,Resident Worker,43,40
