Zone,Subscriber_Class,Outbound,Inbound
48,Inbound Commuter,7,6
48,Long Term Visitor,62,72
48,Outbound Commuter,4,1
48,Resident Worker,42,41
48,Short Term Visitor,13,22
49,Home Worker,56,58
49,Inbound Commuter,8,7
49,Long Term Visitor,29,24
49,Outbound Commuter,4,9
49,Resident Worker,74,75
49,Short Term Visitor,8,14
50,Home Worker,34,34
50,Long Term Visitor,11,11
50,Outbound Commuter,7,5
50,Resident Worker,39,33
50,Short Term Visitor,1,1
51,Home Worker,11,10
51,Long Term Visitor,4,4
51,Resident Worker,14,15
52,Home Worker,7,8
52,Long Term Visitor,4,2
52,Outbound Commuter,3,5
52,Resident Worker,15,15
53,Home Worker,51,52
53,Inbound Commuter,4,5
53,Long Term Visitor,20,18
53,Outbound Commuter,10,7
53,Resident Worker,94,85
53,Short Term Visitor,6,4
54,Home Worker,68,71
54,Inbound Commuter,4,5
54,Long Term Visitor,17,19
54,Outbound Commuter,7,7
54,Resident Worker,82,88
54,Short Term Visitor,8,13
55,Home Worker,33,27
55,Inbound Commuter,1,2
55,Long Term Visitor,14,10
55,Outbound Commuter,5,7
55,Resident Worker,56,54
55,Short Term Visitor,5,4
56,Home Worker,9,8
56,Long Term Visitor,1,1
56,Resident Worker,8,8
57,Home Worker,5,5
57,Resident Worker,12,15
57,Short Term Visitor,1,1
58,Home Worker,8,8
58,Long Term Visitor,1,3
58,Resident Worker,1,2
59,Home Worker,31,36
59,Long Term Visitor,4,7
59,Resident Worker,43,46
59,Short Term Visitor,2,2
60,Home Worker,26,30
60,Inbound Commuter,3,3
60,Long Term Visitor,13,13
60,Outbound Commuter,6,6
60,Resident Worker,41,39
60,Short Term Visitor,5,2
61,Home Worker,6,6
61,Inbound Commuter,1,1
61,Long Term Visitor,15,12
61,Outbound Commuter,1,1
61,Resident Worker,14,15
61,Short Term Visitor,2,2
62,Home Worker,16,13
62,Inbound Commuter,4,3
62,Long Term Visitor,8,5
62,Resident Worker,6,7
63,Home Worker,18,21
63,Inbound Commuter,1,1
63,Long Term Visitor,38,29
63,Outbound Commuter,5,5
63,Resident Worker,39,34
63,Short Term Visitor,13,11
64,Home Worker,95,93
64,Inbound Commuter,9,7
64,Long Term Visitor,57,56
64,Outbound Commuter,8,9
64,Resident Worker,138,142
64,Short Term Visitor,22,26
65,Home Worker,33,30
65,Long Term Visitor,12,14
65,Resident Worker,32,30
65,Short Term Visitor,5,5
66,Home Worker,8,12
66,Long Term Visitor,5,5
66,Outbound Commuter,1,1
66,Resident Worker,21,19
66,Short Term Visitor,1,3
67,Home Worker,51,45
67,Inbound Commuter,4,5
67,Long Term Visitor,13,12
67,Outbound Commuter,7,4
67,Resident Worker,46,51
67,Short Term Visitor,11,9
68,Home Worker,39,45
68,Inbound Commuter,2,2
68,Long Term Visitor,31,24
68,Outbound Commuter,3,3
68,Resident Worker,60,57
68,Short Term Visitor,11,13
69,Home Worker,22,23
69,Long Term Visitor,4,5
69,Outbound Commuter,1,1
69,Resident Worker,18,20
70,Home Worker,33,33
70,Long Term Visitor,21,15
70,Outbound Commuter,3,4
70,Resident Worker,51,48
70,Short Term Visitor,8,3
71,Home Worker,19,21
71,Long Term Visitor,13,22
71,Outbound Commuter,1,3
71,Resident Worker,32,35
71,Short Term Visitor,8,8
72,Home Worker,30,24
72,Long Term Visitor,10,14
72,Outbound Commuter,4,1
72,Resident Worker,47,50
72,Short Term Visitor,3,2
73,Home Worker,28,27
73,Inbound Commuter,2,2
73,Long Term Visitor,2,13
73,Resident Worker,42,45
73,Short Term Visitor,7,9
74,Home Worker,22,20
74,Long Term Visitor,2,1
74,Outbound Commuter,1,1
74,Resident Worker,29,26
75,Home Worker,48,47
75,Inbound Commuter,3,4
75,Long Term Visitor,23,24
75,Outbound Commuter,1,3
75,Resident Worker,82,75
75,Short Term Visitor,7,6
76,Home Worker,17,15
76,Inbound Commuter,5,5
76,Long Term Visitor,1,2
76,Outbound Commuter,1,2
76,Resident Worker,20,24
76,Short Term Visitor,3,4
77,Home Worker,27,30
77,Inbound Commuter,1,1
77,Long Term Visitor,31,34
77,Outbound Commuter,1,3
77,Resident Worker,45,45
77,Short Term Visitor,4,11
78,Home Worker,36,32
78,Inbound Commuter,1,3
78,Long Term Visitor,9,10
78,Resident Worker,35,38
78,Short Term Visitor,2,2
79,Home Worker,7,8
79,Inbound Commuter,2,1
79,Long Term Visitor,1,1
79,Resident Worker,11,10
80,Home Worker,8,10
80,Long Term Visitor,6,8
80,Resident Worker,15,15
81,Home Worker,37,38
81,Inbound Commuter,3,1
81,Long Term Visitor,9,17
81,Outbound Commuter,2,3
81,Resident Worker,49,53
81,Short Term Visitor,14,15
82,Home Worker,31,30
82,Long Term Visitor,21,17
82,Outbound Commuter,4,5
82,Resident Worker,57,59
82,Short Term Visitor,5,5
83,Long Term Visitor,1,2
83,Resident Worker,1,1
84,Home Worker,25,28
84,Long Term Visitor,10,8
84,Outbound Commuter,3,3
84,Resident Worker,42,49
84,Short Term Visitor,1,2
85,Home Worker,14,13
85,Inbound Commuter,1,1
85,Long Term Visitor,4,4
85,Resident Worker,17,20
86,Home Worker,81,75
86,Long Term Visitor,33,40
86,Outbound Commuter,12,12
86,Resident Worker,156,139
86,Short Term Visitor,7,7
87,Home Worker,49,41
87,Inbound Commuter,2,1
87,Long Term Visitor,6,9
87,Resident Worker,59,64
87,Short Term Visitor,3,5
88,Home Worker,70,70
88,Long Term Visitor,20,20
88,Outbound Commuter,4,4
88,Resident Worker,104,106
88,Short Term Visitor,4,7
89,Home Worker,54,51
89,Inbound Commuter,2,2
89,Long Term Visitor,34,39
89,Outbound Commuter,5,4
89,Resident Worker,82,88
89,Short Term Visitor,10,19
90,Home Worker,39,42
90,Long Term Visitor,30,23
90,Outbound Commuter,4,4
90,Resident Worker,48,39
90,Short Term Visitor,7,8
91,Home Worker,26,23
91,Inbound Commuter,1,1
91,Long Term Visitor,5,6
91,Outbound Commuter,2,1
91,Resident Worker,51,42
91,Short Term Visitor,4,4
92,Home Worker,20,17
92,Long Term Visitor,5,9
92,Outbound Commuter,1,1
92,Resident Worker,24,22
92,Short Term Visitor,2,1
93,Home Worker,26,28
93,Inbound Commuter,1,1
93,Long Term Visitor,12,9
93,Outbound Commuter,3,3
93,Resident Worker,68,73
94,Home Worker,11,12
94,Inbound Commuter,3,3
94,Resident Worker,11,10
95,Home Worker,32,34
95,Inbound Commuter,1,1
95,Long Term Visitor,9,7
95,Outbound Commuter,2,3
95,Resident Worker,38,39
95,Short Term Visitor,4,5
96,Home Worker,27,24
96,Long Term Visitor,12,5
96,Outbound Commuter,1,3
96,Resident Worker,39,45
96,Short Term Visitor,2,3
97,Home Worker,22,24
97,Inbound Commuter,1,1
97,Long Term Visitor,7,8
97,Resident Worker,25,22
98,Home Worker,2,3
98,Resident Worker,5,3
99,Home Worker,21,19
99,Long Term Visitor,3,2
99,Resident Worker,32,28
99,Short Term Visitor,4,6
100,Home Worker,44,41
100,Inbound Commuter,3,2
100,Long Term Visitor,14,16
100,Outbound Commuter,3,4
100,Resident Worker,56,53
100,Short Term Visitor,4,5
101,Home Worker,13,11
101,Inbound Commuter,1,1
101,Long Term Visitor,2,2
101,Outbound Commuter,1,2
101,Resident Worker,24,23
102,Home Worker,12,14
102,Long Term Visitor,20,20
102,Outbound Commuter,3,3
102,Resident Worker,35,34
102,Short Term Visitor,3,2
103,Home Worker,17,17
103,Inbound Commuter,1,2
103,Long Term Visitor,20,19
103,Resident Worker,29,28
103,Short Term Visitor,10,14
104,Home Worker,2,3
104,Inbound Commuter,1,1
104,Long Term Visitor,2,4
104,Resident Worker,14,12
105,Home Worker,22,22
105,Inbound Commuter,3,2
105,Long Term Visitor,9,8
105,Outbound Commuter,1,1
105,Resident Worker,37,36
105,Short Term Visitor,2,3
106,Home Worker,15,13
106,Inbound Commuter,1,1
106,Long Term Visitor,8,9
106,Outbound Commuter,2,1
106,Resident Worker,24,23
106,Short Term Visitor,5,2
107,Home Worker,6,5
107,Long Term Visitor,1,2
107,Resident Worker,7,5
108,Home Worker,40,41
108,Inbound Commuter,4,3
108,Long Term Visitor,25,12
108,Outbound Commuter,6,6
108,Resident Worker,63,67
108,Short Term Visitor,8,3
109,Home Worker,42,42
109,Long Term Visitor,15,9
109,Outbound Commuter,5,5
109,Resident Worker,55,51
109,Short Term Visitor,6,5
110,Home Worker,34,34
110,Inbound Commuter,1,1
110,Long Term Visitor,2,7
110,Outbound Commuter,2,2
110,Resident Worker,43,45
111,Home Worker,40,36
111,Inbound Commuter,2,2
111,Long Term Visitor,10,16
111,Outbound Commuter,3,4
111,Resident Worker,58,66
111,Short Term Visitor,2,4
112,Home Worker,90,82
112,Inbound Commuter,1,1
112,Long Term Visitor,21,25
112,Outbound Commuter,7,10
112,Resident Worker,116,116
112,Short Term Visitor,10,14
113,Home Worker,2,3
113,Resident Worker,2,3
114,Home Worker,17,19
114,Long Term Visitor,12,22
114,Outbound Commuter,1,1
114,Resident Worker,24,22
114,Short Term Visitor,5,5
115,Home Worker,23,21
115,Long Term Visitor,6,11
115,Outbound Commuter,7,3
115,Resident Worker,45,44
116,Home Worker,14,20
116,Long Term Visitor,2,4
116,Outbound Commuter,1,1
116,Resident Worker,21,17
117,Home Worker,64,63
117,Long Term Visitor,24,22
117,Outbound Commuter,2,3
117,Resident Worker,79,82
117,Short Term Visitor,3,2
118,Home Worker,41,43
118,Long Term Visitor,11,12
118,Outbound Commuter,2,1
118,Resident Worker,63,55
118,Short Term Visitor,3,6
119,Home Worker,35,30
119,Long Term Visitor,13,16
119,Outbound Commuter,2,2
119,Resident Worker,47,46
119,Short Term Visitor,2,3
120,Home Worker,61,64
120,Inbound Commuter,2,2
120,Long Term Visitor,21,19
120,Outbound Commuter,3,3
120,Resident Worker,85,86
120,Short Term Visitor,3,4
121,Home Worker,15,13
121,Long Term Visitor,2,4
121,Outbound Commuter,1,2
121,Resident Worker,14,16
121,Short Term Visitor,2,2
122,Home Worker,18,18
122,Inbound Commuter,1,1
122,Long Term Visitor,5,4
122,Outbound Commuter,2,2
122,Resident Worker,23,24
122,Short Term Visitor,2,1
123,Home Worker,19,20
123,Inbound Commuter,1,1
123,Long Term Visitor,9,6
123,Outbound Commuter,6,4
123,Resident Worker,31,32
123,Short Term Visitor,7,6
124,Home Worker,62,57
124,Inbound Commuter,2,1
124,Long Term Visitor,61,64
124,Outbound Commuter,6,8
124,Resident Worker,111,103
124,Short Term Visitor,10,18
125,Home Worker,66,67
125,Inbound Commuter,4,5
125,Long Term Visitor,42,39
125,Outbound Commuter,11,10
125,Resident Worker,136,141
125,Short Term Visitor,16,19
126,Home Worker,137,142
126,Inbound Commuter,10,9
126,Long Term Visitor,57,57
126,Outbound Commuter,9,9
126,Resident Worker,198,204
126,Short Term Visitor,26,27
127,Home Worker,36,37
127,Inbound Commuter,1,2
127,Long Term Visitor,14,13
127,Outbound Commuter,4,4
127,Resident Worker,45,41
127,Short Term Visitor,3,2
128,Home Worker,45,53
128,Inbound Commuter,2,1
128,Long Term Visitor,15,19
128,Outbound Commuter,1,1
128,Resident Worker,73,78
128,Short Term Visitor,8,13
129,Home Worker,15,15
129,Inbound Commuter,1,2
129,Long Term Visitor,9,8
129,Resident Worker,25,24
129,Short Term Visitor,3,4
130,Home Worker,11,11
130,Inbound Commuter,1,1
130,Long Term Visitor,14,13
130,Outbound Commuter,4,6
130,Resident Worker,22,33
130,Short Term Visitor,4,5
131,Home Worker,8,8
131,Long Term Visitor,1,2
131,Outbound Commuter,1,2
131,Resident Worker,18,15
131,Short Term Visitor,4,3
132,Home Worker,14,17
132,Inbound Commuter,1,1
132,Long Term Visitor,4,2
132,Outbound Commuter,1,1
132,Resident Worker,16,15
132,Short Term Visitor,1,1
133,Home Worker,26,24
133,Inbound Commuter,3,3
133,Long Term Visitor,9,11
133,Outbound Commuter,2,4
133,Resident Worker,28,34
133,Short Term Visitor,5,2
134,Home Worker,4,3
134,Long Term Visitor,1,1
134,Resident Worker,5,9
135,Home Worker,6,9
135,Long Term Visitor,4,3
135,Resident Worker,24,26
135,Short Term Visitor,2,1
136,Home Worker,81,86
136,Inbound Commuter,5,3
136,Long Term Visitor,19,21
136,Outbound Commuter,5,2
136,Resident Worker,119,122
136,Short Term Visitor,8,7
137,Home Worker,56,57
137,Inbound Commuter,1,1
137,Long Term Visitor,11,10
137,Outbound Commuter,2,2
137,Resident Worker,73,73
138,Home Worker,5,3
138,Long Term Visitor,1,1
138,Resident Worker,3,6
139,Home Worker,19,19
139,Long Term Visitor,7,4
139,Resident Worker,26,24
139,Short Term Visitor,2,2
140,Home Worker,37,35
140,Inbound Commuter,1,2
140,Long Term Visitor,11,13
140,Outbound Commuter,1,1
140,Resident Worker,43,46
141,Home Worker,58,57
141,Long Term Visitor,21,24
141,Outbound Commuter,2,2
141,Resident Worker,89,76
141,Short Term Visitor,2,1
142,Home Worker,34,28
142,Long Term Visitor,11,14
142,Outbound Commuter,3,3
142,Resident Worker,52,46
143,Home Worker,94,98
143,Inbound Commuter,4,3
143,Long Term Visitor,24,20
143,Outbound Commuter,6,6
143,Resident Worker,116,123
143,Short Term Visitor,11,10
144,Home Worker,46,43
144,Long Term Visitor,7,11
144,Outbound Commuter,4,6
144,Resident Worker,51,47
144,Short Term Visitor,7,5
145,Home Worker,64,57
145,Long Term Visitor,15,11
145,Outbound Commuter,4,4
145,Resident Worker,98,91
145,Short Term Visitor,1,1
146,Home Worker,12,15
146,Long Term Visitor,2,2
146,Resident Worker,19,17
147,Home Worker,47,48
147,Inbound Commuter,1,1
147,Long Term Visitor,15,12
147,Outbound Commuter,5,3
147,Resident Worker,56,63
147,Short Term Visitor,6,6
148,Home Worker,80,80
148,Inbound Commuter,2,2
148,Long Term Visitor,14,17
148,Outbound Commuter,9,8
148,Resident Worker,126,119
148,Short Term Visitor,5,6
149,Home Worker,31,34
149,Inbound Commuter,5,6
149,Long Term Visitor,10,11
149,Resident Worker,38,30
149,Short Term Visitor,4,5
150,Home Worker,34,35
150,Inbound Commuter,3,3
150,Long Term Visitor,26,30
150,Outbound Commuter,4,5
150,Resident Worker,57,49
150,Short Term Visitor,12,10
151,Home Worker,14,14
151,Long Term Visitor,2,5
151,Outbound Commuter,3,1
151,Resident Worker,14,12
152,Home Worker,4,5
152,Resident Worker,11,10
153,Home Worker,10,5
153,Long Term Visitor,5,1
153,Resident Worker,27,25
154,Home Worker,68,69
154,Inbound Commuter,1,1
154,Long Term Visitor,13,6
154,Outbound Commuter,2,5
154,Resident Worker,128,119
154,Short Term Visitor,5,7
155,Home Worker,14,14
155,Long Term Visitor,7,9
155,Resident Worker,23,25
155,Short Term Visitor,3,5
156,Home Worker,17,17
156,Long Term Visitor,10,16
156,Resident Worker,10,16
156,Short Term Visitor,8,4
157,Home Worker,8,10
157,Long Term Visitor,6,9
157,Outbound Commuter,1,1
157,Resident Worker,14,15
157,Short Term Visitor,1,2
158,Home Worker,26,28
158,Inbound Commuter,1,1
158,Long Term Visitor,17,21
158,Outbound Commuter,4,4
158,Resident Worker,25,28
158,Short Term Visitor,7,6
159,Home Worker,26,30
159,Inbound Commuter,2,2
159,Long Term Visitor,17,18
159,Outbound Commuter,3,3
159,Resident Worker,46,46
159,Short Term Visitor,5,5
160,Resident Worker,2,3
161,Home Worker,10,12
161,Long Term Visitor,5,3
161,Resident Worker,14,11
161,Short Term Visitor,1,1
162,Home Worker,26,27
162,Long Term Visitor,9,6
162,Outbound Commuter,2,2
162,Resident Worker,42,43
162,Short Term Visitor,2,2
163,Home Worker,17,20
163,Long Term Visitor,8,8
163,Outbound Commuter,2,2
163,Resident Worker,29,24
163,Short Term Visitor,2,2
164,Home Worker,8,10
164,Inbound Commuter,1,1
164,Long Term Visitor,3,6
164,Resident Worker,17,16
164,Short Term Visitor,1,1
165,Home Worker,14,10
165,Long Term Visitor,7,8
165,Outbound Commuter,1,1
165,Resident Worker,38,33
165,Short Term Visitor,3,4
166,Home Worker,8,9
166,Long Term Visitor,2,1
166,Outbound Commuter,1,1
166,Resident Worker,16,16
167,Home Worker,29,26
167,Inbound Commuter,3,3
167,Long Term Visitor,11,6
167,Outbound Commuter,2,1
167,Resident Worker,46,52
167,Short Term Visitor,6,6
168,Home Worker,5,6
168,Long Term Visitor,2,3
168,Resident Worker,15,14
169,Home Worker,16,15
169,Inbound Commuter,1,1
169,Long Term Visitor,3,4
169,Outbound Commuter,1,2
169,Resident Worker,33,31
169,Short Term Visitor,3,3
170,Home Worker,12,12
170,Long Term Visitor,8,7
170,Resident Worker,20,19
170,Short Term Visitor,1,1
171,Home Worker,14,13
171,Long Term Visitor,4,5
171,Outbound Commuter,3,1
171,Resident Worker,27,27
171,Short Term Visitor,2,3
172,Home Worker,40,40
172,Inbound Commuter,2,3
172,Long Term Visitor,12,13
172,Outbound Commuter,1,3
172,Resident Worker,43,42
172,Short Term Visitor,3,4
173,Home Worker,6,5
173,Long Term Visitor,2,1
173,Resident Worker,19,19
173,Short Term Visitor,1,1
174,Home Worker,5,4
174,Resident Worker,6,6
175,Home Worker,4,3
175,Long Term Visitor,1,2
175,Resident Worker,2,3
176,Home Worker,17,16
176,Inbound Commuter,1,1
176,Long Term Visitor,10,9
176,Resident Worker,41,40
176,Short Term Visitor,1,2
177,Home Worker,49,49
177,Inbound Commuter,1,1
177,Long Term Visitor,17,15
177,Outbound Commuter,2,2
177,Resident Worker,104,90
177,Short Term Visitor,4,3
178,Home Worker,26,25
178,Long Term Visitor,11,15
178,Outbound Commuter,2,2
178,Resident Worker,41,46
178,Short Term Visitor,2,4
179,Home Worker,3,5
179,Resident Worker,14,18
179,Short Term Visitor,2,2
180,Home Worker,14,11
180,Long Term Visitor,3,4
180,Outbound Commuter,1,1
180,Resident Worker,33,32
180,Short Term Visitor,2,2
181,Home Worker,17,15
181,Long Term Visitor,8,7
181,Outbound Commuter,1,1
181,Resident Worker,27,24
181,Short Term Visitor,1,2
182,Home Worker,14,15
182,Long Term Visitor,2,1
182,Resident Worker,27,26
183,Home Worker,13,15
183,Long Term Visitor,4,3
183,Resident Worker,25,25
184,Home Worker,9,13
184,Inbound Commuter,1,1
184,Long Term Visitor,7,4
184,Outbound Commuter,1,1
184,Resident Worker,39,33
185,Home Worker,60,62
185,Long Term Visitor,3,11
185,Outbound Commuter,1,2
185,Resident Worker,86,81
185,Short Term Visitor,1,2
186,Home Worker,43,38
186,Long Term Visitor,8,5
186,Resident Worker,43,37
186,Short Term Visitor,2,2
187,Home Worker,54,64
187,Inbound Commuter,2,2
187,Long Term Visitor,25,28
187,Outbound Commuter,4,4
187,Resident Worker,122,133
187,Short Term Visitor,7,12
188,Home Worker,41,48
188,Long Term Visitor,22,17
188,Resident Worker,55,53
188,Short Term Visitor,1,5
189,Home Worker,78,85
189,Long Term Visitor,20,25
189,Outbound Commuter,3,3
189,Resident Worker,99,107
189,Short Term Visitor,3,3
190,Home Worker,22,24
190,Long Term Visitor,1,3
190,Outbound Commuter,2,2
190,Resident Worker,35,29
191,Home Worker,27,16
191,Long Term Visitor,20,7
191,Resident Worker,24,26
192,Home Worker,87,86
192,Inbound Commuter,1,1
192,Long Term Visitor,23,27
192,Outbound Commuter,5,4
192,Resident Worker,152,149
192,Short Term Visitor,3,4
193,Home Worker,65,60
193,Inbound Commuter,4,5
193,Long Term Visitor,25,26
193,Outbound Commuter,5,3
193,Resident Worker,96,94
193,Short Term Visitor,8,4
194,Home Worker,5,5
194,Resident Worker,13,18
195,Home Worker,50,48
195,Inbound Commuter,3,1
195,Long Term Visitor,12,19
195,Outbound Commuter,1,2
195,Resident Worker,66,69
195,Short Term Visitor,3,3
196,Home Worker,3,3
196,Long Term Visitor,8,5
196,Resident Worker,3,5
197,Home Worker,89,82
197,Inbound Commuter,2,2
197,Long Term Visitor,22,23
197,Outbound Commuter,5,4
197,Resident Worker,111,115
197,Short Term Visitor,6,8
198,Home Worker,60,55
198,Inbound Commuter,1,5
198,Long Term Visitor,16,14
198,Outbound Commuter,5,5
198,Resident Worker,108,96
198,Short Term Visitor,5,3
199,Home Worker,71,68
199,Inbound Commuter,2,2
199,Long Term Visitor,21,23
199,Outbound Commuter,5,4
199,Resident Worker,106,97
199,Short Term Visitor,6,7
200,Home Worker,14,13
200,Long Term Visitor,7,10
200,Resident Worker,25,22
201,Home Worker,37,36
201,Inbound Commuter,2,2
201,Long Term Visitor,6,8
201,Resident Worker,40,44
202,Home Worker,24,26
202,Long Term Visitor,9,5
202,Resident Worker,18,17
202,Short Term Visitor,1,2
203,Home Worker,95,93
203,Inbound Commuter,1,1
203,Long Term Visitor,27,33
203,Outbound Commuter,5,5
203,Resident Worker,148,138
204,Home Worker,14,18
204,Long Term Visitor,8,8
204,Outbound Commuter,3,2
204,Resident Worker,28,30
204,Short Term Visitor,1,2
205,Home Worker,37,34
205,Inbound Commuter,1,2
