Zone,Subscriber_Class,Outbound,Inbound
26,Resident Worker,26,25
26,Short Term Visitor,3,1
27,Home Worker,56,53
27,Inbound Commuter,9,8
27,Long Term Visitor,32,32
27,Outbound Commuter,9,10
27,Resident Worker,83,85
27,Short Term Visitor,18,17
28,Home Worker,3,3
28,Long Term Visitor,1,1
28,Resident Worker,2,2
28,Short Term Visitor,1,1
29,Resident Worker,5,5
30,Home Worker,60,63
30,Inbound Commuter,3,4
30,Long Term Visitor,11,9
30,Outbound Commuter,6,5
30,Resident Worker,85,88
30,Short Term Visitor,4,5
31,Home Worker,29,26
31,Inbound Commuter,4,3
31,Long Term Visitor,6,6
31,Outbound Commuter,7,7
31,Resident Worker,74,72
31,Short Term Visitor,10,8
32,Home Worker,10,11
32,Inbound Commuter,3,2
32,Long Term Visitor,2,1
32,Outbound Commuter,1,1
32,Resident Worker,26,23
32,Short Term Visitor,5,4
33,Home Worker,28,30
33,Long Term Visitor,1,2
33,Outbound Commuter,4,3
33,Resident Worker,47,47
33,Short Term Visitor,13,13
34,Home Worker,17,16
34,Inbound Commuter,3,2
34,Long Term Visitor,1,1
34,Resident Worker,24,23
34,Short Term Visitor,5,2
35,Home Worker,15,14
35,Inbound Commuter,4,4
35,Long Term Visitor,6,4
35,Outbound Commuter,5,5
35,Resident Worker,18,20
35,Short Term Visitor,2,3
36,Home Worker,37,36
36,Inbound Commuter,1,1
36,Long Term Visitor,14,16
36,Outbound Commuter,3,3
36,Resident Worker,62,69
36,Short Term Visitor,12,11
37,Home Worker,54,51
37,Inbound Commuter,4,4
37,Long Term Visitor,21,18
37,Outbound Commuter,9,12
37,Resident Worker,118,127
37,Short Term Visitor,6,9
38,Home Worker,77,85
38,Inbound Commuter,23,16
38,Long Term Visitor,38,36
38,Outbound Commuter,15,14
38,Resident Worker,157,143
38,Short Term Visitor,22,25
39,Home Worker,37,32
39,Inbound Commuter,21,16
39,Long Term Visitor,15,14
39,Outbound Commuter,4,2
39,Resident Worker,111,106
39,Short Term Visitor,21,21
40,Home Worker,43,49
40,Inbound Commuter,8,11
40,Long Term Visitor,15,15
40,Outbound Commuter,7,4
40,Resident Worker,84,85
40,Short Term Visitor,13,11
41,Home Worker,35,32
41,Long Term Visitor,5,4
41,Outbound Commuter,5,6
41,Resident Worker,67,66
42,Home Worker,13,10
42,Outbound Commuter,2,1
42,Resident Worker,33,29
42,Short Term Visitor,1,1
43,Home Worker,20,20
43,Long Term Visitor,7,3
43,Outbound Commuter,7,6
43,Resident Worker,53,45
43,Short Term Visitor,1,2
44,Home Worker,16,13
44,Inbound Commuter,1,1
44,Resident Worker,25,19
45,Home Worker,24,23
45,Inbound Commuter,7,8
45,Long Term Visitor,2,1
45,Outbound Commuter,1,1
45,Resident Worker,46,40
45,Short Term Visitor,9,7
46,Home Worker,7,5
46,Long Term Visitor,1,2
46,Outbound Commuter,8,6
46,Resident Worker,13,11
47,Home Worker,14,16
47,Inbound Commuter,9,8
47,Long Term Visitor,4,4
47,Outbound Commuter,1,2
47,Resident Worker,52,46
47,Short Term Visitor,4,4
48,Home Worker,17,14
48,Inbound Commuter,9,11
48,Long Term Visitor,17,16
48,Outbound Commuter,8,4
48,Resident Worker,58,57
48,Short Term Visitor,15,12
49,Home Worker,74,70
49,Inbound Commuter,31,28
49,Long Term Visitor,17,29
49,Outbound Commuter,9,10
49,Resident Worker,166,155
49,Short Term Visitor,18,19
50,Home Worker,21,25
50,Inbound Commuter,7,7
50,Long Term Visitor,5,4
50,Outbound Commuter,3,3
50,Resident Worker,42,45
50,Short Term Visitor,3,3
51,Home Worker,7,6
51,Long Term Visitor,1,1
51,Outbound Commuter,1,1
51,Resident Worker,18,16
51,Short Term Visitor,1,1
52,Home Worker,4,5
52,Outbound Commuter,2,4
52,Resident Worker,16,21
53,Home Worker,62,65
53,Inbound Commuter,7,7
53,Long Term Visitor,13,11
53,Outbound Commuter,7,8
53,Resident Worker,97,105
53,Short Term Visitor,4,5
54,Home Worker,48,45
54,Inbound Commuter,4,2
54,Long Term Visitor,13,10
54,Outbound Commuter,4,4
54,Resident Worker,79,90
54,Short Term Visitor,5,7
55,Home Worker,27,24
55,Inbound Commuter,7,8
55,Long Term Visitor,4,1
55,Outbound Commuter,3,1
55,Resident Worker,67,64
55,Short Term Visitor,1,5
56,Home Worker,5,5
56,Inbound Commuter,1,1
56,Long Term Visitor,2,3
56,Resident Worker,3,6
56,Short Term Visitor,1,1
57,Home Worker,3,5
57,Long Term Visitor,1,1
57,Outbound Commuter,2,2
57,Resident Worker,13,13
58,Home Worker,3,2
58,Long Term Visitor,1,3
58,Resident Worker,1,3
58,Short Term Visitor,3,2
59,Home Worker,38,43
59,Inbound Commuter,1,1
59,Long Term Visitor,8,5
59,Outbound Commuter,3,5
59,Resident Worker,51,59
59,Short Term Visitor,1,2
60,Home Worker,40,39
60,Inbound Commuter,1,1
60,Long Term Visitor,5,8
60,Outbound Commuter,4,5
60,Resident Worker,42,45
60,Short Term Visitor,2,1
61,Home Worker,3,5
61,Long Term Visitor,2,2
61,Resident Worker,22,19
61,Short Term Visitor,3,3
62,Home Worker,8,4
62,Inbound Commuter,2,4
62,Long Term Visitor,8,6
62,Outbound Commuter,3,1
62,Resident Worker,22,21
62,Short Term Visitor,5,3
63,Home Worker,35,37
63,Inbound Commuter,13,9
63,Long Term Visitor,25,29
63,Outbound Commuter,5,6
63,Resident Worker,94,99
63,Short Term Visitor,7,6
64,Home Worker,109,105
64,Inbound Commuter,18,17
64,Long Term Visitor,30,29
64,Outbound Commuter,5,6
64,Resident Worker,153,170
64,Short Term Visitor,36,32
65,Home Worker,49,51
65,Inbound Commuter,1,1
65,Long Term Visitor,5,6
65,Outbound Commuter,1,1
65,Resident Worker,73,63
65,Short Term Visitor,5,6
66,Home Worker,8,8
66,Inbound Commuter,3,2
66,Long Term Visitor,2,2
66,Resident Worker,16,11
67,Home Worker,71,70
67,Inbound Commuter,12,8
67,Long Term Visitor,8,7
67,Outbound Commuter,14,14
67,Resident Worker,127,118
67,Short Term Visitor,11,11
68,Home Worker,21,25
68,Inbound Commuter,14,13
68,Long Term Visitor,3,1
68,Outbound Commuter,3,4
68,Resident Worker,66,65
68,Short Term Visitor,3,3
69,Home Worker,25,27
69,Inbound Commuter,1,1
69,Long Term Visitor,3,4
69,Outbound Commuter,3,3
69,Resident Worker,19,18
69,Short Term Visitor,8,4
70,Home Worker,35,37
70,Long Term Visitor,6,5
70,Resident Worker,60,61
70,Short Term Visitor,8,5
71,Home Worker,32,31
71,Inbound Commuter,14,10
71,Long Term Visitor,18,11
71,Outbound Commuter,13,14
71,Resident Worker,86,84
71,Short Term Visitor,8,8
72,Home Worker,28,23
72,Inbound Commuter,5,2
72,Long Term Visitor,7,3
72,Outbound Commuter,4,4
72,Resident Worker,54,49
72,Short Term Visitor,1,3
73,Home Worker,53,53
73,Long Term Visitor,5,2
73,Outbound Commuter,3,2
73,Resident Worker,87,72
73,Short Term Visitor,1,1
74,Home Worker,23,25
74,Long Term Visitor,2,4
74,Outbound Commuter,1,1
74,Resident Worker,35,32
75,Home Worker,76,74
75,Inbound Commuter,10,11
75,Long Term Visitor,4,5
75,Outbound Commuter,8,8
75,Resident Worker,108,105
75,Short Term Visitor,16,16
76,Home Worker,17,18
76,Inbound Commuter,3,3
76,Long Term Visitor,3,3
76,Outbound Commuter,2,3
76,Resident Worker,43,38
76,Short Term Visitor,8,7
77,Home Worker,27,26
77,Long Term Visitor,15,18
77,Outbound Commuter,1,1
77,Resident Worker,38,44
77,Short Term Visitor,10,8
78,Home Worker,24,25
78,Inbound Commuter,1,2
78,Long Term Visitor,2,4
78,Resident Worker,54,59
78,Short Term Visitor,4,3
79,Home Worker,5,4
79,Inbound Commuter,6,4
79,Long Term Visitor,2,2
79,Outbound Commuter,1,1
79,Resident Worker,18,15
79,Short Term Visitor,3,2
80,Home Worker,3,6
80,Inbound Commuter,3,2
80,Long Term Visitor,2,2
80,Outbound Commuter,1,1
80,Resident Worker,18,23
80,Short Term Visitor,2,2
81,Home Worker,35,32
81,Inbound Commuter,7,7
81,Long Term Visitor,5,5
81,Outbound Commuter,1,1
81,Resident Worker,48,47
81,Short Term Visitor,1,2
82,Home Worker,46,44
82,Inbound Commuter,9,9
82,Long Term Visitor,9,16
82,Outbound Commuter,6,7
82,Resident Worker,78,80
82,Short Term Visitor,6,5
83,Resident Worker,1,1
84,Home Worker,31,32
84,Long Term Visitor,5,4
84,Outbound Commuter,1,3
84,Resident Worker,43,54
84,Short Term Visitor,2,2
85,Home Worker,10,9
85,Inbound Commuter,1,1
85,Long Term Visitor,5,3
85,Resident Worker,21,18
85,Short Term Visitor,4,6
86,Home Worker,73,77
86,Inbound Commuter,2,3
86,Long Term Visitor,15,13
86,Outbound Commuter,2,3
86,Resident Worker,142,153
86,Short Term Visitor,6,5
87,Home Worker,69,66
87,Inbound Commuter,4,3
87,Long Term Visitor,9,9
87,Resident Worker,85,94
87,Short Term Visitor,6,4
88,Home Worker,77,80
88,Inbound Commuter,5,5
88,Long Term Visitor,5,5
88,Outbound Commuter,6,6
88,Resident Worker,122,122
88,Short Term Visitor,4,4
89,Home Worker,64,62
89,Inbound Commuter,16,14
89,Long Term Visitor,24,17
89,Outbound Commuter,2,2
89,Resident Worker,119,134
89,Short Term Visitor,13,10
90,Home Worker,39,36
90,Inbound Commuter,2,2
90,Long Term Visitor,10,13
90,Outbound Commuter,3,4
90,Resident Worker,46,55
90,Short Term Visitor,11,5
91,Home Worker,32,29
91,Inbound Commuter,2,1
91,Long Term Visitor,2,2
91,Outbound Commuter,1,3
91,Resident Worker,44,50
91,Short Term Visitor,4,2
92,Home Worker,19,22
92,Inbound Commuter,3,3
92,Long Term Visitor,2,1
92,Outbound Commuter,2,2
92,Resident Worker,23,24
93,Home Worker,35,33
93,Inbound Commuter,3,1
93,Long Term Visitor,6,6
93,Outbound Commuter,2,2
93,Resident Worker,73,68
93,Short Term Visitor,5,5
94,Home Worker,1,6
94,Inbound Commuter,3,1
94,Outbound Commuter,1,1
94,Resident Worker,10,9
95,Home Worker,42,41
95,Inbound Commuter,4,3
95,Long Term Visitor,5,2
95,Outbound Commuter,1,1
95,Resident Worker,58,69
95,Short Term Visitor,1,3
96,Home Worker,26,25
96,Inbound Commuter,1,1
96,Long Term Visitor,4,1
96,Outbound Commuter,2,4
96,Resident Worker,46,44
96,Short Term Visitor,3,1
97,Home Worker,27,24
97,Inbound Commuter,2,2
97,Long Term Visitor,6,6
97,Resident Worker,24,27
97,Short Term Visitor,3,5
98,Home Worker,8,5
98,Inbound Commuter,1,1
98,Long Term Visitor,1,1
98,Resident Worker,14,16
99,Home Worker,38,35
99,Long Term Visitor,7,3
99,Outbound Commuter,3,1
99,Resident Worker,93,89
99,Short Term Visitor,2,2
100,Home Worker,41,43
100,Inbound Commuter,3,3
100,Long Term Visitor,4,6
100,Outbound Commuter,6,6
100,Resident Worker,67,57
100,Short Term Visitor,2,2
101,Home Worker,12,13
101,Long Term Visitor,1,2
101,Resident Worker,24,21
101,Short Term Visitor,1,1
102,Home Worker,25,25
102,Inbound Commuter,5,3
102,Long Term Visitor,10,7
102,Outbound Commuter,4,3
102,Resident Worker,43,44
102,Short Term Visitor,3,7
103,Home Worker,19,18
103,Inbound Commuter,6,6
103,Long Term Visitor,11,11
103,Resident Worker,49,52
103,Short Term Visitor,6,6
104,Home Worker,4,5
104,Inbound Commuter,2,3
104,Resident Worker,10,7
105,Home Worker,31,29
105,Inbound Commuter,9,7
105,Long Term Visitor,12,10
105,Outbound Commuter,2,3
105,Resident Worker,88,83
105,Short Term Visitor,6,6
106,Home Worker,23,23
106,Inbound Commuter,7,6
106,Long Term Visitor,4,6
106,Resident Worker,44,49
106,Short Term Visitor,3,3
107,Home Worker,2,2
107,Inbound Commuter,1,1
107,Resident Worker,16,15
108,Home Worker,61,55
108,Inbound Commuter,6,7
108,Long Term Visitor,8,6
108,Outbound Commuter,5,3
108,Resident Worker,148,129
108,Short Term Visitor,1,1
109,Home Worker,46,44
109,Inbound Commuter,1,2
109,Long Term Visitor,6,6
109,Outbound Commuter,3,5
109,Resident Worker,44,50
109,Short Term Visitor,3,3
110,Home Worker,42,43
110,Long Term Visitor,9,9
110,Outbound Commuter,3,1
110,Resident Worker,59,67
111,Home Worker,58,55
111,Long Term Visitor,3,6
111,Outbound Commuter,3,2
111,Resident Worker,62,73
111,Short Term Visitor,2,2
112,Home Worker,99,103
112,Inbound Commuter,3,2
112,Long Term Visitor,10,17
112,Outbound Commuter,7,9
112,Resident Worker,146,148
112,Short Term Visitor,7,5
113,Outbound Commuter,1,1
113,Resident Worker,3,2
114,Home Worker,18,16
114,Long Term Visitor,8,6
114,Outbound Commuter,4,6
114,Resident Worker,17,16
114,Short Term Visitor,3,4
115,Home Worker,32,33
115,Long Term Visitor,6,5
115,Outbound Commuter,4,3
115,Resident Worker,52,62
115,Short Term Visitor,3,3
116,Home Worker,16,16
116,Long Term Visitor,1,2
116,Outbound Commuter,2,4
116,Resident Worker,31,31
116,Short Term Visitor,2,1
117,Home Worker,53,47
117,Inbound Commuter,1,1
117,Long Term Visitor,5,4
117,Outbound Commuter,1,1
117,Resident Worker,91,88
117,Short Term Visitor,4,4
118,Home Worker,51,47
118,Inbound Commuter,2,3
118,Long Term Visitor,7,10
118,Outbound Commuter,6,7
118,Resident Worker,57,65
118,Short Term Visitor,5,6
119,Home Worker,36,34
119,Inbound Commuter,2,1
119,Long Term Visitor,4,5
119,Outbound Commuter,3,2
119,Resident Worker,57,50
119,Short Term Visitor,3,4
120,Home Worker,51,56
120,Inbound Commuter,2,2
120,Long Term Visitor,6,4
120,Outbound Commuter,4,3
120,Resident Worker,73,81
120,Short Term Visitor,5,4
121,Home Worker,12,13
121,Long Term Visitor,2,1
121,Outbound Commuter,3,1
121,Resident Worker,7,11
122,Home Worker,28,32
122,Long Term Visitor,1,3
122,Outbound Commuter,1,2
122,Resident Worker,60,52
122,Short Term Visitor,1,2
123,Home Worker,29,27
123,Long Term Visitor,7,6
123,Outbound Commuter,2,3
123,Resident Worker,30,36
124,Home Worker,62,59
124,Inbound Commuter,15,12
124,Long Term Visitor,41,50
124,Outbound Commuter,4,4
124,Resident Worker,133,120
124,Short Term Visitor,17,24
125,Home Worker,62,60
125,Inbound Commuter,6,7
125,Long Term Visitor,32,35
125,Outbound Commuter,2,2
125,Resident Worker,84,94
125,Short Term Visitor,7,9
126,Home Worker,75,76
126,Inbound Commuter,5,6
126,Long Term Visitor,14,19
126,Outbound Commuter,2,5
126,Resident Worker,100,101
126,Short Term Visitor,14,10
127,Home Worker,38,37
127,Inbound Commuter,3,3
127,Long Term Visitor,10,6
127,Outbound Commuter,2,2
127,Resident Worker,70,68
127,Short Term Visitor,6,7
128,Home Worker,30,32
128,Inbound Commuter,5,8
128,Long Term Visitor,7,8
128,Outbound Commuter,1,1
128,Resident Worker,44,40
128,Short Term Visitor,5,7
129,Home Worker,16,15
129,Inbound Commuter,1,1
129,Long Term Visitor,4,2
129,Resident Worker,24,23
130,Home Worker,29,33
130,Inbound Commuter,2,1
130,Long Term Visitor,5,5
130,Outbound Commuter,4,3
130,Resident Worker,46,44
130,Short Term Visitor,3,3
131,Home Worker,15,15
131,Resident Worker,28,22
131,Short Term Visitor,1,1
132,Home Worker,8,10
132,Long Term Visitor,2,3
132,Outbound Commuter,1,2
132,Resident Worker,20,17
133,Home Worker,16,15
133,Inbound Commuter,2,2
133,Long Term Visitor,7,8
133,Outbound Commuter,1,2
133,Resident Worker,43,37
134,Inbound Commuter,1,1
134,Resident Worker,5,7
134,Short Term Visitor,3,3
135,Home Worker,9,9
135,Inbound Commuter,4,3
135,Long Term Visitor,2,1
135,Outbound Commuter,1,2
135,Resident Worker,14,14
136,Home Worker,96,109
136,Inbound Commuter,6,6
136,Long Term Visitor,7,9
136,Outbound Commuter,5,4
136,Resident Worker,142,124
136,Short Term Visitor,5,3
137,Home Worker,59,60
137,Inbound Commuter,2,2
137,Long Term Visitor,4,3
137,Resident Worker,68,76
137,Short Term Visitor,2,1
138,Home Worker,3,3
138,Resident Worker,4,6
139,Home Worker,15,16
139,Resident Worker,18,19
140,Home Worker,37,35
140,Long Term Visitor,10,1
140,Outbound Commuter,1,1
140,Resident Worker,44,38
141,Home Worker,64,63
141,Long Term Visitor,5,7
141,Outbound Commuter,6,5
141,Resident Worker,93,97
141,Short Term Visitor,2,3
142,Home Worker,31,31
142,Long Term Visitor,5,4
142,Outbound Commuter,4,1
142,Resident Worker,60,58
143,Home Worker,85,93
143,Inbound Commuter,6,5
143,Long Term Visitor,11,8
143,Outbound Commuter,4,4
143,Resident Worker,126,125
143,Short Term Visitor,5,6
144,Home Worker,43,49
144,Inbound Commuter,7,5
144,Long Term Visitor,7,8
144,Outbound Commuter,3,2
144,Resident Worker,62,63
144,Short Term Visitor,5,7
145,Home Worker,56,50
145,Inbound Commuter,1,1
145,Long Term Visitor,11,11
145,Outbound Commuter,6,6
145,Resident Worker,83,82
145,Short Term Visitor,4,5
146,Home Worker,19,16
146,Outbound Commuter,1,1
146,Resident Worker,24,26
146,Short Term Visitor,3,3
147,Home Worker,42,40
147,Inbound Commuter,1,1
147,Long Term Visitor,11,14
147,Outbound Commuter,2,4
147,Resident Worker,71,55
147,Short Term Visitor,7,7
148,Home Worker,62,61
148,Inbound Commuter,5,4
148,Long Term Visitor,9,10
148,Outbound Commuter,2,4
148,Resident Worker,110,109
148,Short Term Visitor,7,7
149,Home Worker,22,20
149,Inbound Commuter,3,3
149,Long Term Visitor,9,10
149,Resident Worker,43,46
149,Short Term Visitor,3,3
150,Home Worker,35,38
150,Inbound Commuter,2,1
150,Long Term Visitor,17,21
150,Outbound Commuter,3,3
150,Resident Worker,68,68
150,Short Term Visitor,6,6
151,Home Worker,9,12
151,Inbound Commuter,3,2
151,Long Term Visitor,4,1
151,Resident Worker,13,16
152,Home Worker,3,2
152,Outbound Commuter,2,2
152,Resident Worker,8,6
153,Home Worker,11,8
153,Resident Worker,27,26
154,Home Worker,88,86
154,Inbound Commuter,7,9
154,Long Term Visitor,12,13
154,Outbound Commuter,5,9
154,Resident Worker,112,131
154,Short Term Visitor,6,6
155,Home Worker,18,15
155,Inbound Commuter,1,2
155,Long Term Visitor,2,5
155,Outbound Commuter,1,1
155,Resident Worker,31,28
155,Short Term Visitor,4,3
156,Home Worker,14,16
156,Inbound Commuter,1,1
156,Long Term Visitor,5,9
156,Resident Worker,30,24
156,Short Term Visitor,4,4
157,Home Worker,13,13
157,Long Term Visitor,3,3
157,Resident Worker,22,26
157,Short Term Visitor,2,4
158,Home Worker,14,18
158,Long Term Visitor,8,6
158,Outbound Commuter,2,1
158,Resident Worker,21,23
158,Short Term Visitor,4,3
159,Home Worker,20,20
159,Inbound Commuter,2,2
159,Long Term Visitor,11,13
159,Outbound Commuter,4,4
159,Resident Worker,55,56
159,Short Term Visitor,2,4
160,Home Worker,2,2
160,Resident Worker,4,7
161,Home Worker,9,7
161,Inbound Commuter,2,2
161,Long Term Visitor,1,4
161,Outbound Commuter,1,1
161,Resident Worker,24,23
162,Home Worker,21,22
162,Long Term Visitor,5,5
162,Outbound Commuter,2,2
162,Resident Worker,50,44
163,Home Worker,11,12
163,Long Term Visitor,3,3
163,Resident Worker,18,17
163,Short Term Visitor,1,1
164,Home Worker,7,7
164,Long Term Visitor,1,2
164,Outbound Commuter,1,1
164,Resident Worker,14,18
164,Short Term Visitor,1,1
165,Home Worker,19,24
165,Inbound Commuter,2,2
165,Long Term Visitor,6,3
165,Outbound Commuter,3,2
165,Resident Worker,35,47
165,Short Term Visitor,1,1
166,Home Worker,14,16
166,Outbound Commuter,2,1
166,Resident Worker,32,29
166,Short Term Visitor,1,1
167,Home Worker,38,37
167,Inbound Commuter,8,6
167,Long Term Visitor,4,5
167,Outbound Commuter,2,3
167,Resident Worker,75,80
167,Short Term Visitor,3,5
168,Home Worker,5,8
168,Long Term Visitor,1,2
168,Resident Worker,18,15
168,Short Term Visitor,2,2
169,Home Worker,40,37
169,Inbound Commuter,5,5
169,Long Term Visitor,2,3
169,Resident Worker,64,58
169,Short Term Visitor,4,4
170,Home Worker,7,9
170,Outbound Commuter,1,1
170,Resident Worker,14,15
170,Short Term Visitor,2,1
171,Home Worker,15,13
171,Inbound Commuter,1,1
171,Long Term Visitor,6,5
171,Outbound Commuter,2,3
171,Resident Worker,38,48
171,Short Term Visitor,2,2
172,Home Worker,36,33
172,Inbound Commuter,1,1
172,Long Term Visitor,8,8
172,Resident Worker,59,52
173,Home Worker,8,9
173,Long Term Visitor,3,4
173,Resident Worker,18,19
174,Home Worker,2,2
174,Inbound Commuter,1,1
174,Long Term Visitor,3,1
174,Resident Worker,12,9
174,Short Term Visitor,1,2
175,Home Worker,3,4
175,Long Term Visitor,2,2
175,Resident Worker,8,4
176,Home Worker,20,20
176,Inbound Commuter,2,2
176,Long Term Visitor,2,1
176,Resident Worker,44,48
176,Short Term Visitor,1,1
177,Home Worker,53,55
177,Long Term Visitor,9,6
177,Outbound Commuter,3,1
177,Resident Worker,113,114
177,Short Term Visitor,5,4
178,Home Worker,32,35
178,Inbound Commuter,1,2
178,Long Term Visitor,4,4
178,Outbound Commuter,1,1
178,Resident Worker,60,54
178,Short Term Visitor,4,4
179,Home Worker,2,3
179,Outbound Commuter,1,1
179,Resident Worker,10,12
179,Short Term Visitor,1,1
180,Home Worker,25,29
180,Long Term Visitor,2,2
180,Resident Worker,30,43
181,Home Worker,22,21
181,Long Term Visitor,2,1
181,Resident Worker,31,36
182,Home Worker,19,18
182,Resident Worker,28,27
183,Home Worker,13,13
183,Long Term Visitor,6,7
183,Resident Worker,34,37
184,Home Worker,16,17
184,Inbound Commuter,1,1
184,Outbound Commuter,2,2
184,Resident Worker,36,40
185,Home Worker,61,62
185,Long Term Visitor,9,8
185,Outbound Commuter,1,2
185,Resident Worker,81,94
186,Home Worker,37,34
186,Inbound Commuter,1,2
186,Long Term Visitor,2,1
186,Outbound Commuter,2,1
186,Resident Worker,47,51
187,Home Worker,99,101
187,Inbound Commuter,4,6
187,Long Term Visitor,7,7
187,Outbound Commuter,4,6
187,Resident Worker,155,134
187,Short Term Visitor,8,6
188,Home Worker,56,53
188,Inbound Commuter,3,3
188,Long Term Visitor,10,9
188,Outbound Commuter,2,2
188,Resident Worker,123,109
188,Short Term Visitor,8,6
189,Home Worker,84,86
189,Inbound Commuter,1,1
189,Long Term Visitor,10,14
189,Outbound Commuter,5,5
189,Resident Worker,94,100
189,Short Term Visitor,3,5
190,Home Worker,31,31
190,Long Term Visitor,2,4
190,Outbound Commuter,2,3
190,Resident Worker,47,49
191,Home Worker,24,23
191,Inbound Commuter,1,1
191,Long Term Visitor,12,2
191,Outbound Commuter,2,2
191,Resident Worker,23,20
192,Home Worker,114,110
192,Inbound Commuter,6,6
192,Long Term Visitor,15,12
192,Outbound Commuter,6,6
192,Resident Worker,180,203
192,Short Term Visitor,6,7
193,Home Worker,72,78
193,Inbound Commuter,1,2
193,Long Term Visitor,13,13
193,Outbound Commuter,6,6
193,Resident Worker,102,109
193,Short Term Visitor,2,2
194,Home Worker,12,11
194,Resident Worker,10,9
194,Short Term Visitor,1,1
195,Home Worker,48,51
195,Inbound Commuter,1,1
195,Long Term Visitor,9,6
195,Outbound Commuter,3,3
195,Resident Worker,99,99
195,Short Term Visitor,3,3
196,Home Worker,3,2
196,Resident Worker,10,9
197,Home Worker,104,111
197,Inbound Commuter,1,1
197,Long Term Visitor,13,19
197,Outbound Commuter,6,5
197,Resident Worker,180,179
197,Short Term Visitor,8,5
198,Home Worker,79,76
198,Inbound Commuter,3,2
198,Long Term Visitor,9,10
198,Outbound Commuter,1,2
198,Resident Worker,115,119
198,Short Term Visitor,2,3
199,Home Worker,72,73
199,Inbound Commuter,3,1
199,Long Term Visitor,16,10
199,Outbound Commuter,4,3
199,Resident Worker,128,136
199,Short Term Visitor,4,2
200,Home Worker,14,20
200,Inbound Commuter,1,1
200,Long Term Visitor,2,4
200,Resident Worker,30,24
201,Home Worker,49,45
201,Long Term Visitor,11,10
