Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
1119,1119,4000,4000,1,Tue,Home Worker,OO,496.8,13,14
1120,1120,4000,4000,1,Tue,Home Worker,OO,663.26,14,15
1121,1121,4000,4000,1,Tue,Home Worker,OO,594.88,17,18
1122,1122,4000,4000,1,Tue,Home Worker,OH,127.32,19,20
1193,1193,4000,4000,1,Tue,Outbound Commuter,WO,417.13,17,18
1236,1236,4000,4000,1,Tue,Short Term Visitor,OO,18040.82,11,12
1237,1237,4000,4000,1,Tue,Short Term Visitor,HO,7401.13,17,18
1257,1257,4000,4000,1,Tue,Short Term Visitor,WW,4074.46,11,12
1294,1294,4000,4000,1,Tue,Inbound Commuter,HO,595.55,8,9
1295,1295,4000,4000,1,Tue,Inbound Commuter,HH,413.54,11,12
1331,1331,4000,4000,1,Tue,Short Term Visitor,HW,7324.07,5,6
1332,1332,4000,4000,1,Tue,Short Term Visitor,WH,4680.51,20,21
1384,1384,4000,4000,1,Tue,Short Term Visitor,HH,8321.53,5,6
1400,1400,4000,4000,1,Tue,Long Term Visitor,OO,5022.72,5,6
1401,1401,4000,4000,1,Tue,Long Term Visitor,OO,9100.79,7,8
1491,1491,4000,4000,1,Tue,Short Term Visitor,HO,15185.9,7,8
1540,1540,4000,4000,1,Tue,Short Term Visitor,HO,781.24,22,23
1541,1541,4000,4000,1,Tue,Short Term Visitor,OH,5257.36,22,23
1547,1547,4000,4000,1,Tue,Short Term Visitor,HW,1303.13,4,5
1622,1622,4000,4000,1,Tue,Short Term Visitor,HO,11445.23,6,7
1623,1623,4000,4000,1,Tue,Short Term Visitor,OH,11667.81,14,15
1634,1634,4000,4000,1,Tue,Short Term Visitor,OO,16435.6,12,13
1649,1649,4000,4000,1,Tue,Long Term Visitor,OO,4893.47,6,7
1650,1650,4000,4000,1,Tue,Long Term Visitor,OO,7505.11,21,22
1707,1707,4000,4000,1,Tue,Resident Worker,OO,523.24,18,19
1717,1717,4000,4000,1,Tue,Short Term Visitor,OW,3067.53,10,11
1759,1759,4000,4000,1,Tue,Short Term Visitor,HH,12867.03,11,12
1776,1776,4000,4000,1,Tue,Short Term Visitor,OO,16076.6,10,11
1777,1777,4000,4000,1,Tue,Short Term Visitor,OO,10263.08,19,20
1781,1781,4000,4000,1,Tue,Short Term Visitor,WH,9289.66,15,16
1899,1899,4000,4000,1,Tue,Short Term Visitor,HH,14599.41,17,18
1951,1951,4000,4000,1,Tue,Short Term Visitor,OH,1260.34,7,8
1952,1952,4000,4000,1,Tue,Short Term Visitor,OO,17847.96,15,16
2109,2109,4000,4000,1,Tue,Short Term Visitor,OO,6758.65,20,21
2212,2212,4000,4000,1,Tue,Inbound Commuter,OO,585.81,7,8
2213,2213,4000,4000,1,Tue,Inbound Commuter,OO,708.24,10,11
2214,2214,4000,4000,1,Tue,Inbound Commuter,OO,841.43,15,16
2215,2215,4000,4000,1,Tue,Inbound Commuter,OO,751.78,18,19
2347,2347,4000,4000,1,Tue,Short Term Visitor,OH,11344.01,16,17
2356,2356,4000,4000,1,Tue,Short Term Visitor,HO,3495.04,19,20
2396,2396,4000,4000,1,Tue,Short Term Visitor,OW,4836.67,8,9
2397,2397,4000,4000,1,Tue,Short Term Visitor,WW,3791.8,13,14
2536,2536,4000,4000,1,Tue,Outbound Commuter,WO,320.24,12,13
2537,2537,4000,4000,1,Tue,Outbound Commuter,OW,275.26,12,13
2559,2559,4000,4000,1,Tue,Short Term Visitor,WH,973.18,9,10
2579,2579,4000,4000,1,Tue,Short Term Visitor,OO,3505.3,5,6
2649,2649,4000,4000,1,Tue,Short Term Visitor,WO,5963.95,14,15
2650,2650,4000,4000,1,Tue,Short Term Visitor,OW,175.12,21,22
2651,2651,4000,4000,1,Tue,Short Term Visitor,WO,531.85,22,23
2682,2682,4000,4000,1,Tue,Short Term Visitor,HO,7510.28,15,16
2693,2693,4000,4000,1,Tue,Inbound Commuter,HO,347.85,12,13
2694,2694,4000,4000,1,Tue,Inbound Commuter,OO,1063.53,16,17
2695,2695,4000,4000,1,Tue,Inbound Commuter,OH,843.76,17,18
2696,2696,4000,4000,1,Tue,Inbound Commuter,HO,263.73,19,20
2739,2739,4000,4000,1,Tue,Short Term Visitor,HH,3985.97,4,5
2828,2828,4000,4000,1,Tue,Short Term Visitor,OW,2583.5,13,14
2902,2902,4000,4000,1,Tue,Short Term Visitor,HO,1831.9,20,21
2909,2909,4000,4000,1,Tue,Outbound Commuter,OO,183.61,18,19
2910,2910,4000,4000,1,Tue,Short Term Visitor,WH,10478.91,16,17
2914,2914,4000,4000,1,Tue,Short Term Visitor,HO,10375.64,10,11
2937,2937,4000,4000,1,Tue,Outbound Commuter,WW,346.91,16,17
2948,2948,4000,4000,1,Tue,Outbound Commuter,WH,161.58,19,20
3054,3054,4000,4000,1,Tue,Short Term Visitor,OO,12525.27,8,9
3088,3088,4000,4000,1,Tue,Short Term Visitor,WW,3506.7,14,15
3162,3162,4000,4000,1,Tue,Short Term Visitor,OO,1847.79,22,23
3389,3389,4000,4000,1,Tue,Long Term Visitor,OO,1469.56,23,24
3418,3418,4000,4000,1,Tue,Home Worker,HH,67.29,7,8
3419,3419,4000,4000,1,Tue,Home Worker,HO,62.38,9,10
3420,3420,4000,4000,1,Tue,Home Worker,OH,166.67,12,13
3421,3421,4000,4000,1,Tue,Home Worker,HH,180.2,20,21
3432,3432,4000,4000,1,Tue,Short Term Visitor,WO,3726.48,12,13
3463,3463,4000,4000,1,Tue,Short Term Visitor,HO,8254.86,13,14
3470,3470,4000,4000,1,Tue,Short Term Visitor,WW,3928.96,12,13
3471,3471,4000,4000,1,Tue,Short Term Visitor,HH,9518.36,20,21
3472,3472,4000,4000,1,Tue,Short Term Visitor,WH,283.96,6,7
3473,3473,4000,4000,1,Tue,Short Term Visitor,OW,821.58,19,20
3474,3474,4000,4000,1,Tue,Short Term Visitor,HW,350.15,20,21
3475,3475,4000,4000,1,Tue,Short Term Visitor,HO,4626.13,5,6
3487,3487,4000,4000,1,Tue,Inbound Commuter,HO,249.06,13,14
3488,3488,4000,4000,1,Tue,Inbound Commuter,OH,239.22,13,14
3489,3489,4000,4000,1,Tue,Inbound Commuter,HH,847.52,16,17
3490,3490,4000,4000,1,Tue,Inbound Commuter,HO,404.69,17,18
3527,3527,4000,4000,1,Tue,Short Term Visitor,OO,8363.32,7,8
3531,3531,4000,4000,1,Tue,Short Term Visitor,OH,6893.95,11,12
3727,3727,4000,4000,1,Tue,Short Term Visitor,OH,6111.12,12,13
3728,3728,4000,4000,1,Tue,Short Term Visitor,HO,9344.92,11,12
3776,3776,4000,4000,1,Tue,Short Term Visitor,OH,4298.26,10,11
3783,3783,4000,4000,1,Tue,Long Term Visitor,OO,4072.55,22,23
3841,3841,4000,4000,1,Tue,Short Term Visitor,OO,302.06,23,24
3862,3862,4000,4000,1,Tue,Short Term Visitor,WW,1135.67,7,8
3863,3863,4000,4000,1,Tue,Short Term Visitor,WW,1337.52,18,19
3864,3864,4000,4000,1,Tue,Short Term Visitor,WO,1984.21,20,21
3968,3968,4000,4000,1,Tue,Inbound Commuter,HO,260.57,14,15
3969,3969,4000,4000,1,Tue,Inbound Commuter,HO,183.43,20,21
4021,4021,4000,4000,1,Tue,Short Term Visitor,WW,3785.2,10,11
4106,4106,4000,4000,1,Tue,Outbound Commuter,HW,207.86,6,7
4107,4107,4000,4000,1,Tue,Outbound Commuter,WH,178.22,16,17
4199,4199,4000,4000,1,Tue,Inbound Commuter,HH,863.93,9,10
4204,4204,4000,4000,1,Tue,Inbound Commuter,HH,313.05,14,15
4259,4259,4000,4000,1,Tue,Outbound Commuter,HW,195.5,7,8
4260,4260,4000,4000,1,Tue,Outbound Commuter,OW,74.66,17,18
4311,4311,4000,4000,1,Tue,Outbound Commuter,OO,324.51,19,20
4312,4312,4000,4000,1,Tue,Outbound Commuter,OO,127.71,21,22
4322,4322,4000,4000,1,Tue,Short Term Visitor,WO,1269.44,8,9
4323,4323,4000,4000,1,Tue,Short Term Visitor,OW,1763.78,14,15
4349,4349,4000,4000,1,Tue,Short Term Visitor,WO,4476.25,13,14
4578,4578,4000,4000,1,Tue,Short Term Visitor,WW,1811.91,8,9
4579,4579,4000,4000,1,Tue,Short Term Visitor,WH,5376.3,19,20
4580,4580,4000,4000,1,Tue,Short Term Visitor,HH,1148.98,23,24
4694,4694,4000,4000,1,Tue,Outbound Commuter,OO,283.31,10,11
4734,4734,4000,4000,1,Tue,Short Term Visitor,HW,2049.22,16,17
4951,4951,4000,4000,1,Tue,Outbound Commuter,WW,541.62,13,14
5022,5022,4000,4000,1,Tue,Short Term Visitor,WW,786.41,20,21
5023,5023,4000,4000,1,Tue,Short Term Visitor,WH,2399.02,22,23
5237,5237,4000,4000,1,Tue,Short Term Visitor,WW,3237.49,15,16
5294,5294,4000,4000,1,Tue,Short Term Visitor,OW,3389.11,9,10
5359,5359,4000,4000,1,Tue,Short Term Visitor,OW,2146.17,15,16
5363,5363,4000,4000,1,Tue,Resident Worker,OO,596.69,10,11
5364,5364,4000,4000,1,Tue,Resident Worker,OO,628.93,11,12
5365,5365,4000,4000,1,Tue,Resident Worker,OO,362.22,15,16
5366,5366,4000,4000,1,Tue,Resident Worker,OO,380.8,20,21
5540,5540,4000,4000,1,Tue,Short Term Visitor,OW,633.32,18,19
5549,5549,4000,4000,1,Tue,Inbound Commuter,HH,785.68,6,7
5615,5615,4000,4000,1,Tue,Inbound Commuter,OO,1576.52,19,20
5629,5629,4000,4000,1,Tue,Short Term Visitor,OH,921.53,6,7
5640,5640,4000,4000,1,Tue,Short Term Visitor,HW,2513.95,13,14
5648,5648,4000,4000,1,Tue,Inbound Commuter,HH,729.44,17,18
5833,5833,4000,4000,1,Tue,Short Term Visitor,WW,2141.83,17,18
5977,5977,4000,4000,1,Tue,Short Term Visitor,WH,4224.29,12,13
6014,6014,4000,4000,1,Tue,Outbound Commuter,OH,53.15,5,6
6127,6127,4000,4000,1,Tue,Short Term Visitor,WH,65.89,5,6
6151,6151,4000,4000,1,Tue,Short Term Visitor,WH,4579.01,13,14
6181,6181,4000,4000,1,Tue,Short Term Visitor,OW,2254.42,11,12
6249,6249,4000,4000,1,Tue,Short Term Visitor,OW,2495.22,12,13
6514,6514,4000,4000,1,Tue,Short Term Visitor,OO,4694.43,21,22
6539,6539,4000,4000,1,Tue,Outbound Commuter,OO,340.09,8,9
6540,6540,4000,4000,1,Tue,Outbound Commuter,OO,417.36,9,10
6541,6541,4000,4000,1,Tue,Long Term Visitor,OH,51.16,12,13
6585,6585,4000,4000,1,Tue,Short Term Visitor,HW,1008.79,15,16
6820,6820,4000,4000,1,Tue,Short Term Visitor,HO,1171.22,4,5
6821,6821,4000,4000,1,Tue,Short Term Visitor,OH,2832.06,9,10
6890,6890,4000,4000,1,Tue,Inbound Commuter,OO,1005.96,8,9
6891,6891,4000,4000,1,Tue,Inbound Commuter,OO,609.19,13,14
6962,6962,4000,4000,1,Tue,Home Worker,OO,266.1,19,20
7717,7717,4000,4000,1,Tue,Short Term Visitor,OH,1350.0,8,9
7756,7756,4000,4000,1,Tue,Outbound Commuter,WO,346.98,15,16
7802,7802,4000,4000,1,Tue,Resident Worker,OO,618.11,12,13
7937,7937,4000,4000,1,Tue,Long Term Visitor,HH,261.03,7,8
8077,8077,4000,4000,1,Tue,Short Term Visitor,HW,998.8,18,19
8178,8178,4000,4000,1,Tue,Short Term Visitor,WO,793.75,21,22
8203,8203,4000,4000,1,Tue,Inbound Commuter,HH,629.13,5,6
8271,8271,4000,4000,1,Tue,Inbound Commuter,HH,483.62,15,16
8430,8430,4000,4000,1,Tue,Short Term Visitor,OW,1190.5,5,6
8608,8608,4000,4000,1,Tue,Short Term Visitor,WH,2574.41,11,12
8609,8609,4000,4000,1,Tue,Short Term Visitor,HW,3576.22,12,13
8652,8652,4000,4000,1,Tue,Inbound Commuter,HO,329.91,5,6
8653,8653,4000,4000,1,Tue,Inbound Commuter,OH,179.69,8,9
8677,8677,4000,4000,1,Tue,Short Term Visitor,WW,900.25,19,20
8757,8757,4000,4000,1,Tue,Short Term Visitor,WO,1924.21,19,20
8884,8884,4000,4000,1,Tue,Short Term Visitor,WH,1930.12,10,11
8890,8890,4000,4000,1,Tue,Outbound Commuter,OO,282.58,7,8
9048,9048,4000,4000,1,Tue,Short Term Visitor,WO,2795.27,11,12
9109,9109,4000,4000,1,Tue,Outbound Commuter,WO,319.49,8,9
9110,9110,4000,4000,1,Tue,Outbound Commuter,OW,107.8,14,15
9367,9367,4000,4000,1,Tue,Short Term Visitor,OW,1230.43,16,17
9368,9368,4000,4000,1,Tue,Short Term Visitor,OW,305.94,20,21
10078,10078,4000,4000,1,Tue,Inbound Commuter,OO,706.99,6,7
10079,10079,4000,4000,1,Tue,Inbound Commuter,OO,982.95,12,13
10223,10223,4000,4000,1,Tue,Short Term Visitor,OW,978.39,17,18
10369,10369,4000,4000,1,Tue,Home Worker,OO,342.44,9,10
10384,10384,4000,4000,1,Tue,Resident Worker,OO,293.07,8,9
10509,10509,4000,4000,1,Tue,Inbound Commuter,WH,69.47,18,19
10772,10772,4000,4000,1,Tue,Outbound Commuter,OW,247.91,9,10
10773,10773,4000,4000,1,Tue,Outbound Commuter,WW,459.47,10,11
10774,10774,4000,4000,1,Tue,Outbound Commuter,WW,323.62,11,12
10825,10825,4000,4000,1,Tue,Outbound Commuter,HW,81.61,11,12
10934,10934,4000,4000,1,Tue,Short Term Visitor,HO,959.24,21,22
11102,11102,4000,4000,1,Tue,Short Term Visitor,HW,229.62,21,22
11270,11270,4000,4000,1,Tue,Inbound Commuter,WO,77.2,8,9
11271,11271,4000,4000,1,Tue,Inbound Commuter,OW,117.96,10,11
11272,11272,4000,4000,1,Tue,Inbound Commuter,WH,18.77,11,12
11274,11274,4000,4000,1,Tue,Short Term Visitor,WO,437.32,7,8
11389,11389,4000,4000,1,Tue,Resident Worker,HW,60.42,11,12
11649,11649,4000,4000,1,Tue,Inbound Commuter,HH,823.19,8,9
11763,11763,4000,4000,1,Tue,Outbound Commuter,WO,171.96,19,20
11882,11882,4000,4000,1,Tue,Home Worker,HH,288.29,10,11
11921,11921,4000,4000,1,Tue,Long Term Visitor,HO,75.71,7,8
11922,11922,4000,4000,1,Tue,Long Term Visitor,OH,27.47,11,12
12220,12220,4000,4000,1,Tue,Inbound Commuter,WO,154.6,16,17
12488,12488,4000,4000,1,Tue,Inbound Commuter,OH,591.13,19,20
12549,12549,4000,4000,1,Tue,Short Term Visitor,HW,1664.73,14,15
12857,12857,4000,4000,1,Tue,Inbound Commuter,WW,121.66,11,12
12878,12878,4000,4000,1,Tue,Short Term Visitor,OH,116.36,5,6
12913,12913,4000,4000,1,Tue,Outbound Commuter,HH,100.31,6,7
12914,12914,4000,4000,1,Tue,Outbound Commuter,HH,123.3,8,9
12915,12915,4000,4000,1,Tue,Outbound Commuter,HH,36.12,14,15
12916,12916,4000,4000,1,Tue,Outbound Commuter,HH,50.59,19,20
12917,12917,4000,4000,1,Tue,Outbound Commuter,HH,72.25,22,23
12918,12918,4000,4000,1,Tue,Outbound Commuter,HO,36.12,22,23
13550,13550,4000,4000,1,Tue,Inbound Commuter,HO,753.57,7,8
13551,13551,4000,4000,1,Tue,Inbound Commuter,OH,272.37,10,11
13552,13552,4000,4000,1,Tue,Inbound Commuter,HO,372.11,11,12
13555,13555,4000,4000,1,Tue,Inbound Commuter,OH,107.79,22,23
13616,13616,4000,4000,1,Tue,Long Term Visitor,OH,56.12,18,19
14067,14067,4000,4000,1,Tue,Outbound Commuter,WO,289.06,14,15
14240,14240,4000,4000,1,Tue,Inbound Commuter,OH,245.09,15,16
14253,14253,4000,4000,1,Tue,Outbound Commuter,WW,31.46,6,7
14278,14278,4000,4000,1,Tue,Inbound Commuter,WW,68.31,19,20
14300,14300,4000,4000,1,Tue,Home Worker,OO,767.04,12,13
14301,14301,4000,4000,1,Tue,Home Worker,OO,245.02,16,17
14302,14302,4000,4000,1,Tue,Home Worker,OO,366.04,18,19
14552,14552,4000,4000,1,Tue,Outbound Commuter,WW,314.63,15,16
15298,15298,4000,4000,1,Tue,Inbound Commuter,HH,862.39,18,19
15299,15299,4000,4000,1,Tue,Short Term Visitor,OH,547.41,23,24
15302,15302,4000,4000,1,Tue,Outbound Commuter,OO,421.29,14,15
15330,15330,4000,4000,1,Tue,Inbound Commuter,OW,197.51,7,8
15331,15331,4000,4000,1,Tue,Inbound Commuter,WW,55.33,10,11
15332,15332,4000,4000,1,Tue,Inbound Commuter,WH,55.33,19,20
15669,15669,4000,4000,1,Tue,Home Worker,OO,124.07,22,23
15891,15891,4000,4000,1,Tue,Inbound Commuter,OH,194.42,12,13
16012,16012,4000,4000,1,Tue,Long Term Visitor,OW,58.98,9,10
16013,16013,4000,4000,1,Tue,Long Term Visitor,WH,58.98,11,12
16014,16014,4000,4000,1,Tue,Long Term Visitor,HW,174.39,11,12
16015,16015,4000,4000,1,Tue,Long Term Visitor,WO,148.53,15,16
16340,16340,4000,4000,1,Tue,Outbound Commuter,OW,113.34,7,8
16341,16341,4000,4000,1,Tue,Outbound Commuter,WO,230.56,9,10
16351,16351,4000,4000,1,Tue,Long Term Visitor,HH,332.3,16,17
16480,16480,4000,4000,1,Tue,Outbound Commuter,OO,319.81,16,17
16481,16481,4000,4000,1,Tue,Outbound Commuter,OO,364.95,17,18
16482,16482,4000,4000,1,Tue,Outbound Commuter,OH,112.2,20,21
16483,16483,4000,4000,1,Tue,Outbound Commuter,HH,63.63,21,22
16633,16633,4000,4000,1,Tue,Inbound Commuter,HW,455.84,7,8
16634,16634,4000,4000,1,Tue,Inbound Commuter,WH,135.19,21,22
17147,17147,4000,4000,1,Tue,Inbound Commuter,OO,730.74,11,12
17354,17354,4000,4000,1,Tue,Home Worker,HH,243.89,11,12
17355,17355,4000,4000,1,Tue,Home Worker,HH,129.3,12,13
17356,17356,4000,4000,1,Tue,Home Worker,HH,78.49,16,17
17357,17357,4000,4000,1,Tue,Home Worker,HH,92.47,18,19
17358,17358,4000,4000,1,Tue,Home Worker,HH,187.04,19,20
17359,17359,4000,4000,1,Tue,Home Worker,HH,151.48,21,22
17360,17360,4000,4000,1,Tue,Home Worker,HH,53.83,22,23
17361,17361,4000,4000,1,Tue,Home Worker,HH,134.56,23,24
17386,17386,4000,4000,1,Tue,Resident Worker,WW,41.38,11,12
17387,17387,4000,4000,1,Tue,Resident Worker,WO,41.38,13,14
17388,17388,4000,4000,1,Tue,Resident Worker,OW,41.38,16,17
17389,17389,4000,4000,1,Tue,Resident Worker,WH,41.38,16,17
18071,18071,4000,4000,1,Tue,Inbound Commuter,HH,688.67,21,22
18175,18175,4000,4000,1,Tue,Inbound Commuter,OH,549.73,21,22
18510,18510,4000,4000,1,Tue,Outbound Commuter,HW,319.4,8,9
19246,19246,4000,4000,1,Tue,Inbound Commuter,OH,712.09,18,19
19320,19320,4000,4000,1,Tue,Inbound Commuter,HH,954.22,19,20
19490,19490,4000,4000,1,Tue,Inbound Commuter,OH,1021.04,20,21
19521,19521,4000,4000,1,Tue,Outbound Commuter,WW,138.67,19,20
19603,19603,4000,4000,1,Tue,Inbound Commuter,HW,236.51,6,7
19604,19604,4000,4000,1,Tue,Inbound Commuter,WH,17.37,9,10
19605,19605,4000,4000,1,Tue,Inbound Commuter,HW,183.32,10,11
19606,19606,4000,4000,1,Tue,Inbound Commuter,WW,45.17,14,15
19607,19607,4000,4000,1,Tue,Inbound Commuter,WH,131.75,16,17
19613,19613,4000,4000,1,Tue,Outbound Commuter,WW,92.18,20,21
19916,19916,4000,4000,1,Tue,Inbound Commuter,HH,358.8,22,23
20806,20806,4000,4000,1,Tue,Short Term Visitor,HW,466.77,19,20
21320,21320,4000,4000,1,Tue,Inbound Commuter,HH,151.81,12,13
21495,21495,4000,4000,1,Tue,Outbound Commuter,HO,69.3,8,9
21496,21496,4000,4000,1,Tue,Outbound Commuter,HO,102.35,14,15
21497,21497,4000,4000,1,Tue,Outbound Commuter,OO,316.93,15,16
21498,21498,4000,4000,1,Tue,Outbound Commuter,OH,112.43,16,17
21499,21499,4000,4000,1,Tue,Outbound Commuter,HH,65.64,17,18
22465,22465,4000,4000,1,Tue,Outbound Commuter,HW,35.38,12,13
22693,22693,4000,4000,1,Tue,Inbound Commuter,HO,338.89,6,7
22891,22891,4000,4000,1,Tue,Outbound Commuter,WO,191.2,18,19
22892,22892,4000,4000,1,Tue,Outbound Commuter,OO,7.43,22,23
23235,23235,4000,4000,1,Tue,Long Term Visitor,HW,82.68,4,5
23871,23871,4000,4000,1,Tue,Home Worker,OO,474.05,15,16
24546,24546,4000,4000,1,Tue,Inbound Commuter,HH,671.04,20,21
24547,24547,4000,4000,1,Tue,Inbound Commuter,HO,95.5,21,22
24637,24637,4000,4000,1,Tue,Short Term Visitor,WH,196.31,23,24
25190,25190,4000,4000,1,Tue,Resident Worker,OO,424.97,13,14
25374,25374,4000,4000,1,Tue,Short Term Visitor,WW,440.95,6,7
25502,25502,4000,4000,1,Tue,Resident Worker,OO,115.22,6,7
25560,25560,4000,4000,1,Tue,Outbound Commuter,WW,191.66,8,9
25569,25569,4000,4000,1,Tue,Home Worker,HO,115.25,6,7
25570,25570,4000,4000,1,Tue,Home Worker,OH,99.07,17,18
25850,25850,4000,4000,1,Tue,Resident Worker,OO,74.18,21,22
25914,25914,4000,4000,1,Tue,Home Worker,HH,122.07,13,14
26344,26344,4000,4000,1,Tue,Inbound Commuter,OW,41.97,14,15
26345,26345,4000,4000,1,Tue,Inbound Commuter,WW,123.38,17,18
26355,26355,4000,4000,1,Tue,Outbound Commuter,OW,150.55,16,17
27315,27315,4000,4000,1,Tue,Resident Worker,OO,458.38,16,17
27318,27318,4000,4000,1,Tue,Outbound Commuter,WO,545.59,16,17
27549,27549,4000,4000,1,Tue,Inbound Commuter,OO,895.77,17,18
27596,27596,4000,4000,1,Tue,Short Term Visitor,WO,181.7,6,7
